factor_id,factor_name,signal_date,signal_close,factor_value,position,position_scale,daily_return,ret_5,close_rank_20,close_rank_60,oi_change_5,oi_change_5_rate,oi_change_5_rate_median_past,oi_change_5_rate_mad_past,oi_change_5_rate_mad_score,oi_change_5_rate_mad_abs_score,log_volume,log_volume_median_past,log_volume_mad_past,volume_mad_score,price_volume_oi_score
11,price_volume_up_oi_down,2018-10-17,4199.929980518186,8.021126153875684,2.0,2.0,0.022001323995510136,0.0383268802235881,1.0,1.0,21671.0,0.19935238761073343,-0.00337785399098657,0.03721542702513861,3.6742739652556815,3.6742739652556815,11.88570207845486,11.248644211439599,0.12987346461003657,3.308525308396415,8.021126153875684
11,price_volume_up_oi_down,2019-02-15,3538.741154700222,13.083129295436104,2.0,2.0,0.015529700732245466,0.02859392465543298,0.9,0.35,8907.0,0.07904475386704295,0.00345002488704023,0.03929439384683584,1.2975883114527285,1.2975883114527285,11.527321345253961,10.880007516229478,0.04021454592762197,10.856947059327942,13.083129295436104
11,price_volume_up_oi_down,2019-02-18,3534.139872457717,4.834668891386757,2.0,2.0,-0.0013002596237912112,0.016295961859424057,0.9,0.35,8576.0,0.07519508987286277,0.00345002488704023,0.03929439384683584,1.2315085851375507,1.2315085851375507,11.087145398346655,10.880007516229478,0.051998377854653555,2.686864344389782,4.834668891386757
11,price_volume_up_oi_down,2019-03-06,3646.680077808153,4.767503872822715,2.0,2.0,0.013787001402244536,0.03586774664270198,1.0,0.7166666666666667,6554.0,0.05177180593077081,0.02316838770096481,0.013937426069886027,1.3842399010962179,1.3842399010962179,11.729012175249165,10.996678163686163,0.2104257126981004,2.3473962250837954,4.767503872822715
11,price_volume_up_oi_down,2019-04-01,3769.0796328476586,3.3537969102910288,2.0,2.0,0.02051230768078982,0.01273068281439782,1.0,1.0,-8459.0,-0.07009794984835176,-0.03305279209546199,0.019077415932933273,-1.3097484834756463,1.3097484834756463,11.273156982132447,10.97012586127948,0.19818498424698028,1.0313177440009844,3.3537969102910288
11,price_volume_up_oi_down,2019-04-04,3882.021218972843,5.409833834042255,2.0,2.0,0.018788223583938723,0.04654095521507995,1.0,1.0,5694.0,0.04949281597955618,-0.044769226231342066,0.02344373873277432,2.7119768379747056,2.7119768379747056,11.11819256019109,10.828715950233608,0.11823860101245298,1.6513160408524692,5.409833834042255
11,price_volume_up_oi_down,2019-04-08,3929.957786825884,5.99392570916662,2.0,2.0,0.012348352868025936,0.0640715189908736,1.0,1.0,9560.0,0.08333769199923287,-0.044769226231342066,0.02344373873277432,3.685714704210715,3.685714704210715,11.378856785175659,10.957995524496656,0.22816334868484134,1.2441394859650303,5.99392570916662
11,price_volume_up_oi_down,2019-04-09,3960.4450071728047,6.332221211129854,2.0,2.0,0.007757645756176101,0.05077244127648317,1.0,1.0,13956.0,0.12436839994653122,-0.044769226231342066,0.030590928315999764,3.7292678651598634,3.7292678651598634,11.483805566396375,10.957995524496656,0.2284875515656113,1.5521809046935076,6.332221211129854
11,price_volume_up_oi_down,2019-04-11,3993.797696178582,3.641395699083023,2.0,2.0,0.0018430657976409304,0.04812257088074112,1.0,1.0,11235.0,0.09807430427040051,-0.02499925482183118,0.05647840136252613,1.4698004252948758,1.4698004252948758,11.441783858032416,10.99671223639317,0.26720426346212545,1.123472702907406,3.641395699083023
11,price_volume_up_oi_down,2019-05-16,4306.41818719914,6.302461312949858,2.0,2.0,0.009772006151147705,0.01538024945781613,1.0,1.0,26717.0,0.1924162765574361,0.11247604076270881,0.050192822432520115,1.074236270050135,1.074236270050135,12.061959751477666,11.466547788896445,0.09532747740082481,4.212844793441907,6.302461312949858
11,price_volume_up_oi_down,2019-05-24,4269.44339848329,4.171275606757462,2.0,2.0,0.0186177942746657,0.0051232529004678895,0.95,0.9833333333333333,6010.0,0.037284266163752994,0.11426112354193535,0.03856457695838712,-1.3463178670479867,1.3463178670479867,11.96002503745561,11.50388013432094,0.1645415807205861,1.8698344868090069,4.171275606757462
11,price_volume_up_oi_down,2019-05-31,4394.6980156664295,4.121582176872962,2.0,2.0,0.01565972597934362,0.029337458186618814,1.0,1.0,-2010.0,-0.012021243510920791,0.04588121288149999,0.027505179701267018,-1.4199024405911291,1.4199024405911291,12.035563052012579,11.668421715041527,0.14807581106529355,1.672342278095214,4.121582176872962
11,price_volume_up_oi_down,2019-07-08,4450.8532409458985,8.834868355111185,2.0,2.0,0.0036132327208795445,0.024492947738122606,1.0,1.0,33601.0,0.23973316210045661,-0.046391306110264305,0.030363477364288734,6.355935703562649,6.355935703562649,12.06006373139454,11.537937520527773,0.24213400087095405,1.4544397038104138,8.834868355111185
11,price_volume_up_oi_down,2019-07-09,4549.870369060895,8.450131364191565,2.0,2.0,0.022246774439580008,0.039301352077472984,1.0,1.0,40014.0,0.27820150037196434,-0.032766436937766624,0.03925190773206877,5.343561939384287,5.343561939384287,12.280061682039904,11.537937520527773,0.24213400087095405,2.0672680727298043,8.450131364191565
11,price_volume_up_oi_down,2019-08-23,4274.364896185419,4.933505052412026,2.0,2.0,0.03179963265794905,0.03128425092495157,0.7,0.2833333333333333,12354.0,0.08057341872872181,0.012140699472849419,0.024396254453883392,1.891980462407358,1.891980462407358,12.525300622297722,11.8727724115922,0.19051015644218072,2.3102403390797166,4.933505052412026
11,price_volume_up_oi_down,2019-09-03,4361.300208826847,4.594989906492413,2.0,2.0,0.013968803633725768,0.023298312527085585,1.0,0.55,24565.0,0.15280922640523525,0.04288614166032349,0.04846864358864197,1.5296921766952065,1.5296921766952065,12.567425630353249,11.951294306920516,0.20351371345328495,2.0419994172701204,4.594989906492413
11,price_volume_up_oi_down,2019-09-16,4486.721581096877,9.277727012681492,2.0,2.0,0.038996547042191576,0.05030605595068094,1.0,0.8,31472.0,0.1784035961884031,0.04205751076636326,0.03600555597680415,2.554166217166475,2.554166217166475,12.693738131865674,11.975281595054899,0.08541698150466104,5.673254739564336,9.277727012681492
11,price_volume_up_oi_down,2019-09-17,4479.382343679604,4.370964354006227,2.0,2.0,-0.0016357684078714962,0.048855868958296744,0.95,0.7833333333333333,30156.0,0.17108525328628243,0.05428702276175916,0.03858524229515197,2.041695801934338,2.041695801934338,12.23412059827533,12.03668548926728,0.1000953751505369,1.330412683113592,4.370964354006227
11,price_volume_up_oi_down,2019-09-20,4476.18920657974,3.5198201133402085,2.0,2.0,0.0005727894137299572,0.036557549979934434,0.9,0.7666666666666667,35625.0,0.19579339606049947,0.06768825208614992,0.08619824066864955,1.002407185821687,1.002407185821687,12.28776322548531,12.046663914220078,0.10286789030423815,1.5808553775385872,3.5198201133402085
11,price_volume_up_oi_down,2019-10-21,4551.671908971998,6.768771052957654,2.0,2.0,0.04485887792446719,0.05071675654267316,1.0,0.9166666666666666,41857.0,0.22415547415547415,0.060864945006237986,0.0757703599209813,1.4535756875786607,1.4535756875786607,12.646367430028551,11.91000541437258,0.11646661192238117,4.2644786088363205,6.768771052957654
11,price_volume_up_oi_down,2019-10-25,4601.472772558445,4.508673170392486,2.0,2.0,0.020607966445224335,0.056290913336342285,1.0,1.0,31181.0,0.15774350049830776,0.0703019275575937,0.027076442664191385,2.1782231023701017,2.1782231023701017,12.69301020796761,12.133930428881659,0.295955292096731,1.2741591546860418,4.508673170392486
11,price_volume_up_oi_down,2020-01-20,3582.699967675898,6.078826911552369,2.0,2.0,0.025426027833194587,0.04880255288756574,0.75,0.25,-115340.0,-0.23704221299683506,0.0869646851632361,0.06119059276814461,-3.571458437104788,3.571458437104788,13.474008492937944,13.093901315477744,0.15005495285332326,1.708565921560015,6.078826911552369
11,price_volume_up_oi_down,2020-02-19,3602.55799906701,7.192783752542278,2.0,2.0,0.025436075595969054,0.05623419518487949,1.0,0.5166666666666667,15604.0,0.03573121443537399,0.20680169774596352,0.10279871054836623,-1.1224407348683856,1.1224407348683856,13.85891481557156,13.46976580860727,0.052347768775235615,5.014108822489012,7.192783752542278
11,price_volume_up_oi_down,2020-02-20,3630.17772949588,6.98578000278323,2.0,2.0,0.007666699727255866,0.06411684158699527,1.0,0.55,-36193.0,-0.07970112902408893,0.20680169774596352,0.10279871054836623,-1.8798242525438698,1.8798242525438698,14.013096682844397,13.46976580860727,0.09066953490502794,4.041838908652364,6.98578000278323
11,price_volume_up_oi_down,2020-02-21,3694.605082023495,5.144893075582608,2.0,2.0,0.017747713012542077,0.07263106548266096,1.0,0.6166666666666667,-42542.0,-0.09267016505144107,0.20680169774596352,0.10279871054836623,-1.9649176833179358,1.9649176833179358,13.770484948956883,13.48465174778364,0.0914856914892237,2.1073443267820116,5.144893075582608
11,price_volume_up_oi_down,2020-02-24,3673.619069450408,3.397408387811704,2.0,2.0,-0.005680177476937054,0.046467599987521924,0.95,0.6,-36416.0,-0.0811648728344184,0.12434777931601174,0.13397063977113546,-1.0346773372665534,1.0346773372665534,13.84391043648589,13.550323667546941,0.14493658794149056,1.3662634505576285,3.397408387811704
11,price_volume_up_oi_down,2020-04-07,3543.213050701452,7.394216848297502,2.0,2.0,0.04755374576312765,0.09752167770952469,0.9,0.75,-130277.0,-0.28612373357463045,0.09110433550283789,0.07476273500309866,-3.403257609491013,3.403257609491013,13.609333508097613,13.166903730105314,0.0996896681090993,2.9934375610969637,7.394216848297502
11,price_volume_up_oi_down,2020-04-09,3643.260069676276,4.340997607439596,2.0,2.0,0.02549525311296219,0.11198104290629796,1.0,0.9,-118439.0,-0.2813404880505296,0.0534320229019622,0.12243964581641596,-1.8441817897901422,1.8441817897901422,13.475327444548713,13.188690638647454,0.13960790155721536,1.3848347747431562,4.340997607439596
11,price_volume_up_oi_down,2020-06-02,3651.169655327628,4.107162750944341,2.0,2.0,-0.03482225367767933,0.056863080647058695,0.9,0.95,-25759.0,-0.07855724746188636,-0.12185601385854436,0.017438786706112437,1.6746932181879095,1.6746932181879095,13.355075404496118,13.11008343728023,0.11198434229932896,1.4756064521093732,4.107162750944341
11,price_volume_up_oi_down,2020-06-18,3582.044592493986,4.574216077286225,2.0,2.0,0.04394873616260053,0.02307252373131008,0.7,0.8,49744.0,0.11703864741119283,0.23196706046832777,0.058418384714003874,-1.326947894690237,1.326947894690237,14.345585126360719,13.591690200430643,0.20144839381553137,2.5241956588646777,4.574216077286225
11,price_volume_up_oi_down,2020-06-23,3706.081007935082,4.850808367052189,2.0,2.0,0.03344393548114821,0.06004010816098582,0.9,0.9666666666666667,-16646.0,-0.03561182553927976,0.19283151267358384,0.0742149407214605,-2.076171175093414,2.076171175093414,14.033048024509,13.747460367953636,0.10615372254583111,1.8145970837977896,4.850808367052189
11,price_volume_up_oi_down,2020-07-14,3874.954888636733,3.8365780499058775,2.0,2.0,-0.007076625452898555,0.0008891045822558841,0.9,0.9666666666666667,-31401.0,-0.07507028650116666,-0.03161579945019451,0.019652385839475137,-1.4914041588679152,1.4914041588679152,13.541100027705733,13.343316481759425,0.09236625308759105,1.4442847864557065,3.8365780499058775
11,price_volume_up_oi_down,2020-07-27,4060.062105231447,4.4623984743041,2.0,2.0,-0.014470021055342008,0.01898502454148976,0.9,0.9666666666666667,-93167.0,-0.23772064564526252,-0.10443201651871961,0.0396348131269776,-2.2682571606836746,2.2682571606836746,13.492385056098865,13.202559035693803,0.15330275535042936,1.275156289078936,4.4623984743041
11,price_volume_up_oi_down,2020-09-22,3624.263492121878,3.853199846699587,2.0,2.0,0.034708437135095194,0.018989672997472562,0.9,0.3,-86804.0,-0.18571077094231037,-0.07825262251472208,0.03894747799616805,-1.8609556221008354,1.8609556221008354,13.537830300188862,13.22572786562158,0.19614191974399553,1.0732545516012788,3.853199846699587
11,price_volume_up_oi_down,2020-12-10,3824.303085794938,10.749126936573493,2.0,2.0,0.054745811918346154,0.05170030432929229,1.0,0.75,-75397.0,-0.16261269033343398,0.023245156169274778,0.025754832206406876,-4.867412803715668,4.867412803715668,13.796095295632599,12.81234087843827,0.13737709405083542,4.830013828528533,10.749126936573493
11,price_volume_up_oi_down,2020-12-14,4046.346541197896,9.600968504057684,2.0,2.0,0.04579038690370574,0.10459256502031589,1.0,1.0,-75928.0,-0.17235446072266838,0.0069309763284810064,0.028807798378127213,-4.197695672874017,4.197695672874017,13.50018044327247,12.88415581781592,0.09665825131219119,4.298680266163351,9.600968504057684
11,price_volume_up_oi_down,2020-12-15,4028.067246583404,5.20915088966975,2.0,2.0,-0.004517481245953858,0.09666424370244386,0.95,0.9833333333333333,-66816.0,-0.1528221877615996,-0.0055210645188323824,0.04039788343321303,-2.459367621335026,2.459367621335026,13.128222181047308,12.88415581781592,0.09665825131219119,1.7031190246322796,5.20915088966975
11,price_volume_up_oi_down,2021-01-11,4375.756879626035,3.5157336781582913,2.0,2.0,0.01536513309123877,0.07807746983910113,1.0,1.0,-13629.0,-0.04000082179397625,-0.016831751601175324,0.013986302863312606,-1.1173305699640725,1.1173305699640725,13.31717658760954,12.94997392939481,0.18758614740583557,1.3203256383551178,3.5157336781582913
11,price_volume_up_oi_down,2021-02-22,4587.087769796488,5.130626104003722,2.0,2.0,-0.031104265480184856,0.02174166146811385,0.9,0.95,-15426.0,-0.042151226336728895,-0.017453529171344587,0.010491605656232448,-1.5877806565705517,1.5877806565705517,13.048176325200785,12.636844710706637,0.10584829740077417,2.6211037859650568,5.130626104003722
11,price_volume_up_oi_down,2021-02-24,4564.832385379948,4.237376181771265,2.0,2.0,-0.007086533979296927,0.010332247551009477,0.8,0.9166666666666666,10868.0,0.031827100477347936,-0.024315310351930283,0.016470474689332583,2.299116329783852,2.299116329783852,12.829416805092086,12.636844710706637,0.1151564140148702,1.127927604436404,4.237376181771265
11,price_volume_up_oi_down,2021-02-25,4717.907111572221,5.103325222453886,2.0,2.0,0.03353348234264497,0.01565548032538233,0.95,0.9833333333333333,-21383.0,-0.05928836220162424,-0.024315310351930283,0.01859472447386878,-1.2685856322102789,1.2685856322102789,13.126686021303017,12.636844710706637,0.1151564140148702,2.869084109918225,5.103325222453886
11,price_volume_up_oi_down,2021-06-15,4689.438025643748,3.3987323915389176,2.0,2.0,0.01566401924779548,0.025165089302917387,1.0,0.7333333333333333,42300.0,0.1425163742217191,0.040150349642565544,0.05979700543749951,1.1546554406370868,1.1546554406370868,12.697886689039759,12.395049872891699,0.16757621330587202,1.2189118615989136,3.3987323915389176
11,price_volume_up_oi_down,2021-10-11,4324.085456145497,3.8908041511547466,2.0,2.0,0.03260761527809786,0.04105931747698377,1.0,0.6166666666666667,13505.0,0.05576661023248131,-0.0629243566075197,0.05035810040255742,1.5897335230259357,1.5897335230259357,12.257915288997884,11.713991289119935,0.29116541151093767,1.2600113106518276,3.8908041511547466
11,price_volume_up_oi_down,2021-10-26,4546.12379517436,5.389940554229282,2.0,2.0,0.009272207024866308,0.03763548065658995,1.0,1.0,10272.0,0.03751725750016436,0.06557473212161118,0.005751432002967186,-3.290399217869982,3.290399217869982,12.239159198517964,12.036532956458647,0.12870211343294713,1.0619058557027095,5.389940554229282
11,price_volume_up_oi_down,2022-01-10,4098.992507984312,6.482604240116981,2.0,2.0,-0.0003972126585746194,0.002895863792240938,0.8,0.26666666666666666,2957.0,0.012384458488819644,-0.08256722284684226,0.015839340830000367,4.04335207773552,4.04335207773552,11.972316731768231,11.575976781320808,0.16336762013112338,1.6363562985892204,6.482604240116981
11,price_volume_up_oi_down,2022-01-24,4143.651553933583,5.1564144220396315,2.0,2.0,0.018908994239392296,0.027762958400373572,1.0,0.5166666666666667,-19308.0,-0.07460673809974613,0.025146652285751844,0.05828273766817778,-1.154419691534795,1.154419691534795,12.16056259589835,11.620121499490041,0.12256022848847259,2.974231772104462,5.1564144220396315
11,price_volume_up_oi_down,2022-02-25,4410.94459156393,4.224842801208702,2.0,2.0,0.001800154666028675,0.01640433939765762,1.0,1.0,18855.0,0.08652495938764834,-0.003320165271697602,0.04500130204621712,1.3466211778407295,1.3466211778407295,11.68297199088857,11.361892703180384,0.11631915466775489,1.8618172839703149,4.224842801208702
11,price_volume_up_oi_down,2022-03-11,4507.80176302266,4.8897762023431,2.0,2.0,0.014308320680150866,0.022904885555822263,1.0,1.0,27638.0,0.15694224402764292,-0.13351830371442705,0.09373750994289651,2.090016638616432,2.090016638616432,11.828859661088103,11.628076269362289,0.07621700527228548,1.776854678170846,4.8897762023431
11,price_volume_up_oi_down,2022-03-14,4515.955613216944,4.1864056643461005,2.0,2.0,0.0018088306946346666,0.01344780708836657,1.0,1.0,18468.0,0.10415597453062697,-0.13351830371442705,0.09373750994289651,1.710191624868876,1.710191624868876,11.951560968635683,11.628076269362289,0.14916084037205213,1.462766232388858,4.1864056643461005
11,price_volume_up_oi_down,2022-04-06,4748.453364137099,6.715273373593756,2.0,2.0,0.028052859539531516,0.0347589378662041,1.0,1.0,-31459.0,-0.17568971294538144,-0.0016095557957298567,0.04880380491927401,-2.4058668703857573,2.4058668703857573,11.855322969610818,11.539873642791227,0.06497421532399628,3.2746475653417946,6.715273373593756
11,price_volume_up_oi_down,2022-04-07,4698.667407692417,5.451142640838947,2.0,2.0,-0.010484667875374387,0.019882976768663463,0.95,0.9833333333333333,-40534.0,-0.22409332153914197,-0.0016095557957298567,0.04880380491927401,-3.0748267347931457,3.0748267347931457,11.696080008068074,11.5605972387304,0.06497421532399628,1.4064329292771374,5.451142640838947
11,price_volume_up_oi_down,2022-04-25,4752.505939598848,5.269230122185415,2.0,2.0,0.007188120957633215,0.012014319171538501,1.0,1.0,1156.0,0.008880967380114622,-0.04834675911761987,0.017850785237551743,2.1623459244760546,2.1623459244760546,11.880203991693152,11.11706723284098,0.24570914753930495,2.094869878537822,5.269230122185415
11,price_volume_up_oi_down,2022-04-26,4712.663800973828,4.1020445219532204,2.0,2.0,-0.008383395861338627,0.002724463270442401,0.8,0.9333333333333333,993.0,0.007612286982452644,-0.04167166551648477,0.016985156602592116,1.9570953231378319,1.9570953231378319,11.606024110224661,11.11706723284098,0.24570914753930495,1.342224735544946,4.1020445219532204
11,price_volume_up_oi_down,2022-06-06,4756.33255547453,4.757459661989037,2.0,2.0,0.014596118524700108,0.007097876127929004,0.85,0.9333333333333333,8076.0,0.059422113325828314,0.020847782398510657,0.021502011381207664,1.210027717936709,1.210027717936709,11.708451129247766,10.98318326077955,0.1818311269435373,2.6903340679243986,4.757459661989037
11,price_volume_up_oi_down,2022-09-06,4286.151512074253,7.279853524722611,2.0,2.0,0.0032411068322748537,0.009152800375831438,1.0,0.5,30773.0,0.18518429366631564,-0.010943269439325255,0.03843472675208013,3.4418412766245727,3.4418412766245727,11.760746018996878,11.567890964553975,0.045982826132604515,2.8288594477222073,7.279853524722611
11,price_volume_up_oi_down,2022-09-19,4342.76898089172,4.952569865618105,2.0,2.0,0.012917593965890095,0.012634050625190074,1.0,0.7,5320.0,0.024804177545691905,0.1507506651165466,0.057072751536184296,-1.4884465838345466,1.4884465838345466,11.820939436393928,11.534633465756702,0.07877282474738223,2.451489231158368,4.952569865618105
11,price_volume_up_oi_down,2022-10-10,4524.016806355434,5.9180943984015695,2.0,2.0,0.04630601085642572,0.040388767261081426,1.0,1.0,-14998.0,-0.06788514112939728,0.014977157016704006,0.026341574139930216,-2.1217355542312664,2.1217355542312664,12.051340963620556,11.240227119349477,0.1985104255761998,2.755970076909222,5.9180943984015695
11,price_volume_up_oi_down,2023-01-30,4436.286317000671,9.882142369237728,2.0,2.0,0.0066107132669552815,0.008897649116469841,1.0,0.95,-15708.0,-0.07721574988939685,0.01077542677261125,0.008247916756864437,-7.195663743787121,7.195663743787121,11.646809295481223,11.223690826149117,0.1701196554761193,1.6775809763341372,9.882142369237728
11,price_volume_up_oi_down,2023-02-06,4444.453540863349,5.288794897922902,2.0,2.0,-0.007890021196680252,0.001841004678029723,0.8,0.9,24938.0,0.13284537773942318,-0.0013764162853988553,0.029908241804267696,3.026970304056907,3.026970304056907,11.484783159023948,11.134188445053827,0.16196955681174963,1.459983589187964,5.288794897922902
11,price_volume_up_oi_down,2023-03-14,4429.359406809186,7.262901577005338,2.0,2.0,0.009474832909935671,0.005932869271441099,0.7,0.8,17137.0,0.07750791497060154,-0.0016997102251134696,0.010920889635606333,4.891983442183146,4.891983442183146,12.054214336212766,11.521561307915139,0.21577941440461412,1.6649852655507507,7.262901577005338
11,price_volume_up_oi_down,2023-06-20,4085.8971340615226,4.105214993967193,2.0,2.0,0.00020960880917963998,0.01846083125924447,0.8,0.31666666666666665,-5235.0,-0.01732663436333307,0.07419359341276091,0.03390848985041235,-1.8204747015057658,1.8204747015057658,11.983235297331005,11.739888926603154,0.1119396968655213,1.466279461202183,4.105214993967193
11,price_volume_up_oi_down,2023-08-02,4296.503986865237,4.855301433019709,2.0,2.0,0.010729164283541426,0.026585170157796822,1.0,1.0,-28576.0,-0.08657662406912557,-0.017132938721410047,0.022000816776326416,-2.1289720534375243,2.1289720534375243,12.473298151914417,12.180913067444084,0.11602395030347612,1.6997442094243878,4.855301433019709
11,price_volume_up_oi_down,2023-08-07,4216.024474710926,3.2997086169111323,2.0,2.0,-0.019428509107584757,0.000496352687447521,0.75,0.9,-26442.0,-0.0818655512658169,-0.03913375549773646,0.022000816776326412,-1.3100514255244078,1.3100514255244078,12.365364373209438,12.180913067444084,0.10039915515880793,1.2391608386992767,3.2997086169111323
11,price_volume_up_oi_down,2023-08-25,4261.1383146779,2.872963818025328,2.0,2.0,0.012867998100310807,0.0027442264464108135,0.7,0.9,-1250.0,-0.004427725353509592,-0.02233906988047562,0.010963139668317733,1.1019686639047273,1.1019686639047273,12.199279625122571,11.989984483274103,0.1321483890369901,1.06825092767419,2.872963818025328
11,price_volume_up_oi_down,2023-08-29,4352.312022026179,4.355144045438713,2.0,2.0,0.02034311241270048,0.02391806119011375,1.0,1.0,732.0,0.0026276869175652974,-0.0139678599309908,0.010510326224319404,1.0650043355641436,1.0650043355641436,12.55161080505799,11.922205249842051,0.1873286451046381,2.2662216486844566,4.355144045438713
11,price_volume_up_oi_down,2023-09-15,4504.419257769782,9.410668389210615,2.0,2.0,0.048914625664176814,0.04023247052728918,1.0,1.0,22752.0,0.08726670195383518,-0.03189976790306724,0.03263012910695216,2.4632658514103283,2.4632658514103283,13.269819124671944,11.825110310408562,0.16495931795661,5.907170067272998,9.410668389210615
11,price_volume_up_oi_down,2023-09-20,4473.1712506930935,5.9114404057313426,2.0,2.0,0.009027342316153097,0.04230800886060848,0.95,0.9833333333333333,12584.0,0.04912957417652134,0.0007303612038849214,0.01707752065113122,1.9115668241063601,1.9115668241063601,12.567310662796618,11.84605902873096,0.16175127380032883,3.0075655727643746,5.9114404057313426
11,price_volume_up_oi_down,2024-02-23,3510.247992512436,8.336980975151473,2.0,2.0,0.017704428431229324,0.010733939297492112,1.0,0.4666666666666667,67651.0,0.2882236906572596,-0.13121071249594446,0.04814403402580911,5.876213633817925,5.876213633817925,12.671233316562201,12.104675098455191,0.2635375725008462,1.4500334020360564,8.336980975151473
11,price_volume_up_oi_down,2024-04-26,3636.7973995221823,9.153054318223901,2.0,2.0,0.0534490908046692,0.056619028290013196,1.0,0.9666666666666667,21872.0,0.036935401886961323,0.1355875046408122,0.033125022603563314,-2.0087512846525666,2.0087512846525666,13.99125805288906,12.839212855148677,0.12764194719979738,6.087684005281321,9.153054318223901
11,price_volume_up_oi_down,2024-04-29,3573.11457751354,4.456372096636643,2.0,2.0,-0.01751068729234384,0.036684357783714816,0.95,0.7666666666666667,8134.0,0.013427073033438925,0.11911636889884179,0.0364831342989084,-1.953956391230815,1.953956391230815,13.244412854398275,12.872693346251296,0.1654128046864196,1.5157313476221128,4.456372096636643
11,price_volume_up_oi_down,2024-05-07,3804.6309888866617,5.772174173060868,2.0,2.0,0.06493684397272603,0.10206443081391048,1.0,1.0,-24836.0,-0.03891307856098696,0.08480972807283715,0.04267780842554347,-1.9553461831409027,1.9553461831409027,13.836502673617028,12.938749442450392,0.22304935421695227,2.714763559106055,5.772174173060868
11,price_volume_up_oi_down,2024-05-08,3836.065829391742,7.433561218329655,2.0,2.0,0.008262257390243999,0.05479228232393174,1.0,1.0,-95215.0,-0.15506293553687783,0.05642656191636032,0.05139163334818256,-2.775699125774731,2.775699125774731,14.343184449200008,12.95197957452744,0.2604320432089695,3.603069810230992,7.433561218329655
