factor_id,factor_name,signal_date,signal_close,factor_value,position,position_scale,daily_return,ret_5,close_rank_20,close_rank_60,oi_ret_5,open_interest_mad_score,volume_mad_score,range_pct,range_mad_score,close_location,crowded_chase_score
14,uptrend_crowded_chase,2018-06-06,53995.96548052178,8.097545299328218,0.0,0.0,0.014807876759415306,0.043170870063804934,1.0,1.0,0.08068823134192726,5.58923979912011,1.0561796870790738,0.0175581680912164,1.9604313133371445,0.9285376929867303,8.097545299328218
14,uptrend_crowded_chase,2019-01-18,48032.70068923932,5.396660593592083,0.0,0.0,0.011115898739869623,0.02012325191777209,0.8,0.26666666666666666,0.08759223280229378,2.0627874264252033,3.7235210017881064,0.012706348779574578,1.3442253325456517,0.8795389412836655,5.396660593592083
14,uptrend_crowded_chase,2019-02-18,49296.03879990264,10.426247486042927,0.0,0.0,0.015560342336631283,0.02817276046451811,1.0,0.8666666666666667,0.07492266369671441,6.889322628086806,1.8435965430400227,0.01726449819181247,3.23025317287222,0.9258334184632525,10.426247486042927
14,uptrend_crowded_chase,2019-02-19,49605.94265361523,11.067891484047289,0.0,0.0,0.006286587345699646,0.030127530691333115,1.0,0.95,0.08080718542634635,8.917907658799038,1.2589843275363337,0.012386984188824625,1.0409833229601702,0.8844393029524719,11.067891484047289
14,uptrend_crowded_chase,2019-02-22,50145.88173712354,4.2952438103828925,0.0,0.0,0.01033702100864975,0.033068174715612075,1.0,1.0,0.13443168126225125,1.9690094333270667,0.40630826116320023,0.015123327364837456,2.246160492948452,0.8314865061969438,4.2952438103828925
14,uptrend_crowded_chase,2019-12-06,47841.37806608853,7.967443899379337,0.0,0.0,0.011531631203672177,0.013567327357574488,1.0,1.0,0.06545178687777131,2.5584646051640845,2.334794961830143,0.013835930457512302,6.483163626600362,0.867127482822046,7.967443899379337
14,uptrend_crowded_chase,2019-12-09,48620.86315041757,15.000451997110478,0.0,0.0,0.012636072899085082,0.03389123645338743,1.0,1.0,0.1618680361922653,8.576224946680004,4.554416857116467,0.013893767353616237,6.29403724374448,0.9482218472424857,15.000451997110478
14,uptrend_crowded_chase,2019-12-10,48721.60721287041,11.326133382973387,0.0,0.0,0.0020720336070787493,0.029799511509494003,1.0,1.0,0.16790369424899687,8.872971679782427,2.667355965919856,0.006025833318483848,0.23896744046206225,0.7098148876898174,11.326133382973387
14,uptrend_crowded_chase,2019-12-11,49123.117730799575,12.398597625566417,0.0,0.0,0.008240912828981983,0.0386320255951671,1.0,1.0,0.1966145181952541,8.33629036206472,2.121531138680804,0.014134424560709569,4.003083388322592,0.6893903540284507,12.398597625566417
14,uptrend_crowded_chase,2019-12-13,48865.24453925585,3.655859376437321,0.0,0.0,-0.0015634150600303265,0.01772585111049252,0.9,0.9666666666666667,0.10168606208318387,1.2478417122529022,1.121884449396802,0.013617262498408816,1.8941508789720358,0.24695515576714547,3.655859376437321
14,uptrend_crowded_chase,2020-05-11,43130.45800849192,5.178241393693565,0.0,0.0,-0.006701948214999698,0.005635551280660511,0.9,0.5833333333333334,0.05736137698464283,2.7992846565412752,1.2895144498403697,0.01751644856805362,1.6683990244642093,0.073309150702845,5.178241393693565
14,uptrend_crowded_chase,2020-08-19,52430.02014870817,3.5856999537207193,0.0,0.0,0.013488568490078068,0.0555626148754349,1.0,0.9833333333333333,0.10587972235338405,1.9607166145039983,1.249966678433442,0.01878160813277936,-0.5940717465284772,0.7290530616842267,3.5856999537207193
14,uptrend_crowded_chase,2020-10-21,52445.7064520504,11.42172720672762,0.0,0.0,0.006829302848333274,0.016914318900213443,0.95,0.95,0.09467263741150767,7.838785903319529,3.338633096481565,0.016882611631997196,1.9272495103346199,0.5428824099838715,11.42172720672762
14,uptrend_crowded_chase,2020-11-16,53172.37728406964,9.241945541976058,0.0,0.0,0.012391997519851872,0.02528999318014158,1.0,1.0,0.1261800101557995,5.98496012608423,2.4678647714911444,0.02456219608711164,2.0461060602925127,0.47958892377598283,9.241945541976058
14,uptrend_crowded_chase,2020-11-20,54200.24193278249,5.710108456970449,0.0,0.0,0.022085544207280705,0.03196234584810309,1.0,1.0,0.13124981441485772,2.3363732195867657,2.2164063047698463,0.028674801399670137,2.53106416999752,0.7991728950422499,5.710108456970449
14,uptrend_crowded_chase,2020-11-24,54745.41349635089,4.230523967004366,0.0,0.0,0.01668467903923765,0.03490871838400089,1.0,1.0,0.1112357308151033,1.8781964190073375,1.486492969878706,0.023236884730977944,1.2181621261153521,0.8521417983811123,4.230523967004366
14,uptrend_crowded_chase,2020-12-18,59340.76454596145,10.493030989815164,0.0,0.0,0.009444002988888034,0.02592928309847342,1.0,1.0,0.07037399533151323,7.778386978335064,2.975460942807036,0.01634234676999912,0.453827080153164,0.7077640415496248,10.493030989815164
14,uptrend_crowded_chase,2021-02-10,60813.48458639752,7.187264069227564,0.0,0.0,0.018081976308256476,0.05377149720026164,1.0,1.0,0.07842242484363737,5.229266757424204,-0.2623046612935134,0.021157554165462816,1.91599462360672,0.936695001585813,7.187264069227564
14,uptrend_crowded_chase,2021-02-18,63140.161801085575,13.385044684997684,0.0,0.0,0.03825923198632952,0.08409787183359452,1.0,1.0,0.18484840589586327,8.71282452595751,2.9963002054301495,0.030625157427034803,4.3481401126501975,0.8043041284944235,13.385044684997684
14,uptrend_crowded_chase,2021-02-22,67150.02316593898,7.3228791186995075,0.0,0.0,0.020365806857886692,0.12416232614987766,1.0,1.0,0.23638914145157486,3.5394992222327804,4.494265174039339,0.022280225026055128,1.072494618894115,0.5027197692531488,7.3228791186995075
14,uptrend_crowded_chase,2021-02-23,67500.44593967764,5.207611207609254,0.0,0.0,0.005218505626910952,0.10995852973660747,1.0,1.0,0.21948274761755648,2.0618818270534693,2.304940835977682,0.03269997545977982,1.9865179251338896,0.424676123977468,5.207611207609254
14,uptrend_crowded_chase,2021-04-15,68892.29870360991,13.58482950940164,0.0,0.0,0.022787924303548035,0.03482490724109977,1.0,0.9833333333333333,0.061800551489314515,4.193262220160917,3.629976420939152,0.02825853960235896,13.153158157542292,0.8959311931900514,13.58482950940164
14,uptrend_crowded_chase,2021-04-16,68345.27686331935,6.496327386670806,0.0,0.0,-0.007940246596270017,0.02951375460669503,0.95,0.95,0.08035477885163012,3.1410451346943002,2.7696936053419408,0.019807064315857444,2.04087089861107,0.166650876902983,6.496327386670806
