factor_id,factor_name,segment_id,trend,signal_date,signal_close,factor_value,speculation,speculation_first_diff,speculation_abs_first_diff,speculation_first_diff_rank,speculation_abs_first_diff_rank,rise_signal,drop_signal,large_abs_signal,position_scale,is_reversal_window,is_effective_signal,end_date,end_close,end_signal_date,end_signal_close,reversal_start_date,reversal_end_date,days_to_trend_end
22,speculation_first_difference,30.0,up_trend,2024-12-30,77402.32441373424,1.0,-0.0481767408481124,0.7154669614142287,0.7154669614142287,1.0,1.0,1,0,1,0.5,0,0,2025-01-20,80380.96737600217,2025-02-06,77450.23287346536,2025-01-15,2025-01-22,21
22,speculation_first_difference,30.0,up_trend,2025-01-16,79447.37810758078,0.95,-0.6679780192402538,-0.5926033051627299,0.5926033051627299,0.0,0.95,0,1,1,0.5,1,1,2025-01-20,80380.96737600217,2025-02-06,77450.23287346536,2025-01-15,2025-01-22,4
22,speculation_first_difference,31.0,down_trend,2025-01-22,78915.04334667012,1.0,-0.9463089783775692,-0.8426216694276003,0.8426216694276003,0.0,1.0,0,1,1,0.5,1,1,2025-05-29,59083.59433364111,2025-06-11,61764.79946001634,2025-05-26,2025-06-03,127
22,speculation_first_difference,31.0,down_trend,2025-03-03,75680.27852450938,1.0,-1.2049442398578514,-0.35705526498620044,0.35705526498620044,0.0,1.0,0,1,1,0.5,0,0,2025-05-29,59083.59433364111,2025-06-11,61764.79946001634,2025-05-26,2025-06-03,87
22,speculation_first_difference,31.0,down_trend,2025-03-06,77013.02660503009,1.0,-0.7272059201552226,0.38325984413385306,0.38325984413385306,1.0,1.0,1,0,1,0.5,0,0,2025-05-29,59083.59433364111,2025-06-11,61764.79946001634,2025-05-26,2025-06-03,84
22,speculation_first_difference,31.0,down_trend,2025-03-10,76014.01416184894,1.0,-1.0799164261910437,-0.4362818035140946,0.4362818035140946,0.0,1.0,0,1,1,0.5,0,0,2025-05-29,59083.59433364111,2025-06-11,61764.79946001634,2025-05-26,2025-06-03,80
22,speculation_first_difference,31.0,down_trend,2025-03-19,75471.09885655322,1.0,-1.5178422581760698,-0.642352588277295,0.642352588277295,0.0,1.0,0,1,1,0.5,0,0,2025-05-29,59083.59433364111,2025-06-11,61764.79946001634,2025-05-26,2025-06-03,71
22,speculation_first_difference,31.0,down_trend,2025-03-20,73571.8434436724,1.0,-0.3003751208846147,1.2174671372914552,1.2174671372914552,1.0,1.0,1,0,1,0.5,0,0,2025-05-29,59083.59433364111,2025-06-11,61764.79946001634,2025-05-26,2025-06-03,70
22,speculation_first_difference,31.0,down_trend,2025-04-07,71403.0454593066,0.95,-0.411598364356919,0.7204074332832271,0.7204074332832271,0.95,0.95,0,0,1,0.5,0,0,2025-05-29,59083.59433364111,2025-06-11,61764.79946001634,2025-05-26,2025-06-03,52
22,speculation_first_difference,31.0,down_trend,2025-04-24,68655.5618137744,0.95,-0.9746947005064722,-0.6928989093437061,0.6928989093437061,0.0,0.95,0,1,1,0.5,0,0,2025-05-29,59083.59433364111,2025-06-11,61764.79946001634,2025-05-26,2025-06-03,35
22,speculation_first_difference,31.0,down_trend,2025-05-14,65636.47412455792,0.95,0.0169391403173036,0.582746988292624,0.582746988292624,1.0,0.95,1,0,1,0.5,0,0,2025-05-29,59083.59433364111,2025-06-11,61764.79946001634,2025-05-26,2025-06-03,15
22,speculation_first_difference,34.0,up_trend,2025-06-20,59074.355492316274,1.0,-0.3636223100663722,0.5340933080549992,0.5340933080549992,1.0,1.0,1,0,1,0.5,1,1,2025-07-22,72385.3095290136,2025-07-23,69036.84822482467,2025-07-17,2025-07-24,32
22,speculation_first_difference,34.0,up_trend,2025-06-24,60740.48313952015,1.0,0.3098768373992623,0.917422878530593,0.917422878530593,1.0,1.0,1,0,1,0.5,1,1,2025-07-22,72385.3095290136,2025-07-23,69036.84822482467,2025-07-17,2025-07-24,28
22,speculation_first_difference,34.0,up_trend,2025-06-25,60930.93942786819,0.95,-0.3329232554079251,-0.6428000928071874,0.6428000928071874,0.0,0.95,0,1,1,0.5,0,0,2025-07-22,72385.3095290136,2025-07-23,69036.84822482467,2025-07-17,2025-07-24,27
22,speculation_first_difference,34.0,up_trend,2025-07-08,63852.96391279844,0.95,0.1184731265457335,0.8516284379437501,0.8516284379437501,0.95,0.95,0,0,1,0.5,0,0,2025-07-22,72385.3095290136,2025-07-23,69036.84822482467,2025-07-17,2025-07-24,14
22,speculation_first_difference,37.0,down_trend,2025-08-29,76802.60049974476,0.95,-0.1461752334552263,-0.4998008174637988,0.4998008174637988,0.0,0.95,0,1,1,0.5,0,0,2025-09-10,70827.04237735186,2025-09-17,73784.71070237238,2025-09-05,2025-09-12,12
22,speculation_first_difference,38.0,up_trend,2025-09-11,71180.7106156905,1.0,-0.3215203751665091,-0.6109235660608385,0.6109235660608385,0.0,1.0,0,1,1,0.5,1,1,2025-10-30,83298.19290610154,2025-11-04,78692.84692417741,2025-10-27,2025-11-03,49
22,speculation_first_difference,38.0,up_trend,2025-10-20,75863.93064959011,1.0,-0.5669259201909042,-0.6345334265285151,0.6345334265285151,0.0,1.0,0,1,1,0.5,0,0,2025-10-30,83298.19290610154,2025-11-04,78692.84692417741,2025-10-27,2025-11-03,10
22,speculation_first_difference,38.0,up_trend,2025-10-22,77060.78790431879,0.95,-0.2766899036545154,0.4238568129297122,0.4238568129297122,1.0,0.95,1,0,1,0.5,0,0,2025-10-30,83298.19290610154,2025-11-04,78692.84692417741,2025-10-27,2025-11-03,8
22,speculation_first_difference,39.0,up_trend,2025-11-04,78692.84692417741,0.95,0.3994719784277493,0.5934611146568118,0.5934611146568118,1.0,0.95,1,0,1,0.5,0,0,2025-11-19,99785.99208447618,2025-11-21,91473.83576451118,2025-11-14,2025-11-21,15
22,speculation_first_difference,39.0,up_trend,2025-11-05,79192.40572818888,0.95,-0.2309901722587907,-0.63046215068654,0.63046215068654,0.05,0.95,0,0,1,0.5,0,0,2025-11-19,99785.99208447618,2025-11-21,91473.83576451118,2025-11-14,2025-11-21,14
22,speculation_first_difference,41.0,up_trend,2025-12-17,108400.26703020018,0.95,0.3274873999941869,0.7005499336147898,0.7005499336147898,1.0,0.95,1,0,1,0.5,0,0,2025-12-26,130537.55436496645,2025-12-29,119352.66209023353,2025-12-23,2025-12-30,9
22,speculation_first_difference,41.0,up_trend,2025-12-26,130537.55436496645,1.0,-0.3528821748199254,-0.7097460679180535,0.7097460679180535,0.0,1.0,0,1,1,0.5,1,1,2025-12-26,130537.55436496645,2025-12-29,119352.66209023353,2025-12-23,2025-12-30,0
22,speculation_first_difference,45.0,up_trend,2026-02-09,137044.41469712753,0.95,-0.4819467116344778,-0.6826762004087571,0.6826762004087571,0.05,0.95,0,0,1,0.5,0,0,2026-02-27,176159.30346692898,2026-03-03,151111.41966204415,2026-02-24,2026-03-03,18
22,speculation_first_difference,46.0,up_trend,2026-03-03,151111.41966204415,1.0,-0.1061183433578977,0.7652210550119043,0.7652210550119043,1.0,1.0,1,0,1,0.5,1,1,2026-03-10,162775.55999529533,2026-03-11,155068.5139548409,2026-03-05,2026-03-12,7
