factor_id,factor_name,signal_date,signal_close,factor_value,position,position_scale,daily_return,ret_5,close_rank_20,close_rank_60,oi_ret_5,open_interest_mad_score,volume_mad_score,range_pct,range_mad_score,close_location,crowded_chase_score
43,uptrend_crowded_chase,2024-10-08,78417.5237747879,9.921614137017464,0.0,0.0,-0.03371918612702696,0.008419665921523656,0.8,0.5,0.05855393099810158,1.6648803141921182,4.650869701657071,0.10131489281552553,10.262597943993617,0.018827832916312855,9.921614137017464
43,uptrend_crowded_chase,2024-11-12,81585.02886396984,7.83166181527143,0.0,0.0,0.0017586889189222799,0.048631051582264107,1.0,1.0,0.16024654235399538,6.025944607445864,1.572052485098945,0.02756731552921113,0.039381930552187125,0.4000842032960423,7.83166181527143
43,uptrend_crowded_chase,2024-11-13,86234.36081249446,13.577140266992423,0.0,0.0,0.05698756270928884,0.12850547992145867,1.0,1.0,0.2969398011372437,9.987348619997391,2.463603645858869,0.054336256616455206,2.7159796481311966,0.8978384669250753,13.577140266992423
43,uptrend_crowded_chase,2024-11-14,81229.98394945613,11.816091745141772,0.0,0.0,-0.058032283371586724,0.04981741789945393,0.85,0.95,0.22431736092103982,7.782259824816475,2.847756221973903,0.07869712282900267,3.5199076186766884,0.07467983420669573,11.816091745141772
43,uptrend_crowded_chase,2025-01-15,79763.03859380224,11.960245240605225,0.0,0.0,0.014431868898441724,0.040234929917406737,1.0,0.8333333333333334,0.12928916160125326,6.3570978511051335,4.520322758786988,0.033703531805974615,4.685972020213196,0.6035963748837958,11.960245240605225
43,uptrend_crowded_chase,2025-07-14,66395.69311537778,16.338360107984727,0.0,0.0,0.033881286808219,0.04328837107184902,1.0,0.8166666666666667,0.07159299502365535,7.527998051021204,7.271266791840196,0.05932527014355241,8.34945732208685,0.5513888331593508,16.338360107984727
43,uptrend_crowded_chase,2025-07-17,67713.29837987259,7.902777651578834,0.0,0.0,0.021822554798577087,0.05470937077853821,1.0,0.9,0.07408950843971596,2.735878312131194,2.748035127371179,0.054998588357025605,5.585763551524101,0.5079152474074876,7.902777651578834
43,uptrend_crowded_chase,2025-07-18,69403.89210736599,6.105102785761225,0.0,0.0,0.024966938074839407,0.08072349145856306,1.0,1.0,0.09485445045246088,3.1430233269042955,2.829831078192148,0.03514828262686563,1.094327839521711,0.6553114886072109,6.105102785761225
43,uptrend_crowded_chase,2025-07-22,72385.3095290136,5.130989742649112,0.0,0.0,0.022232687035004917,0.08805067624458718,1.0,1.0,0.1424449164772046,2.8558712261543096,1.0324964087050403,0.04507093833192573,1.517740624284564,0.5583601906554123,5.130989742649112
43,uptrend_crowded_chase,2025-07-23,69036.84822482467,4.617576894755789,0.0,0.0,-0.046258851774983234,0.041795486502258505,0.85,0.95,0.10948808227891327,1.344155684981495,1.0428108646173866,0.09175872877533219,3.8040315549312007,0.19655371260935367,4.617576894755789
43,uptrend_crowded_chase,2025-07-24,75713.29861715241,7.080990134812483,0.0,0.0,0.09670850515344043,0.11814518608146507,1.0,1.0,0.2471611492958985,3.5414688885528984,1.70772195991293,0.10029645012700122,3.3713205326062368,0.8689983214072201,7.080990134812483
43,uptrend_crowded_chase,2025-07-28,71941.51540366371,4.024332975578005,0.0,0.0,-0.09596746978625614,0.01596538135932879,0.85,0.95,0.166299059937991,1.9602814537848932,0.5622280992937446,0.07963714332605606,1.865874944292479,0.0007370244314491573,4.024332975578005
43,uptrend_crowded_chase,2025-08-12,81799.26768464812,6.935207753023514,0.0,0.0,0.06421543939210683,0.18289135027803227,1.0,1.0,0.17537767771835178,3.722331713408171,1.4232585270300204,0.08494275320853473,3.002493552200667,0.006070415658665821,6.935207753023514
43,uptrend_crowded_chase,2025-08-13,84643.96629879496,6.976027183786779,0.0,0.0,0.03477657801428857,0.24443811574801044,1.0,1.0,0.23810454726901398,4.833204551518361,0.8387841687349962,0.06185414611637867,1.446861095801839,0.5141675330099019,6.976027183786779
43,uptrend_crowded_chase,2025-10-22,77060.78790431879,8.331325849388216,0.0,0.0,0.015421879362754298,0.0559605037492088,1.0,0.7666666666666667,0.09834043634242562,5.968612974517485,1.4773279969827535,0.02301359232754475,1.2480977527587112,0.8167052735412319,8.331325849388216
43,uptrend_crowded_chase,2025-10-24,79399.00301292715,7.884764876438474,0.0,0.0,-0.004029601022259133,0.0481182317356601,0.95,0.8333333333333334,0.1404222462460769,5.321476618045272,2.623731080137507,0.02519542228157622,0.6028454366488964,0.32621810820113795,7.884764876438474
43,uptrend_crowded_chase,2025-10-28,81468.53358311905,4.669311532806273,0.0,0.0,-0.0036867798438081634,0.07350227955899458,0.95,0.8666666666666667,0.20724332689929348,2.7489828779441035,1.3595295623471693,0.0284384279304506,0.5811277473771697,0.18031602312747974,4.669311532806273
43,uptrend_crowded_chase,2025-10-30,83298.19290610154,3.584744172031597,0.0,0.0,0.006715288472941561,0.04488131178810195,1.0,0.9166666666666666,0.1127394643964923,1.0972207300291492,1.2449494408040667,0.03241344661338714,1.7300974432008287,0.4342151860211081,3.584744172031597
43,uptrend_crowded_chase,2025-10-31,80702.71595711434,4.456681231705578,0.0,0.0,-0.031158862616779248,0.016419764665998926,0.8,0.8,0.08372340139685086,0.6690158066964531,1.3595704924294005,0.05136134905032052,4.615760357588849,0.12096901155129466,4.456681231705578
43,uptrend_crowded_chase,2025-11-19,99785.99208447618,5.1566049044479,0.0,0.0,0.06364602305069877,0.15192704969791526,1.0,1.0,0.08556143227414736,1.8753555503141224,2.2909484515396104,0.06545151796132606,2.2715502567279473,0.9120643300229113,5.1566049044479
43,uptrend_crowded_chase,2026-02-26,173825.49544508551,7.1187103162516445,0.0,0.0,0.04262517868559401,0.1564776525904792,0.9,0.9666666666666667,0.06314917437767953,4.085876180874956,2.550816725212196,0.09226872257757027,1.7148515455411817,0.1579758875297148,7.1187103162516445
43,uptrend_crowded_chase,2026-03-27,168724.35994949972,6.891889690984135,0.0,0.0,0.07157487525503492,0.17446650866074154,0.9,0.9,0.07699706903539294,3.1926210111564326,3.4518953527397525,0.08454670681964592,2.146642006915651,0.8670286465019109,6.891889690984135
43,uptrend_crowded_chase,2026-04-21,173314.40311129903,4.537113153975259,0.0,0.0,-0.032530967814763945,0.04578875241174529,0.85,0.8833333333333333,0.09207767269170652,1.9860515306587687,1.2485075327025876,0.06406068791888901,2.1536157139303933,0.40842774782039465,4.537113153975259
