factor_id,factor_name,signal_date,signal_close,factor_value,position,position_scale,ret_10,close_rank_20,close_rank_60,oi_ret_5,volume_mad_score,speculation_mad_score,volume_to_open_interest,oi_unwind_divergence_score
46,uptrend_oi_unwind_divergence,2025-11-21,91473.83576451118,3.598490437903396,0.0,0.0,0.10974167724103512,0.8,0.9333333333333333,-0.02639730522057704,0.9999267522362332,1.5345906334613924,2.109854309651347,3.598490437903396
46,uptrend_oi_unwind_divergence,2025-12-19,111306.9801743984,5.3417857455690765,0.0,0.0,0.21298575257787977,1.0,1.0,-0.0033174513402283168,2.201318121355081,2.1072931108117126,1.142031834262609,5.3417857455690765
46,uptrend_oi_unwind_divergence,2025-12-22,114367.91199111343,5.147068165211515,0.0,0.0,0.21136346982850207,1.0,1.0,-0.000612710754351653,2.026508779121063,2.1144322785469356,1.2503657919186413,5.147068165211515
46,uptrend_oi_unwind_divergence,2025-12-24,124702.76002600374,3.1847823085802967,0.0,0.0,0.3048730985115853,1.0,1.0,-0.0028567016744300844,1.0718506193603599,1.0843646724756362,1.2479034698654892,3.1847823085802967
46,uptrend_oi_unwind_divergence,2026-01-13,167443.3787281536,4.826553147649773,0.0,0.0,0.3527883033521808,1.0,1.0,-0.05996820191341534,1.428564183549646,1.798306944965973,1.3113337645378993,4.826553147649773
46,uptrend_oi_unwind_divergence,2026-01-14,162417.9492236421,4.849581771290029,0.0,0.0,0.24422393244431495,0.95,0.9833333333333333,-0.11713821341724362,1.1651481608862375,1.563051476231355,1.2262461103125515,4.849581771290029
46,uptrend_oi_unwind_divergence,2026-01-26,166009.76492428427,2.360958194064502,0.0,0.0,0.15541521840691508,0.8,0.9333333333333333,-0.02336411793137394,0.5284444032722632,0.7988726114784993,1.0107349298100743,2.360958194064502
