factor_id,factor_name,signal_date,signal_close,factor_value,position,position_scale,daily_return,price_ma_5,price_ma_10,price_ma_20,is_ma_bullish,open_interest,open_interest_rank_10,log_open_interest,delta_log_open_interest,oi_change_rate,log_open_interest_median_past,log_open_interest_mad_past,log_open_interest_mad_score
13,price_up_oi_down,2020-06-06,45660.70434914381,0.9049619447061648,2.0,2.0,-0.003951066255361901,45235.49280598562,44640.28328638643,44094.42655957648,1,329950.0,0.9,12.706696406811568,-0.0034793167237694433,-0.3473270915130833,12.694595635398905,0.0090190074262404,0.9049619447061648
13,price_up_oi_down,2020-06-10,47430.39505542372,1.0615842644889626,2.0,2.0,0.01741609722635662,46284.74626045208,45494.12482881992,44641.96907341588,1,332890.0,0.9,12.715567384061169,-0.0015698566790458557,-0.15686250986020056,12.701809853656513,0.00874101796799831,1.0615842644889626
13,price_up_oi_down,2020-06-20,47322.59483024352,2.4495042422071465,2.0,2.0,-0.0019490579586171064,46984.82236351114,46914.57788529871,46037.293441041824,1,340635.0,0.9,12.73856680176688,-0.006892684969892926,-0.6868984900479158,12.69797803557477,0.011176444303200306,2.4495042422071465
13,price_up_oi_down,2020-06-22,47631.980867373175,2.400940922476639,2.0,2.0,0.006537807959168029,47221.33448785922,46934.736466493654,46214.43064765679,1,340361.0,0.8,12.737762098024755,-0.0008047037421246017,-0.0804380054898246,12.69797803557477,0.011176444303200306,2.400940922476639
13,price_up_oi_down,2020-07-02,49215.61098287511,1.728515511160413,2.0,2.0,0.0027679645127611785,48641.77488911884,48019.07638459781,47289.18526300409,1,355681.0,0.8,12.78178954071004,-0.010699386731809923,-1.0642351887446888,12.738164449895816,0.01702311633559006,1.728515511160413
13,price_up_oi_down,2020-10-23,52008.01330245973,1.5859213578862827,2.0,2.0,-0.005348312844013048,52062.04586547839,51705.19553631414,51376.24427660136,1,318287.0,0.8,12.670708770463147,-0.02748668651855901,-2.711236501129466,12.621185084734655,0.02106237376268183,1.5859213578862827
13,price_up_oi_down,2020-11-14,52521.53060704828,4.150881013337685,2.0,2.0,0.0005285392622844665,52161.444089751734,52027.39172837561,51795.55985264245,1,314176.0,0.9,12.657708617417724,-0.003149318635715659,-0.3144364733617677,12.6161088019699,0.006759695356848283,4.150881013337685
13,price_up_oi_down,2020-11-17,52649.39813397411,3.1712896689764705,2.0,2.0,-0.009835542001471076,52589.299669925924,52288.32472371716,51889.18840147376,1,323361.0,0.9,12.686524625161118,-0.05087308742209373,-4.960071949846734,12.621229042588547,0.013887494260943711,3.1712896689764705
13,price_up_oi_down,2020-11-19,53029.06614809787,1.0571611515881305,2.0,2.0,0.0024628435418880823,52854.23137819437,52493.91445515231,52021.23922934443,1,327054.0,0.8,12.697880573860354,-0.004210609618668926,-0.42017574307160466,12.647486297813472,0.03215259421173311,1.0571611515881305
13,price_up_oi_down,2020-11-21,54218.50989434637,1.9032872412102757,2.0,2.0,0.00033704575685344906,53399.200165396556,52911.478099819135,52295.34645636477,1,356921.0,0.9,12.785269747758454,-0.0036886840741274796,-0.36818892362656674,12.67369128060728,0.039541401538997434,1.9032872412102757
13,price_up_oi_down,2020-11-23,53846.99368941515,1.4139923236313963,2.0,2.0,-0.0068522024241385315,53638.719276484764,53114.00947320535,52432.5399776261,1,353533.0,0.8,12.775732112154081,-0.009537635604372596,-0.9492296614657669,12.692202599510736,0.03984454758274403,1.4139923236313963
13,price_up_oi_down,2020-11-25,54571.992332066446,0.8939003598371404,2.0,2.0,-0.0031677752200375275,54316.63026899226,53585.43082359332,52774.21354692672,1,360723.0,0.9,12.795865629760316,-0.017461284533810684,-1.7309719759069142,12.719744448031118,0.057437088050320995,0.8939003598371404
13,price_up_oi_down,2020-11-27,56217.50013227374,1.1043381350892583,2.0,2.0,0.01339136297431609,54971.30380371101,54185.25198455378,53184.143641194605,1,378004.0,0.9,12.842660056556317,-0.0032249189035553627,-0.321972443799845,12.780500929956268,0.0379646008554575,1.1043381350892583
13,price_up_oi_down,2020-11-28,56225.9105984826,0.8939439556766118,2.0,2.0,0.00014960583784540127,55447.0871855245,54542.90323100464,53415.6139773609,1,377488.0,0.8,12.841294059086495,-0.0013659974698221333,-0.13650649199469234,12.787114089795518,0.04087939562970444,0.8939439556766118
13,price_up_oi_down,2020-12-19,59318.16701990896,7.52266146974561,2.0,2.0,-0.00038080948611629584,58643.83645649685,58226.105090734825,57604.238886007144,1,345372.0,0.9,12.752377375977352,-0.0021836627385170004,-0.21812802815155408,12.688140704256295,0.005759536257820663,7.52266146974561
13,price_up_oi_down,2021-02-20,65809.75441809511,5.8033707547453375,2.0,2.0,-0.00837079613366376,63172.41447836058,60712.067078057866,59522.74412748675,1,361468.0,0.9,12.7979287966075,-0.015858405606202552,-1.5733323167575808,12.550991361319438,0.028700047835224396,5.8033707547453375
13,price_up_oi_down,2021-04-17,68122.02890348717,3.134817574233101,2.0,2.0,-0.0032664723895792225,67789.61780375632,67153.8499174808,66749.38688746176,1,369298.0,0.9,12.819359185174758,-0.00594764975161155,-0.5929997496642914,12.75510619121771,0.013824744076606166,3.134817574233101
13,price_up_oi_down,2021-04-20,68906.05379478735,2.015179119866085,2.0,2.0,-0.005086050807475595,68704.7926636662,67595.25264741328,67062.10560017783,1,380074.0,0.9,12.848121249585915,-0.0013724744815508672,-0.13715330691870253,12.755584060472438,0.03097267054244135,2.015179119866085
13,price_up_oi_down,2021-04-21,69481.77099847865,0.8526867164966513,2.0,2.0,0.00835510339056511,68822.68712263994,67886.04276115926,67198.51244775139,1,374670.0,0.8,12.83380091752524,-0.014320332060675511,-1.4218283807889809,12.777423364520654,0.04459567365978678,0.8526867164966513
13,price_up_oi_down,2021-04-24,70096.47508402442,1.0535799403581658,2.0,2.0,0.0012370983762990395,69520.18546410093,68957.62010312731,67711.81380290349,1,384412.0,0.9,12.85947017307281,-0.003215328289336128,-0.32101646570722453,12.82838749160779,0.019898804660301472,1.0535799403581658
13,price_up_oi_down,2021-04-27,72181.86373427627,1.6707521659292996,2.0,2.0,0.010850242819093303,70560.40916866522,69691.54814565259,68327.86841984195,1,393672.0,0.9,12.883273354260432,-0.008292252892827534,-0.825796699836201,12.840961083555577,0.017081669073220063,1.6707521659292996
13,price_up_oi_down,2021-04-28,72292.56594644068,0.9343445980702375,2.0,2.0,0.001533656883284884,71197.57006780658,70086.27705396472,68584.22681941549,1,388952.0,0.8,12.871211221670807,-0.012062132589624852,-1.1989676685159156,12.84880748682669,0.016172953919464383,0.9343445980702375
13,price_up_oi_down,2021-07-27,71990.25171263677,10.460534483756682,2.0,2.0,-0.00121444906433954,70758.70146990333,69754.7885660216,69433.96101564576,1,316909.0,0.9,12.666369945401959,-0.0006214364213459334,-0.06212433697249109,12.5566917896426,0.0070720002581072805,10.460534483756682
13,price_up_oi_down,2021-07-28,71576.07915274898,6.530304845905417,2.0,2.0,-0.005753175604122696,71211.9102047165,69984.69218554978,69531.39240446432,1,315845.0,0.8,12.663006865902354,-0.003363079499605348,-0.33574306819935673,12.560234738029784,0.010614948645292444,6.530304845905417
13,price_up_oi_down,2021-10-16,75020.77834980591,2.1994690282357374,2.0,2.0,-0.0027694869546242007,72937.75214975078,71025.39710420473,70152.3686291721,1,363230.0,0.9,12.802791521417099,-0.002625737848923393,-0.26222936145094966,12.61071766078694,0.058901508712978945,2.1994690282357374
13,price_up_oi_down,2021-10-19,73805.24007728847,0.9079573845485712,2.0,2.0,-0.013999890257441305,74493.49700980738,72286.44249035459,70582.06635402865,1,372630.0,0.9,12.82834124920635,-0.0022142228576189638,-0.22117732744952878,12.677150235577395,0.11231467835764075,0.9079573845485712
13,price_up_oi_down,2021-11-25,71022.98616103956,0.5087764597121054,2.0,2.0,-0.013472904939570984,71254.47748605306,70492.13737934057,70305.25305312684,1,414482.0,0.8,12.934784826800325,-0.010764996872399735,-1.0707261652440514,12.915765225767945,0.025214502165032293,0.5087764597121054
13,price_up_oi_down,2022-01-14,70256.51252568618,1.4415173518553657,2.0,2.0,-0.017496164936017022,70642.2807807533,70272.92776254834,70175.08340515253,1,348923.0,0.8,12.76260654646961,-0.04157156377650928,-4.071931686342156,12.698513382451107,0.02998940444212117,1.4415173518553657
13,price_up_oi_down,2022-02-12,70878.9041187895,2.4890011524221904,2.0,2.0,-0.0029366906002571413,71474.63521315772,70943.73128922677,70829.69521887947,1,357338.0,0.8,12.78643739156099,-0.009938194836349723,-0.9888974167861275,12.702333347402405,0.022791231158207026,2.4890011524221904
13,price_up_oi_down,2022-03-07,72550.07051591635,1.8374265329867978,2.0,2.0,-0.019767443725874023,73051.52683598343,72019.10078930606,71583.77937178171,1,358217.0,0.8,12.788894227002402,-0.034747700968122075,-3.4150931695440367,12.718474402184942,0.025850024623781387,1.8374265329867978
13,price_up_oi_down,2022-03-19,73303.6058302187,4.803126315989615,2.0,2.0,-0.0006158740668664731,72558.18205721224,72254.8854072597,72229.66473460663,1,352371.0,0.9,12.772439876808884,-0.0013952817924813843,-0.1394308839408387,12.674309206379412,0.0137802393833244,4.803126315989615
13,price_up_oi_down,2022-03-24,73370.13535595546,0.7890392520617576,2.0,2.0,-0.0026965193599283177,73248.42987181267,72704.45935694539,72678.37401145187,1,371465.0,0.9,12.825209926050247,-0.006549781857614789,-0.6528378790391365,12.739898385808912,0.07292646774999767,0.7890392520617576
13,price_up_oi_down,2022-04-16,74690.554810016,3.5375423341601335,2.0,2.0,-0.0015448829942966702,74192.50149658252,73780.24493072953,73544.53797227563,1,362899.0,0.9,12.801879837617316,-0.0007327178097273901,-0.0732449437584104,12.75605324816146,0.008737594692631134,3.5375423341601335
13,price_up_oi_down,2022-06-07,72601.13618282203,12.772179092723428,2.0,2.0,-0.001230792591128238,72112.07166696322,71900.90351059074,71634.5602282795,1,333089.0,0.9,12.716165000520315,-0.0016798206542407712,-0.1678410545212783,12.680088477512587,0.0019051785304204927,12.772179092723428
13,price_up_oi_down,2022-06-09,72422.23854861684,8.559634579366652,2.0,2.0,-0.005545060341496599,72505.27510404578,72151.39008536172,71792.78235431373,1,333475.0,0.8,12.717323179009245,-0.015100938126737518,-1.498749073250727,12.680692126237503,0.002886490815650511,8.559634579366652
13,price_up_oi_down,2022-07-28,59602.53979949326,0.9188813943385706,2.0,2.0,0.018825484386427505,58105.67616248618,57333.92343285526,57190.03950462813,1,420734.0,0.8,12.94975608399785,-0.01299941679740968,-1.2915289309520128,12.907787880870282,0.03080611423320523,0.9188813943385706
13,price_up_oi_down,2022-08-27,63412.15636481271,0.6583053163909878,2.0,2.0,-0.00014263782230139466,63036.99795248441,62531.44308717358,61979.84373794055,1,432770.0,0.8,12.977961688030607,-0.00412071232336686,-0.41122338381384127,12.97236687055559,0.005732374619275227,0.6583053163909878
13,price_up_oi_down,2022-10-27,63616.15529762301,1.2700702074428178,2.0,2.0,0.0035791676541807593,63052.35962953537,62456.85804534364,61878.426740957715,1,465841.0,0.9,13.051599653168495,-0.002606931708870164,-0.2603536613304369,12.998570841944048,0.02816178424346827,1.2700702074428178
13,price_up_oi_down,2022-10-28,62214.77776501914,0.9330476234816099,2.0,2.0,-0.022028642347963867,62943.20685120254,62481.25144804987,61986.55961261018,1,461561.0,0.8,13.042369501871818,-0.009230151296677036,-0.9187684209847946,12.998570841944048,0.03166161153476388,0.9330476234816099
13,price_up_oi_down,2022-11-09,66101.8101939587,1.8311335057160005,2.0,2.0,0.005917888530972304,65548.90987622629,64045.99708282897,63263.62426543942,1,496549.0,0.9,13.115437448433594,-0.001780715030051283,-0.17791304977152755,13.059294203135845,0.020680141584934475,1.8311335057160005
13,price_up_oi_down,2022-11-10,66958.23664054224,0.6585565705788743,2.0,2.0,0.01295617236609048,65858.16331768628,64522.57009064967,63543.48487318782,1,494556.0,0.8,13.111415669335823,-0.004021779097771017,-0.40137025751730837,13.082564523140157,0.029549217756245305,0.6585565705788743
13,price_up_oi_down,2023-01-13,68643.18303409351,4.602582369720408,2.0,2.0,-0.0024111545507448096,67973.51865698108,66524.40935481059,66222.15483187092,1,448971.0,0.9,13.014713576665224,-0.007431596262192031,-0.7404050229924963,12.908858173678226,0.015512702525872335,4.602582369720408
13,price_up_oi_down,2023-01-14,68666.45668817624,3.3176481660956556,2.0,2.0,0.000339052664139583,68362.60216115843,66857.86445159049,66377.29822781813,1,448792.0,0.8,13.014314807719808,-0.0003987689454163501,-0.039868944764787084,12.91492156719011,0.020207031889211358,3.3176481660956556
13,price_up_oi_down,2023-02-23,69338.46565391375,4.553958158853817,2.0,2.0,-0.012003491585507842,69797.75807693279,69256.89306573287,68797.50049257491,1,433077.0,0.8,12.978670820274214,-0.013071211921676706,-1.2986154635063363,12.935986543146122,0.006322005932090313,4.553958158853817
13,price_up_oi_down,2023-06-17,68272.8251071135,1.9501110312170988,2.0,2.0,-0.0002115721763774614,68071.44012262693,67413.78661926804,66457.57059270491,1,475897.0,0.9,13.072956723243987,-0.001417369201522689,-0.14163652081951028,13.033963253212377,0.013486788595066912,1.9501110312170988
13,price_up_oi_down,2023-06-26,67834.61640705538,1.518019289858259,2.0,2.0,-0.01069538950165183,68295.86228554361,68019.70005035347,67144.12232313972,1,492788.0,0.9,13.107834340255614,-0.008933410791554408,-0.8893626435510171,13.069314553481155,0.01711522403498833,1.518019289858259
13,price_up_oi_down,2023-06-27,67700.38176301186,1.5591738003956954,2.0,2.0,-0.0019788516712178073,68181.37361672329,68126.4068696751,67291.74710250633,1,492033.0,0.8,13.106301066395872,-0.0015332738597422235,-0.15320989959171083,13.073665407844748,0.01411802206753876,1.5591738003956954
13,price_up_oi_down,2023-08-01,69537.93860887224,1.8849704960259426,2.0,2.0,-0.012056435049890624,69470.9791041991,69058.02722660021,68758.6859340495,1,474694.0,0.9,13.070425664897702,-0.01860220749285446,-1.8430254318072326,13.040064791776743,0.010863898618906909,1.8849704960259426
13,price_up_oi_down,2023-08-31,69099.5583137289,0.9629337722798964,2.0,2.0,-0.005599819487159485,69075.32730059803,68869.7546866161,68377.87140359447,1,434426.0,0.8,12.981780898481112,-0.009331911808951432,-0.92885046488137,12.968644300614944,0.009201581797325886,0.9629337722798964
13,price_up_oi_down,2023-09-02,69437.18987518933,2.883389731890585,2.0,2.0,-0.0021345363595386413,69382.04034687919,69080.87463222905,68507.63535383558,1,442991.0,0.9,13.00130473279381,-0.0011055059830535896,-0.11048951364331927,12.971038966078481,0.007079854571943045,2.883389731890585
13,price_up_oi_down,2023-09-04,69214.8048101335,1.398172910935855,2.0,2.0,-0.0032026795072721548,69365.19170437832,69090.52374308565,68578.2734627387,1,439572.0,0.8,12.99355680521552,-0.007747927578289904,-0.7717989755999466,12.976751382524775,0.008107081909830782,1.398172910935855
13,price_up_oi_down,2023-11-22,67615.14727159061,1.9455291967488209,2.0,2.0,-0.0073612483946586815,67789.59558756309,67594.1061668498,67443.14448059726,1,391895.0,0.9,12.87874922574961,-0.013166490155033017,-1.3080191090663162,12.852777873619555,0.009003944556985388,1.9455291967488209
13,price_up_oi_down,2023-11-23,68062.5412975943,1.3679566207787803,2.0,2.0,0.006616772188732245,67886.82584530156,67732.10437483893,67482.85879793456,1,389490.0,0.8,12.872593470022409,-0.006155755727201395,-0.6136847880171548,12.852777873619555,0.009770365860513053,1.3679566207787803
13,price_up_oi_down,2023-11-27,67771.93563423332,0.46603549677902295,2.0,2.0,-0.0036457202362825125,67893.50165727173,67833.41038244373,67555.24029966361,1,392600.0,0.8,12.880546560824497,-0.001282926061540124,-0.12821034637154893,12.870593274410307,0.014405339848315712,0.46603549677902295
13,price_up_oi_down,2023-11-29,68112.08275334338,1.089649918901764,2.0,2.0,-0.002331642433519021,68034.63388136786,67960.72986333471,67624.72964796101,1,397277.0,0.9,12.892389049364308,-5.034144083282399e-05,-0.005034017372373967,12.878926537727427,0.008333263317120476,1.089649918901764
13,price_up_oi_down,2023-12-04,68281.22537736507,5.499319711741518,2.0,2.0,-0.009841789818981095,68506.47274100219,68265.59916561011,67929.85266622997,1,416639.0,0.9,12.939975418405796,-0.005846465408216872,-0.582940808720045,12.884370690081118,0.006819911807348866,5.499319711741518
13,price_up_oi_down,2023-12-23,69048.53528932996,1.8399819444212446,2.0,2.0,0.00026144979423836645,68931.67741252344,68631.7941106327,68400.14284846748,1,406681.0,0.9,12.915784373321847,-0.00368405903241964,-0.3677281212792982,12.851778207539578,0.02346303859085186,1.8399819444212446
13,price_up_oi_down,2023-12-25,69090.24513643594,1.4096775180827068,2.0,2.0,0.0006040656319676874,68966.16099403829,68776.61733056414,68409.45584944372,1,405978.0,0.8,12.914054249923572,-0.0017301233982749409,-0.17286275975526566,12.866821461681633,0.02259955117669854,1.4096775180827068
13,price_up_oi_down,2024-01-27,68968.76892770997,2.1837700041945416,2.0,2.0,-0.0023027573937601797,68800.87053409766,68270.20104746267,68130.47182141588,1,377687.0,0.9,12.841821089257266,-0.004686014481267264,-0.46750522451581844,12.811862834776267,0.009253065010141448,2.1837700041945416
13,price_up_oi_down,2024-02-01,68900.51256672114,1.352679412576197,2.0,2.0,-0.012321320046254192,69182.44222976324,68877.64913760383,68338.5593810849,1,390993.0,0.9,12.876444935993947,-0.030482609164375063,-3.0022699363673855,12.835426123426426,0.02045333859845666,1.352679412576197
13,price_up_oi_down,2024-03-08,69402.01260800603,11.122312828295385,2.0,2.0,-0.006435337694478349,69413.41795783125,69138.28641087413,68892.67571950455,1,445114.0,0.9,13.006085708115222,-0.007865836427566109,-0.7834981688657261,12.874520130835686,0.007978535355253946,11.122312828295385
13,price_up_oi_down,2024-03-09,69356.70899916084,4.18896834097027,2.0,2.0,-0.0006527708223834638,69444.99376879654,69193.3342356768,68953.36741841056,1,444497.0,0.8,13.004698584756966,-0.0013871233582563036,-0.13861617473265309,12.887330261756928,0.018898173218857117,4.18896834097027
13,price_up_oi_down,2024-04-11,76052.7189000924,1.7269786945383347,2.0,2.0,-0.0011933393247544055,75732.80980154936,74288.51545774596,73420.45777800573,1,590886.0,0.9,13.289378384380894,-0.009060416611998079,-0.9019494720460042,13.214942821786627,0.02907163782847455,1.7269786945383347
13,price_up_oi_down,2024-04-13,76375.13370889612,0.9217908025392443,2.0,2.0,-0.008081425677120002,76356.7153427139,75128.56117258538,73748.25929655427,1,600521.0,0.9,13.305552890748327,-0.00014319872677504009,-0.014318847432670534,13.251399787933952,0.03962479050999779,0.9217908025392443
13,price_up_oi_down,2024-04-20,80123.00297194754,1.406175579146733,2.0,2.0,0.002216710298893032,78681.36746528072,77654.40694784826,75570.42675876108,1,613066.0,0.9,13.32622787633309,-0.003326890523517534,-0.33213625552540593,13.305497102742692,0.009943790398537544,1.406175579146733
13,price_up_oi_down,2024-04-26,80644.73891981218,1.0756451323878857,2.0,2.0,0.00779757962723493,79575.11717694544,79128.24232111308,77373.47782747597,1,617837.0,0.9,13.333979947605306,-0.0016818767235662335,-0.16804631614997234,13.317654060683465,0.010237260911384993,1.0756451323878857
13,price_up_oi_down,2024-04-27,80653.71095345866,0.714078779057262,2.0,2.0,0.00011125379989640471,79821.97094291744,79519.07648643614,77747.06629637866,1,616828.0,0.8,13.332345495791051,-0.0016344518142545894,-0.16331168253120865,13.321917177299518,0.009850179931438774,0.714078779057262
13,price_up_oi_down,2024-05-18,85265.32021825634,1.4018174627723523,2.0,2.0,0.00175968389174197,83311.36821996847,81981.13497924995,81230.80528804201,1,636316.0,0.9,13.363450574276424,-0.0017538781758918986,-0.17523410303506015,13.312204272226165,0.024657388074579956,1.4018174627723523
13,price_up_oi_down,2024-05-20,87542.43987489377,0.5726859052804255,2.0,2.0,0.02670628164895894,84570.23016471804,82748.52492147252,81636.95517560677,1,626028.0,0.8,13.347150377516455,-0.01630019675996941,-1.6168067438190326,13.327677989434427,0.0229339428555555,0.5726859052804255
13,price_up_oi_down,2024-07-06,80840.71491884779,2.004637724225833,2.0,2.0,0.0016003595409734839,80261.11714969052,79282.88281758275,79191.93395916633,1,533627.0,0.9,13.187452372003579,-0.0012379263975379473,-0.12371604827363658,13.160044278549659,0.00922186864228891,2.004637724225833
13,price_up_oi_down,2024-09-25,77414.46533392173,4.7172807604951155,2.0,2.0,0.0017278256686223958,76226.50395097505,75260.27581840365,73987.26040930781,1,480412.0,0.9,13.082399348060004,-0.005486449727433396,-0.5471426649139022,13.020864166065174,0.008798482376250583,4.7172807604951155
13,price_up_oi_down,2024-09-27,78343.11627964737,2.0521346222744032,2.0,2.0,-0.006335495236556965,77504.69385272377,76271.03487681711,74461.01348686642,1,483137.0,0.9,13.088055536307726,-0.010646096978698338,-1.0589627857827133,13.020864166065174,0.02208430083088775,2.0521346222744032
13,price_up_oi_down,2025-01-14,75736.85446664724,0.4667036892954645,2.0,2.0,0.003230870323641666,75486.33495013641,74951.62751534562,74448.68739992924,1,415513.0,0.8,12.937269180393487,-0.008168456581358896,-0.8135185392949884,12.931831675004577,0.007858406143404828,0.4667036892954645
13,price_up_oi_down,2025-02-08,77519.35558290425,5.389501816981574,2.0,2.0,-0.003287692078554505,76549.88993145312,76071.26500932402,75893.30519526458,1,459904.0,0.9,13.038773051033136,-0.0012364500036206039,-0.12356859142667043,12.908743800882055,0.016273030544047273,5.389501816981574
13,price_up_oi_down,2025-02-11,76867.02814076151,3.2629676498348994,2.0,2.0,-0.010658650731441122,77238.03909079431,76398.484706055,76085.08086570752,1,468111.0,0.9,13.056460726264355,-0.0017523213130719029,-0.17507868944754978,12.910074003381162,0.030259721360574865,3.2629676498348994
13,price_up_oi_down,2025-02-15,77293.93297561709,1.3249521846689514,2.0,2.0,-0.0001174890175696941,77337.22778830679,77147.69766473146,76446.83455818429,1,506174.0,0.9,13.134635762676442,-0.0007129392852061045,-0.07126852043789489,13.048235113650556,0.04398380564533966,1.3249521846689514
13,price_up_oi_down,2025-03-08,78296.35601492965,7.165959122691386,2.0,2.0,-0.0022437459589547126,77976.94947562073,77466.0405547863,77385.39700826761,1,522450.0,0.8,13.166284564462257,-0.0016007852428199243,-0.15995046695218562,13.069459975224976,0.009113544971116383,7.165959122691386
13,price_up_oi_down,2025-03-15,79773.02595818516,1.6397527941411536,2.0,2.0,0.0016366401010048381,79422.01946967587,78831.88092082253,77954.65879151833,1,582090.0,0.9,13.274380353933427,-0.0017473429563281684,-0.17458172414031026,13.167084957083667,0.044134551236631125,1.6397527941411536
13,price_up_oi_down,2025-03-26,81371.66035201264,1.6720254058431978,2.0,2.0,-0.012096036458122184,81188.1168741271,80798.84511472561,79661.56816144193,1,597024.0,0.9,13.299712592571726,-0.007437633628819995,-0.7410042877497247,13.273548175256236,0.010554658824911911,1.6720254058431978
13,price_up_oi_down,2025-04-24,77412.42062951098,0.9241725905675507,2.0,2.0,0.0017180789586139777,76871.28753928785,76349.59778547483,76221.14320945967,1,528156.0,0.8,13.177146973595754,-0.01132993396800508,-1.1265991980141665,13.164710656569358,0.009076422522388938,0.9241725905675507
13,price_up_oi_down,2025-05-10,77143.77103010558,1.4157819869901906,2.0,2.0,-0.001327862828184534,77277.84614404196,77219.08294984626,76784.34036766054,1,544517.0,0.8,13.207654442171727,-0.002401080446951198,-0.23982001590237,13.170400997608827,0.01774786255672911,1.4157819869901906
13,price_up_oi_down,2025-05-27,77821.46025516673,0.3994481572899808,2.0,2.0,-0.0019511000606239337,77735.16762874168,77501.18675132663,77478.42238177704,1,537139.0,0.8,13.194012185433918,-0.006433826108109386,-0.6413173364705038,13.186835561257865,0.01211813498791603,0.3994481572899808
13,price_up_oi_down,2025-05-28,77542.08404179159,0.40322376492199213,2.0,2.0,-0.0035899636483188724,77792.3927619978,77551.63218338483,77516.69910429404,1,536376.0,0.8,13.192590686659369,-0.0014214987745493346,-0.14204889237235951,13.186835561257865,0.009626860419355232,0.40322376492199213
13,price_up_oi_down,2025-06-07,78351.2059610538,2.7181494667362833,2.0,2.0,-0.0009737825152136281,78170.38136275423,77909.51145818921,77718.14543425392,1,565806.0,0.9,13.246006542247247,-0.0018064076744579438,-0.1804777102088706,13.197229098487973,0.012103799105716462,2.7181494667362833
13,price_up_oi_down,2025-06-11,78263.12859313618,0.6700618707064416,2.0,2.0,-0.007581878873033077,78590.42398019656,78193.13123200597,77872.3817076954,1,571228.0,0.8,13.255543708413933,-0.012138318147966842,-1.206494593603713,13.2307486988562,0.02495889642211857,0.6700618707064416
13,price_up_oi_down,2025-06-28,79668.52028818308,2.802484510514453,2.0,2.0,-0.00015379497674927745,79110.30157513902,78575.24621453388,78471.59941055789,1,587682.0,0.9,13.283941264260337,-0.0016440954422183296,-0.16427446576811056,13.193781075593861,0.021699393483944895,2.802484510514453
