factor_id,factor_name,signal_date,signal_close,factor_value,position,position_scale,daily_return,price_ma_5,price_ma_10,price_ma_20,is_ma_bullish,open_interest,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,speculation,speculation_median_past,speculation_mad_past,speculation_mad_score
12,price_up_speculation_up,2019-12-09,48620.86315041757,4.374517034256111,0.0,0.0,0.012636072899085082,47816.822555473875,47502.90292988406,47306.79700840225,1,306899.0,275879.2,267747.1,1,-0.0117435368770988,-0.8918889950594681,0.13570640458994165,4.374517034256111
12,price_up_speculation_up,2019-12-10,48721.60721287041,1.903450832901201,0.0,0.0,0.0020720336070787493,48098.79590633958,47641.58494770934,47396.52413085173,1,308615.0,285419.4,272202.9,1,-0.4024965587772279,-0.8918889950594681,0.17341697002265516,1.903450832901201
12,price_up_speculation_up,2019-12-11,49123.117730799575,1.6555731996138547,0.0,0.0,0.008240912828981983,48464.22379508645,47835.47817413134,47509.54386708712,1,318209.0,296779.0,278279.0,1,-0.3355757437829003,-0.8038049788210284,0.1907594858521245,1.6555731996138547
12,price_up_speculation_up,2019-12-13,48865.24453925585,1.1364956277943323,0.0,0.0,-0.0015634150600303265,48854.518691707555,48176.29010932587,47686.25704933946,1,305636.0,309898.4,288302.3,1,-0.1936683916275109,-0.6829887410012736,0.29040327653193765,1.1364956277943323
12,price_up_speculation_up,2020-05-11,43130.45800849192,1.339266654904249,0.0,0.0,-0.006701948214999698,43146.25075318155,42750.09673488298,42260.56961157543,1,349273.0,344135.2,335836.3,1,-0.4328572824808758,-0.6653438490252712,0.11708649674918031,1.339266654904249
12,price_up_speculation_up,2020-06-05,45841.82845061914,2.156219379424662,0.0,0.0,0.02058976716743377,45047.637428112364,44467.8878595859,43948.377617916936,1,331100.0,326935.6,325602.3,1,-0.3411342497270243,-0.5440150916366671,0.06346351138813372,2.156219379424662
12,price_up_speculation_up,2020-06-09,46618.4830225576,2.588125880237518,0.0,0.0,0.01626607486031406,45782.06683367818,45160.008996784956,44449.0018023467,1,333413.0,328940.4,327059.5,1,-0.2321760729402523,-0.5440150916366671,0.08126827916651896,2.588125880237518
12,price_up_speculation_up,2020-06-10,47430.39505542372,1.9813616973933477,0.0,0.0,0.01741609722635662,46284.74626045208,45494.12482881992,44641.96907341588,1,332890.0,331239.6,328139.5,1,-0.1199828761040967,-0.5107872269946276,0.13303675133336643,1.9813616973933477
12,price_up_speculation_up,2020-06-11,46587.59992843526,2.206488255352354,0.0,0.0,-0.017769093552850168,46433.9005560153,45740.76899206384,44789.99595542625,1,324182.0,329856.0,328395.8,1,0.0417348918286952,-0.49325330984728605,0.16353796471957152,2.206488255352354
12,price_up_speculation_up,2020-06-12,46943.64976964173,2.0480380004296554,0.0,0.0,0.007642588194141986,46690.48964011488,45962.991223050245,44923.558423795854,1,326448.0,329155.6,328142.3,1,0.1318187048100272,-0.39317357252491536,0.17289837385015544,2.0480380004296554
12,price_up_speculation_up,2020-07-13,52787.64486160052,3.5694115365407777,0.0,0.0,0.01984608730797044,51288.23089094831,50204.143466109264,48989.34669305089,1,345088.0,340898.6,340057.2,1,0.316194048179291,-0.3432125691550151,0.12460420032102398,3.5694115365407777
12,price_up_speculation_up,2020-07-14,52321.7220728894,1.2146870765368207,0.0,0.0,-0.008826360598823468,51759.03964319614,50514.754575110695,49266.91547985426,1,341147.0,341625.4,338603.8,1,0.0923967701575441,-0.3432125691550151,0.24188490993490885,1.2146870765368207
12,price_up_speculation_up,2020-09-01,52111.58868136757,2.6071022304124853,0.0,0.0,-0.003910048893908669,51975.33232475689,51620.90841350786,51283.87316719467,1,323608.0,316168.6,315565.2,1,-0.1221888637627861,-0.5927690730703588,0.12174513107548654,2.6071022304124853
12,price_up_speculation_up,2020-09-02,52030.57448661223,1.638018632222243,0.0,0.0,-0.0015546291488193198,52035.57129497476,51704.57311116646,51343.724257385984,1,311217.0,316822.4,314721.1,1,-0.2971078052424029,-0.5927690730703588,0.12174513107548654,1.638018632222243
12,price_up_speculation_up,2020-09-03,51245.17037548788,2.3291858130796537,0.0,0.0,-0.01509504976398901,51917.83091426576,51716.83001748937,51376.6421459416,1,309757.0,315698.8,313721.4,1,-0.1723525912579687,-0.5927690730703588,0.12174513107548654,2.3291858130796537
12,price_up_speculation_up,2020-09-04,52077.23717169633,1.9283256073937909,0.0,0.0,0.016236979799494344,51956.14361814219,51799.33269995033,51444.58391035345,1,310193.0,314770.2,313143.4,1,-0.2271628301789605,-0.5752243129068365,0.12174513107548654,1.9283256073937909
12,price_up_speculation_up,2020-09-11,52097.67883977386,1.106927446538905,0.0,0.0,0.011117623066881244,52036.5162483047,52020.2396888878,51808.71552280612,1,310767.0,314047.6,313920.2,1,-0.0860140500411964,-0.2814851562336725,0.11910758494876014,1.106927446538905
12,price_up_speculation_up,2020-10-21,52445.7064520504,2.2099440345079935,0.0,0.0,0.006829302848333274,51720.41998981118,51575.17867877469,51337.63313517136,1,324424.0,303797.8,302134.2,1,-0.0634754577227531,-0.3622306504877051,0.09118222620917218,2.2099440345079935
12,price_up_speculation_up,2020-11-16,53172.37728406964,2.200063169208253,0.0,0.0,0.012391997519851872,52423.75603424171,52183.03529783543,51853.77805172295,1,340237.0,315084.8,307959.8,1,0.24776124918456,-0.5185135066055917,0.2349229100476954,2.200063169208253
12,price_up_speculation_up,2020-11-20,54200.24193278249,1.5645489593656978,0.0,0.0,0.022085544207280705,53189.9736433412,52675.70886654647,52153.63717892972,1,358240.0,335465.2,321241.7,1,-0.0071913834400099,-0.41115083752335957,0.174150458731466,1.5645489593656978
12,price_up_speculation_up,2020-11-24,54745.41349635089,1.2754387224801091,0.0,0.0,0.01668467903923765,54008.045032198555,53377.61014842099,52614.65466832755,1,367077.0,352565.0,338420.0,1,-0.0498609486816295,-0.41115083752335957,0.1910610735115213,1.2754387224801091
12,price_up_speculation_up,2020-11-30,57135.91136568508,4.063694414235575,0.0,0.0,0.016184722621940706,55925.186759391334,54966.61589579494,53672.62744728754,1,353881.0,369864.2,361214.6,1,0.5312801354473173,-0.34684266597396873,0.14575055475795,4.063694414235575
12,price_up_speculation_up,2020-12-01,57310.677363287694,1.437570208575789,0.0,0.0,0.003058776755726633,56472.92376563558,55394.77701731393,53944.345736233125,1,348085.0,367336.6,363317.7,1,0.1717487944071066,-0.2879370830908733,0.21567911938052786,1.437570208575789
12,price_up_speculation_up,2020-12-18,59340.76454596145,2.693710674276126,0.0,0.0,0.009444002988888034,58301.782950814464,57991.247788493834,57412.06150343413,1,346127.0,330220.8,328622.7,1,0.0400368877613108,-0.2969795897411345,0.08438712517854946,2.693710674276126
12,price_up_speculation_up,2020-12-21,58521.23950080016,1.241563941647837,0.0,0.0,-0.013434796777205271,58811.66064054768,58352.840010758446,57719.42585443346,1,331811.0,337462.0,331369.1,1,0.1104930221970371,-0.2969795897411345,0.22136315518835178,1.241563941647837
12,price_up_speculation_up,2021-02-18,63140.161801085575,2.3244730286146917,0.0,0.0,0.03825923198632952,60251.54357560076,58977.500293697114,58824.57070451102,1,329046.0,295169.2,286900.7,1,0.0875258636486319,-0.34854297783605326,0.1265337994697253,2.3244730286146917
12,price_up_speculation_up,2021-02-19,66365.28468655885,3.8506123417976377,0.0,0.0,0.051078787153469474,61848.152534963934,59852.34525712048,59188.08743673698,1,367246.0,314055.0,295828.0,1,0.3920051430082266,-0.330365924422499,0.1265337994697253,3.8506123417976377
12,price_up_speculation_up,2021-02-22,67150.02316593898,3.5421232603930313,0.0,0.0,0.020365806857886692,64655.7417316152,61653.52179065228,59923.675909501166,1,366918.0,345174.6,312346.8,1,0.3323206262860543,-0.34854297783605326,0.1296499798798494,3.5421232603930313
12,price_up_speculation_up,2021-02-23,67500.44593967764,2.3729656417784586,0.0,0.0,0.005218505626910952,65993.13400227122,62632.534927803135,60340.518583533725,1,375118.0,359959.2,322010.9,1,0.6030303866484772,-0.34854297783605326,0.27047481430293324,2.3729656417784586
12,price_up_speculation_up,2021-02-24,68574.76097310023,1.067143156445628,0.0,0.0,0.0159156731258141,67080.05383667415,63665.79870613746,60821.66828835843,1,384873.0,371124.6,333146.9,1,0.5350323705258293,-0.34854297783605326,0.5584662228033963,1.067143156445628
12,price_up_speculation_up,2021-02-25,69269.88108119197,1.0250266252943723,0.0,0.0,0.010136675625663782,67660.97311560079,64754.56282528236,61337.230183008556,1,390014.0,375678.2,344866.6,1,0.6146367902484019,-0.12363994736563313,0.4858028320127736,1.0250266252943723
12,price_up_speculation_up,2021-04-16,68345.27686331935,2.286519497382794,0.0,0.0,-0.007940246596270017,67341.25828903794,67082.17658486628,66681.26710177286,1,371501.0,350237.8,348850.7,1,-0.0650560156679053,-0.38599710776626506,0.09467306148183177,2.286519497382794
12,price_up_speculation_up,2021-04-19,69258.3050531272,1.1598367609077138,0.0,0.0,0.016680010386212585,68395.0547421537,67422.43162304774,66876.77489928438,1,380596.0,365848.8,353689.1,1,-0.1530053264030089,-0.4255947922574887,0.15852151099680012,1.1598367609077138
12,price_up_speculation_up,2021-04-26,71407.0795818113,1.000162034926124,0.0,0.0,0.018697152691570462,70020.3906215057,69362.59164258596,68001.58365801189,1,396950.0,383095.8,378219.3,1,-0.0806498113509855,-0.3350573110831795,0.1715677077493842,1.000162034926124
12,price_up_speculation_up,2021-04-27,72181.86373427627,1.2191496886836437,0.0,0.0,0.010850242819093303,70560.40916866522,69691.54814565259,68327.86841984195,1,393672.0,386896.2,381062.0,1,0.0715774697636446,-0.2517115600506233,0.1788586465411779,1.2191496886836437
12,price_up_speculation_up,2021-07-26,72077.78651302718,1.907395036374299,0.0,0.0,0.024121034872052416,70071.37308326563,69485.31895694985,69267.83424455166,1,317106.0,297587.0,290294.6,1,-0.1545670310823265,-0.562432699348602,0.1442289715060776,1.907395036374299
12,price_up_speculation_up,2021-07-27,71990.25171263677,1.6680563337204244,0.0,0.0,-0.00121444906433954,70758.70146990333,69754.7885660216,69433.96101564576,1,316909.0,304564.8,293522.8,1,-0.11225652330949,-0.4857374443932827,0.15101973777398936,1.6680563337204244
12,price_up_speculation_up,2021-07-30,71236.21217018085,1.1584259580574159,0.0,0.0,-0.009507272762794838,71760.06090761864,70577.85032319029,69813.2151464241,1,309412.0,314708.0,302772.2,1,-0.1765376359602266,-0.43591136637715944,0.15101973777398936,1.1584259580574159
12,price_up_speculation_up,2021-10-14,73559.16586207578,2.0464370303016266,0.0,0.0,0.03759949365408288,70930.55549606097,69786.66219651673,69722.41048131287,1,355253.0,319163.2,302544.4,1,0.2522644731582779,-0.33742569090923213,0.19435758869051017,2.0464370303016266
12,price_up_speculation_up,2021-10-15,75229.1244285185,1.4067797807137516,0.0,0.0,0.022702249908242544,72122.0944737967,70378.78908588362,69916.2599703457,1,364185.0,334763.6,309556.5,1,0.0107660070443897,-0.2847603605759992,0.14169225835727722,1.4067797807137516
12,price_up_speculation_up,2021-10-21,71797.95790174649,3.5426657615339896,0.0,0.0,-0.03779130455370461,74019.0033996567,73070.5489367267,70988.75097168527,1,357402.0,369544.8,352154.2,1,0.1637312541390082,-0.13010187214984859,0.05594310664569938,3.5426657615339896
12,price_up_speculation_up,2021-10-22,71145.3768813499,4.206539820264781,0.0,0.0,-0.009089130658696765,73243.92310596551,73090.83762785814,71095.51891046623,1,359848.0,368868.4,356234.6,1,0.174069782761317,-0.1066757662793732,0.045015686687918305,4.206539820264781
12,price_up_speculation_up,2022-01-13,71507.621668582,1.3540732430628786,0.0,0.0,-0.010485298050088021,70559.88645486429,70287.3047145676,70109.61038967574,1,363734.0,331998.2,329725.1,1,-0.4210770586267637,-0.8281559944520663,0.20277409807592595,1.3540732430628786
12,price_up_speculation_up,2022-01-14,70256.51252568618,1.5970840694495687,0.0,0.0,-0.017496164936017022,70642.2807807533,70272.92776254834,70175.08340515253,1,348923.0,338322.2,331399.4,1,-0.3807377550717354,-0.7893903417976669,0.1725847742484637,1.5970840694495687
12,price_up_speculation_up,2022-02-10,73348.79403000888,2.139700743384522,0.0,0.0,0.02009143576814032,71253.82207379348,70854.13678633512,70843.8556070405,1,377555.0,336058.0,334877.4,1,-0.2936832779485376,-0.7796114898082509,0.15317753647572507,2.139700743384522
12,price_up_speculation_up,2022-03-04,74167.71712923421,2.2434398993542417,0.0,0.0,0.021640473061707244,72188.16172408659,71549.91443252433,71477.44284180997,1,369964.0,343347.2,337682.4,1,-0.2440490559661,-0.7725552360017799,0.15889551347528175,2.2434398993542417
12,price_up_speculation_up,2022-03-07,72550.07051591635,2.1255189089923934,0.0,0.0,-0.019767443725874023,73051.52683598343,72019.10078930606,71583.77937178171,1,358217.0,359028.2,342670.6,1,0.0807963714088405,-0.6876118309792496,0.24383891849781203,2.1255189089923934
12,price_up_speculation_up,2022-03-08,72822.4484476789,1.650980849462165,0.0,0.0,0.0037543441353760088,73230.00944271592,72204.44406195356,71680.95658822618,1,343389.0,359315.0,343990.4,1,0.1209990194146317,-0.6261932519436632,0.3052574975333985,1.650980849462165
12,price_up_speculation_up,2022-03-28,73502.24676521894,1.0402876815912807,0.0,0.0,0.0042455689673910335,73354.54520879667,73213.3268638941,72735.35568443467,1,362312.0,367402.2,360128.7,1,-0.9313828499155488,-1.2063030521117466,0.1782498622788894,1.0402876815912807
12,price_up_speculation_up,2022-04-22,73989.61888590161,2.5966239875262267,0.0,0.0,-0.010889422968502482,74497.80878194791,74345.15513926522,73862.8611589566,1,360417.0,356376.2,354573.1,1,-0.5989088088382867,-1.12407133611091,0.13641454194700986,2.5966239875262267
12,price_up_speculation_up,2022-08-02,59830.04459570759,3.2617050818213853,0.0,0.0,-0.0059015600759653175,60261.97246892595,58945.189848688475,57502.97148290541,1,412820.0,418122.4,416722.5,1,-0.2526801891775788,-0.4739167289436179,0.04574969164448242,3.2617050818213853
12,price_up_speculation_up,2022-08-26,63421.20262704317,4.586396033211468,0.0,0.0,0.006695538629898357,62853.21227322692,62348.12480368079,61771.89156067929,1,434557.0,431185.4,428076.0,1,-0.4779182984839791,-0.7387154413061161,0.03835370117507364,4.586396033211468
12,price_up_speculation_up,2022-08-29,62490.76965884007,1.5126267586679039,0.0,0.0,-0.014530127325616649,62968.04385219378,62674.87696717763,62081.81163007475,1,429476.0,431329.4,430766.4,1,-0.6527026473911798,-0.7387154413061161,0.03835370117507364,1.5126267586679039
12,price_up_speculation_up,2022-10-28,62214.77776501914,1.9682504967168593,0.0,0.0,-0.022028642347963867,62943.20685120254,62481.25144804987,61986.55961261018,1,461561.0,461513.0,448173.2,1,-0.6273495972301923,-0.8247857629969051,0.0676584965262002,1.9682504967168593
12,price_up_speculation_up,2022-10-31,61858.777816502574,1.7158630711362344,0.0,0.0,-0.0053660603870027135,62654.29837966898,62635.474478541604,62136.237747732106,1,459080.0,462824.4,454570.4,1,-0.5778126106022263,-0.8557828625686045,0.1092676738100039,1.7158630711362344
12,price_up_speculation_up,2022-11-04,65411.96943324222,1.3834272126847613,0.0,0.0,0.04355418720060311,63186.976863613076,62995.31185776602,62557.750402679296,1,489486.0,470646.2,466508.8,1,-0.5164000242962079,-0.8557828625686045,0.16546630443570687,1.3834272126847613
12,price_up_speculation_up,2022-11-11,67674.65739181492,2.6321222402846454,0.0,0.0,0.010699516403317455,66237.7020078539,65104.15804818092,63869.81626336127,1,490502.0,493911.2,485321.0,1,-0.1460544560762565,-0.7000953687381246,0.14197496994676873,2.6321222402846454
12,price_up_speculation_up,2023-01-11,68707.74291256616,1.2195735646419796,0.0,0.0,0.02569482227876585,66699.42676127717,66002.593420252,65862.0901435934,1,436124.0,411511.0,404561.6,1,-0.6602363577443509,-0.9950789246741163,0.18518621903634652,1.2195735646419796
12,price_up_speculation_up,2023-02-24,68530.31697201284,4.733046105288436,0.0,0.0,-0.011655127846851965,69692.92134103684,69254.72438347056,68775.80231158723,1,422908.0,431258.2,423103.1,1,-0.5877947045080554,-1.1242741305819632,0.07645191014062902,4.733046105288436
12,price_up_speculation_up,2023-04-20,68798.27386182181,1.2893749820332616,0.0,0.0,-0.009621509868054545,69432.87979524117,69270.95557747639,69160.14211737835,1,417707.0,434237.2,433623.4,1,-0.8706458967214776,-1.2622787826937891,0.2048688444986373,1.2893749820332616
12,price_up_speculation_up,2023-06-26,67834.61640705538,2.3923313442889538,0.0,0.0,-0.01069538950165183,68295.86228554361,68019.70005035347,67144.12232313972,1,492788.0,486123.6,475993.8,1,-0.7954801033880853,-1.1514057066204073,0.10034919745244297,2.3923313442889538
12,price_up_speculation_up,2023-07-31,70386.54947095472,3.478993067591456,0.0,0.0,0.015116487555145719,69366.65799898678,68941.3060134231,68669.87254683548,1,483607.0,465918.0,458633.8,1,-0.6774014729572976,-1.1658968843868271,0.09470718528384281,3.478993067591456
12,price_up_speculation_up,2023-08-01,69537.93860887224,3.743232951675705,0.0,0.0,-0.012056435049890624,69470.9791041991,69058.02722660021,68758.6859340495,1,474694.0,468250.4,460673.0,1,-0.6638723419576626,-1.1320943649736144,0.08436862786319388,3.743232951675705
12,price_up_speculation_up,2023-09-01,69585.72313131792,2.380762264397035,0.0,0.0,0.007035715270157228,69262.31336227366,69010.3253770386,68447.39461871168,1,443481.0,436020.4,431900.7,1,-0.8653340361685904,-1.1080763961281521,0.0687710323593047,2.380762264397035
12,price_up_speculation_up,2023-11-21,68116.57026510427,1.296429426041341,0.0,0.0,0.0011931498999073753,67773.31910761574,67496.83748925255,67432.92212648495,1,397089.0,385306.2,383000.8,1,-0.9188854538679264,-1.094241239191778,0.09123200572666834,1.296429426041341
12,price_up_speculation_up,2023-11-28,68271.26693632221,1.3790852119335588,0.0,0.0,0.0073678182187948416,68024.72559021805,67907.16058889056,67601.42490507431,1,397297.0,392905.0,390514.0,1,-0.94511156783215,-1.2223622471575544,0.13559932311976175,1.3790852119335588
12,price_up_speculation_up,2023-12-01,68903.98511691102,1.0423672065460414,0.0,0.0,0.009210217243033725,68266.88530755318,68114.65694549955,67764.69845723861,1,415102.0,399476.6,396099.5,1,-0.974382590758107,-1.1727508271184222,0.12835931671464074,1.0423672065460414
12,price_up_speculation_up,2023-12-05,67585.2176865653,1.613540068754412,0.0,0.0,-0.010193251321328756,68401.09972764656,68217.86680450721,67974.98558967307,1,400530.0,409292.0,401877.2,1,-0.9240542935902112,-1.240468298193047,0.1322671351057676,1.613540068754412
12,price_up_speculation_up,2024-01-31,69760.04845011723,2.2648999387041022,0.0,0.0,0.007558157154517353,69227.9304833226,68775.57852922745,68288.63450239356,1,403095.0,383911.6,375669.1,1,-0.8897419622642668,-1.2786726932723713,0.11582418263034278,2.2648999387041022
12,price_up_speculation_up,2024-03-07,69851.53079716202,2.4327412714962566,0.0,0.0,0.0050904976966796855,69329.16037792209,69063.9258781269,68824.6610873768,1,448629.0,410653.0,399796.0,1,-0.786768303949924,-1.3848031833504142,0.16580842555057151,2.4327412714962566
12,price_up_speculation_up,2024-03-08,69402.01260800603,1.5509523504875913,0.0,0.0,-0.006435337694478349,69413.41795783125,69138.28641087413,68892.67571950455,1,445114.0,422276.4,405365.2,1,-0.9658787627477852,-1.36611082531024,0.17405617120262917,1.5509523504875913
12,price_up_speculation_up,2024-03-13,71937.30832376415,2.8356991380090792,0.0,0.0,0.029407011202077893,70059.19895528175,69694.17966660192,69315.56052839581,1,526865.0,464330.6,437491.8,1,-0.5018849160673643,-1.4207124267090205,0.21854951294793645,2.8356991380090792
12,price_up_speculation_up,2024-03-14,71666.58738992161,1.5660145089602322,0.0,0.0,-0.0037632897331121296,70512.11391166488,69962.76593474805,69465.86311302274,1,541773.0,483662.4,452969.4,1,-0.5970525115604849,-1.3058970568870316,0.3053031073412803,1.5660145089602322
12,price_up_speculation_up,2024-03-15,73330.41415341718,1.645612496530975,0.0,0.0,0.023216213079088943,71306.85494251615,70375.92435565635,69677.74901939194,1,553732.0,505509.4,468389.8,1,-0.4342529771081705,-1.202162913761084,0.31474490955397816,1.645612496530975
12,price_up_speculation_up,2024-04-08,76179.09373757061,6.535560980691191,0.0,0.0,0.028420257257683268,73900.40700245688,73100.15935806432,72846.62023770428,1,580781.0,553490.0,543476.3,1,-0.2423766768547979,-1.1207786614320325,0.09065388930640506,6.535560980691191
12,price_up_speculation_up,2024-04-09,76214.7577397927,3.731932871144198,0.0,0.0,0.00046815996978044616,74609.98023726197,73486.44656967392,73060.49270850568,1,585610.0,564119.8,548230.7,1,-0.598571547547674,-1.100156224059313,0.09065388930640506,3.731932871144198
12,price_up_speculation_up,2024-04-10,76143.58403324701,1.9484050325315336,0.0,0.0,-0.0009338572824528768,75202.30872883038,73878.50479340044,73284.34254067196,1,596264.0,574199.4,554794.2,1,-0.6030440847472958,-1.0887997903824373,0.16815689209492907,1.9484050325315336
12,price_up_speculation_up,2024-04-12,76997.38233154126,1.1219395365210798,0.0,0.0,0.012421165805917234,76317.5073484488,74753.78727801105,73608.34748367852,1,600607.0,590829.6,567392.4,1,-0.556299652786484,-0.9822100608104154,0.25605001448390785,1.1219395365210798
12,price_up_speculation_up,2024-04-19,79945.78632404991,1.0250162536257936,0.0,0.0,0.011027031064795967,78170.44950655165,77263.58242463277,75181.87089134855,1,615109.0,605251.0,600014.3,1,-0.440539328889473,-0.6151122549504031,0.11487410571850648,1.0250162536257936
12,price_up_speculation_up,2024-04-22,79419.44212359862,1.1974087544892287,0.0,0.0,-0.00878100947608329,79216.18202995483,77981.99275688342,75930.24877514192,1,606819.0,609492.6,603815.4,1,-0.3999408518554965,-0.6881201972857557,0.16232911679924122,1.1974087544892287
12,price_up_speculation_up,2024-04-23,78500.91604694078,1.0190253005617678,0.0,0.0,-0.011565506532120517,79412.59682744133,78226.81247156826,76257.66396465711,1,595559.0,608513.6,604282.7,1,-0.3796926836261823,-0.6881201972857557,0.20414753963061838,1.0190253005617678
12,price_up_speculation_up,2024-05-15,81864.93589638307,2.7265944289223807,0.0,0.0,0.007591630036159369,81312.83054576747,81092.8053245009,80515.74783375971,1,608858.0,610448.8,604647.4,1,-0.4447795749376258,-0.8385001214348444,0.09739654259161912,2.7265944289223807
12,price_up_speculation_up,2024-05-17,85115.54376695277,1.382570798400954,0.0,0.0,0.02471178379710559,82693.724159268,81538.73381243541,80973.68942572657,1,637433.0,621740.4,608309.2,1,-0.5459969178316448,-0.7740781812472266,0.11127003749865866,1.382570798400954
12,price_up_speculation_up,2024-05-20,87542.43987489377,2.920129604797794,0.0,0.0,0.02670628164895894,84570.23016471804,82748.52492147252,81636.95517560677,1,626028.0,625546.2,615997.4,1,-0.1134263214891073,-0.7445608359080524,0.14577928228286097,2.920129604797794
12,price_up_speculation_up,2024-05-21,86755.23659128352,1.384788459251053,0.0,0.0,-0.00899224747145766,85548.29030369813,83430.56042473282,82049.6712028239,1,621536.0,628081.8,619265.3,1,-0.2329877394842828,-0.7445608359080524,0.24917258952341712,1.384788459251053
12,price_up_speculation_up,2024-05-22,84112.38308058829,1.6226728772776016,0.0,0.0,-0.030463331258562487,85758.18470639494,83781.97252117275,82290.8044466,1,612409.0,626744.4,620483.2,1,-0.2109655722194522,-0.6977127385970116,0.20232449221237622,1.6226728772776016
12,price_up_speculation_up,2024-07-11,79433.55463064434,1.061354428061514,0.0,0.0,-0.010386735122624335,80203.14740008391,80019.35805001832,79397.44043059016,1,528339.0,532019.4,528334.6,1,-0.9100434769148632,-1.0656272519782994,0.09887349204894907,1.061354428061514
12,price_up_speculation_up,2024-08-29,73874.42567445191,1.0475901173106612,0.0,0.0,-0.005362199542555568,74523.65498463245,74201.66945865224,73353.91734275797,1,469307.0,469635.4,469389.0,1,-0.8178719007126928,-0.908268431462939,0.05820179445335044,1.0475901173106612
12,price_up_speculation_up,2024-09-24,77280.93734667894,2.3413304251799647,0.0,0.0,0.021662612104425882,75861.6784512472,74755.35393150571,73810.25842633433,1,483055.0,459915.6,454275.5,1,-0.4947937924221255,-0.7850873429049876,0.08362780205178161,2.3413304251799647
12,price_up_speculation_up,2024-09-25,77414.46533392173,1.620903538901197,0.0,0.0,0.0017278256686223958,76226.50395097505,75260.27581840365,73987.26040930781,1,480412.0,466096.2,456567.8,1,-0.5594232634022593,-0.7850873429049876,0.09390338950858851,1.620903538901197
12,price_up_speculation_up,2024-09-26,78842.62334428272,1.314359732091833,0.0,0.0,0.018448206083975904,76926.35568272625,75838.91621285061,74238.32654416082,1,488308.0,473365.4,460039.4,1,-0.4650893253297753,-0.7850873429049876,0.16421357154704969,1.314359732091833
12,price_up_speculation_up,2024-11-06,75843.7738802861,3.567052085569299,0.0,0.0,-0.028884154410597884,76977.95433827056,76748.06226664777,76724.61855882041,1,405617.0,406077.8,404415.6,1,-0.3178850064605142,-0.9543317831586353,0.12034516443306387,3.567052085569299
