date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_5_prev,price_ma_5_change,volume_ma_5,volume_ma_5_prev,volume_ma_5_change,oi_change_5,oi_change_5_rate,is_price_ma_5_up,is_volume_ma_5_up,is_oi_down_5,price_volume_oi_short_score,signal,position_scale,is_effective_signal
2024-03-25,114464.60487335938,107366.8720415848,114626.23109218969,107216.41337631203,351151.0,39054999850.0,309921.0,0.1248989040942082,0.04,down_trend,-1.0,17.0,down_trend,13.0,1,12.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.008674708044256364,-0.05995175300026678,114098.11232952643,116360.35568378931,-0.019441701952257362,284902.6,386397.2,-0.2626690876641964,-2712.0,-0.008674708044256364,0,0,1,0.008674708044256364,0,1.0,0
2024-03-26,107862.97124992336,108390.37476156023,109546.4163844751,106523.13848059376,283914.0,30622940400.0,304060.0,-0.0685536749511882,0.04,down_trend,-1.0,17.0,down_trend,13.0,1,13.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.012673600400048057,0.009532760902068782,112820.66856692792,115387.47849365852,-0.022245134049546533,283945.2,365790.4,-0.22374890100997735,-3903.0,-0.012673600400048057,0,0,1,0.012673600400048057,0,1.0,0
2024-03-27,109103.8172594825,108335.4070444004,109275.31192922284,105860.69789019712,304726.0,32778072550.0,305065.0,-0.001111856471884,0.04,down_trend,-1.0,17.0,down_trend,13.0,1,13.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.011656725943828706,-0.0005071272913369507,111091.48825995608,115059.49289242426,-0.03448654720022182,291194.8,346786.0,-0.16030404918306973,-3598.0,-0.011656725943828706,0,0,1,0.011656725943828706,0,1.0,0
2024-03-28,108667.74806412128,108491.2733317798,109498.7737586278,107029.60943014902,215002.0,23297028400.0,304681.0,-0.3486179972212963,0.04,down_trend,-1.0,17.0,down_trend,13.0,1,13.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.03137805951975991,0.0014387381894038764,109359.62831850602,116085.04188153069,-0.05793522967315823,284477.8,304469.2,-0.06565984342587039,-9870.0,-0.03137805951975991,0,0,1,0.03137805951975991,0,1.0,0
2024-03-29,108858.86511579149,107153.30544336088,109604.32159212945,106007.5250383172,219235.0,23663972800.0,301064.0,-0.3171786528716252,0.04,down_trend,-1.0,17.0,up_trend,14.0,1,13.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.014020206651492574,-0.012332493179679549,107947.44652453721,115951.90360749338,-0.06903256293274762,274805.6,287499.2,-0.0441517750310263,-4281.0,-0.014020206651492574,0,0,1,0.014020206651492574,0,1.0,0
2024-04-01,107161.3252114611,112500.4832019566,112779.7337105524,106129.63580633469,290367.0,31873655700.0,302565.0,-0.0411504902915018,0.04,up_trend,1.0,18.0,up_trend,14.0,1,13.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.023735080875448903,0.04990212608440836,108974.16875661157,114098.11232952643,-0.044908223881183984,262648.8,284902.6,-0.0781102032764881,-7356.0,-0.023735080875448903,0,0,1,0.023735080875448903,0,1.0,0
2024-04-02,112602.20253256556,111077.01530350235,112822.76649586884,110561.17744483174,194841.0,21740788350.0,292090.0,-0.4048781326150782,0.04,up_trend,1.0,18.0,up_trend,14.0,1,13.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0393672301519437,-0.012652993640026255,109511.49686500002,112820.66856692792,-0.029331254139526974,244834.2,283945.2,-0.1377413669961669,-11970.0,-0.0393672301519437,0,0,1,0.0393672301519437,0,1.0,0
2024-04-03,111866.4205296426,111881.5949465638,113642.182949925,110801.46353067724,209956.0,23589275250.0,282580.0,-0.2970637113828967,0.04,up_trend,1.0,18.0,up_trend,14.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.07370560372379657,0.007243439525837392,110220.7344454327,111091.48825995608,-0.007838168595651562,225880.2,291194.8,-0.22429864819014622,-22485.0,-0.07370560372379657,0,0,1,0.07370560372379657,0,1.0,0
2024-04-08,112591.78466701997,113498.56208411224,115266.59998687133,112164.38390715396,189158.0,21499654800.0,282979.0,-0.4027900452829815,0.04,up_trend,1.0,18.0,up_trend,14.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.08826014554935738,0.01445248557924761,111222.19219589917,109359.62831850602,0.017031549082889175,220711.4,284477.8,-0.2241524646211409,-21702.0,-0.0712285964664682,1,0,1,0.08826014554935738,0,1.0,0
2024-04-09,113815.89919049044,114128.18511694236,114760.58293032234,112084.19622720676,171698.0,19513641100.0,283302.0,-0.5007763468536857,0.04,up_trend,1.0,18.0,up_trend,14.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.10225663569790827,0.00554740977567203,112617.16813061546,107947.44652453721,0.043259213222952786,211204.0,274805.6,-0.23144215401723978,-17762.0,-0.05899742247495549,1,0,1,0.10225663569790827,0,1.0,0
2024-04-10,114811.06757251995,115969.12561345406,117252.9303388686,114642.78112930965,196149.0,22770372100.0,282621.0,-0.3652322029649591,0.04,up_trend,1.0,18.0,down_trend,15.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.1057123397421352,0.01613046325607792,113310.89661291495,108974.16875661157,0.039795925087432904,192360.4,262648.8,-0.2676136346330157,-19944.0,-0.0659164146547023,1,0,1,0.1057123397421352,0,1.0,0
2024-04-11,115617.53235837955,112618.51625147591,115703.9005303949,108571.58506882974,211087.0,23806354900.0,276098.0,-0.268485504388131,0.04,up_trend,1.0,18.0,down_trend,15.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.09225955139029805,-0.028892253384287248,113619.19680250967,109511.49686500002,0.03750930317913026,195609.6,244834.2,-0.2010527940949426,-15992.0,-0.05475024821116779,1,0,1,0.09225955139029805,0,1.0,0
2024-04-12,111446.38132746854,112326.96831629968,113452.48547924764,110579.1135112808,141616.0,15918747000.0,271717.0,-0.6516419142583596,0.04,up_trend,1.0,18.0,down_trend,15.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.07008359911689148,-0.002588809947781656,113708.27147645685,110220.7344454327,0.031641388061615094,181941.6,225880.2,-0.194521697784932,-10863.0,-0.038442211055276385,1,0,1,0.07008359911689148,0,1.0,0
2024-04-15,113492.94853625944,111994.24171471068,114072.5014447835,111691.21482074032,114618.0,12887195700.0,271626.0,-0.8628212601064965,0.04,up_trend,1.0,18.0,down_trend,15.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.059766879720164576,-0.0029621257172373072,113407.40740257656,111222.19219589917,0.019647294874646004,167033.6,220711.4,-0.2432035680984308,-11353.0,-0.04011958484551857,1,0,1,0.059766879720164576,0,1.0,0
2024-04-16,111542.55499029584,108422.30803054072,111906.8730518144,107150.293341955,189137.0,20646250550.0,268363.0,-0.34986892145068,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.052731713860121,-0.03189390480690024,112266.23198529621,112617.16813061546,-0.003116186911326313,170521.4,211204.0,-0.19262229882009818,-14939.0,-0.052731713860121,0,0,1,0.052731713860121,0,1.0,0
2024-04-17,108626.63500067031,109690.96668846378,110230.28121898732,108334.65825302013,105630.0,11545719750.0,263032.0,-0.9123332759449364,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.06931190534319813,0.011701085145371604,111010.60020029815,113310.89661291495,-0.02030075201394721,152417.6,192360.4,-0.20764564848066436,-19589.0,-0.06931190534319813,0,0,1,0.06931190534319813,0,1.0,0
2024-04-18,109961.63267709209,108732.46567048231,112098.9220854639,108583.99042710144,145279.0,16001045500.0,262602.0,-0.5919835464165415,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.04888119435852487,-0.00873819464736536,110233.39008409945,113619.19680250967,-0.02979960089222733,139256.0,195609.6,-0.2880921999738254,-13496.0,-0.04888119435852487,0,0,1,0.04888119435852487,0,1.0,0
2024-04-19,108502.29160486502,107978.62317880044,110785.44395978808,106466.75370715576,183740.0,19886701150.0,264043.0,-0.362590253827565,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.028242620078979232,-0.006933002825176615,109363.72105659959,113708.27147645685,-0.038207866177587535,147680.8,181941.6,-0.1883065774951963,-7674.0,-0.028242620078979232,0,0,1,0.028242620078979232,0,1.0,0
2024-04-22,108885.70142111808,108951.95362671532,110587.14026430927,108055.49939171388,153670.0,16777675950.0,266274.0,-0.5497184077390225,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.019703562987342892,0.009014103155428721,108755.26343900051,113407.40740257656,-0.0410215176426858,155491.2,167033.6,-0.06910226445457679,-5352.0,-0.019703562987342892,0,0,1,0.019703562987342892,0,1.0,0
2024-04-23,109253.476525989,109475.849038121,110871.80903107209,107542.47195044332,156706.0,17099540100.0,265418.0,-0.5269345033989934,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.010973942011380109,0.0048084994712496165,108965.97164051658,112266.23198529621,-0.029396732093153966,149005.0,170521.4,-0.12618005716584546,-2945.0,-0.010973942011380109,0,0,1,0.010973942011380109,0,1.0,0
2024-04-24,110012.53579914192,110654.33733416622,112298.312709888,109638.2487417129,195371.0,21616883650.0,268944.0,-0.3196028644074781,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.09536693925111006,0.010764824446667376,109158.64576965706,111010.60020029815,-0.01668268099892789,166953.2,152417.6,0.09536693925111006,5912.0,0.02247635268712552,0,1,0,0.09536693925111006,0,1.0,0
2024-04-25,110795.79801787336,109968.80324208087,112897.68177105926,108804.65377906871,172538.0,19142989750.0,266002.0,-0.4328863254841859,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.23804360314815876,-0.006195275382790411,109405.91328397677,110233.39008409945,-0.007506589423507459,172405.0,139256.0,0.23804360314815876,3400.0,0.012947349982102193,0,1,0,0.23804360314815876,0,1.0,0
2024-04-26,110161.21719455309,110328.255441008,111070.18634352676,109224.51698045492,106644.0,11709355350.0,261900.0,-0.8984665669693278,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.07580632662280354,0.0032686742815219993,109875.83973641829,109363.72105659959,0.004682710819190694,156985.8,147680.8,0.06300751350209377,-2143.0,-0.00811610230151907,1,1,1,0.07580632662280354,1,-1.0,1
2024-04-29,110022.24727589048,115988.79717510032,117202.94439725316,109803.69319048928,316938.0,36140303900.0,289851.0,0.0893391733119337,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.2428593470365814,0.05130636491500562,111283.20844609528,108755.26343900051,0.02324434631628347,189639.4,155491.2,0.21961500072029794,23577.0,0.08854413123324095,1,1,0,0.2428593470365814,0,-1.0,0
2024-04-30,116209.49391119456,111891.1974591796,117228.68398979784,111025.19832363048,263989.0,29930444750.0,276761.0,-0.0472468822514201,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.44240304553196164,-0.03532754727799148,111766.27813030701,108965.97164051658,0.025698908086909444,211096.0,149005.0,0.4167041374450522,11343.0,0.0427363630198404,1,1,0,0.44240304553196164,0,-1.0,0
2024-05-06,112558.68449525732,112887.53718943716,113401.03635445592,111367.18985734948,127555.0,14303701700.0,281666.0,-0.7921743276892471,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.2111428296431319,0.008904540776061065,112212.91810136121,109158.64576965706,0.027980122968447096,197532.8,166953.2,0.18316270667468482,12722.0,0.047303527871973346,1,1,0,0.2111428296431319,0,-1.0,0
2024-05-07,113336.86950141432,114318.34383848505,115545.7823202726,112970.19044394308,164516.0,18758519250.0,287478.0,-0.5581385056570991,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.17005066946391323,0.012674620110161738,113082.82622064203,109405.91328397677,0.03360799088730593,195928.4,172405.0,0.1364426785766073,21476.0,0.08073623506590176,1,1,0,0.17005066946391323,0,-1.0,0
2024-05-08,114402.62654410844,112538.33345414254,114791.1904365789,111913.52591131664,128730.0,14509048250.0,289713.0,-0.8111735901045476,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.30941228301356727,-0.015570645310059694,113524.84182326894,109875.83973641829,0.03321023161783576,200345.6,156985.8,0.2762020513957315,27813.0,0.10619702176403208,1,1,0,0.30941228301356727,0,1.0,0
2024-05-09,112954.55063609374,112270.01049632629,113937.18479255593,110679.07659555745,149845.0,16787686900.0,293436.0,-0.6720581310624723,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.013460036445160695,-0.002384280534290961,112781.08448751413,111283.20844609528,0.013460036445160695,166927.0,189639.4,-0.11976625110604655,3585.0,0.012368423776354057,1,0,0,0.013460036445160695,0,1.0,0
2024-05-10,112406.33111582728,109118.61716716952,112994.91157943272,107862.32238097726,229342.0,25155168050.0,298966.0,-0.2651155153015043,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.004118328949528571,-0.028069769613675133,112226.56842911211,111766.27813030701,0.004118328949528571,159997.6,211096.0,-0.24206237920187967,22205.0,0.08023168004162436,1,0,0,0.004118328949528571,0,1.0,0
2024-05-13,108462.4105757916,107885.71704728328,109295.71310772588,106760.4280804778,147177.0,15823412900.0,302623.0,-0.7208518623105886,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0,-0.011298714663854681,111226.20440068134,112212.91810136121,-0.00879322735185073,163922.0,197532.8,-0.17015300750052642,20957.0,0.07440372639935243,0,0,0,0.0,0,1.0,0
2024-05-14,107759.88963517376,106029.6258325672,109674.97649968066,105062.07239650538,246187.0,26260994350.0,302378.0,-0.2055864805793865,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0,-0.017204234865516144,109568.46079949776,113082.82622064203,-0.031077799685402363,180256.2,195928.4,-0.07998942470820969,14900.0,0.05183005308232282,0,0,0,0.0,0,1.0,0
2024-05-15,105907.30922286578,103961.9134405348,106782.06945780088,102693.17970167336,211536.0,22021008300.0,303976.0,-0.3625535541535523,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0,-0.019501270289282613,107853.17679677621,113524.84182326894,-0.04995968226339531,196817.4,200345.6,-0.01761056893687718,14263.0,0.04923148081031918,0,0,0,0.0,0,1.0,0
2024-05-16,104632.07462127612,105075.7146305242,105877.07871424452,104176.4875858286,114509.0,11943265050.0,298301.0,-0.9574496213195955,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.13672563455881925,0.01071355031019583,106414.3176236158,112781.08448751413,-0.056452435200720075,189750.2,166927.0,0.13672563455881925,4865.0,0.016579424474161317,0,1,0,0.13672563455881925,0,1.0,0
2024-05-17,105705.11878055987,107457.99077577224,108237.92284231549,105595.50962140696,164003.0,17432102700.0,285986.0,-0.5560581382329437,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.14769787243242358,0.022671995652133292,106082.19234533634,112226.56842911211,-0.05474974571335012,176682.4,159997.6,0.10428156422346335,-12980.0,-0.04341630820896022,0,1,1,0.14769787243242358,0,1.0,0
