date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,daily_return,is_up_day,price_up_ratio,open_interest,log_open_interest,delta_log_open_interest,oi_change_rate,log_open_interest_median_past,log_open_interest_mad_past,log_open_interest_mad_score,signal,position_scale,is_effective_signal
2023-08-09,212657.0317916213,down_trend,2.0,0,,42,price_up_oi_down,4.02860383658801,0.004809469163191693,1,0.6,20194.0,9.913140809564267,-0.01245064187878775,-1.237345331833506,9.65985426241032,0.0424066109456529,4.02860383658801,0,1.0,0
2023-08-10,206395.3513174404,down_trend,2.0,0,,42,price_up_oi_down,6.438484286418536,-0.02944497259943235,0,0.6,23910.0,10.082052060452371,0.16891125088810455,18.401505397642914,9.677251409914078,0.0424066109456529,6.438484286418536,0,1.0,0
2023-08-11,204917.29295378117,down_trend,2.0,0,,42,price_up_oi_down,3.9710815485915827,-0.007161296774489512,0,0.5,25574.0,10.149331489371114,0.06727942891874328,6.959431200334598,9.701105488110358,0.07613147509198637,3.9710815485915827,0,1.0,0
2023-08-14,193643.2345381271,down_trend,2.0,0,,42,price_up_oi_down,3.442975354330677,-0.05501760370315323,0,0.4,31513.0,10.358155438089856,0.20882394871874155,23.222804410729548,9.769658651009447,0.11528855249161207,3.442975354330677,0,1.0,0
2023-08-15,189680.8139697453,down_trend,2.0,0,,42,price_up_oi_down,2.1317016868364482,-0.020462478732256484,0,0.3,35763.0,10.484669118386112,0.12651368029625587,13.486497635896356,9.872431897935542,0.1937176999718675,2.1317016868364482,0,1.0,0
2023-08-16,191747.30923578836,down_trend,2.0,0,,42,price_up_oi_down,1.648092656192005,0.010894592989107776,1,0.3,34637.0,10.452677753845103,-0.03199136454100859,-3.14850543858185,9.919366130503661,0.21826064239330378,1.648092656192005,0,1.0,0
2023-08-17,189797.6065547304,down_trend,2.0,0,,42,price_up_oi_down,1.4957333458415631,-0.010168083655664018,0,0.2,37164.0,10.523095829761203,0.07041807591610016,7.295666483817942,10.003821755947712,0.23416310493826398,1.4957333458415631,0,1.0,0
2023-08-18,191523.40382269217,down_trend,2.0,0,,42,price_up_oi_down,0.8478676871161106,0.009092829458121399,1,0.3,34426.0,10.446567371831451,-0.07652845792975249,-7.367344742223714,10.115691774911742,0.2632162258915196,0.8478676871161106,0,1.0,0
2023-08-21,197116.13041744623,down_trend,2.0,0,,42,price_up_oi_down,0.43437588307089126,0.02920126983505189,1,0.4,32603.0,10.392159587660679,-0.05440778417077219,-5.295416255155905,10.253743463730485,0.21492997238512235,0.43437588307089126,0,1.0,0
2023-08-22,194571.815011419,down_trend,2.0,0,,42,price_up_oi_down,0.05668352045185841,-0.012907697612767444,0,0.4,32402.0,10.385975428270363,-0.006184159390315358,-0.6165076833421046,10.375157512875267,0.12872496119839028,0.05668352045185841,0,1.0,0
2023-08-23,196128.50058430465,down_trend,2.0,0,,42,price_up_oi_down,0.22398001296098144,0.00800057075478433,1,0.4,33373.0,10.415502468813338,0.029527040542975058,2.9967285970002866,10.389067507965521,0.07960592815008649,0.22398001296098144,0,1.0,0
2023-08-24,195419.81314730016,down_trend,2.0,0,,42,price_up_oi_down,-0.19461249518526752,-0.003613383240544721,0,0.4,32539.0,10.390194648893312,-0.02530781992002673,-2.499026158870954,10.403831028237008,0.04726115787762364,-0.19461249518526752,0,1.0,0
2023-08-25,190778.92248989124,down_trend,2.0,0,,42,price_up_oi_down,0.9557261742441543,-0.023748311814784095,0,0.4,35118.0,10.466469098519276,0.07627444962596464,7.925873567104058,10.403831028237008,0.044205966870797475,0.9557261742441543,0,1.0,0
2023-08-28,182823.25598746547,down_trend,2.0,0,,42,price_up_oi_down,2.8905402889068013,-0.04170097198681533,0,0.4,40209.0,10.601846130146606,0.13537703162733017,14.496839227746428,10.431034920322395,0.03985780204539946,2.8905402889068013,0,1.0,0
2023-08-29,183944.18517804652,down_trend,2.0,0,,42,price_up_oi_down,2.68267590967333,0.006131217741018213,1,0.5,41506.0,10.633593274081605,0.031747143934998334,3.225645999651716,10.449622562838277,0.046254765362716554,2.68267590967333,0,1.0,0
2023-08-30,183383.0947994899,down_trend,2.0,0,,42,price_up_oi_down,2.353252805332818,-0.003050329522586104,0,0.4,42342.0,10.653534780228885,0.019941506147279853,2.0141666265118596,10.449622562838277,0.05844544456128187,2.353252805332818,0,1.0,0
2023-08-31,184364.5029335453,down_trend,2.0,0,,42,price_up_oi_down,2.104464767414061,0.005351682689881843,1,0.5,42781.0,10.663849357772266,0.010314577543381276,1.0367956166454917,10.456518235175363,0.06645059043394586,2.104464767414061,0,1.0,0
2023-09-01,184103.68802188992,down_trend,2.0,0,,42,price_up_oi_down,1.9539299095660188,-0.0014146698930943558,0,0.4,42394.0,10.654762121772682,-0.009087235999583498,-0.9046071854327931,10.456518235175363,0.0684331965935252,1.9539299095660188,0,1.0,0
2023-09-04,187126.3395181521,down_trend,2.0,0,,42,price_up_oi_down,0.6593464528244739,0.016418201768466423,1,0.4,42254.0,10.65145430286018,-0.0033078189125017587,-0.3302354106712646,10.53415761433294,0.11999083666784305,0.6593464528244739,0,1.0,0
2023-09-05,187481.0988396477,down_trend,2.0,0,,42,price_up_oi_down,0.8000409967863132,0.0018958278263183637,1,0.5,42918.0,10.667046597336439,0.015592294476258317,1.5714488569128937,10.617719702114105,0.041586037658369435,0.8000409967863132,0,1.0,0
2023-09-06,187410.7465832597,down_trend,2.0,0,,42,price_up_oi_down,1.5349025196933632,-0.0003752498615776645,0,0.4,44121.0,10.694691138568423,0.02764454123198412,2.8030197120088918,10.642523788470893,0.022924189083459723,1.5349025196933632,0,1.0,0
2023-09-07,181934.7677695439,down_trend,2.0,0,,42,price_up_oi_down,5.019592681149912,-0.029219129177755154,0,0.4,47905.0,10.776975162084973,0.08228402351655006,8.576414859137337,10.652494541544533,0.016726661627417094,5.019592681149912,0,1.0,0
2023-09-08,173951.38707074328,down_trend,2.0,0,,42,price_up_oi_down,11.079230238233603,-0.04388045669705709,0,0.4,55765.0,10.928901711428637,0.15192654934366345,16.407473123891016,10.654148451000783,0.016726661627417094,11.079230238233603,0,1.0,0
2023-09-11,175933.38619402982,down_trend,2.0,0,,42,price_up_oi_down,13.074628028490979,0.011393982863042718,1,0.5,58960.0,10.984614526863218,0.05571281543458184,5.729400161391651,10.659305739772474,0.016781951301581444,13.074628028490979,0,1.0,0
2023-09-12,175115.808687838,down_trend,2.0,0,,42,price_up_oi_down,11.685629591856628,-0.00464708560369631,0,0.4,62317.0,11.039989540746648,0.05537501388342925,5.6936906377205165,10.665447977554352,0.02161841785412122,11.685629591856628,0,1.0,0
2023-09-13,173532.41662518663,down_trend,2.0,0,,42,price_up_oi_down,9.276920096032182,-0.009041970993458048,0,0.4,64288.0,11.071128267614661,0.031138726868013222,3.1628608565880345,10.68086886795243,0.0283743264078975,9.276920096032182,0,1.0,0
2023-09-14,166974.9207180873,down_trend,2.0,0,,42,price_up_oi_down,3.7168748987479217,-0.03778830511686415,0,0.3,72526.0,11.191700397243391,0.1205721296287301,12.814211050273716,10.735833150326698,0.08272493801026659,3.7168748987479217,0,1.0,0
2023-09-15,167419.08418504574,down_trend,2.0,0,,42,price_up_oi_down,1.3156752482265566,0.0026600609543534492,1,0.4,74360.0,11.21667344183538,0.02497304459198979,2.528748310950668,10.852938436756805,0.18647147170510436,1.3156752482265566,0,1.0,0
2023-09-18,164878.8172660036,down_trend,2.0,0,,42,price_up_oi_down,1.0183463980701069,-0.01517310246563297,0,0.3,78420.0,11.269834275846323,0.05316083401094218,5.459924690693918,10.956758119145928,0.20736261757920893,1.0183463980701069,0,1.0,0
2023-09-19,157557.17446305772,down_trend,2.0,0,,42,price_up_oi_down,1.378467168293166,-0.044406206475472665,0,0.2,89721.0,11.404460134358922,0.13462585851259945,14.410864575363291,11.012302033804932,0.19188488573445373,1.378467168293166,0,1.0,0
2023-09-20,152200.22593190565,down_trend,2.0,0,,42,price_up_oi_down,2.00611837420993,-0.034000029191994074,0,0.2,98481.0,11.49761891515284,0.09315878079391737,9.763600494867486,11.055558904180653,0.1486280153587325,2.00611837420993,0,1.0,0
2023-09-21,157066.76293912297,down_trend,2.0,0,,42,price_up_oi_down,1.5811324724436087,0.031974571505528626,1,0.3,95389.0,11.465718546805133,-0.031900368347706376,-3.1396919202689055,11.131414332429026,0.14260987449155227,1.5811324724436087,0,1.0,0
2023-09-22,152456.84817710766,down_trend,2.0,1,2.0,42,price_up_oi_down,1.0032784537698372,-0.029350033551032384,0,0.3,96303.0,11.475254749948958,0.009536203143824196,0.9581817609996879,11.204186919539385,0.18223529680613737,1.0032784537698372,0,1.0,0
2023-09-25,151866.87342410494,down_trend,2.0,1,2.0,42,price_up_oi_down,0.9384020489594371,-0.0038697819091561003,0,0.2,99150.0,11.504389133947942,0.029134383998984603,2.956294196442566,11.243253858840852,0.1876949546601976,0.9384020489594371,0,1.0,0
2023-09-26,144355.1337711975,down_trend,2.0,1,2.0,42,price_up_oi_down,1.193387289537886,-0.04946266083933981,0,0.2,107796.0,11.587995831017206,0.08360669706926416,8.720121028744243,11.337147205102623,0.1417771763527833,1.193387289537886,0,1.0,0
2023-09-27,140785.90414311024,up_trend,3.0,1,2.0,42,price_up_oi_down,0.8638990795650783,-0.024725339063759733,0,0.2,106659.0,11.577392108524668,-0.010603722492538381,-1.0547701213402538,11.435089340582028,0.11110314190054638,0.8638990795650783,0,1.0,0
2023-09-28,143446.1425217841,up_trend,3.0,1,2.0,42,price_up_oi_down,0.3724397352776793,0.018895630175942202,1,0.3,100532.0,11.51823136376041,-0.0591607447642577,-5.74447538416819,11.470486648377046,0.08646598708287279,0.3724397352776793,0,1.0,0
2023-10-09,144995.4945334111,up_trend,3.0,1,2.0,42,price_up_oi_down,1.036469333791092,0.010800931864666463,1,0.3,106282.0,11.573851217912722,0.05561985415231163,5.719571877611007,11.486436832550899,0.056885614700743936,1.036469333791092,0,1.0,0
2023-10-10,145276.11008979706,up_trend,3.0,1,3.0,42,price_up_oi_down,1.6893052808589515,0.0019353398344477135,1,0.4,113144.0,11.636416622700336,0.0625654047876143,6.456408422875115,11.50100402455039,0.054066335553794254,1.6893052808589515,0,1.0,0
2023-10-11,148356.2540127733,up_trend,3.0,1,3.0,42,price_up_oi_down,2.1242501916586667,0.021201998876982486,1,0.5,118372.0,11.681587486978218,0.04517086427788186,4.620660397369747,11.511310248854176,0.054066335553794254,2.1242501916586667,0,1.0,0
2023-10-12,157649.97815621665,up_trend,3.0,1,3.0,42,price_up_oi_down,2.1055508952576143,0.06264464012850546,1,0.6,119027.0,11.687105637114154,0.00551815013593604,0.5533403169667883,11.546041290836566,0.04518845793218329,2.1055508952576143,0,1.0,0
2023-10-13,159604.77838890062,down_trend,4.0,1,3.0,42,price_up_oi_down,0.2311991990946431,0.012399622604114535,1,0.6,108907.0,11.598249586010423,-0.08885605110373085,-8.502272593613258,11.575621663218694,0.066013744376197,0.2311991990946431,0,1.0,0
2023-10-16,156717.2664438177,down_trend,4.0,1,3.0,42,price_up_oi_down,0.7865999179981223,-0.018091638447359504,0,0.6,114876.0,11.651608564734353,0.053358978723929695,5.480823087588482,11.582693969770936,0.059092629469962965,0.7865999179981223,0,1.0,0
2023-10-17,157225.7441294602,down_trend,4.0,1,3.0,42,price_up_oi_down,1.3542107439153974,0.0032445543313810443,1,0.7,120006.0,11.695297020514225,0.043688455779872015,4.465684738326625,11.593122708513814,0.05088988520353066,1.3542107439153974,0,1.0,0
2023-10-18,153207.98823114813,down_trend,4.0,0,,42,price_up_oi_down,1.52943789242732,-0.025554058723384565,0,0.7,122017.0,11.711915658270179,0.01661863775595407,1.6757495458560534,11.61733310435538,0.04171144113668479,1.52943789242732,0,1.0,0
2023-10-19,146620.07736703512,down_trend,4.0,0,,42,price_up_oi_down,1.689075829838893,-0.04299978702268248,0,0.7,128737.0,11.765526842554294,0.053611184284115154,5.5074292926394985,11.644012593717346,0.048523717251900855,1.689075829838893,0,1.0,0
2023-10-20,141762.22849393392,down_trend,4.0,0,,42,price_up_oi_down,2.8026827202317874,-0.03313222145518657,0,0.6,136415.0,11.823456989019654,0.057930146465359655,5.964097345751385,11.666598025856285,0.037749517784921416,2.8026827202317874,0,1.0,0
2023-10-23,141845.8572222496,down_trend,4.0,0,,42,price_up_oi_down,3.0150698734593604,0.0005899225005427944,1,0.6,142151.0,11.864645151876772,0.041188162857118016,4.204816185903293,11.684346562046187,0.040333968328842396,3.0150698734593604,0,1.0,0
2023-10-24,144547.43179243224,down_trend,4.0,0,,42,price_up_oi_down,2.4742867668437483,0.019045847535396954,1,0.6,142103.0,11.864307425755372,-0.0003377261213994842,-0.03376690983525332,11.69120132881419,0.04718873509684496,2.4742867668437483,0,1.0,0
2023-10-25,141611.4743999891,down_trend,4.0,0,,42,price_up_oi_down,2.297238485247704,-0.020311377075582615,0,0.5,146914.0,11.897602660548095,0.033295234792722894,3.385572436894413,11.703606339392202,0.05695913890997062,2.297238485247704,0,1.0,0
2023-10-26,140808.58170937747,down_trend,4.0,0,,42,price_up_oi_down,1.671515687089004,-0.005669686683324904,0,0.4,155074.0,11.951657701327862,0.05405504077976708,5.5542698449432715,11.738721250412237,0.08592421214265045,1.671515687089004,0,1.0,0
2023-10-27,142256.96517097135,down_trend,4.0,0,,42,price_up_oi_down,1.2835102976590473,0.010286187418486081,1,0.4,157541.0,11.967441020831432,0.01578331950356926,1.590853399022385,11.794491915786974,0.09088557639477202,1.2835102976590473,0,1.0,0
2023-10-30,145151.50205200096,down_trend,4.0,0,,42,price_up_oi_down,0.9005499082385804,0.020347241891114587,1,0.5,157651.0,11.968139008118328,0.0006979872868964065,0.06982309367076223,11.843882207387512,0.09306542938678408,0.9005499082385804,0,1.0,0
2023-10-31,141472.84801844467,down_trend,4.0,0,,42,price_up_oi_down,0.8801954317759705,-0.025343547821078727,0,0.4,160480.0,11.985924603195762,0.01778559507743438,1.7944700636215893,11.864476288816071,0.09306542938678408,0.8801954317759705,0,1.0,0
2023-11-01,140968.30176748667,down_trend,4.0,0,,42,price_up_oi_down,1.1950301374030337,-0.0035663822282860913,0,0.4,166055.0,12.020074337763779,0.0341497345680164,3.473953140578323,11.881123906212434,0.07842545486721342,1.1950301374030337,0,1.0,0
2023-11-02,139460.8904642823,down_trend,4.0,0,,42,price_up_oi_down,1.3038723678693034,-0.010693264260859814,0,0.4,169552.0,12.040914943414617,0.020840605650837674,2.1059287585437403,11.924630180937978,0.060153892121905805,1.3038723678693034,0,1.0,0
2023-11-03,139792.89015969163,down_trend,4.0,0,,42,price_up_oi_down,1.3676167975444258,0.0023805935434948466,1,0.5,176966.0,12.083712902708763,0.04279795929414654,4.372699820704051,11.959549361079647,0.061235838607841764,1.3676167975444258,0,1.0,0
2023-11-06,137673.10349068398,down_trend,4.0,0,,42,price_up_oi_down,2.3540876642363973,-0.015163765958240982,0,0.4,195148.0,12.18151352402947,0.09780062132070633,10.274289976605576,11.967790014474879,0.061235838607841764,2.3540876642363973,0,1.0,0
2023-11-07,134064.895158069,down_trend,4.0,0,,42,price_up_oi_down,3.3716014610037854,-0.02620852033642962,0,0.3,207789.0,12.244278420731211,0.06276489670174179,6.477647734027503,11.977031805657045,0.053462834932152425,3.3716014610037854,0,1.0,0
2023-11-08,135846.2033121477,down_trend,4.0,0,,42,price_up_oi_down,3.0912536104846766,0.013286909686375692,1,0.4,200293.0,12.207536573464596,-0.036741847266615224,-3.607505690869095,12.002999470479772,0.04462862104337706,3.0912536104846766,0,1.0,0
2023-11-09,135284.71439327145,down_trend,4.0,0,,42,price_up_oi_down,1.9895882519428858,-0.004133269132196915,0,0.4,201886.0,12.215458460638665,0.007921887174068942,0.7953348344676536,12.030494640589197,0.06270462611431693,1.9895882519428858,0,1.0,0
2023-11-10,139399.19152847852,down_trend,4.0,0,,42,price_up_oi_down,0.7951028708723993,0.030413466544685352,1,0.4,193637.0,12.173740551266814,-0.041717909371850936,-4.085969309412285,12.06231392306169,0.09452390858681081,0.7951028708723993,0,1.0,0
2023-11-13,133822.71001129967,down_trend,4.0,0,,42,price_up_oi_down,0.35483673724745723,-0.040003686219655,0,0.3,193811.0,12.174638736373964,0.0008981851071503399,0.08985885961871887,12.12872672698779,0.08727175861202419,0.35483673724745723,0,1.0,0
2023-11-14,134542.8126142225,down_trend,4.0,0,,42,price_up_oi_down,0.20215950103593672,0.005381019431320855,1,0.4,196984.0,12.190877786147631,0.016239049773666636,1.6371619773903223,12.17418964382039,0.05567879686454891,0.20215950103593672,0,1.0,0
2023-11-15,135348.50198664705,down_trend,4.0,0,,42,price_up_oi_down,1.4188300408788848,0.005988349409155935,1,0.5,208643.0,12.248379936451407,0.057502150303776034,5.9187548227267905,12.178076130201717,0.03342138684991358,1.4188300408788848,0,1.0,0
2023-11-16,134609.8775773196,down_trend,4.0,0,,42,price_up_oi_down,2.7389898621747033,-0.005457204169133201,0,0.5,217280.0,12.288942123352468,0.04056218690106128,4.139606888321157,12.18619565508855,0.025301861963080263,2.7389898621747033,0,1.0,0
2023-11-17,132873.24343116445,down_trend,4.0,0,,42,price_up_oi_down,2.5835990869597443,-0.012901238582269992,0,0.4,218608.0,12.295035450578268,0.006093327225800138,0.6111929307804909,12.199207179806113,0.025017535985723427,2.5835990869597443,0,1.0,0
2023-11-20,130451.21280959838,down_trend,4.0,0,,42,price_up_oi_down,2.322710593181632,-0.018228128997399007,0,0.4,226705.0,12.331404891832461,0.036369441254192836,3.703890068067106,12.21149751705163,0.03481984217862344,2.322710593181632,0,1.0,0
2023-11-21,127152.50080318702,down_trend,4.0,0,,42,price_up_oi_down,1.8731807230007924,-0.02528694011627186,0,0.4,233445.0,12.36070178230722,0.029296890474759252,2.9730266204980538,12.229868440684939,0.04711017942414131,1.8731807230007924,0,1.0,0
2023-11-22,120061.07353298634,down_trend,4.0,0,,42,price_up_oi_down,1.7783282167326953,-0.055771040486078616,0,0.3,238614.0,12.382602462532319,0.021900680225098057,2.2142260489622645,12.231919198545036,0.057151693489251976,1.7783282167326953,0,1.0,0
2023-11-23,119365.8717677746,down_trend,4.0,0,,42,price_up_oi_down,1.0874960140774368,-0.005790401041356086,0,0.3,238458.0,12.381948473174067,-0.0006539893582520051,-0.0653775553822844,12.268661029901939,0.07026355284241514,1.0874960140774368,0,1.0,0
2023-11-24,119482.67885226436,down_trend,4.0,0,,42,price_up_oi_down,1.1413223971008568,0.000978563493567064,1,0.3,249256.0,12.426235759751004,0.044287286576937035,4.52826074193351,12.29198878696537,0.0793363407752743,1.1413223971008568,0,1.0,0
2023-11-27,112159.48302925436,down_trend,4.0,0,,42,price_up_oi_down,2.095166001509459,-0.061290857330582926,0,0.3,273942.0,12.520671684130964,0.09443592437995996,9.903873928812047,12.313220171205366,0.06678426836132978,2.095166001509459,0,1.0,0
2023-11-28,111092.3585328962,down_trend,4.0,0,,42,price_up_oi_down,2.287843220189352,-0.009514349277803147,0,0.2,276354.0,12.529437931555064,0.00876624742410037,0.8804783494317237,12.34605333706984,0.05406455010447164,2.287843220189352,0,1.0,0
2023-11-29,110509.74250070576,down_trend,4.0,0,,42,price_up_oi_down,2.980063444767489,-0.0052444294088681565,0,0.1,315263.0,12.66116249009034,0.13172455853527687,14.079405400319756,12.371325127740644,0.06560015458636759,2.980063444767489,0,1.0,0
2023-11-30,106840.2284561332,down_trend,4.0,1,4.0,42,price_up_oi_down,3.1286145806472194,-0.03320534426681088,0,0.1,328597.0,12.702587354902729,0.04142486481238805,4.2294845890575195,12.382275467853193,0.06905529664782772,3.1286145806472194,0,1.0,0
2023-12-01,103008.64174088642,down_trend,4.0,1,4.0,42,price_up_oi_down,2.2766053667268387,-0.035862771641488655,0,0.1,331785.0,12.712242447759971,0.009655092857242309,0.9701853638347746,12.40441911114166,0.09119893993629535,2.2766053667268387,0,1.0,0
2023-12-04,96704.46664097524,down_trend,4.0,1,4.0,42,price_up_oi_down,2.2697566279146173,-0.0612004487523391,0,0.1,368476.0,12.8171308595896,0.10488841182962894,11.05866751058664,12.473453721940984,0.10212859420034093,2.2697566279146173,0,1.0,0
2023-12-05,91488.87545841128,up_trend,5.0,1,4.0,42,price_up_oi_down,1.6438490101424446,-0.05393330177733524,0,0.1,389661.0,12.87303240933647,0.05590154974687067,5.74935681021278,12.525054807843013,0.1427793399898203,1.6438490101424446,0,1.0,0
2023-12-06,92685.57123121686,up_trend,5.0,1,4.0,42,price_up_oi_down,1.2984650510761215,0.013080232616364151,1,0.2,388713.0,12.870596561097102,-0.0024358482393687098,-0.24328839683727121,12.595300210822703,0.14300334400448378,1.2984650510761215,0,1.0,0
2023-12-07,95331.93392971825,up_trend,5.0,1,5.0,42,price_up_oi_down,1.1329386138252233,0.02855204605579509,1,0.3,418857.0,12.945284851869188,0.07468829077208561,7.754821680777391,12.681874922496535,0.15682011465352108,1.1329386138252233,0,1.0,0
2023-12-11,97124.60930398648,up_trend,5.0,1,5.0,42,price_up_oi_down,-0.28485399578036474,0.01880456317596413,1,0.3,308040.0,12.637984923653187,-0.3072999282160005,-26.45700083799477,12.70741490133135,0.16439958388543552,-0.28485399578036474,0,1.0,0
2023-12-12,93946.71264616384,up_trend,5.0,1,5.0,42,price_up_oi_down,-0.09816117489894645,-0.03271978832755218,0,0.3,323695.0,12.68755699339405,0.049572069740863256,5.082132190624522,12.70741490133135,0.13644880901200018,-0.09816117489894645,0,1.0,0
2023-12-13,105012.27001922044,down_trend,6.0,1,5.0,42,price_up_oi_down,-0.1514159730178374,0.11778546647750576,1,0.4,323614.0,12.687306726518655,-0.0002502668753958659,-0.025023556125380875,12.70741490133135,0.08957296796820646,-0.1514159730178374,0,1.0,0
2023-12-14,102057.15752276892,down_trend,6.0,1,5.0,42,price_up_oi_down,-0.8366509021661194,-0.028140640097682357,0,0.4,307327.0,12.635667606283015,-0.05163912023563988,-5.032847775436222,12.70741490133135,0.05784119445958691,-0.8366509021661194,0,1.0,0
2023-12-15,103836.16664647858,down_trend,6.0,1,5.0,42,price_up_oi_down,-0.7437554389146677,0.017431497867386403,1,0.5,305461.0,12.629577389870143,-0.006090216412871996,-0.6071708636076978,12.70741490133135,0.07058863636324997,-0.7437554389146677,0,1.0,0
2023-12-18,102275.61099355902,down_trend,6.0,1,6.0,42,price_up_oi_down,-0.8666462049988655,-0.015029018340330658,0,0.5,300576.0,12.613455912794242,-0.016121477075900614,-1.5992221592937117,12.699899720577012,0.067277222500433,-0.8666462049988655,0,1.0,0
2023-12-19,101423.8115274905,down_trend,6.0,1,6.0,42,price_up_oi_down,-0.9179665378918029,-0.008328471057700848,0,0.5,295884.0,12.59772276460461,-0.015733148189632118,-1.5610028744810212,12.687431859956352,0.06591520862415923,-0.9179665378918029,0,1.0,0
2023-12-20,100354.27599033044,down_trend,6.0,1,6.0,42,price_up_oi_down,-1.1628122822481701,-0.010545211435582513,0,0.5,294119.0,12.591739726331578,-0.005983038273031482,-0.5965175541766232,12.66264582508592,0.04112917375372849,-1.1628122822481701,0,1.0,0
2023-12-21,97269.5430794462,up_trend,7.0,1,6.0,42,price_up_oi_down,-1.0365533683404875,-0.030738430230730418,0,0.4,288409.0,12.572134890563433,-0.019604835768145534,-1.9413910696011616,12.6368262649681,0.042095019500005826,-1.0365533683404875,0,1.0,0
2023-12-22,100221.330413198,up_trend,7.0,1,6.0,42,price_up_oi_down,-1.0245211529867009,0.030346470645399082,1,0.4,289256.0,12.575067388142426,0.00293249757899261,0.2936801556123969,12.632622498076579,0.03789125260848447,-1.0245211529867009,0,1.0,0
2023-12-25,102100.52780946268,up_trend,7.0,1,6.0,42,price_up_oi_down,-0.8617984581299635,0.018750473462256334,1,0.4,292814.0,12.587292874133881,0.012225485991455898,1.2300522720359197,12.621516651332193,0.026785405864099054,-0.8617984581299635,0,1.0,0
2023-12-26,106402.42521607364,up_trend,7.0,0,,42,price_up_oi_down,-1.1236744505542948,0.042133938961011363,1,0.5,285088.0,12.560553183520371,-0.026739690613510447,-2.6385350427233445,12.605589338699426,0.02703315937715267,-1.1236744505542948,0,1.0,0
2023-12-27,105131.18246910564,up_trend,7.0,1,7.0,42,price_up_oi_down,-1.8710120103408465,-0.011947497854362443,0,0.4,278206.0,12.53611712545674,-0.024436058063631805,-2.4139914693007913,12.594731245468093,0.021130106115164082,-1.8710120103408465,0,1.0,0
2023-12-28,105819.35906042664,up_trend,7.0,1,7.0,42,price_up_oi_down,-1.5285498626479506,0.006545884628694543,1,0.5,280042.0,12.542694870902512,0.00657774544577272,0.6599426324378932,12.58951630023273,0.020660511115404567,-1.5285498626479506,0,1.0,0
