date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,ret_3,close_rank_20,close_rank_60,oi_ret_3,volume_mad_score,range_pct,range_mad_score,close_location,range_climax_score,signal,position,position_scale
2023-08-25,195890.9368479195,190778.92248989124,196830.8779305266,190743.4050914061,39471.0,7765552450.0,35118.0,0.1168524055146719,44,uptrend_range_climax,0.78756009167258,-0.019493535182910082,0.1,0.08,0.08049367024891296,-0.9973429661937591,0.03190851882205719,0.21092766332597065,0.0058345062760492925,0.78756009167258,0,1.0,1.0
2023-08-28,192089.34118450247,182823.25598746547,193930.8910691679,180566.2123813612,87989.0,16630150950.0,40209.0,0.7831209555005861,44,uptrend_range_climax,5.728421417649388,-0.06783942444468949,0.0,0.0,0.18634366133326807,1.1324391781278493,0.07310163368233089,4.472202885453419,0.1688812472658613,5.728421417649388,0,1.0,1.0
2023-08-29,182575.4776284975,183944.18517804652,186637.9377385496,178290.49707959627,83976.0,15490366500.0,41506.0,0.704693048634028,44,uptrend_range_climax,2.2249276336284285,-0.05872295027016394,0.05,0.037037037037037035,0.24339862518829314,0.6861419280636527,0.04538029104248949,1.5200267179699434,0.677295991602671,2.2249276336284285,0,1.0,1.0
2023-08-30,185547.23854006163,183383.0947994899,186357.2368421052,182307.0392071593,65100.0,12081029200.0,42342.0,0.4301450479677753,44,uptrend_range_climax,1.3109610246667422,-0.03876648213480305,0.05,0.03571428571428571,0.18706568170960836,0.16866924400066627,0.02208599238318205,-0.9895490554585481,0.26567977400563497,1.3109610246667422,0,1.0,1.0
2023-08-31,183930.2542910141,184364.5029335453,184445.8657260217,179155.2336764675,83801.0,15406036100.0,42781.0,0.6723508618009333,44,uptrend_range_climax,1.5584909512334302,0.008430256521552604,0.15,0.10344827586206896,0.06200322762565946,0.7125171350527996,0.02869658727884958,-0.19648695874958574,0.9846213473712926,1.5584909512334302,0,1.0,1.0
2023-09-01,185445.62961066765,184103.68802188992,187957.24538540025,182974.90492105568,79436.0,14897708600.0,42394.0,0.627944823211373,44,uptrend_range_climax,1.40905278467601,0.0008671263170891841,0.15,0.1,0.02116884769107763,0.5641756597860008,0.027062686890618772,-0.27781899331300197,0.22655679773636772,1.40905278467601,0,1.0,1.0
2023-09-04,185547.80203033783,187126.3395181521,188928.1771968046,184634.9978189498,68690.0,13008244300.0,42254.0,0.4859046043477473,44,uptrend_range_climax,0.6709165749089804,0.020412158071358988,0.25,0.16129032258064516,-0.0020804773687039813,0.1824866969934868,0.022942678133445474,-0.7285396926256378,0.5803022608496612,0.6709165749089804,0,1.0,1.0
2023-09-05,188310.9369101548,187481.0988396477,190878.90534361565,186092.07441270992,68568.0,13063682000.0,42918.0,0.4685346352422799,44,uptrend_range_climax,0.737299312002382,0.016904533446038483,0.3,0.1875,0.00319723956417306,0.07455762721845079,0.025532338782587927,-0.35395093394454596,0.29017620362767843,0.737299312002382,0,1.0,1.0
2023-09-06,187975.35199832992,187410.7465832597,189345.8439854302,186605.4023335112,46941.0,8938236200.0,44121.0,0.0619556344017436,44,uptrend_range_climax,1.0674512598466817,0.017963021799848766,0.3,0.18181818181818182,0.03992901679574068,-1.2760034825930229,0.01462264945783942,-1.9946184550988864,0.29387389043096035,1.0674512598466817,0,1.0,1.0
2023-09-07,186668.02229234297,181934.7677695439,186746.07727406867,180758.89795171167,65120.0,12056042100.0,47905.0,0.3070118385914482,44,uptrend_range_climax,3.117813517243591,-0.02774367179936521,0.0,0.0,0.1255208592247925,-0.1763150908341663,0.0329083846686244,0.7566147769884314,0.19639796213241084,3.117813517243591,0,1.0,1.0
2023-09-08,180584.0095588844,173951.38707074328,181376.37590002484,173781.73535016677,121405.0,21665988550.0,55765.0,0.7779856314922208,44,uptrend_range_climax,8.739982142431476,-0.0721657375204332,0.0,0.0,0.26185511409219764,2.2241494255501024,0.04365955729211548,2.136007181456679,0.022338347610102838,8.739982142431476,0,1.0,1.0
2023-09-11,174214.05721262863,175933.38619402982,176802.6652717581,168965.78405721264,91036.0,16014004050.0,58960.0,0.434395784800586,44,uptrend_range_climax,7.375910713952213,-0.06124174092722534,0.05,0.027777777777777776,0.28992338829479536,1.116371749116577,0.04454459374699057,2.0772411455623643,0.8890784415470182,7.375910713952213,0,1.0,1.0
2023-09-12,175915.66888645367,175115.808687838,179027.35781022132,174440.05599369082,91501.0,16377373400.0,62317.0,0.3841156394189933,44,uptrend_range_climax,6.464609241685492,-0.03748024176634257,0.05,0.02702702702702703,0.26301437866167454,1.1435888915143573,0.026195817789973694,-0.20988345734435887,0.14730940347375351,6.464609241685492,0,1.0,1.0
2023-09-13,174546.2790066712,173532.41662518663,176526.35466436908,172485.55229761303,78004.0,13750588150.0,64288.0,0.1933871187934704,44,uptrend_range_climax,4.783984596879542,-0.0024085490355202355,0.0,0.0,0.1422265561860243,0.29104909772690146,0.023285576524205237,-0.5480738482298966,0.25907338012524905,4.783984596879542,0,1.0,1.0
2023-09-14,172707.59015913607,166974.9207180873,173516.72777409764,166920.31271543997,136502.0,23386435550.0,72526.0,0.6323941482710722,44,uptrend_range_climax,5.618708679580509,-0.05091964447306552,0.0,0.0,0.20708587038017257,2.620027233124566,0.03950542410973654,2.470711239547152,0.008278436417618837,5.618708679580509,0,1.0,1.0
2023-09-15,168178.49686416905,167419.08418504574,169127.87472860594,165308.013251758,122691.0,20659815050.0,74360.0,0.5007508365401547,44,uptrend_range_climax,1.7195130646442394,-0.04395219689452745,0.05,0.025,0.1766839010887331,2.0233508810619223,0.022816165166845,-0.5161484645658944,0.5526564107318733,1.7195130646442394,0,1.0,1.0
2023-09-18,166982.34919656377,164878.8172660036,168151.51913177304,164252.0264681555,86675.0,14596788300.0,78420.0,0.1000864947069014,44,uptrend_range_climax,0.5501085418404557,-0.0498673361869556,0.0,0.0,0.19870600823166207,0.08187068561080449,0.023650658879523476,-0.29585780139665235,0.16073649880049748,0.5501085418404557,0,1.0,1.0
2023-09-19,164211.38011918348,157557.17446305772,164882.5384217759,157162.47422565508,138511.0,22512971100.0,89721.0,0.4342448894794879,44,uptrend_range_climax,4.149673858757654,-0.05640216036353185,0.0,0.0,0.21275973711553142,1.0525288983697891,0.04899849354642335,3.0922730751196146,0.05112654861095103,4.149673858757654,0,1.0,1.0
2023-09-20,156974.80828432398,152200.22593190565,157737.60454725535,151647.32568919248,218409.0,33976114350.0,98481.0,0.7965058156421968,44,uptrend_range_climax,2.7846179363897052,-0.09090276850588264,0.0,0.0,0.280945473317459,2.0252659592366697,0.040014913386447006,0.8457020340703723,0.09078406023743618,2.7846179363897052,0,1.0,1.0
2023-09-21,151772.8509232696,157066.76293912297,157680.2861874399,151353.6930785082,232964.0,36472466500.0,95389.0,0.892920667367586,44,uptrend_range_climax,2.047494748114587,-0.047380582032422236,0.05,0.022727272727272728,0.19588427095881045,2.3557837197298617,0.04027964281267964,0.2994231809956791,0.9030247025921788,2.047494748114587,0,1.0,1.0
2023-09-22,157009.49992723946,152456.84817710766,158841.53992200329,151514.37516587865,271244.0,42708139850.0,96303.0,1.0355193138275331,44,uptrend_range_climax,2.1742403554561176,-0.03237127286225816,0.05,0.022222222222222223,0.07079461559003519,1.8536277334715399,0.04806058136275215,0.798495543149259,0.12862724431591602,2.1742403554561176,0,1.0,1.0
2023-09-25,152346.27160213934,151866.87342410494,155426.2457617904,150549.0723229267,225759.0,35214011400.0,99150.0,0.8228342036462523,44,uptrend_range_climax,0.9679199844742512,-0.002190223475422748,0.0,0.0,0.006770218795102423,0.9974379199890653,0.032114794549326565,-0.588039392800463,0.27019771137875986,0.9679199844742512,0,1.0,1.0
2023-09-26,151215.47692985792,144355.1337711975,151748.0626289744,144233.909885339,297437.0,45048459750.0,107796.0,1.014961885819421,44,uptrend_range_climax,2.1498826178646016,-0.08093137548681983,0.0,0.0,0.12227728421207296,1.126177160084869,0.05205324221821803,1.0063353412510105,0.01613274177333805,2.1498826178646016,0,1.0,1.0
2023-09-27,144180.6283420003,140785.90414311024,145976.34328702634,140323.49327687922,359610.0,52713771200.0,106659.0,1.215383281344587,44,uptrend_range_climax,1.223683900137551,-0.07655244204208789,0.0,0.0,0.10213735857571038,1.52810992512282,0.040152102190578236,0.030145326774870133,0.08180136840725818,1.223683900137551,0,1.0,1.0
2023-09-28,142111.29202125155,143446.1425217841,145073.65260635564,141883.50404287502,229660.0,33785788900.0,100532.0,0.8261238695697705,44,uptrend_range_climax,0.26594518989562665,-0.05544810867874417,0.05,0.02040816326530612,0.013842229812468076,0.059450644513574014,0.022239347168196956,-1.5095801278200165,0.48983251024652824,0.26594518989562665,0,1.0,1.0
2023-10-09,142622.09037149654,144995.4945334111,146292.24506525323,141502.7830156082,126601.0,18776329750.0,106282.0,0.174944469642449,44,uptrend_range_climax,0.668234666895546,0.004436009620749637,0.15,0.06,-0.01414461310448445,-1.7908803961310409,0.033031799126292116,-0.5631417978453795,0.729249231249629,0.668234666895546,0,1.0,1.0
2023-10-10,145440.99928102564,145276.11008979706,147913.63684563997,144536.37170042112,204816.0,30915498200.0,113144.0,0.5934506713955551,44,uptrend_range_climax,1.0446526404294758,0.03189386021289797,0.2,0.0784313725490196,0.05902451417566823,-0.3231613062449616,0.02324721623625049,-1.424316430134741,0.21903473892867992,1.0446526404294758,0,1.0,1.0
2023-10-11,146020.77058642116,148356.2540127733,148590.77291172507,145631.75838216505,164711.0,25109956400.0,118372.0,0.3303602150568635,44,uptrend_range_climax,1.3121250958293333,0.034229651663470584,0.25,0.09615384615384616,0.1633561232178078,-1.5551647673223656,0.019945330577740627,-1.703649321184016,0.9207442556942653,1.3121250958293333,0,1.0,1.0
2023-10-12,149216.11493185945,157649.97815621665,157668.78951368414,148696.9710138813,268692.0,42283646000.0,119027.0,0.8142153840651848,44,uptrend_range_climax,2.0038530426891468,0.08727501267213222,0.55,0.20754716981132076,0.1132544192014322,0.7949230007361742,0.056909735127984584,1.7246466828909035,0.997903283769293,2.0038530426891468,0,1.0,1.0
2023-10-13,159370.05782139994,159604.77838890062,163084.90456708398,156959.41530599742,353656.0,57898923250.0,108907.0,1.1778303822365563,44,uptrend_range_climax,1.6972845318171992,0.09863058895400512,0.6,0.2222222222222222,-0.03816703668991295,1.852970218075396,0.03837910946601426,0.0971590991563116,0.4318615167131905,1.6972845318171992,0,1.0,1.0
2023-10-16,160433.52449509362,156717.2664438177,163506.50323077888,154093.8079201695,437823.0,72263163400.0,114876.0,1.3379614333609042,44,uptrend_range_climax,2.8229378277937336,0.05635766747200632,0.45,0.16363636363636364,-0.029978922243865114,2.049130112605701,0.06006163535262904,1.3241266530425546,0.2787149097125469,2.8229378277937336,0,1.0,1.0
2023-10-17,156602.9712412974,157225.7441294602,159987.87518911972,154292.7897637863,347794.0,56986900450.0,120006.0,1.0640686089454428,44,uptrend_range_climax,1.655711332996049,-0.0026909869047750945,0.55,0.19642857142857142,0.008191383400070862,0.8311220200049845,0.03622234677193869,0.026896663812780473,0.5149974314041438,1.655711332996049,0,1.0,1.0
2023-10-18,158134.20468107678,153207.98823114813,159382.66344080793,153115.15977281856,308940.0,50637905900.0,122017.0,0.9289867039980632,44,uptrend_range_climax,1.5100359981666553,-0.040078938878419845,0.45,0.15789473684210525,0.11366607225975578,0.2577392668810291,0.040908465285331284,0.16894974563557857,0.014811073634258438,1.5100359981666553,0,1.0,1.0
2023-10-19,152331.37561592323,146620.07736703512,153933.62401821022,144904.68608234668,385719.0,60891405300.0,128737.0,1.0973375615124814,44,uptrend_range_climax,2.9813445144327493,-0.0644293338309494,0.25,0.08620689655172414,0.11391827781994124,0.8776791393401018,0.061580501783949596,1.787587482405789,0.18998815772946975,2.9813445144327493,0,1.0,1.0
2023-10-20,145138.43534829994,141762.22849393392,148632.48958033923,139450.3785621648,463799.0,69944514400.0,136415.0,1.2237495586798215,44,uptrend_range_climax,3.0229891163783638,-0.09835231323690585,0.05,0.01694915254237288,0.12815996850542888,1.2386341423158247,0.06477120962137896,1.2727909415185605,0.25177760617282796,3.0229891163783638,0,1.0,1.0
2023-10-23,141641.6698585686,141845.8572222496,142792.76093073745,139015.62225518006,451066.0,65915909750.0,142151.0,1.1547237973645903,44,uptrend_range_climax,2.048541546747604,-0.07416147904609427,0.1,0.03333333333333333,0.15272949360659283,0.8820132200358473,0.026628473679278654,-0.5215717129065369,0.7493066075080944,2.048541546747604,0,1.0,1.0
2023-10-24,142054.04704036537,144547.43179243224,144804.76409682093,141745.26444446004,325462.0,48720076100.0,142103.0,0.828693564588757,44,uptrend_range_climax,1.4871433834218741,-0.014136164786043626,0.25,0.08333333333333333,0.09878058320107819,-0.2128822692444301,0.021166060264247916,-0.7404708026972465,0.9158907227885711,1.4871433834218741,0,1.0,1.0
2023-10-25,145871.47786709727,141611.4743999891,147155.30431181518,141460.8012170385,417831.0,63135410150.0,146914.0,1.045229662984907,44,uptrend_range_climax,1.5582482216458269,-0.0010634292049893634,0.05,0.016666666666666666,0.07414567152844143,0.6774919387753149,0.04021215878801074,0.021450579271416057,0.026459408387852826,1.5582482216458269,0,1.0,1.0
2023-10-26,141441.79213243217,140808.58170937747,143235.1883647108,139256.82695870043,428696.0,63144333050.0,155074.0,1.016845620680504,44,uptrend_range_climax,1.2247012981148655,-0.007312695155043403,0.05,0.016666666666666666,0.08701254945109049,0.6778869091407269,0.02825368566115899,-0.5482404215098345,0.3900487141094566,1.2247012981148655,0,1.0,1.0
2023-10-27,140935.74322248675,142256.96517097135,143287.8115431767,139159.69578263556,441480.0,65652588600.0,157541.0,1.0304469770553892,44,uptrend_range_climax,1.1552416195825796,-0.015845778738912242,0.25,0.08333333333333333,0.10313359507605924,0.5269729415061122,0.02901872506263417,-0.5847271801545948,0.7502864667559066,1.1552416195825796,0,1.0,1.0
2023-10-30,142694.66909670806,145151.50205200096,145745.1618348578,141460.09802808374,373255.0,56508504050.0,157651.0,0.8618781030406721,44,uptrend_range_climax,0.9502749541192902,0.02499816958343981,0.5,0.16666666666666666,0.07053634757023275,-1.0918619560504306,0.02952131907831673,-0.5442866281641575,0.8614583563683793,0.9502749541192902,0,1.0,1.0
2023-10-31,144333.45004297036,141472.84801844467,145724.91019151366,140932.88357145432,455376.0,69008567850.0,160480.0,1.0429541271050051,44,uptrend_range_climax,1.0300743191318484,0.004717512959815373,0.1,0.03333333333333333,0.034266901867900046,0.803613437415023,0.03387241217788001,0.09936647598000674,0.11267976783143532,1.0300743191318484,0,1.0,1.0
2023-11-01,141261.03520349308,140968.30176748667,143687.91138930997,140692.27210141782,412098.0,62240372450.0,166055.0,0.9089421263603804,44,uptrend_range_climax,0.6975150687015168,-0.00905870163851663,0.1,0.03333333333333333,0.052633316932347185,-0.21822318952872535,0.021250446024618775,-1.0374229724941104,0.09214382625588842,0.6975150687015168,0,1.0,1.0
2023-11-02,140766.9670966233,139460.8904642823,142301.67609377927,139270.0871459695,303836.0,45557764500.0,169552.0,0.5833284177212471,44,uptrend_range_climax,0.6519361839346517,-0.0392046345182151,0.0,0.0,0.07277593529628845,-3.2654943514131354,0.021737914749556223,-0.8049992727148018,0.06293838696392162,0.6519361839346517,0,1.0,1.0
2023-11-03,140077.81029654376,139792.89015969163,141729.759411832,139214.62710351142,290964.0,43368758350.0,176966.0,0.4972419244517814,44,uptrend_range_climax,0.7338083987722129,-0.011874772313440807,0.05,0.016666666666666666,0.09778829951300061,-3.6920122447517314,0.01799184712074721,-1.1833240421902511,0.22991357324113448,0.7338083987722129,0,1.0,1.0
2023-11-06,139141.50472100117,137673.10349068398,140509.91114959517,137552.00053292885,317821.0,46329013050.0,195148.0,0.4877300861672962,44,uptrend_range_climax,1.1770438321181986,-0.0233754555846023,0.0,0.0,0.16143918626569054,-2.0393974402691417,0.021485028968395894,-0.6755287032173711,0.04094206128906342,1.1770438321181986,0,1.0,1.0
2023-11-07,137192.0435655644,134064.895158069,137989.8875158748,133209.39380551552,429355.0,60244678200.0,207789.0,0.725760940812266,44,uptrend_range_climax,3.417699814401769,-0.038691817385141936,0.0,0.0,0.20336347731659465,0.4561007029439853,0.035658057276834944,1.8316314406080143,0.1789566945145484,3.417699814401769,0,1.0,1.0
2023-11-08,133610.52239984306,135846.2033121477,136628.5174837909,131136.56267281107,658495.0,92805982050.0,200293.0,1.1901756336576224,44,uptrend_range_climax,3.768960181329596,-0.02823238608941736,0.05,0.016666666666666666,0.1238236707558329,4.021117397201295,0.04042773870065701,1.1427009832259494,0.8575526932451898,3.768960181329596,0,1.0,1.0
2023-11-09,135803.34499007935,135284.71439327145,136855.17330713317,134301.72871450026,360549.0,51432634350.0,201886.0,0.5799246881619707,44,uptrend_range_climax,1.0447941259714428,-0.017348262201223208,0.05,0.016666666666666666,0.03394493660919551,-1.0404340181029916,0.018874597947629662,-0.9459837045519593,0.38496456183433964,1.0447941259714428,0,1.0,1.0
2023-11-10,135735.41107514998,139399.19152847852,140598.2286540114,134813.23366583054,456149.0,65714809700.0,193637.0,0.8568342382430861,44,uptrend_range_climax,1.4014728406934602,0.039788912407831445,0.2,0.06666666666666667,-0.07053786946439722,0.7611102719209171,0.04149948736968821,2.0426154402503442,0.7927332473091881,1.4014728406934602,0,1.0,1.0
2023-11-13,140198.57453422566,133822.71001129967,141719.09176146373,133756.49034368532,450479.0,65086778700.0,193811.0,0.8434280036976943,44,uptrend_range_climax,3.636731465353473,-0.014895471875636002,0.0,0.0,-0.032897837090631654,0.6221335456709868,0.05950112217205933,3.1746477608729085,0.008316335848043217,3.636731465353473,0,1.0,1.0
2023-11-14,133493.96312892076,134542.8126142225,136804.47506659693,132904.4045576751,423584.0,59571140400.0,196984.0,0.7656293343658661,44,uptrend_range_climax,0.27620748202732864,-0.005484002996024029,0.1,0.03333333333333333,-0.02458067449103396,0.04003042858316328,0.02898757973868582,0.09503748132169094,0.42009703486112915,0.27620748202732864,0,1.0,1.0
2023-11-15,135990.06781863593,135348.50198664705,136754.31208085569,134679.0677392781,326842.0,45800524050.0,208643.0,0.448852216230571,44,uptrend_range_climax,0.9094150204394424,-0.029058199674019902,0.2,0.06666666666666667,0.07463938518459301,-1.4082768640271703,0.015332599261292993,-0.9762923740274292,0.32258092888476453,0.9094150204394424,0,1.0,1.0
2023-11-16,135303.5868738713,134609.8775773196,136017.58446682114,134393.7981637601,274014.0,38208403750.0,217280.0,0.2319923556029504,44,uptrend_range_climax,1.5194949310873516,0.0058821672790325685,0.15,0.05,0.11430338697850395,-1.4366683426046554,0.012062906023581609,-1.0310436417754794,0.13307133651278863,1.5194949310873516,0,1.0,1.0
2023-11-17,133762.79942532445,132873.24343116445,134517.12097349545,132052.15319156775,308863.0,42317524400.0,218608.0,0.3456176412901895,44,uptrend_range_climax,1.2917995434798721,-0.012409203811170832,0.0,0.0,0.10415766443063745,-0.9521872758243622,0.018551272763990937,-0.44367925487469734,0.33310384241800306,1.2917995434798721,0,1.0,1.0
2023-11-20,132731.82577511464,130451.21280959838,135304.18576619934,130139.88695080596,333700.0,45022643900.0,226705.0,0.3865927729070039,44,uptrend_range_climax,2.056440755400487,-0.03618281033898563,0.0,0.0,0.08302495538105426,-0.6391868136369966,0.039587970890933744,0.952506600787702,0.060284245726533583,2.056440755400487,0,1.0,1.0
2023-11-21,131006.93618742743,127152.50080318702,131469.18950293734,126354.58695177289,427778.0,56326036200.0,233445.0,0.6056578661009121,44,uptrend_range_climax,1.529301976294577,-0.055399922415419134,0.0,0.0,0.07175965895475223,0.3901997248979001,0.04022416011369758,0.4711078848552398,0.1560070100134124,1.529301976294577,0,1.0,1.0
