date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_median_history,speculation_mad_history,speculation_mad_value,signal,position_scale,is_effective_signal
2023-10-17,157225.7441294602,down_trend,4.0,1,3.0,12,speculation_mad,0.5530683205136645,1.0640686089454428,0.8244790366080114,0.29218985542050063,0.5530683205136645,0,1.0,0
2023-10-18,153207.98823114813,down_trend,4.0,0,,12,speculation_mad,0.020630302260809613,0.9289867039980632,0.9205428776945956,0.27606395409597606,0.020630302260809613,0,1.0,0
2023-10-19,146620.07736703512,down_trend,4.0,0,,12,speculation_mad,0.5073451752382856,1.0973375615124814,0.8775552867839168,0.29218985542050063,0.5073451752382856,0,1.0,0
2023-10-20,141762.22849393392,down_trend,4.0,0,,12,speculation_mad,0.9268144972905771,1.2237495586798215,0.8775552867839168,0.25194344505846317,0.9268144972905771,0,1.0,0
2023-10-23,141845.8572222496,down_trend,4.0,0,,12,speculation_mad,0.5210887971314266,1.1547237973645903,0.9965276564717529,0.20476708730731835,0.5210887971314266,0,1.0,0
2023-10-24,144547.43179243224,down_trend,4.0,0,,12,speculation_mad,-1.153320985138796,0.828693564588757,1.080703085228962,0.14738142734087917,-1.153320985138796,0,1.0,0
2023-10-25,141611.4743999891,down_trend,4.0,0,,12,speculation_mad,-0.1623440344032427,1.045229662984907,1.080703085228962,0.14738142734087917,-0.1623440344032427,0,1.0,0
2023-10-26,140808.58170937747,down_trend,4.0,0,,12,speculation_mad,-0.35866755707188963,1.016845620680504,1.080703085228962,0.12008688522922684,-0.35866755707188963,0,1.0,0
2023-10-27,142256.96517097135,down_trend,4.0,0,,12,speculation_mad,-0.396116562968193,1.0304469770553892,1.080703085228962,0.08557400457161124,-0.396116562968193,0,1.0,0
2023-10-30,145151.50205200096,down_trend,4.0,0,,12,speculation_mad,-1.8215111928878198,0.8618781030406721,1.0546491359651748,0.07138154347336101,-1.8215111928878198,0,1.0,0
2023-10-31,141472.84801844467,down_trend,4.0,0,,12,speculation_mad,0.0409925397107707,1.0429541271050051,1.037838320020148,0.08417542875720913,0.0409925397107707,0,1.0,0
2023-11-01,140968.30176748667,down_trend,4.0,0,,12,speculation_mad,-1.023717715080998,0.9089421263603804,1.0367005520801973,0.08417542875720913,-1.023717715080998,0,1.0,0
2023-11-02,139460.8904642823,down_trend,4.0,0,,12,speculation_mad,-3.423204738112899,0.5833284177212471,1.0367005520801973,0.08933012735833856,-3.423204738112899,1,0.5,0
2023-11-03,139792.89015969163,down_trend,4.0,0,,12,speculation_mad,-2.8891892942308113,0.4972419244517814,1.0236462988679467,0.12289083550210494,-2.8891892942308113,0,1.0,0
2023-11-06,137673.10349068398,down_trend,4.0,0,,12,speculation_mad,-3.4959460819976105,0.4877300861672962,0.9628938735204422,0.0916757799721174,-3.4959460819976105,1,0.5,0
2023-11-07,134064.895158069,down_trend,4.0,0,,12,speculation_mad,-0.711756105744281,0.725760940812266,0.8854101147005262,0.15129043737967096,-0.711756105744281,0,1.0,0
2023-11-08,135846.2033121477,down_trend,4.0,0,,12,speculation_mad,1.2961282601697297,1.1901756336576224,0.8854101147005262,0.15859659314636954,1.2961282601697297,0,1.0,0
2023-11-09,135284.71439327145,down_trend,4.0,0,,12,speculation_mad,-1.2991899338270154,0.5799246881619707,0.8854101147005262,0.15859659314636954,-1.2991899338270154,0,1.0,0
2023-11-10,139399.19152847852,down_trend,4.0,0,,12,speculation_mad,0.18868253542346827,0.8568342382430861,0.7938195219264691,0.22526114444670925,0.18868253542346827,0,1.0,0
2023-11-13,133822.71001129967,down_trend,4.0,0,,12,speculation_mad,0.16769832981166996,0.8434280036976943,0.7912975895276761,0.20967103658606723,0.16769832981166996,0,1.0,0
2023-11-14,134542.8126142225,down_trend,4.0,0,,12,speculation_mad,-0.06302380347436629,0.7656293343658661,0.7845944722549802,0.20296791931337133,-0.06302380347436629,0,1.0,0
2023-11-15,135348.50198664705,down_trend,4.0,0,,12,speculation_mad,-1.2297873348707027,0.448852216230571,0.7456951375890661,0.16280685431956665,-1.2297873348707027,0,1.0,0
2023-11-16,134609.8775773196,down_trend,4.0,0,,12,speculation_mad,-1.7586694420431972,0.2319923556029504,0.6545446792667566,0.16205867395721785,-1.7586694420431972,0,1.0,0
2023-11-17,132873.24343116445,down_trend,4.0,0,,12,speculation_mad,-1.1651490221739398,0.3456176412901895,0.6528428144871183,0.17784895876519907,-1.1651490221739398,0,1.0,0
2023-11-20,130451.21280959838,down_trend,4.0,0,,12,speculation_mad,-0.9102595671611481,0.3865927729070039,0.6528428144871183,0.19728789373356168,-0.9102595671611481,0,1.0,0
2023-11-21,127152.50080318702,down_trend,4.0,0,,12,speculation_mad,-0.1560157553800246,0.6056578661009121,0.6528428144871183,0.20399101100625758,-0.1560157553800246,0,1.0,0
2023-11-22,120061.07353298634,down_trend,4.0,0,,12,speculation_mad,1.4329638345419329,1.0743885942000646,0.5927912771314414,0.22668607003284472,1.4329638345419329,0,1.0,0
2023-11-23,119365.8717677746,down_trend,4.0,0,,12,speculation_mad,1.6013166159998913,1.1309693996026733,0.5927912771314414,0.22668607003284472,1.6013166159998913,0,1.0,0
2023-11-24,119482.67885226436,down_trend,4.0,0,,12,speculation_mad,1.2987027210447353,1.201514075941524,0.6856436002333891,0.2679211056646017,1.2987027210447353,0,1.0,0
2023-11-27,112159.48302925436,down_trend,4.0,0,,12,speculation_mad,0.7328641408625866,1.0328362439681429,0.6856436002333891,0.3195383931347924,0.7328641408625866,0,1.0,0
2023-11-28,111092.3585328962,down_trend,4.0,0,,12,speculation_mad,0.7104972432386729,1.0475958700346195,0.6856436002333891,0.3436093013389767,0.7104972432386729,0,1.0,0
2023-11-29,110509.74250070576,down_trend,4.0,0,,12,speculation_mad,0.7926021108201821,1.2200290611416147,0.8192470550345274,0.3410585916860511,0.7926021108201821,0,1.0,0
2023-11-30,106840.2284561332,down_trend,4.0,1,4.0,12,speculation_mad,-0.5354088297050956,0.9048295812780548,1.0402160570013812,0.1705555115401881,-0.5354088297050956,0,1.0,0
2023-12-01,103008.64174088642,down_trend,4.0,1,4.0,12,speculation_mad,0.8962263980658003,1.2373251146707174,1.0402160570013812,0.14834224733173457,0.8962263980658003,0,1.0,0
2023-12-04,96704.46664097524,down_trend,4.0,1,4.0,12,speculation_mad,0.7150315290575102,1.2182507007370564,1.060992232117342,0.14834224733173457,0.7150315290575102,0,1.0,0
2023-12-05,91488.87545841128,up_trend,5.0,1,4.0,12,speculation_mad,-3.4606154486915566,0.5526496490566544,1.102678996901369,0.10720339143792113,-3.4606154486915566,1,0.5,1
2023-12-06,92685.57123121686,up_trend,5.0,1,4.0,12,speculation_mad,1.6357746765325745,1.362668612012835,1.102678996901369,0.10720339143792113,1.6357746765325745,0,1.0,0
2023-12-07,95331.93392971825,up_trend,5.0,1,5.0,12,speculation_mad,-6.5698800136371895,0.242212494358547,1.1662417377720986,0.09486462231804893,-6.5698800136371895,1,0.5,1
2023-12-11,97124.60930398648,up_trend,5.0,1,5.0,12,speculation_mad,2.264404826352503,1.474114423933736,1.1245549729880717,0.10412211491809431,2.264404826352503,0,1.0,0
2023-12-12,93946.71264616384,up_trend,5.0,1,5.0,12,speculation_mad,-0.8022316476852493,0.9351900801091856,1.132923285385838,0.1662477666963313,-0.8022316476852493,0,1.0,0
2023-12-13,105012.27001922044,down_trend,6.0,1,5.0,12,speculation_mad,-0.1556830386028175,1.083779523043371,1.132923285385838,0.21291345469221779,-0.1556830386028175,0,1.0,0
2023-12-14,102057.15752276892,down_trend,6.0,1,5.0,12,speculation_mad,0.5075215997052788,1.3118435482351096,1.1510151118902137,0.21373926595182474,0.5075215997052788,0,1.0,0
2023-12-15,103836.16664647858,down_trend,6.0,1,5.0,12,speculation_mad,-1.2663840764692877,0.7497108699645427,1.1510151118902137,0.21373926595182474,-1.2663840764692877,0,1.0,0
2023-12-18,102275.61099355902,down_trend,6.0,1,6.0,12,speculation_mad,-1.6143432851323805,0.6394461335009323,1.1510151118902137,0.21373926595182474,-1.6143432851323805,0,1.0,0
2023-12-19,101423.8115274905,down_trend,6.0,1,6.0,12,speculation_mad,-2.0611514559297586,0.0078606303055067,1.0094848015762783,0.32777127854769406,-2.0611514559297586,0,1.0,0
2023-12-20,100354.27599033044,down_trend,6.0,1,6.0,12,speculation_mad,-2.21224399270022,-0.4025792893853374,0.8424504750368642,0.37959694958922763,-2.21224399270022,0,1.0,0
2023-12-21,97269.5430794462,up_trend,7.0,1,6.0,12,speculation_mad,-0.7602733458695314,0.2847148683600652,0.8424504750368642,0.49480560508710814,-0.7602733458695314,0,1.0,0
2023-12-22,100221.330413198,up_trend,7.0,1,6.0,12,speculation_mad,-0.6535661846560342,0.2768380592709572,0.6945785017327375,0.4311148203734314,-0.6535661846560342,0,1.0,0
2023-12-25,102100.52780946268,up_trend,7.0,1,6.0,12,speculation_mad,-1.8402850184405684,-0.4344416965130948,0.6945785017327375,0.41380203791722625,-1.8402850184405684,0,1.0,0
2023-12-26,106402.42521607364,up_trend,7.0,0,,12,speculation_mad,-0.482154509093688,0.1306333540598918,0.46208050093049874,0.4636647249018394,-0.482154509093688,0,1.0,0
2023-12-27,105131.18246910564,up_trend,7.0,1,7.0,12,speculation_mad,-0.22531785260022277,0.142543307504434,0.28077646381551125,0.41380203791722625,-0.22531785260022277,0,1.0,0
2023-12-28,105819.35906042664,up_trend,7.0,1,7.0,12,speculation_mad,-1.404286824509387,-0.4477884504826653,0.20969068338769561,0.3157927515977128,-1.404286824509387,0,1.0,0
2023-12-29,106610.13450262693,up_trend,7.0,1,7.0,12,speculation_mad,-0.4737382561073842,-0.0920257619925673,0.1365883307821629,0.3254921701483358,-0.4737382561073842,0,1.0,0
2024-01-02,107455.72087803832,down_trend,8.0,1,7.0,12,speculation_mad,-1.6268660858507433,-0.4409603290034258,0.06924699218269925,0.21152947163281197,-1.6268660858507433,0,1.0,0
2024-01-03,105957.35096608776,down_trend,8.0,1,8.0,12,speculation_mad,-1.0839739572271823,-0.5609492442804844,-0.042082565843530303,0.32285902965904156,-1.0839739572271823,0,1.0,0
2024-01-04,100109.5650870054,down_trend,8.0,1,8.0,12,speculation_mad,0.29574525080925135,-0.1345861649153924,-0.24730252568895233,0.25706632169262256,0.29574525080925135,0,1.0,0
2024-01-05,98254.22684832136,down_trend,8.0,1,8.0,12,speculation_mad,-0.22989235879185993,-0.2238722566420936,-0.11330596345397986,0.3243950493042804,-0.22989235879185993,0,1.0,0
2024-01-08,96598.67900900664,down_trend,8.0,1,8.0,12,speculation_mad,-0.46713971409688787,-0.3628638141522091,-0.179229210778743,0.26514517896430256,-0.46713971409688787,0,1.0,0
2024-01-09,98314.87303704405,no_trend,,1,8.0,12,speculation_mad,0.6548767931399061,-0.1413208016177373,-0.29336803539715134,0.15660114278363646,0.6548767931399061,0,1.0,0
2024-01-10,97384.13773810714,no_trend,,1,8.0,12,speculation_mad,-1.8779315073983605,-0.7932195234978155,-0.18259652912991545,0.21931554244790197,-1.8779315073983605,0,1.0,0
2024-01-11,103962.28880612228,down_trend,9.0,0,,12,speculation_mad,0.8708923968881518,-0.0911669782616943,-0.29336803539715134,0.15660114278363646,0.8708923968881518,0,1.0,0
2024-01-12,102264.76779132622,down_trend,9.0,0,,12,speculation_mad,-0.8834215989953642,-0.4984780832646374,-0.29336803539715134,0.15660114278363646,-0.8834215989953642,0,1.0,0
2024-01-15,101447.52508323544,down_trend,9.0,0,,12,speculation_mad,-1.9423265760549837,-0.8118915922597303,-0.29336803539715134,0.18006207194317148,-1.9423265760549837,0,1.0,0
2024-01-16,103497.49364289662,down_trend,9.0,0,,12,speculation_mad,-1.1515921049752502,-0.7763605627289141,-0.40191207157781744,0.219315542447902,-1.1515921049752502,0,1.0,0
2024-01-17,101351.72794076486,down_trend,9.0,0,,12,speculation_mad,-0.34318687647257795,-0.5796081894971861,-0.43067094870842326,0.2927174654418584,-0.34318687647257795,0,1.0,0
2024-01-18,101852.01863061228,down_trend,9.0,0,,12,speculation_mad,-0.4378211965908512,-0.620677867531516,-0.43067094870842326,0.2927174654418584,-0.4378211965908512,0,1.0,0
2024-01-19,100996.20266321952,down_trend,9.0,0,,12,speculation_mad,-1.241323533665219,-0.991312369674998,-0.5390431363809117,0.24574690673245309,-1.241323533665219,0,1.0,0
2024-01-22,99453.21248901093,down_trend,9.0,0,,12,speculation_mad,-0.28549657690236685,-0.6858196422318403,-0.600143028514351,0.20241252936442194,-0.28549657690236685,0,1.0,0
2024-01-23,101644.81940883136,down_trend,9.0,0,,12,speculation_mad,-0.8068090218420233,-0.8295299342379175,-0.6532487548816781,0.14737072011658908,-0.8068090218420233,0,1.0,0
2024-01-24,101961.77233558672,down_trend,9.0,0,,12,speculation_mad,-2.425924496653822,-1.1066766747804968,-0.7310901024803772,0.10442603335320078,-2.425924496653822,0,1.0,0
2024-01-25,101013.6392979782,down_trend,9.0,0,,12,speculation_mad,-0.9703551074418321,-0.919476911702344,-0.7310901024803772,0.13094707396602617,-0.9703551074418321,0,1.0,0
2024-01-26,100360.66791803535,down_trend,9.0,0,,12,speculation_mad,-1.0092504067585217,-1.0176747715509158,-0.7941260774943222,0.14939952208541402,-1.0092504067585217,0,1.0,0
2024-01-29,101632.47352707006,down_trend,9.0,0,,12,speculation_mad,-1.027599597931793,-1.053422775593723,-0.820710763248824,0.15274636372157885,-1.027599597931793,0,1.0,0
2024-01-30,100777.94687642498,down_trend,9.0,0,,12,speculation_mad,-1.9270247629735613,-1.33461110304124,-0.8745034229701307,0.16104535060218872,-1.9270247629735613,0,1.0,0
2024-01-31,99057.40505351692,down_trend,9.0,0,,12,speculation_mad,1.1007279783431738,-0.729251311713666,-0.9553946406886711,0.13857337027128963,1.1007279783431738,0,1.0,0
2024-02-01,99478.11953502726,down_trend,9.0,0,,12,speculation_mad,-1.2803666679290155,-1.21844453702176,-0.9553946406886711,0.13857337027128963,-1.2803666679290155,0,1.0,0
2024-02-02,99888.188827397,down_trend,9.0,0,,12,speculation_mad,-0.009677630798656162,-1.006481829009635,-1.004493570612957,0.13857337027128963,-0.009677630798656162,0,1.0,0
2024-02-05,100295.93340060544,down_trend,9.0,0,,12,speculation_mad,-1.9610046819854374,-1.4149645134455575,-1.0120783002802753,0.13857337027128963,-1.9610046819854374,0,1.0,0
2024-02-06,97201.50715948458,down_trend,9.0,0,,12,speculation_mad,2.2451672425063665,-0.5379642555442696,-1.0355487735723194,0.149483812659708,2.2451672425063665,0,1.0,0
2024-02-07,97543.72551494786,down_trend,9.0,1,9.0,12,speculation_mad,-1.9993579754429227,-1.4786558863706138,-1.0355487735723194,0.149483812659708,-1.9993579754429227,0,1.0,0
2024-02-08,96269.82138578496,down_trend,9.0,1,9.0,12,speculation_mad,-0.5175774380463749,-1.2204665292818089,-1.0355487735723194,0.24097904645918056,-0.5175774380463749,0,1.0,0
2024-02-19,94775.3944510556,down_trend,9.0,1,9.0,12,speculation_mad,0.023871086726727248,-1.1301271999197662,-1.1359336563077416,0.16406463701580254,0.023871086726727248,0,1.0,0
2024-02-20,92872.2501205509,up_trend,10.0,1,9.0,12,speculation_mad,1.5350655731984004,-0.8008930939608706,-1.174285868470763,0.16406463701580254,1.5350655731984004,0,1.0,0
2024-02-21,96882.24540344122,up_trend,10.0,1,9.0,12,speculation_mad,4.966400124525783,0.3295808831089428,-1.174285868470763,0.2042413422179613,4.966400124525783,1,0.5,1
2024-02-22,97588.7803097096,up_trend,10.0,1,9.0,12,speculation_mad,0.8422294359329486,-0.689661552807524,-1.0683045144647005,0.30323231162743225,0.8422294359329486,0,1.0,0
2024-02-23,101658.06928507565,up_trend,10.0,0,,12,speculation_mad,2.017160088993996,-0.1500707642072351,-1.0683045144647005,0.30703570974234345,2.017160088993996,0,1.0,0
2024-02-26,102185.20105934492,up_trend,10.0,0,,12,speculation_mad,1.491101017283083,-0.1492814000458186,-0.9036874614852528,0.3412511368687696,1.491101017283083,0,1.0,0
2024-02-27,106374.06782688409,up_trend,10.0,1,10.0,12,speculation_mad,0.8762889576507517,-0.0499557225524479,-0.7452773233841973,0.535197882537287,0.8762889576507517,0,1.0,0
2024-02-28,107854.74760428791,up_trend,10.0,1,10.0,12,speculation_mad,1.3365009510669486,0.3579582624141482,-0.6138129041758968,0.4904228999369738,1.3365009510669486,0,1.0,0
2024-02-29,118891.28502033616,up_trend,10.0,1,10.0,12,speculation_mad,1.3982267102276222,0.7112597882648249,-0.4198661585073795,0.5456439884329389,1.3982267102276222,0,1.0,0
2024-03-01,119227.0197740562,up_trend,10.0,1,10.0,12,speculation_mad,0.7476518704963667,0.430950785932679,-0.14967608212652686,0.523809907610836,0.7476518704963667,0,1.0,0
2024-03-04,117242.80186002524,no_trend,,1,10.0,12,speculation_mad,1.2679577054237272,0.8291766326536015,-0.09961856129913325,0.49407308547254686,1.2679577054237272,0,1.0,0
2024-03-05,111502.8476740102,up_trend,11.0,1,10.0,12,speculation_mad,0.8181416016347147,0.4921953927460059,0.13981258027824744,0.29051077506995704,0.8181416016347147,0,1.0,0
2024-03-06,113936.33605473912,up_trend,11.0,0,,12,speculation_mad,0.3112598231107692,0.5194100851905226,0.3437695727615455,0.38060775540863645,0.3112598231107692,0,1.0,0
2024-03-07,112809.94403840862,up_trend,11.0,1,11.0,12,speculation_mad,-0.3523940948764535,0.1981332221308482,0.3944545241734136,0.37576368628579965,-0.3523940948764535,0,1.0,0
2024-03-08,113270.65580490432,up_trend,11.0,1,11.0,12,speculation_mad,-0.9682216286870533,0.0261616805691762,0.3944545241734136,0.2565632830669884,-0.9682216286870533,0,1.0,0
2024-03-11,116149.7887487403,up_trend,11.0,1,11.0,12,speculation_mad,-0.698512086513622,0.1287539913492486,0.3944545241734136,0.2565632830669884,-0.698512086513622,0,1.0,0
2024-03-12,119641.97952520676,up_trend,11.0,1,11.0,12,speculation_mad,-0.7274664510613388,0.1452996026262555,0.3944545241734136,0.23101091743336521,-0.7274664510613388,0,1.0,0
2024-03-13,118621.2365854309,no_trend,,1,11.0,12,speculation_mad,-0.9689654158340136,0.0744715976691694,0.3944545241734136,0.22273811179486175,-0.9689654158340136,0,1.0,0
