date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,price_ma_5,price_ma_10,price_ma_20,is_price_ma_bullish,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,oi_change_5,oi_change_5_rate,oi_change_5_rate_median_past,oi_change_5_rate_mad_past,oi_change_5_rate_mad_score,oi_change_5_rate_mad_abs_score,log_volume,log_volume_median_past,log_volume_mad_past,volume_mad_score,price_volume_oi_score,signal,position,position_scale,is_effective_signal
2024-04-17,108626.63500067031,109690.96668846378,110230.28121898732,108334.65825302013,105630.0,11545719750.0,263032.0,-0.9123332759449364,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down,1.0503046534281264,0.011701085145371604,-0.05413646857971932,0.3,0.5666666666666667,111010.60020029815,112160.74840660657,111848.44447483779,0,270167.2,277440.8,0,-19589.0,-0.06931190534319813,-0.0537409810356444,0.013997573536913263,-0.7503046534281265,0.7503046534281265,11.567697700817208,12.165138521982861,0.09220093486139724,-4.370544765225688,1.0503046534281264,0,1.0,1.0,0
2024-04-18,109961.63267709209,108732.46567048231,112098.9220854639,108583.99042710144,145279.0,16001045500.0,262602.0,-0.5919835464165415,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down,0.7024182784383296,-0.00873819464736536,-0.03450632018908939,0.3,0.55,110233.39008409945,111926.29344330456,111546.18807963426,0,267468.0,274492.0,0,-13496.0,-0.04888119435852487,-0.056873835343061646,0.01339641556177152,0.4024182784383296,0.4024182784383296,11.88641131055152,12.1502824114095,0.10058043267141059,-1.769515347004665,0.7024182784383296,0,1.0,1.0,0
2024-04-19,108502.29160486502,107978.62317880044,110785.44395978808,106466.75370715576,183740.0,19886701150.0,264043.0,-0.362590253827565,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down,1.982270835390094,-0.006933002825176615,-0.038711497360587654,0.1,0.4666666666666667,109363.72105659959,111535.99626652822,111096.05380961132,0,265933.2,272638.3,0,-7674.0,-0.028242620078979232,-0.056873835343061646,0.010740324655888568,1.798035976166532,1.798035976166532,12.121276993825457,12.101859648885503,0.1554798079587556,0.08423485922356176,1.982270835390094,0,1.0,1.0,0
2024-04-22,108885.70142111808,108951.95362671532,110587.14026430927,108055.49939171388,153670.0,16777675950.0,266274.0,-0.5497184077390225,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down,2.1799027336799077,0.009014103155428721,-0.027164683124915934,0.4,0.55,108755.26343900051,111081.33542078853,110686.12283899556,0,264862.8,270967.8,0,-5352.0,-0.019703562987342892,-0.0537409810356444,0.012898414904591864,1.7799027336799076,1.7799027336799076,11.942562725049378,12.087384696209769,0.13594305540880036,-0.7185441067411962,2.1799027336799077,0,1.0,1.0,0
2024-04-23,109253.476525989,109475.849038121,110871.80903107209,107542.47195044332,156706.0,17099540100.0,265418.0,-0.5269345033989934,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down,2.7907681976940255,0.0048084994712496165,0.009717013285527099,0.45,0.55,108965.97164051658,110616.1018129064,110449.20457024139,0,264273.8,269179.4,0,-2945.0,-0.010973942011380109,-0.05080645410932294,0.011525556158925462,2.3310511844084982,2.3310511844084982,11.96212671733667,11.99802756182173,0.14467622548413317,-0.1673722671533318,2.7907681976940255,0,1.0,1.0,0
2024-04-24,110012.53579914192,110654.33733416622,112298.312709888,109638.2487417129,195371.0,21616883650.0,268944.0,-0.3196028644074781,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down,4.81423169089529,0.010764824446667376,0.008782588710686934,0.55,0.5666666666666667,109158.64576965706,110084.6229849776,110613.57783487043,0,265456.2,267811.7,0,5912.0,0.02247635268712552,-0.044500389602021725,0.01325381406609428,3.4084674453931476,3.4084674453931476,12.182655594065697,11.952344721193024,0.18340722530816755,0.8469816567914557,4.81423169089529,0,1.0,1.0,0
2024-04-25,110795.79801787336,109968.80324208087,112897.68177105926,108804.65377906871,172538.0,19142989750.0,266002.0,-0.4328863254841859,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down,3.337482112930034,-0.006195275382790411,0.011370454665723617,0.5,0.55,109405.91328397677,109819.65168403811,110692.49925889645,0,266136.2,266802.1,0,3400.0,0.012947349982102193,-0.03928089795039748,0.01446008308524692,2.4361872891603022,2.4361872891603022,12.058372781048377,11.952344721193024,0.18340722530816755,0.389924369104008,3.337482112930034,0,1.0,1.0,0
2024-04-26,110161.21719455309,110328.255441008,111070.18634352676,109224.51698045492,106644.0,11709355350.0,261900.0,-0.8984665669693278,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down,1.49604312296078,0.0032686742815219993,0.02176016134524006,0.5,0.55,109875.83973641829,109619.78039650894,110792.14167872684,0,265707.6,265820.4,0,-2143.0,-0.00811610230151907,-0.03334241556712781,0.017464038542195127,0.9742829616155398,0.9742829616155398,11.577251463526476,11.952344721193024,0.13748016624389336,-1.8402431648794735,1.49604312296078,0,1.0,1.0,0
2024-04-29,110022.24727589048,115988.79717510032,117202.94439725316,109803.69319048928,316938.0,36140303900.0,289851.0,0.0893391733119337,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down,8.387909767611681,0.05130636491500562,0.06458666700456073,1.0,0.85,111283.20844609528,110019.23594254788,111167.01787089289,0,270423.0,267642.9,1,23577.0,0.08854413123324095,-0.023973091533161062,0.02052729806886066,3.6971172134212766,3.6971172134212766,12.666461450134237,11.952344721193024,0.18340722530816755,2.6262058871858427,8.387909767611681,0,1.0,1.0,0
2024-04-30,116209.49391119456,111891.1974591796,117228.68398979784,111025.19832363048,263989.0,29930444750.0,276761.0,-0.0472468822514201,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down,5.30987799478935,-0.03532754727799148,0.022062842556421325,0.6,0.6,111766.27813030701,110366.12488541179,111403.91247168381,0,272691.6,268482.7,1,11343.0,0.0427363630198404,-0.0153387524993615,0.030914272170313534,1.2670888241062404,1.2670888241062404,12.483662714593708,12.010249749192523,0.13190779431270272,2.420726328126688,5.30987799478935,0,1.0,1.0,0
2024-05-06,112558.68449525732,112887.53718943716,113401.03635445592,111367.18985734948,127555.0,14303701700.0,281666.0,-0.7921743276892471,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down,3.2269396494320883,0.008904540776061065,0.020181765207511804,0.8,0.7,112212.91810136121,110685.78193550913,111423.26517105785,0,275236.0,270346.1,1,12722.0,0.047303527871973346,-0.00954502215644959,0.027256873491063448,1.4067578842245765,1.4067578842245765,11.756302923115248,12.010249749192523,0.1481221417570886,-1.1563753099631038,3.2269396494320883,0,1.0,1.0,0
2024-05-07,113336.86950141432,114318.34383848505,115545.7823202726,112970.19044394308,164516.0,18758519250.0,287478.0,-0.5581385056570991,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,51,price_volume_up_oi_down,3.9437506968467115,0.012674620110161738,0.03955249550937889,0.9,0.7833333333333333,113082.82622064203,111244.3697523094,111585.33159780696,0,279531.2,272833.7,1,21476.0,0.08073623506590176,0.0024156238402915616,0.026388715373452623,2.0018605604434567,2.0018605604434567,12.010763108895375,12.010249749192523,0.1481221417570886,0.002337640893875901,3.9437506968467115,0,1.0,1.0,0
2024-05-08,114402.62654410844,112538.33345414254,114791.1904365789,111913.52591131664,128730.0,14509048250.0,289713.0,-0.8111735901045476,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,51,price_volume_up_oi_down,4.718248069611194,-0.015570645310059694,0.020031840477313212,0.65,0.6333333333333333,113524.84182326894,111700.3407798436,111618.16852318592,1,285093.8,275400.7,1,27813.0,0.10619702176403208,0.017711851334613858,0.02913873494167673,2.048216229133881,2.048216229133881,11.76547246665368,12.034567944971876,0.12004643450815955,-1.5119350631709185,4.718248069611194,0,1.0,1.0,0
2024-05-09,112954.55063609374,112270.01049632629,113937.18479255593,110679.07659555745,149845.0,16787686900.0,293436.0,-0.6720581310624723,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,51,price_volume_up_oi_down,2.8738399198907594,-0.002384280534290961,-0.03206160223525756,0.55,0.5833333333333334,112781.08448751413,112032.1464668047,111556.74094379661,1,285810.8,278116.9,1,3585.0,0.012368423776354057,0.03260635785348296,0.04215138000993255,-0.3238399198907594,0.3238399198907594,11.917356705488094,11.986444913116022,0.2085915637060083,-0.22340001103479395,2.8738399198907594,0,1.0,1.0,0
2024-05-10,112406.33111582728,109118.61716716952,112994.91157943272,107862.32238097726,229342.0,25155168050.0,298966.0,-0.2651155153015043,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down,4.406731746175675,-0.028069769613675133,-0.024779253015158598,0.2,0.38333333333333336,112226.56842911211,111996.42327970956,111306.26254630799,1,290251.8,281471.7,1,22205.0,0.08023168004162436,0.03260635785348296,0.030480197116065463,1.0538921257617107,1.0538921257617107,12.342969618230995,11.986444913116022,0.2085915637060083,1.1528396204139635,4.406731746175675,0,1.0,1.0,0
2024-05-13,108462.4105757916,107885.71704728328,109295.71310772588,106760.4280804778,147177.0,15823412900.0,302623.0,-0.7208518623105886,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down,1.5840889406697114,-0.011298714663854681,-0.04430799242045913,0.0,0.25,111226.20440068134,111719.56125102127,110902.09211799942,0,294443.2,284839.6,1,20957.0,0.07440372639935243,0.04501994544590687,0.03393162813263515,0.5840889406697114,0.5840889406697114,11.89939122306861,12.034567944971876,0.2736802500874118,-0.3331458875484969,1.5840889406697114,0,1.0,1.0,0
2024-05-14,107759.88963517376,106029.6258325672,109674.97649968066,105062.07239650538,246187.0,26260994350.0,302378.0,-0.2055864805793865,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down,2.7490735341493893,-0.017204234865516144,-0.07250558158565157,0.0,0.16666666666666666,109568.46079949776,111325.64351006989,110572.64759705399,0,297423.2,288477.2,1,14900.0,0.05183005308232282,0.06085362713566289,0.023786556013908465,-0.2558721536946866,0.2558721536946866,12.413846688738872,11.964059907191736,0.20317221230727167,1.4932013804547026,2.7490735341493893,0,1.0,1.0,0
2024-05-15,105907.30922286578,103961.9134405348,106782.06945780088,102693.17970167336,211536.0,22021008300.0,303976.0,-0.3625535541535523,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down,2.178356438145481,-0.019501270289282613,-0.07620887701435963,0.0,0.15,107853.17679677621,110689.00931002258,110154.39485326577,0,300275.8,292684.8,1,14263.0,0.04923148081031918,0.06311688974083762,0.01899993602303068,-0.49292692372772023,0.49292692372772023,12.262150475749879,11.964059907191736,0.29333334755787366,0.6854295144177609,2.178356438145481,0,1.0,1.0,0
2024-05-16,104632.07462127612,105075.7146305242,105877.07871424452,104176.4875858286,114509.0,11943265050.0,298301.0,-0.9574496213195955,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down,2.857391473836233,0.01071355031019583,-0.06408029921790637,0.05,0.15,106414.3176236158,109597.70105556496,109808.46849905644,0,301248.8,293529.8,1,4865.0,0.016579424474161317,0.06311688974083762,0.017367067812925435,-1.8073914738362329,1.8073914738362329,11.648408701507496,12.136456792322626,0.2572277328351307,-1.2797373121704805,2.857391473836233,0,1.0,1.0,0
2024-05-17,105705.11878055987,107457.99077577224,108237.92284231549,105595.50962140696,164003.0,17432102700.0,285986.0,-0.5560581382329437,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down,3.63179057834598,0.022671995652133292,-0.015218543219377545,0.15,0.21666666666666667,106082.19234533634,109154.38038722423,109760.25263631801,0,298652.8,294452.3,1,-12980.0,-0.04341630820896022,0.050530766946321,0.026786936274167394,-2.3655722857564623,2.3655722857564623,12.007639999321952,11.964059907191736,0.25292377631731533,0.11621829258951775,3.63179057834598,0,1.0,1.0,0
2024-05-20,108360.0470525537,107028.24148611155,109396.00686839664,106586.10302324452,144655.0,15505217050.0,285093.0,-0.6784638458096975,0.04,down_trend,-1.0,21.0,up_trend,18.0,0,,,0,0,51,price_volume_up_oi_down,3.592266260859813,-0.003999230644070262,-0.007947998906990827,0.15,0.16666666666666666,105910.69723310201,108568.45081689167,109627.11637620039,0,295146.8,294795.0,1,-17530.0,-0.05792685949184299,0.050530766946321,0.02995319060744206,-2.442266260859813,2.442266260859813,11.882106876001146,11.962498352405024,0.2016106575205603,-0.2689506033151338,3.592266260859813,0,1.0,1.0,0
2024-05-21,107288.68315355608,107784.02408189964,110317.5741583449,106908.19578597735,216645.0,23336365150.0,282785.0,-0.2664268223760658,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down,4.264599181431299,0.0070615249329883945,0.016546302371214905,0.25,0.21666666666666667,106261.5768829685,107915.01884123313,109579.69429677127,0,291228.2,294325.7,0,-19593.0,-0.0647963806890713,0.050530766946321,0.03207840529587022,-2.424905311775081,2.424905311775081,12.286015348203376,11.962498352405024,0.13870868107761147,1.5731475672850026,4.264599181431299,0,1.0,1.0,0
2024-05-22,108035.25704791736,107605.50174858124,108990.46655412606,106958.03619279624,107426.0,11529194900.0,286518.0,-0.9809991229685386,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down,1.6570086325526334,-0.0016562967920250582,0.03504733789004888,0.25,0.2,106990.29454457779,107421.735670677,109561.0382252603,0,287736.6,294006.2,0,-17458.0,-0.05743216569729189,0.03290545264224025,0.044412250578248144,-1.3719612946625845,1.3719612946625845,11.584557517419976,11.962498352405024,0.24833900454809932,-1.026490386757664,1.6570086325526334,0,1.0,1.0,0
2024-05-23,106690.81250830556,107398.06329002036,107730.8135515502,104860.10127503025,147474.0,15612800950.0,282825.0,-0.6511764427566882,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down,0.9818270364849082,-0.0019277681455874829,0.0221016689504534,0.2,0.16666666666666666,107454.764276477,106934.54095004642,109483.34370842556,0,284641.4,292945.1,0,-15476.0,-0.05188048313616113,0.014473924125257687,0.05891001730415632,-0.7597253675344549,0.7597253675344549,11.901407168037979,11.962498352405024,0.3068708871211916,-0.13427614371476515,0.9818270364849082,0,1.0,1.0,0
2024-05-24,107616.91013104268,108631.95809717664,109005.71945569852,107045.1815124692,149784.0,16127909250.0,284945.0,-0.6431019228891484,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down,0.5984928056344736,0.011488985642359673,0.010924895514323074,0.45,0.3333333333333333,107689.5577407579,106885.87504304713,109441.14916137834,0,284433.2,291543.0,0,-1041.0,-0.0036400383235543,-0.01341844186739945,0.04794317822305769,0.13756791012015052,0.13756791012015052,11.916949535281988,11.954523583679965,0.3068708871211916,-0.0825863563606705,0.5984928056344736,0,1.0,1.0,0
2024-05-27,108816.04008401888,107409.3226333718,109644.18764221948,106775.03836829487,123486.0,13287398900.0,291216.0,-0.8579374705496736,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down,1.0684102204604242,-0.011254841440960894,0.0035605662764224277,0.25,0.15,107765.77397020995,106838.23560165598,109278.89842633861,0,285657.8,290402.3,0,6123.0,0.021477202176132,-0.02352817326625726,0.037253141983002155,0.8148496541840019,0.8148496541840019,11.723883068300514,11.909178351659984,0.17961564890722848,-0.6958188618890448,1.0684102204604242,0,1.0,1.0,0
2024-05-28,108350.36915969764,106390.44154823724,108903.37456139448,106103.75736396422,138938.0,14852977250.0,292720.0,-0.7451887302525706,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down,1.2120906988167548,-0.009485965092735804,-0.012929397891133565,0.15,0.06666666666666667,107487.05746347745,106874.31717322297,109099.98034164643,0,287644.8,289436.5,0,9935.0,0.03513269798610252,-0.02352817326625726,0.037253141983002155,1.0620906988167549,1.0620906988167549,11.841783069440519,11.909178351659984,0.22303246675597865,-0.20381559577576797,1.2120906988167548,0,1.0,1.0,0
2024-05-29,106261.33265760232,106498.4946395742,107176.67889958322,105189.10171863851,115465.0,12184466800.0,290462.0,-0.9225053050497848,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,1.8752205884462887,0.0010156278117143813,-0.010287644135460128,0.2,0.06666666666666667,107265.65604167606,107127.97529312692,108908.49230157475,0,288433.6,288085.1,1,3944.0,0.013765278272220245,-0.02352817326625726,0.037253141983002155,0.6752205884462887,0.6752205884462887,11.656722732717995,11.891757022019561,0.14187846551071903,-1.1173538966794418,1.8752205884462887,0,1.0,1.0,0
2024-05-30,107360.86381460197,107309.425429094,109019.01547922188,106326.96418388496,163722.0,17504636000.0,290321.0,-0.572817339845857,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,2.9259036042572153,0.007614481239986093,-0.0008253208504049869,0.3,0.11666666666666667,107247.92846949077,107351.34637298388,108474.52371427443,0,289932.8,287287.1,1,7496.0,0.02650402192168302,-0.02352817326625726,0.035846068882031616,0.9414213157101846,0.9414213157101846,12.005925146510224,11.861944972720831,0.14187846551071903,0.6844822885470307,2.9259036042572153,0,1.0,1.0,0
2024-05-31,107415.06046271612,106385.67814739914,108479.57331975564,105692.24210558367,127926.0,13609549900.0,290748.0,-0.8210049408723694,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,1.9759138518159955,-0.008608258575620087,-0.020677892483242255,0.15,0.05,106798.67247953526,107244.11511014658,108199.24774868539,0,291093.4,287763.3,1,5803.0,0.020365333660881925,-0.02352817326625726,0.035846068882031616,0.8259138518159956,0.8259138518159956,11.75920725072306,11.891757022019561,0.11502555089652677,-0.7772498824207025,1.9759138518159955,0,1.0,1.0,0
2024-06-03,105538.55901520638,104232.8337393877,105967.89000699564,102581.52712513915,178597.0,18520627200.0,294706.0,-0.5008463782353193,0.0396366856511353,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,2.525022203553266,-0.020236223949511745,-0.029573679603460912,0.05,0.016666666666666666,106163.37470073847,106964.5743354742,107766.51257618293,0,291791.4,288724.6,1,3490.0,0.011984231635624416,0.005062619974332973,0.025755739979559794,0.18126301592613206,0.18126301592613206,12.092887149971029,11.861944972720831,0.12039981320904403,1.293759187627134,2.525022203553266,0,1.0,1.0,0
2024-06-04,104073.5865619386,103412.69271330288,104799.34987339372,103009.2855527396,102601.0,10573518950.0,298695.0,-1.0685753066008827,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,1.3373003251190216,-0.007868355840112806,-0.027988875613268793,0.0,0.0,105567.82493375157,106527.44119861451,107221.23001992381,0,292986.4,290315.6,1,5975.0,0.020411997813610278,0.01287475495392233,0.015072030122618662,0.33730032511902164,0.33730032511902164,11.538602958260002,11.871595118739249,0.14102103910485475,-1.592671112381508,1.3373003251190216,0,1.0,1.0,0
2024-06-05,103293.20404106656,101569.71591077892,103871.82714702576,100988.2331278831,158386.0,16032092200.0,302933.0,-0.6484765673101991,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,4.296620473064603,-0.01782157251850458,-0.0462802666411003,0.0,0.0,104582.06918799253,105923.86261483429,106672.79914275564,0,295480.6,291957.1,1,12471.0,0.04293504830235969,0.017065305966551085,0.0072598951430293025,2.4034647622529484,2.4034647622529484,11.972790370617997,11.80049516008179,0.13011340128199667,0.8931557108116551,4.296620473064603,0,1.0,1.0,0
2024-06-06,101854.4819833244,102776.45074497032,102932.73623506977,101058.13831856356,123616.0,12522344400.0,296589.0,-0.8751673555463821,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,1.157829102411861,0.011880852706641631,-0.04224209258411227,0.05,0.016666666666666666,103675.4742511678,105461.70136032929,106198.12115518784,0,296734.2,293333.5,1,6268.0,0.021589895322763425,0.0203886657372461,0.007513910783323771,0.107829102411861,0.107829102411861,11.724935265466009,11.871595118739249,0.12335894789358193,-0.8018933162739751,1.157829102411861,0,1.0,1.0,0
2024-06-07,103524.9017051289,101793.61103041032,103980.75464113928,101531.75779083213,124830.0,12690450850.0,296018.0,-0.8634674516230092,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,1.3485141429341867,-0.009562888263176417,-0.04316433562256794,0.05,0.016666666666666666,102757.06082777002,104777.86665365266,105831.87084834988,0,297788.2,294440.8,1,5270.0,0.01812566208537978,0.020944599994871138,0.006369371824731388,-0.2985141429341866,0.2985141429341866,11.734708090645096,11.80049516008179,0.13011340128199667,-0.3410315155138775,1.3485141429341867,0,1.0,1.0,0
2024-06-11,101367.88475338146,98999.5912910619,101940.06773455068,98657.59988800951,144329.0,14335969350.0,301070.0,-0.7352473800619684,0.039149531310611,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,2.0733356481044996,-0.027447889028258676,-0.050207235672114936,0.0,0.0,101710.41233810487,103936.89351942166,105387.56456053881,0,299061.0,295426.2,1,6364.0,0.021594402557124727,0.020944599994871138,0.00418917991815162,0.10462329912224845,0.10462329912224845,11.879850694771127,11.746957670684079,0.09253016836126182,0.9687123489822512,2.0733356481044996,0,1.0,1.0,0
2024-06-12,99215.40800255188,100810.13358861522,100874.321949231,97266.90414610796,216374.0,21241878000.0,299277.0,-0.3243611740522253,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,7.0453755185481075,0.01828838153715484,-0.02516672814915366,0.05,0.016666666666666666,101189.90051316733,103378.86272345946,105126.58994834122,0,299177.4,296081.9,1,582.0,0.0019484758700346507,0.02100094656818685,0.00418917991815162,-3.067596923529432,3.067596923529432,12.284763670861823,11.80049516008179,0.11156398102656606,2.9277785950186757,7.0453755185481075,0,1.0,1.0,0
2024-06-13,100585.37226746247,99983.95861495976,101440.12585459382,98419.87096817304,186720.0,18533787600.0,293681.0,-0.4528839757112751,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,10.606671303966317,-0.008195356401638265,-0.015612501045214389,0.05,0.016666666666666666,100872.7490540035,102727.40912099801,104927.69220706247,0,297327.0,296403.8,1,-9252.0,-0.030541406845738167,0.0203886657372461,0.00418917991815162,-8.200140362154995,8.200140362154995,12.137365447520382,11.819528972747094,0.1580338189500008,1.356530941811321,10.606671303966317,0,1.0,1.0,0
2024-06-14,99740.46534930164,99202.29528514858,100469.67169301271,98719.27748130551,119723.0,11796920950.0,293689.0,-0.897340643179363,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,5.9070436797662005,-0.00781788739553102,-0.03477601565256094,0.05,0.016666666666666666,100157.91796203915,101916.69610660347,104634.02123979368,0,296747.0,296740.6,1,-2900.0,-0.009777840715603073,0.0203886657372461,0.00418917991815162,-4.857043679766201,4.857043679766201,11.69293602012244,11.926320532694561,0.1793628620104828,-0.8776381875811766,5.9070436797662005,0,1.0,1.0,0
2024-06-17,98732.98736955838,98055.2021260008,99197.59315424607,97885.08390251844,131025.0,12818387050.0,295014.0,-0.811634668152631,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,3.1775857522737105,-0.011563171556167595,-0.03672537860252045,0.0,0.0,99410.23618115726,101083.64850446364,104163.88180730511,0,296546.2,297167.2,0,-1004.0,-0.003391685640738063,0.019245497873130853,0.004805085460750156,-3.1775857522737105,3.1775857522737105,11.783143423670367,11.819528972747094,0.1399271752477782,-0.17538920933091237,3.1775857522737105,0,1.0,1.0,0
2024-06-18,98664.62534356548,95666.7365480961,99093.4248653208,95608.16584864298,204462.0,19657315450.0,307187.0,-0.4070745435243151,0.036966331556781,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down,2.273278883123325,-0.024358376976629237,-0.03366533840697483,0.0,0.0,98743.66523256409,100227.03878533447,103595.80656040434,0,297769.6,298415.3,0,6117.0,0.020317534128275815,0.015054946860502098,0.009822963343545038,0.3613539375713288,0.3613539375713288,12.228137418127586,11.831497059220748,0.1399271752477782,1.9119249455519962,2.273278883123325,0,1.0,1.0,0
2024-06-19,96175.83179297597,96543.7685351904,97093.41816328133,95369.32901459734,141536.0,13496932400.0,302128.0,-0.7582966669533059,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,51,price_volume_up_oi_down,0.8546092265475245,0.009167575050010868,-0.0423207955544922,0.05,0.016666666666666666,97890.39222187913,99540.14636752322,103033.79378306888,0,298339.8,298758.6,0,2851.0,0.009526291696321468,0.019221598106827796,0.009822963343545038,-0.6657252353516029,0.6657252353516029,11.860309380668053,11.831497059220748,0.1399271752477782,0.13888399119592157,0.8546092265475245,0,1.0,1.0,0
2024-06-20,96783.99786075651,96998.08930509764,97477.56352124795,96086.99394829864,111314.0,10675498250.0,296646.0,-0.9801844721755484,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,51,price_volume_up_oi_down,1.3561185063371106,0.0047058528665333554,-0.02986348361501423,0.1,0.03333333333333333,97293.2183599067,99082.9837069551,102503.42316089469,0,298932.8,298129.9,1,2965.0,0.010095988504533832,0.013825976890850624,0.009822963343545038,-0.2561185063371105,0.2561185063371105,11.620110315516742,11.870080037719589,0.14025835966403655,-1.2020835562158085,1.3561185063371106,0,1.0,1.0,0
2024-06-21,97305.5433015629,95060.393532734,98054.15890480723,94790.11415033384,180653.0,17251072500.0,297993.0,-0.5004919321428314,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,51,price_volume_up_oi_down,2.9832042232064206,-0.019976638573454997,-0.04175207580136153,0.0,0.0,96464.83800942378,98311.37798573148,101886.53967303038,0,299793.6,298270.3,1,4304.0,0.014654958135987387,0.00981114010042765,0.01114257462509197,0.2932096589253386,0.2932096589253386,12.10433334313593,11.82172640216921,0.1127907593749855,1.689994564281082,2.9832042232064206,0,1.0,1.0,0
2024-06-24,94703.11204225777,91948.8888557649,95129.36846848056,91255.73343750206,217524.0,20037996500.0,301896.0,-0.3277733979358986,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,51,price_volume_up_oi_down,3.345933258095947,-0.032731872458508726,-0.06227424081375399,0.0,0.0,95243.57535537661,97326.90576826692,101052.38621095978,0,301170.0,298858.1,1,6882.0,0.02332770648172629,0.00981114010042765,0.009410458006400148,0.9687944111948711,0.9687944111948711,12.29006446825092,11.870080037719589,0.20569866150674532,1.3771388469010757,3.345933258095947,0,1.0,1.0,0
