date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_10,price_ma_20,is_ma_bullish,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,speculation_median_past,speculation_mad_past,speculation_mad_score,signal,position,position_scale
2018-09-06,3770.082319452734,3775.355176808506,3789.790660895622,3765.577980808962,62982.0,2407380860.0,105142.0,-0.512462846184705,12,price_up_speculation_up,-0.7212307293110893,0.005132546335998356,3764.0325750473407,3788.6630012071887,3845.1123041776837,0,108111.2,113161.6,0,-0.3490152000681842,0.1528552826203218,-0.7212307293110893,0,1.0,1.0
2018-09-07,3784.62419958578,3767.158607686729,3794.521401620294,3761.782932340821,54249.0,2075236900.0,103425.0,-0.6452621532765229,12,price_up_speculation_up,-0.7216165415109539,-0.002171072319798517,3760.7740959772264,3784.8865680887743,3837.086526670691,0,106803.0,111691.4,0,-0.42478924788764555,0.2060747347724309,-0.7216165415109539,0,1.0,1.0
2018-09-10,3783.468067397679,3794.7751042061386,3813.7453734921705,3778.103728512552,81989.0,3152244940.0,105560.0,-0.2526944197107588,12,price_up_speculation_up,0.8579970036658027,0.007330855797539115,3769.635591346939,3785.1105973233707,3827.0265483152966,0,106208.4,110564.6,0,-0.493728583438126,0.18948238217277472,0.8579970036658027,0,1.0,1.0
2018-09-11,3788.2378198900137,3756.265196985845,3794.39395746743,3744.362647300378,69363.0,2644646750.0,106962.0,-0.4331200470657038,12,price_up_speculation_up,0.03574944878814912,-0.010148139524160271,3769.9262047140933,3776.225147571701,3817.5125795538356,0,106038.0,109162.5,0,-0.4435235106342245,0.19628386678288207,0.03574944878814912,0,1.0,1.0
2018-09-12,3752.439160956823,3775.250169763861,3777.501468524928,3747.03876830544,47636.0,1808272610.0,104557.0,-0.7861435993383129,12,price_up_speculation_up,-1.120889258878606,0.005054215233059267,3773.760851090216,3770.9635919889856,3807.194197908598,0,105129.2,107639.0,0,-0.47279144662520434,0.18855844124849852,-1.120889258878606,0,1.0,1.0
2018-09-13,3766.690578697764,3786.27655962384,3805.222300773001,3764.605708094545,66574.0,2550813190.0,104849.0,-0.4542071089342308,12,price_up_speculation_up,0.3634293768822875,0.0029207044206738253,3775.9451276532827,3769.9888513503115,3803.602791110135,0,105070.6,106590.9,0,-0.578862499730614,0.23134868714284426,0.3634293768822875,0,1.0,1.0
2018-09-14,3792.631212138476,3843.732854455277,3847.721197555202,3787.544095026491,106659.0,4124774630.0,111093.0,-0.040730858817443,12,price_up_speculation_up,2.056320700644009,0.015174880631843024,3791.2599770069924,3776.0170364921096,3803.1787534897812,0,106604.2,106703.6,0,-0.578862499730614,0.17651177613630456,2.056320700644009,0,1.0,1.0
2018-09-17,3871.16677057075,3884.298564134703,3911.716085475488,3860.0031035084335,126463.0,4955738270.0,108506.0,0.1531443042746988,12,price_up_speculation_up,2.187135403587887,0.010553727643274335,3809.164668992705,3789.4001301698213,3803.4184461267296,0,107193.4,106700.9,1,-0.48333497755946786,0.19628386678288207,2.187135403587887,0,1.0,1.0
2018-09-18,3890.4801339429455,3871.240664317148,3895.703255659917,3863.5979046829066,51178.0,2001601220.0,109526.0,-0.7608522117904856,12,price_up_speculation_up,-0.701783102242422,-0.0033617137307940803,3832.159762458966,3801.042983586529,3803.5747683437244,0,107706.2,106872.1,1,-0.48333497755946786,0.26672458981377706,-0.701783102242422,0,1.0,1.0
2018-09-19,3885.029964661736,3899.4272040720352,3906.4971493623934,3857.829486285553,72798.0,2855614190.0,108447.0,-0.3985730920751889,12,price_up_speculation_up,0.22501321206086305,0.007281009422817508,3856.995169320601,3815.378010205409,3805.7851963791663,1,108484.2,106806.7,1,-0.48333497755946786,0.2540788960398634,0.22501321206086305,0,1.0,1.0
2018-09-20,3915.655134329183,3847.7992373453535,3928.721824925679,3839.989457675808,81589.0,3191543840.0,105159.0,-0.2537790415357064,12,price_up_speculation_up,0.6525007241367934,-0.013239884738140084,3869.2997048649036,3822.622416259093,3805.642708733141,1,108546.2,106808.4,1,-0.44366357799996725,0.19628386678288207,0.6525007241367934,0,1.0,1.0
2018-09-21,3840.712744827848,3841.868877389982,3850.3373019991136,3827.1723710481738,61036.0,2360466870.0,104551.0,-0.5382111366009414,12,price_up_speculation_up,-0.4204816784072933,-0.001541234245751033,3868.9269094518445,3830.0934432294184,3807.490005659096,1,107237.8,106921.0,1,-0.4158465695704463,0.19628386678288207,-0.4204816784072933,0,1.0,1.0
2018-09-25,3818.380839195691,3849.4166659011366,3854.789340311251,3799.375385765493,60575.0,2344625580.0,108857.0,-0.5861528275919243,12,price_up_speculation_up,-0.7064148028172899,0.001964613773149493,3861.9505298051313,3835.557599398918,3810.3340983611442,1,107308.0,107250.7,1,-0.4158465695704463,0.1626098389472137,-0.7064148028172899,0,1.0,1.0
2018-09-26,3850.712284522198,3868.050373117203,3882.760181786401,3845.588039380742,72424.0,2834238310.0,108947.0,-0.4083237892716052,12,price_up_speculation_up,0.14343105226118474,0.004840657386124825,3861.312471565142,3846.736117012054,3811.4806322918785,1,107192.2,107449.2,0,-0.44366357799996725,0.16618689302810896,0.14343105226118474,0,1.0,1.0
2018-09-27,3867.43146083936,3867.447454963476,3869.231276486574,3835.7259755114287,51504.0,2004469980.0,103083.0,-0.6938750144130577,12,price_up_speculation_up,-1.0658345067031023,-0.00015587132936978332,3854.91652174343,3855.9558455320157,3813.459718760501,0,106119.4,107301.8,0,-0.431265449102918,0.16618689302810896,-1.0658345067031023,0,1.0,1.0
2018-09-28,3857.625609069555,3874.8341475206735,3877.7382718504527,3854.506146066323,54223.0,2117747990.0,99281.0,-0.604849040691439,12,price_up_speculation_up,-0.7045112065663228,0.0019099658478145543,3860.3235037784943,3864.8116043216987,3817.400227836005,0,104943.8,106745.0,0,-0.431265449102918,0.16618689302810896,-0.7045112065663228,0,1.0,1.0
2018-10-08,3889.100548227,3946.078770117704,3955.954090741633,3888.514594421865,85522.0,3382883590.0,104075.0,-0.1963381402953295,12,price_up_speculation_up,1.0640970153980847,0.01838649601109177,3881.1654823240387,3875.0461958879414,3825.531616190025,1,104848.6,106043.2,0,-0.4732674629362733,0.17553499957786628,1.0640970153980847,0,1.0,1.0
2018-10-09,3953.111319311664,3999.411689902909,4003.7157257690233,3951.887801147228,68864.0,2764251360.0,107734.0,-0.4475316809792317,12,price_up_speculation_up,0.09888937909594614,0.013515421990325294,3911.164487124393,3886.5575084647617,3837.978819317292,1,104624.0,105966.0,0,-0.4732674629362733,0.17553499957786628,0.09888937909594614,0,1.0,1.0
2018-10-10,4016.1738418105247,4044.901524280865,4052.770006461772,3969.889707538669,81389.0,3301618040.0,108707.0,-0.2894160607360572,12,price_up_speculation_up,1.3305356552540824,0.011374131473586901,3946.534717357126,3903.923594461134,3852.483289023832,1,104576.0,105884.1,0,-0.49287140879008656,0.10313797430812505,1.3305356552540824,0,1.0,1.0
2018-10-11,4004.51909710854,4058.126010586469,4094.551124009037,3986.995893396694,142256.0,5833618190.0,113919.0,0.2221405818435328,12,price_up_speculation_up,2.9552460078871223,0.003269421078911261,3984.6704284817242,3919.793475112577,3867.585742658993,1,106743.2,106431.3,1,-0.42792773512541843,0.14836838342793357,2.9552460078871223,1,0.0,0.0
2018-10-12,4058.3754662790498,4072.074901341752,4079.464922762916,4042.64986078314,67744.0,2780988580.0,114030.0,-0.5207256767168125,12,price_up_speculation_up,-0.37663231414407217,0.0034372739335581937,4024.11857924594,3942.221041512217,3882.4217288856553,1,109693.0,107318.4,1,-0.42792773512541843,0.16618689302810896,-0.37663231414407217,0,1.0,1.0
2018-10-15,4097.160321673681,4151.970478524095,4159.892286355293,4093.1695073607743,128099.0,5366206740.0,118761.0,0.0756903322673111,12,price_up_speculation_up,3.3903663796581767,0.019620360410368853,4065.2969209272183,3973.2312016256283,3901.662322427523,1,112630.2,108739.4,1,-0.4841286788480221,0.11137225529365957,3.3903663796581767,1,0.0,0.0
2018-10-16,4157.161119102295,4109.515205027892,4158.357584475232,4096.077579319283,87837.0,3671652140.0,110424.0,-0.2288446773487482,12,price_up_speculation_up,0.8013195643841392,-0.010225331253148506,4087.3176239522145,3999.2410555383044,3917.399327468611,1,113168.2,108896.1,1,-0.42792773512541843,0.16757319901626322,0.8013195643841392,0,1.0,1.0
2018-10-17,4119.267285712998,4199.929980518186,4209.627552483437,4112.774882690419,145176.0,6144473520.0,130378.0,0.1075088758700244,12,price_up_speculation_up,1.8978736816150903,0.022001323995510136,4118.323315199679,4032.429016278402,3939.582566645228,1,117502.4,111039.2,1,-0.3488699250038312,0.1621937682107415,1.8978736816150903,1,0.0,0.0
2018-10-18,4197.259181741934,4179.000048788421,4201.371070876199,4161.983161172779,100672.0,4264870530.0,122980.0,-0.200154033089511,12,price_up_speculation_up,0.13339344695216493,-0.004983400158300566,4142.49812284007,4063.5842756608968,3959.7700605964565,1,119314.6,113028.9,1,-0.2591303690424027,0.29820800449206175,0.13339344695216493,0,1.0,1.0
2018-10-19,4187.013804626416,4170.144308312656,4196.731174772086,4123.1774808006285,110488.0,4668481680.0,116064.0,-0.0492348453248643,12,price_up_speculation_up,0.42608828363763207,-0.0021191051381614923,4162.11200423425,4093.1152917400955,3978.963448030897,1,119721.4,114707.2,1,-0.2144993552191296,0.2616110066232714,0.42608828363763207,0,1.0,1.0
2018-10-22,4169.772181228999,4146.617776786174,4170.889549150543,4131.427344236892,79349.0,3346511890.0,116534.0,-0.3843272314221531,12,price_up_speculation_up,-0.630233541405894,-0.005641658846094466,4161.041463886666,4113.169192406942,3994.107694147442,1,119276.0,115953.1,1,-0.19824608669242025,0.19914841782718368,-0.630233541405894,0,1.0,1.0
2018-10-23,4145.362798064985,4154.938334287397,4176.657010922072,4136.162337884251,69325.0,2931550010.0,120537.0,-0.5531511682393627,12,price_up_speculation_up,-1.1339790699021965,0.0020065889718130503,4170.126089738567,4128.721856845391,4007.6396826550763,1,121298.6,117233.4,1,-0.2144993552191296,0.20143010098156278,-1.1339790699021965,0,1.0,1.0
2018-10-24,4135.1773654634735,4098.633464876239,4141.222147254785,4090.0981125629855,108721.0,4528974320.0,110737.0,-0.0183730528054077,12,price_up_speculation_up,0.5751318606490395,-0.013551312891101008,4149.866786610177,4134.095050904928,4019.009322683031,1,117370.4,117436.4,0,-0.2144993552191296,0.23000878184473209,0.5751318606490395,0,1.0,1.0
2018-10-25,4110.169148505955,4122.920769237543,4139.484379941666,4100.815897551112,71979.0,3006730170.0,113567.0,-0.4560185613216582,12,price_up_speculation_up,-1.0332002461676426,0.005925707816870629,4138.6509307000015,4140.574526770035,4030.1840009413063,0,115487.8,117401.2,0,-0.12469443920718765,0.21629404327585539,-1.0332002461676426,0,1.0,1.0
2018-10-26,4123.666610936098,4249.660595507028,4254.26585247239,4122.944509952306,154141.0,6538101200.0,127488.0,0.1898455254153919,12,price_up_speculation_up,1.2463369568372218,0.030740301199851494,4154.554188138876,4158.333096186563,4050.27706884939,0,117772.6,118747.0,0,-0.2144993552191296,0.21882275425812525,1.2463369568372218,0,1.0,1.0
2018-10-29,4246.07274590164,4224.901115614492,4268.891957681864,4218.226011783404,101930.0,4370576870.0,121637.0,-0.1767548963848848,12,price_up_speculation_up,-0.1623451888390215,-0.005826225256368334,4170.21085590454,4165.6261598956025,4069.428680760616,1,118793.2,119034.6,0,-0.12469443920718765,0.21629404327585539,-0.1623451888390215,0,1.0,1.0
2018-10-30,4228.41251884134,4241.862330780912,4284.210092479335,4209.165305281528,118507.0,5094893690.0,123804.0,-0.0437276393457614,12,price_up_speculation_up,0.5334925085076211,0.0040145827564423975,4187.595655203242,4178.860872470905,4089.050964004605,1,119446.6,120372.6,0,-0.1884544647371979,0.1829770893083727,0.5334925085076211,0,1.0,1.0
2018-10-31,4244.327875092118,4202.933303449048,4252.761286978775,4181.802131343633,114397.0,4892376620.0,116003.0,-0.013941198015288,12,price_up_speculation_up,0.42402644844172105,-0.009177343415739059,4208.455622917804,4179.161204763991,4105.795110521196,1,120499.8,118935.1,1,-0.11299487085487456,0.1575627823871829,0.42402644844172105,0,1.0,1.0
2018-11-01,4203.981894162369,4197.638831609115,4235.024382251871,4182.082165247974,101622.0,4343626900.0,114448.0,-0.1188605242289887,12,price_up_speculation_up,-0.04085523657065641,-0.001259708745696364,4223.3992353921185,4181.02508304606,4122.304679353479,1,120676.0,118081.9,1,-0.11299487085487456,0.09683774544452671,-0.04085523657065641,0,1.0,1.0
2018-11-02,4159.551579318863,4206.373779749181,4208.885582776016,4145.400725486225,122778.0,5204520470.0,112272.0,0.089453348058814,12,price_up_speculation_up,1.437530681733294,0.0020809194145743337,4214.74187224055,4184.648030189713,4138.881660964904,1,117632.8,117702.7,0,-0.0840476847769265,0.0814068491847984,1.437530681733294,0,1.0,1.0
2018-11-05,4201.839436744454,4129.576571257193,4209.539458885002,4123.459902867163,115567.0,4878645520.0,106698.0,0.0798480343671741,12,price_up_speculation_up,0.8165702646462081,-0.0182573429070223,4195.67696336909,4182.943909636814,4148.0565510218785,1,114645.0,116719.1,0,-0.08129408178737504,0.13310412222184942,0.8165702646462081,0,1.0,1.0
