date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_10,price_ma_20,is_ma_bullish,open_interest,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,speculation,speculation_median_past,speculation_mad_past,speculation_mad_score,signal,position_scale,is_effective_signal
2024-03-21,117150.57303903022,down_trend,13.0,1,12.0,31,price_up_speculation_up,-3.9188632325521184,0.0014469359406759086,116085.04188153069,116013.16981654338,113590.70091813008,1,314551.0,311341.2,321756.6,0,-0.2353533402864061,0.12389027171050754,0.061830812230839395,-3.9188632325521184,0,1.0,0
2024-03-22,114214.21441320475,down_trend,13.0,1,12.0,31,price_up_speculation_up,-2.442245836756158,-0.025064825119098466,115951.90360749338,116107.52567737343,114218.50817453655,0,305345.0,309831.0,319601.5,0,-0.1319639044237925,0.09674907487046795,0.0631651362786602,-2.442245836756158,0,1.0,0
2024-03-25,107366.8720415848,down_trend,13.0,1,12.0,31,price_up_speculation_up,0.17492901645425626,-0.05995175300026678,114098.11232952643,115229.23400665788,114477.59172364853,0,309921.0,309288.6,316558.3,0,0.1248989040942082,0.09674907487046795,0.10854002427381196,0.17492901645425626,0,1.0,0
2024-03-26,108390.37476156023,down_trend,13.0,1,13.0,31,price_up_speculation_up,-1.0272263896755611,0.009532760902068782,112820.66856692792,114104.07353029322,114578.40707038235,0,304060.0,308508.0,313088.5,0,-0.0685536749511882,0.09674907487046795,0.10854002427381196,-1.0272263896755611,0,1.0,0
2024-03-27,108335.4070444004,down_trend,13.0,1,13.0,31,price_up_speculation_up,-0.031792087055901676,-0.0005071272913369507,111091.48825995608,113075.49057619018,114602.44004238797,0,305065.0,307788.4,309853.7,0,-0.001111856471884,0.0049417511240210515,0.12843140425900035,-0.031792087055901676,0,1.0,0
2024-03-28,108491.2733317798,down_trend,13.0,1,13.0,31,price_up_speculation_up,-1.647785793476413,0.0014387381894038764,109359.62831850602,112722.33510001835,114082.43945796015,0,304681.0,305814.4,308577.8,0,-0.3486179972212963,-0.03284997594650565,0.1292538225114832,-1.647785793476413,0,1.0,0
2024-03-29,107153.30544336088,up_trend,14.0,1,13.0,31,price_up_speculation_up,-1.398740214552342,-0.012332493179679549,107947.44652453721,111949.6750660153,113478.75374142539,0,301064.0,304958.2,307394.6,0,-0.3171786528716252,-0.06657088518615775,0.12084633143264524,-1.398740214552342,0,1.0,0
2024-04-01,112500.4832019566,up_trend,14.0,1,13.0,31,price_up_speculation_up,0.340400864112602,0.04990212608440836,108974.16875661157,111536.14054306899,113241.63780852195,0,302565.0,303487.0,306387.8,0,-0.0411504902915018,-0.10025878968749036,0.11712074190726104,0.340400864112602,0,1.0,0
2024-04-02,111077.01530350235,up_trend,14.0,1,13.0,31,price_up_speculation_up,-2.5966020657908415,-0.012652993640026255,109511.49686500002,111166.08271596397,113220.34618999658,0,292090.0,301093.0,304800.5,0,-0.4048781326150782,-0.10025878968749036,0.07912761630579745,-2.5966020657908415,0,1.0,0
2024-04-03,111881.5949465638,up_trend,14.0,1,14.0,31,price_up_speculation_up,-0.9291535838403211,0.007243439525837392,110220.7344454327,110656.11135269438,113117.60913458781,0,282580.0,296596.0,302192.2,0,-0.2970637113828967,-0.1357224986874962,0.11712074190726104,-0.9291535838403211,0,1.0,0
2024-04-08,113498.56208411224,up_trend,14.0,1,14.0,31,price_up_speculation_up,-1.0709205792158185,0.01445248557924761,111222.19219589917,110290.9102572026,113152.04003687299,0,282979.0,292255.6,299035.0,0,-0.4027900452829815,-0.18365862235509928,0.1380140812900617,-1.0709205792158185,0,1.0,0
2024-04-09,114128.18511694236,up_trend,14.0,1,14.0,31,price_up_speculation_up,-1.2093157390380924,0.00554740977567203,112617.16813061546,110282.30732757636,113194.91650247488,0,283302.0,288703.2,296830.7,0,-0.5007763468536857,-0.21451380790334462,0.15966172528199962,-1.2093157390380924,0,1.0,0
2024-04-10,115969.12561345406,down_trend,15.0,1,14.0,31,price_up_speculation_up,-0.26900286249102573,0.01613046325607792,113310.89661291495,111142.53268476327,113185.88334571058,0,282621.0,284714.4,294100.7,0,-0.3652322029649591,-0.30712118212726097,0.14570605760712096,-0.26900286249102573,0,1.0,0
2024-04-11,112618.51625147591,down_trend,15.0,1,14.0,31,price_up_speculation_up,0.6124675330927108,-0.028892253384287248,113619.19680250967,111565.34683375484,112834.71018202402,0,276098.0,281516.0,291304.5,0,-0.268485504388131,-0.3328983250464608,0.07093576390256909,0.6124675330927108,0,1.0,0
2024-04-12,112326.96831629968,down_trend,15.0,1,14.0,31,price_up_speculation_up,-3.201524001068429,-0.002588809947781656,113708.27147645685,111964.50296094478,112519.99676856745,0,271717.0,279343.4,287969.7,0,-0.6516419142583596,-0.3328983250464608,0.06715227044742525,-3.201524001068429,0,1.0,0
2024-04-15,111994.24171471068,down_trend,15.0,0,,31,price_up_speculation_up,-6.32980785463957,-0.0029621257172373072,113407.40740257656,112314.79979923787,112518.5674496281,0,271626.0,277072.8,284664.2,0,-0.8628212601064965,-0.3569251000931277,0.053907210616090745,-6.32980785463957,0,1.0,0
2024-04-16,108422.30803054072,down_trend,15.0,1,15.0,31,price_up_speculation_up,0.22747325833413248,-0.03189390480690024,112266.23198529621,112441.70005795584,112195.68756198557,0,268363.0,274085.0,281394.1,0,-0.34986892145068,-0.3840111241239703,0.10123651623845645,0.22747325833413248,0,1.0,0
2024-04-17,109690.96668846378,down_trend,15.0,1,15.0,31,price_up_speculation_up,-3.5199592268495423,0.011701085145371604,111010.60020029815,112160.74840660657,111848.44447483779,0,263032.0,270167.2,277440.8,0,-0.9123332759449364,-0.3840111241239703,0.10123651623845645,-3.5199592268495423,0,1.0,0
2024-04-18,108732.46567048231,down_trend,15.0,1,15.0,31,price_up_speculation_up,-1.2459224256585526,-0.00873819464736536,110233.39008409945,111926.29344330456,111546.18807963426,0,262602.0,267468.0,274492.0,0,-0.5919835464165415,-0.40383408894902983,0.10185631773539447,-1.2459224256585526,0,1.0,0
2024-04-19,107978.62317880044,up_trend,16.0,1,15.0,31,price_up_speculation_up,0.4079740200911875,-0.006933002825176615,109363.72105659959,111535.99626652822,111096.05380961132,0,264043.0,265933.2,272638.3,0,-0.362590253827565,-0.4517831960683336,0.1474599175168224,0.4079740200911875,0,1.0,0
2024-04-22,108951.95362671532,up_trend,16.0,1,15.0,31,price_up_speculation_up,-0.5456621656639704,0.009014103155428721,108755.26343900051,111081.33542078853,110686.12283899556,0,266274.0,264862.8,270967.8,0,-0.5497184077390225,-0.4517831960683336,0.12105731248293075,-0.5456621656639704,0,1.0,0
2024-04-23,109475.849038121,up_trend,16.0,1,15.0,31,price_up_speculation_up,-0.007053291987289898,0.0048084994712496165,108965.97164051658,110616.1018129064,110449.20457024139,0,265418.0,264273.8,269179.4,0,-0.5269345033989934,-0.5252473772963541,0.161336148900092,-0.007053291987289898,0,1.0,0
2024-04-24,110654.33733416622,up_trend,16.0,1,16.0,31,price_up_speculation_up,0.8458380813924178,0.010764824446667376,109158.64576965706,110084.6229849776,110613.57783487043,0,268944.0,265456.2,267811.7,0,-0.3196028644074781,-0.5383264555690079,0.17441522717274588,0.8458380813924178,0,1.0,0
2024-04-25,109968.80324208087,up_trend,16.0,1,16.0,31,price_up_speculation_up,0.39055253518881294,-0.006195275382790411,109405.91328397677,109819.65168403811,110692.49925889645,0,266002.0,266136.2,266802.1,0,-0.4328863254841859,-0.5383264555690079,0.18209686792988544,0.39055253518881294,0,1.0,0
2024-04-26,110328.255441008,up_trend,16.0,1,16.0,31,price_up_speculation_up,-1.6807457662981462,0.0032686742815219993,109875.83973641829,109619.78039650894,110792.14167872684,0,261900.0,265707.6,265820.4,0,-0.8984665669693278,-0.5383264555690079,0.1445258302153973,-1.6807457662981462,0,1.0,0
2024-04-29,115988.79717510032,down_trend,17.0,1,16.0,31,price_up_speculation_up,2.3248871412917516,0.05130636491500562,111283.20844609528,110019.23594254788,111167.01787089289,0,289851.0,270423.0,267642.9,1,0.0893391733119337,-0.5383264555690079,0.18209686792988544,2.3248871412917516,0,1.0,0
2024-04-30,111891.1974591796,down_trend,17.0,1,16.0,31,price_up_speculation_up,2.359521374232606,-0.03532754727799148,111766.27813030701,110366.12488541179,111403.91247168381,0,276761.0,272691.6,268482.7,1,-0.0472468822514201,-0.47991041444158966,0.12368082680246717,2.359521374232606,0,1.0,0
2024-05-06,112887.53718943716,down_trend,17.0,1,16.0,31,price_up_speculation_up,-1.517277389283811,0.008904540776061065,112212.91810136121,110685.78193550913,111423.26517105785,0,281666.0,275236.0,270346.1,1,-0.7921743276892471,-0.47991041444158966,0.13881385532406812,-1.517277389283811,0,1.0,0
2024-05-07,114318.34383848505,down_trend,17.0,0,,31,price_up_speculation_up,-0.3801070471885993,0.012674620110161738,113082.82622064203,111244.3697523094,111585.33159780696,0,287478.0,279531.2,272833.7,1,-0.5581385056570991,-0.47991041444158966,0.13881385532406812,-0.3801070471885993,0,1.0,0
2024-05-08,112538.33345414254,down_trend,17.0,0,,31,price_up_speculation_up,-1.6095940165110572,-0.015570645310059694,113524.84182326894,111700.3407798436,111618.16852318592,1,289713.0,285093.8,275400.7,1,-0.8111735901045476,-0.47991041444158966,0.13881385532406812,-1.6095940165110572,0,1.0,0
2024-05-09,112270.01049632629,down_trend,17.0,0,,31,price_up_speculation_up,-0.38174450375402785,-0.002384280534290961,112781.08448751413,112032.1464668047,111556.74094379661,1,293436.0,285810.8,278116.9,1,-0.6720581310624723,-0.5383264555690079,0.2362857316408845,-0.38174450375402785,0,1.0,0
2024-05-10,109118.61716716952,down_trend,17.0,1,17.0,31,price_up_speculation_up,0.7919136395506647,-0.028069769613675133,112226.56842911211,111996.42327970956,111306.26254630799,1,298966.0,290251.8,281471.7,1,-0.2651155153015043,-0.5425365045280462,0.2362857316408845,0.7919136395506647,0,1.0,0
2024-05-13,107885.71704728328,down_trend,17.0,1,17.0,31,price_up_speculation_up,-0.5767454067705012,-0.011298714663854681,111226.20440068134,111719.56125102127,110902.09211799942,0,302623.0,294443.2,284839.6,1,-0.7208518623105886,-0.4955124155706425,0.26352940619387144,-0.5767454067705012,0,1.0,0
2024-05-14,106029.6258325672,down_trend,17.0,1,17.0,31,price_up_speculation_up,1.460329100718583,-0.017204234865516144,109568.46079949776,111325.64351006989,110572.64759705399,0,302378.0,297423.2,288477.2,1,-0.2055864805793865,-0.6150983183597857,0.18914363231018086,1.460329100718583,0,1.0,0
2024-05-15,103961.9134405348,up_trend,18.0,1,17.0,31,price_up_speculation_up,0.710570077930939,-0.019501270289282613,107853.17679677621,110689.00931002258,110154.39485326577,0,303976.0,300275.8,292684.8,1,-0.3625535541535523,-0.6150983183597857,0.23972176017715202,0.710570077930939,0,1.0,0
2024-05-16,105075.7146305242,up_trend,18.0,1,17.0,31,price_up_speculation_up,-1.3014333615200544,0.01071355031019583,106414.3176236158,109597.70105556496,109808.46849905644,0,298301.0,301248.8,293529.8,1,-0.9574496213195955,-0.4603460299053257,0.25763269086560103,-1.3014333615200544,0,1.0,0
2024-05-17,107457.99077577224,up_trend,18.0,1,17.0,31,price_up_speculation_up,0.17753133048929998,0.022671995652133292,106082.19234533634,109154.38038722423,109760.25263631801,0,285986.0,298652.8,294452.3,1,-0.5560581382329437,-0.6150983183597857,0.22431001797549766,0.17753133048929998,0,1.0,0
2024-05-20,107028.24148611155,up_trend,18.0,0,,31,price_up_speculation_up,-0.22907311271253708,-0.003999230644070262,105910.69723310201,108568.45081689167,109627.11637620039,0,285093.0,295146.8,294795.0,1,-0.6784638458096975,-0.6150983183597857,0.18657564053711168,-0.22907311271253708,0,1.0,0
2024-05-21,107784.02408189964,up_trend,18.0,1,18.0,31,price_up_speculation_up,1.5583383023975765,0.0070615249329883945,106261.5768829685,107915.01884123313,109579.69429677127,0,282785.0,291228.2,294325.7,0,-0.2664268223760658,-0.6150983183597857,0.15091440784778243,1.5583383023975765,0,1.0,0
2024-05-22,107605.50174858124,up_trend,18.0,1,18.0,31,price_up_speculation_up,-1.1033760691058419,-0.0016562967920250582,106990.29454457779,107421.735670677,109561.0382252603,0,286518.0,287736.6,294006.2,0,-0.9809991229685386,-0.614058134647708,0.22431001797549766,-1.1033760691058419,0,1.0,0
2024-05-23,107398.06329002036,up_trend,18.0,1,18.0,31,price_up_speculation_up,-0.08416917578938268,-0.0019277681455874829,107454.764276477,106934.54095004642,109483.34370842556,0,282825.0,284641.4,292945.1,0,-0.6511764427566882,-0.614058134647708,0.29744803358302163,-0.08416917578938268,0,1.0,0
2024-05-24,108631.95809717664,down_trend,19.0,1,18.0,31,price_up_speculation_up,-0.09211180648868734,0.011488985642359673,107689.5577407579,106885.87504304713,109441.14916137834,0,284945.0,284433.2,291543.0,0,-0.6431019228891484,-0.6036172904948159,0.2891271022300069,-0.09211180648868734,0,1.0,0
2024-05-27,107409.3226333718,down_trend,19.0,1,18.0,31,price_up_speculation_up,-0.7569556061552464,-0.011254841440960894,107765.77397020995,106838.23560165598,109278.89842633861,0,291216.0,285657.8,290402.3,0,-0.8579374705496736,-0.6471391828229183,0.18783333662967028,-0.7569556061552464,0,1.0,0
2024-05-28,106390.44154823724,down_trend,19.0,1,18.0,31,price_up_speculation_up,-0.26699903457947777,-0.009485965092735804,107487.05746347745,106874.31717322297,109099.98034164643,0,292720.0,287644.8,289436.5,0,-0.7451887302525706,-0.6471391828229183,0.24769195819806067,-0.26699903457947777,0,1.0,0
2024-05-29,106498.4946395742,down_trend,19.0,0,,31,price_up_speculation_up,-1.1514949265103975,0.0010156278117143813,107265.65604167606,107127.97529312692,108908.49230157475,0,290462.0,288433.6,288085.1,1,-0.9225053050497848,-0.6648201442831929,0.15093966615836496,-1.1514949265103975,0,1.0,0
2024-05-30,107309.425429094,down_trend,19.0,0,,31,price_up_speculation_up,0.621177013448132,0.007614481239986093,107247.92846949077,107351.34637298388,108474.52371427443,0,290321.0,289932.8,287287.1,1,-0.572817339845857,-0.7118262880311341,0.15093966615836496,0.621177013448132,0,1.0,0
2024-05-31,106385.67814739914,down_trend,19.0,0,,31,price_up_speculation_up,-1.0494389112671485,-0.008608258575620087,106798.67247953526,107244.11511014658,108199.24774868539,0,290748.0,291093.4,287763.3,1,-0.8210049408723694,-0.6648201442831929,0.10038240524379255,-1.0494389112671485,0,1.0,0
2024-06-03,104232.8337393877,down_trend,19.0,0,,31,price_up_speculation_up,1.1467454377505968,-0.020236223949511745,106163.37470073847,106964.5743354742,107766.51257618293,0,294706.0,291791.4,288724.6,1,-0.5008463782353193,-0.7118262880311341,0.12409380051325619,1.1467454377505968,0,1.0,0
2024-06-04,103412.69271330288,down_trend,19.0,0,,31,price_up_speculation_up,-1.7524295213000034,-0.007868355840112806,105567.82493375157,106527.44119861451,107221.23001992381,0,298695.0,292986.4,290315.6,1,-1.0685753066008827,-0.6981825865046294,0.1425600653519083,-1.7524295213000034,0,1.0,0
2024-06-05,101569.71591077892,down_trend,19.0,0,,31,price_up_speculation_up,0.6499572501364739,-0.01782157251850458,104582.06918799253,105923.86261483429,106672.79914275564,0,302933.0,295480.6,291957.1,1,-0.6484765673101991,-0.78309683556247,0.1397016910803182,0.6499572501364739,0,1.0,0
2024-06-06,102776.45074497032,down_trend,19.0,0,,31,price_up_speculation_up,-0.9619706286081607,0.011880852706641631,103675.4742511678,105461.70136032929,106198.12115518784,0,296589.0,296734.2,293333.5,1,-0.8751673555463821,-0.6981825865046294,0.12409380051325619,-0.9619706286081607,0,1.0,0
2024-06-07,101793.61103041032,down_trend,19.0,0,,31,price_up_speculation_up,-0.39564637134900826,-0.009562888263176417,102757.06082777002,104777.86665365266,105831.87084834988,0,296018.0,297788.2,294440.8,1,-0.8634674516230092,-0.78309683556247,0.13701436886979285,-0.39564637134900826,0,1.0,0
2024-06-11,98999.5912910619,down_trend,19.0,0,,31,price_up_speculation_up,0.7929096013437734,-0.027447889028258676,101710.41233810487,103936.89351942166,105387.56456053881,0,301070.0,299061.0,295426.2,1,-0.7352473800619684,-0.8394712057110215,0.0886582873986071,0.7929096013437734,0,1.0,0
2024-06-12,100810.13358861522,down_trend,19.0,0,,31,price_up_speculation_up,2.7298238903896963,0.01828838153715484,101189.90051316733,103378.86272345946,105126.58994834122,0,299277.0,299177.4,296081.9,1,-0.3243611740522253,-0.78309683556247,0.11334539411809152,2.7298238903896963,0,1.0,0
2024-06-13,99983.95861495976,down_trend,19.0,0,,31,price_up_speculation_up,1.6010937394254168,-0.008195356401638265,100872.7490540035,102727.40912099801,104927.69220706247,0,293681.0,297327.0,296403.8,1,-0.4528839757112751,-0.778126160467169,0.13701436886979285,1.6010937394254168,0,1.0,0
2024-06-14,99202.29528514858,down_trend,19.0,0,,31,price_up_speculation_up,-0.7810043565385404,-0.00781788739553102,100157.91796203915,101916.69610660347,104634.02123979368,0,293689.0,296747.0,296740.6,1,-0.897340643179363,-0.6918619736860838,0.17745542989861185,-0.7810043565385404,0,1.0,0
2024-06-17,98055.2021260008,down_trend,19.0,0,,31,price_up_speculation_up,-0.18163472344199857,-0.011563171556167595,99410.23618115726,101083.64850446364,104163.88180730511,0,295014.0,296546.2,297167.2,0,-0.811634668152631,-0.778126160467169,0.12443203793458196,-0.18163472344199857,0,1.0,0
2024-06-18,95666.7365480961,down_trend,19.0,0,,31,price_up_speculation_up,1.9859098174037737,-0.024358376976629237,98743.66523256409,100227.03878533447,103595.80656040434,0,307187.0,297769.6,298415.3,0,-0.4070745435243151,-0.7734410241072998,0.12443203793458196,1.9859098174037737,0,1.0,0
2024-06-19,96543.7685351904,down_trend,19.0,1,19.0,31,price_up_speculation_up,0.08209082747561351,0.009167575050010868,97890.39222187913,99540.14636752322,103033.79378306888,0,302128.0,298339.8,298758.6,0,-0.7582966669533059,-0.7734410241072998,0.12443203793458196,0.08209082747561351,0,1.0,0
2024-06-20,96998.08930509764,down_trend,19.0,1,19.0,31,price_up_speculation_up,-1.28470399841632,0.0047058528665333554,97293.2183599067,99082.9837069551,102503.42316089469,0,296646.0,298932.8,298129.9,1,-0.9801844721755484,-0.7467720235076372,0.12254538007705851,-1.28470399841632,0,1.0,0
2024-06-21,95060.393532734,down_trend,19.0,1,19.0,31,price_up_speculation_up,1.8943436269318394,-0.019976638573454997,96464.83800942378,98311.37798573148,101886.53967303038,0,297993.0,299793.6,298270.3,1,-0.5004919321428314,-0.7849656675529684,0.10128833180990421,1.8943436269318394,0,1.0,0
2024-06-24,91948.8888557649,down_trend,19.0,1,19.0,31,price_up_speculation_up,1.4720033068430611,-0.032731872458508726,95243.57535537661,97326.90576826692,101052.38621095978,0,301896.0,301170.0,298858.1,1,-0.3277733979358986,-0.7467720235076372,0.19199053416981854,1.4720033068430611,0,1.0,0
2024-06-25,93841.7255895294,no_trend,,1,19.0,31,price_up_speculation_up,1.8712916826590709,0.020585748858082287,94878.57316366327,96811.11919811368,100374.00635876767,0,304777.0,300688.0,299228.8,1,-0.0566684938044319,-0.6178696561024,0.20228006231415793,1.8712916826590709,0,1.0,0
2024-06-26,96328.86233091856,down_trend,20.0,1,19.0,31,price_up_speculation_up,1.9874315449429192,0.026503527356989354,94835.5919228089,96362.99207234402,99870.92739790175,0,306583.0,301579.0,299959.4,1,0.1626218327139663,-0.4766879539270532,0.2169677464505403,1.9874315449429192,0,1.0,0
2024-06-27,94033.78991117267,down_trend,20.0,0,,31,price_up_speculation_up,0.4582580333150936,-0.023825386952683325,94242.7320440239,95767.97520196531,99247.69216148167,0,306775.0,303604.8,301268.8,1,-0.2672399566394095,-0.4766879539270532,0.3082777136259152,0.4582580333150936,0,1.0,0
2024-06-28,93965.4685533976,down_trend,20.0,0,,31,price_up_speculation_up,0.7159908865593677,-0.0007265617799687707,94023.74704815661,95244.2925287902,98580.49431769684,0,306774.0,305361.0,302577.3,1,-0.1022237862968819,-0.4537832378335732,0.3311824297193952,0.7159908865593677,0,1.0,0
2024-07-01,95330.22169759596,down_trend,20.0,0,,31,price_up_speculation_up,0.2292217743719192,0.014523985940886552,94700.01361652285,94971.79448594972,98027.72149520667,0,310062.0,306994.2,304082.1,1,-0.2695563744720075,-0.36742397073010685,0.28797783067944993,0.2292217743719192,0,1.0,0
2024-07-02,93892.09412168562,down_trend,20.0,0,,31,price_up_speculation_up,-1.0688210441459687,-0.015085746684533441,94710.08732295409,94794.33024330868,97510.68451432158,0,314614.0,308961.6,304824.8,1,-0.6142195246580915,-0.29866488620395304,0.19913407292297475,-1.0688210441459687,0,1.0,0
2024-07-03,94441.91970724764,down_trend,20.0,0,,31,price_up_speculation_up,-1.1517318241778536,0.00585593058398981,94332.6987982199,94584.1453605144,97062.1458640188,0,317538.0,311152.6,306365.8,1,-0.6775919293621054,-0.29866488620395304,0.22191171916919974,-1.1517318241778536,0,1.0,0
2024-07-04,93916.61552046314,down_trend,20.0,0,,31,price_up_speculation_up,-1.0490813369325833,-0.005562193022048301,94309.26392007798,94275.99798205095,96679.49084450303,0,321627.0,314123.0,308863.9,1,-0.6438192708368797,-0.29866488620395304,0.22191171916919974,-1.0490813369325833,0,1.0,0
2024-07-05,93859.09037257273,down_trend,20.0,0,,31,price_up_speculation_up,-0.8231287392139676,-0.000612512999660586,94287.98828391303,94155.86766603481,96233.62282588314,0,313469.0,315462.0,310411.5,1,-0.5694794393326693,-0.29866488620395304,0.22191171916919974,-0.8231287392139676,0,1.0,0
2024-07-08,93611.61847839072,down_trend,20.0,0,,31,price_up_speculation_up,-1.1572164005875671,-0.002636632138663053,93944.26764007196,94322.1406282974,95824.52319828216,0,318058.0,317061.2,312027.7,1,-0.7385769444715556,-0.29866488620395304,0.25640547276411874,-1.1572164005875671,0,1.0,0
2024-07-09,94102.88008367294,down_trend,20.0,0,,31,price_up_speculation_up,-0.869730501169556,0.0052478700108749,93986.42483246943,94348.25607771176,95579.68763791272,0,313602.0,316858.8,312910.2,1,-0.7305203785205661,-0.41951790690233837,0.24118769319715422,-0.869730501169556,0,1.0,0
2024-07-10,91838.23794473428,down_trend,20.0,0,,31,price_up_speculation_up,0.08237821013639476,-0.024065598597248217,93465.68847996676,93899.19363909334,95131.09285571866,0,315132.0,316377.6,313765.1,1,-0.5744210697746172,-0.5918494819953803,0.1426991795006805,0.08237821013639476,0,1.0,0
2024-07-11,92544.64830948108,down_trend,20.0,0,,31,price_up_speculation_up,0.46785245286791216,0.007691898065072866,93191.29503777035,93750.27947892417,94759.12734044474,0,303605.0,312773.2,313448.1,0,-0.5182033319127824,-0.5943202972163544,0.10973585672498137,0.46785245286791216,0,1.0,0
2024-07-12,91385.49271301736,down_trend,20.0,0,,31,price_up_speculation_up,-3.829152179750879,-0.012525366054527143,92696.57550585928,93492.28189488614,94368.28721183818,0,304447.0,310968.8,313215.4,0,-1.046752881933517,-0.5943202972163544,0.0796942987246615,-3.829152179750879,0,1.0,0
2024-07-15,88166.13063927906,down_trend,20.0,0,,31,price_up_speculation_up,1.3774398178567677,-0.035228371354830146,91607.47793803694,92775.87278905445,93873.83363750209,0,316153.0,310587.8,313824.5,0,-0.4645811168461631,-0.6290193977474856,0.08052046959394837,1.3774398178567677,0,1.0,0
2024-07-16,88992.0108321151,down_trend,20.0,0,,31,price_up_speculation_up,-0.02385990782333106,0.00936731811691982,90585.30408772538,92285.86446009741,93540.09735170304,0,310558.0,309979.0,313418.9,0,-0.6318677851500201,-0.6290193977474856,0.08052046959394837,-0.02385990782333106,0,1.0,0
2024-07-17,87128.4008517974,down_trend,20.0,0,,31,price_up_speculation_up,-1.391642683145367,-0.020941317797992465,89643.33666913799,91554.51257455238,93069.3289675334,0,315568.0,310066.2,313221.9,0,-0.8039773419566555,-0.6378435279934499,0.08052046959394837,-1.391642683145367,0,1.0,0
2024-07-18,88207.13889411473,down_trend,20.0,0,,31,price_up_speculation_up,-1.3169530973984582,0.012381015051019073,88775.83478606473,90983.56491191754,92629.78144698424,0,313613.0,312067.8,312420.5,0,-0.8266617190689088,-0.6378435279934499,0.09670513350261095,-1.3169530973984582,0,1.0,0
2024-07-19,89977.9163766626,down_trend,20.0,0,,31,price_up_speculation_up,2.9323785580344732,0.02007521732082873,88494.31951879377,90595.44751232653,92375.65758918067,0,313214.0,313821.2,312395.0,1,-0.1714490542709461,-0.6811940818352931,0.11724895131199309,2.9323785580344732,0,1.0,0
2024-07-22,89225.08093057314,down_trend,20.0,0,,31,price_up_speculation_up,-1.3036727214864916,-0.00836689130406143,88706.1095770526,90156.79375754476,92239.46719292109,0,311378.0,312866.2,311727.0,1,-0.9404351259002204,-0.6811940818352931,0.1341254486774891,-1.3036727214864916,0,1.0,0
2024-07-23,88205.38816388269,down_trend,20.0,0,,31,price_up_speculation_up,0.289347004512535,-0.011428319885569915,88548.78504340611,89567.04456556574,91957.65032163875,0,305438.0,311842.2,310910.6,1,-0.6150319372196704,-0.6811940818352931,0.1542291935780632,0.289347004512535,0,1.0,0
2024-07-24,87285.20844771303,down_trend,20.0,0,,31,price_up_speculation_up,-0.23427616466671,-0.01043223929200332,88580.14656258925,89111.7416158636,91505.46762747847,0,304177.0,309564.0,309815.1,0,-0.6823924373464988,-0.6234498611848452,0.1696981125552462,-0.23427616466671,0,1.0,0
2024-07-25,87413.79357554523,down_trend,20.0,0,,31,price_up_speculation_up,0.2520566130989801,0.0014731605746147736,88421.47749887533,88598.65614247003,91174.4678106971,0,303123.0,307466.0,309766.9,0,-0.5980148621690559,-0.6571301112482595,0.15818941926452268,0.2520566130989801,0,1.0,0
2024-07-26,86317.62945678916,down_trend,20.0,0,,31,price_up_speculation_up,-0.6199808857450194,-0.012539944486092414,87689.42011490064,88091.86981684722,90792.07585586669,0,307284.0,306280.0,310050.6,0,-0.8025352408124257,-0.6571301112482595,0.15818941926452268,-0.6199808857450194,0,1.0,0
2024-07-29,83851.54340221778,down_trend,20.0,0,,31,price_up_speculation_up,0.7786046826775408,-0.028569900147754956,86614.71260922958,87660.41109314108,90218.14194109777,0,319327.0,307869.8,310368.0,0,-0.4884479958628619,-0.6571301112482595,0.1461261801362811,0.7786046826775408,0,1.0,0
2024-07-30,81552.9701772335,down_trend,20.0,0,,31,price_up_speculation_up,1.145463048456795,-0.027412414032244148,85284.22901189973,86916.50702765293,89601.18574387516,0,326462.0,312074.6,311958.4,1,-0.4089693508415307,-0.6571301112482595,0.1461261801362811,1.145463048456795,0,1.0,0
2024-07-31,83106.77145835893,down_trend,20.0,0,,31,price_up_speculation_up,1.2623186139453615,0.01905266329048061,84448.54161402892,86514.34408830907,89034.42833143074,0,317487.0,314736.6,312150.3,1,-0.3534534596980052,-0.6487121872830846,0.1577646730468968,1.2623186139453615,0,1.0,0
2024-08-01,81290.29307634766,down_trend,20.0,0,,31,price_up_speculation_up,0.3530045068928388,-0.021857164586419064,83223.84151418941,85822.65950653238,88403.11220922496,0,330187.0,320149.4,313807.7,1,-0.5035341956411428,-0.6065233996943631,0.1967829449854475,0.3530045068928388,0,1.0,0
2024-08-02,81532.35371007798,down_trend,20.0,0,,31,price_up_speculation_up,0.484364941641482,0.0029777310988776673,82266.78636484718,84978.1032398739,87786.77537610022,0,321314.0,322955.4,314617.7,1,-0.4525993089496496,-0.5507745289050994,0.13671154325248405,0.484364941641482,0,1.0,0
2024-08-05,82017.50417081594,down_trend,20.0,0,,31,price_up_speculation_up,0.3649625411755753,0.0059504042096358845,81899.9785185668,84257.34556389818,87207.06966072149,0,309292.0,320948.4,314409.1,1,-0.4886047490329692,-0.5507745289050994,0.11489656419842459,0.3649625411755753,0,1.0,0
2024-08-06,81851.07164513272,down_trend,20.0,0,,31,price_up_speculation_up,-2.203528639992405,-0.002029231776385143,81959.59881214665,83621.91391202318,86594.47923879448,0,300146.0,315685.2,313879.9,1,-0.804870736566709,-0.496069472337056,0.09452275566376259,-2.203528639992405,0,1.0,0
