date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,oi_change_5,oi_change_5_rate,oi_change_5_rate_median_past,oi_change_5_rate_mad_past,oi_change_5_rate_mad_score,oi_change_5_rate_mad_abs_score,log_volume,log_volume_median_past,log_volume_mad_past,volume_mad_score,price_volume_oi_score,signal,position,position_scale
2022-08-16,61678.07893979372,61578.97352988481,62107.05779439288,61294.61567943583,185971.0,57596027400.0,416583.0,-0.8064949738863592,11,price_volume_up_oi_down,0.956846198553976,-0.0014843197167805355,-0.0004911832402436644,0.75,0.5666666666666667,-3117.0,-0.007426733380986419,0.0008430083591804936,0.02696624074242019,-0.20684619855397607,0.20684619855397607,12.133346026560996,12.288484126511564,0.07299251222564607,-1.433560945744272,0.956846198553976,0,1.0,1.0
2022-08-17,61578.97350770811,61056.43085879944,61937.15068209755,60808.86516339508,205357.0,63265591800.0,418759.0,-0.712545647481852,11,price_volume_up_oi_down,0.9036002493676429,-0.008485732079177577,-0.022717367701346136,0.6,0.5,227.0,0.0005423719094358377,-0.011986147005470446,0.027833871202109336,0.303600249367643,0.303600249367643,12.232505206945913,12.25977599541993,0.1012116443285418,-0.1817369429305521,0.9036002493676429,0,1.0,1.0
2022-08-18,61056.42236932601,61787.45103120461,62010.25886465984,60733.68581792212,214597.0,66101083300.0,428334.0,-0.691141414478087,11,price_volume_up_oi_down,2.7910645429002976,0.011972861205984175,-0.0006990324337152742,0.85,0.6333333333333333,15476.0,0.037485043283647164,-0.011986147005470446,0.020014130717714615,1.6672150881706547,1.6672150881706547,12.276517129584283,12.2417349764333,0.08566838636949026,0.2738494547296429,2.7910645429002976,0,1.0,1.0
2022-08-19,61786.81642020329,62354.153525170186,62534.23540986645,61426.60205049476,218637.0,67987490400.0,430887.0,-0.6784330544136637,11,price_volume_up_oi_down,3.4899734219244722,0.00917180567425202,0.007590577872576443,0.95,0.6833333333333333,18627.0,0.04518265172463979,-0.011986147005470446,0.020014130717714615,1.9266300903295122,1.9266300903295122,12.295168099322304,12.25977599541993,0.0394082352799634,0.6057527537223837,3.4899734219244722,0,1.0,1.0
2022-08-20,62354.1413717071,62438.17772561414,62451.77727601116,62288.63006540197,5366.0,1681055950.0,430270.0,-4.384330166609816,11,price_volume_up_oi_down,2.450844677710168,0.0013475317311466561,0.012447852465084619,0.95,0.7,13414.0,0.03217897787245476,-0.011986147005470446,0.020014130717714615,1.4883968252450832,1.4883968252450832,8.58783803098557,12.263740937752484,0.0394082352799634,-62.91483304672626,2.450844677710168,0,1.0,1.0
2022-08-22,62312.64986917381,62493.22796852531,62850.3388090826,61894.61811359055,199729.0,62483436600.0,430441.0,-0.7678488168282342,11,price_volume_up_oi_down,2.539873070860516,0.0008816760020300407,0.014846860644677662,1.0,0.7333333333333333,13858.0,0.033265879788661565,-0.011986147005470446,0.020014130717714615,1.5250262102158385,1.5250262102158385,12.20471672668756,12.263740937752484,0.06366242505030595,-0.6253498027573918,2.539873070860516,0,1.0,1.0
2022-08-23,62489.55923824921,62835.540160293225,63226.055411744914,62259.07426583856,202658.0,63691097500.0,431085.0,-0.7547854572107424,11,price_volume_up_oi_down,1.6648203734564397,0.005477588578722825,0.029138770093001254,1.0,0.75,12326.0,0.029434591256546128,-0.003442180735775291,0.03488393999839068,0.6356816033634384,0.6356816033634384,12.21927510820793,12.2417349764333,0.060039577279829004,-0.2523164596295972,1.6648203734564397,0,1.0,1.0
2022-08-24,62835.53496076034,62516.70281785387,63051.64666426839,62340.4096796309,208140.0,65381341650.0,433273.0,-0.733157084109071,11,price_volume_up_oi_down,1.2915249107105913,-0.005074156148351827,0.011802587329277525,0.95,0.75,4939.0,0.011530721352962875,0.014988481582990983,0.022455888332316792,-0.10385816357187755,0.10385816357187755,12.24596620919185,12.22589015757692,0.059952456876373184,0.22586415980943608,1.2915249107105913,0,1.0,1.0
2022-08-25,62516.6757924041,62999.38779241908,63194.95529365612,62350.339663438725,202655.0,63704256950.0,426571.0,-0.7442737985031611,11,price_volume_up_oi_down,2.124042721122027,0.007720896221471429,0.01034789554136828,1.0,0.8,-4316.0,-0.010016547261811101,0.0204826563047545,0.018471335687105662,-1.1136948255806587,1.1136948255806587,12.219260304833748,12.22589015757692,0.059952456876373184,-0.07458867650964028,2.124042721122027,0,1.0,1.0
2022-08-26,62995.83337435795,63421.20262704317,64418.22199222038,62966.17950689403,269457.0,85896857050.0,434557.0,-0.4779182984839791,11,price_volume_up_oi_down,6.62804982699284,0.006695538629898357,0.015743971673051416,1.0,0.8333333333333334,4287.0,0.009963511283612616,0.0204826563047545,0.018471335687105662,-0.3841122393248599,0.3841122393248599,12.504164101869994,12.22589015757692,0.03590020144836181,5.228193615994929,6.62804982699284,0,1.0,1.0
2022-08-27,63425.55100960709,63412.15636481271,63459.325507775495,63294.24388240938,7276.0,2309367100.0,432770.0,-4.0856251483925945,11,price_volume_up_oi_down,1.64730755102828,-0.00014263782230139466,0.014704447604310333,0.95,0.8333333333333334,2329.0,0.005410729925820264,0.0204826563047545,0.014892805231399863,-0.6826031034239696,0.6826031034239696,8.892336539638013,12.22589015757692,0.03590020144836181,-62.630598736652,1.64730755102828,0,1.0,1.0
2022-08-29,63105.21735310778,62490.76965884007,63210.67387208268,62160.36081622778,223601.0,70094094200.0,429476.0,-0.6527026473911798,11,price_volume_up_oi_down,3.5960857899525234,-0.014530127325616649,-0.005486870974191427,0.7,0.7333333333333333,-1609.0,-0.003732442557732234,0.0204826563047545,0.01392757493142065,-1.1726995189177953,1.1726995189177953,12.317618492524995,12.22589015757692,0.03590020144836181,1.7233862710347283,3.5960857899525234,0,1.0,1.0
2022-08-30,62486.92897325087,61698.49365839742,62540.71940502856,61443.06954675872,232830.0,72273743050.0,420635.0,-0.5914569007278512,11,price_volume_up_oi_down,4.344299316485018,-0.012678288405919447,-0.01308784888800596,0.35,0.6333333333333333,-12638.0,-0.02916867656189054,0.0204826563047545,0.01392757493142065,-2.404536710628259,2.404536710628259,12.358063852516294,12.23262065869989,0.05322195575340327,1.5897626058567587,4.344299316485018,0,1.0,1.0
2022-08-31,61698.48686994518,61145.044204369,62173.18741479361,60703.93395129122,230735.0,71005783750.0,419868.0,-0.598670510312123,11,price_volume_up_oi_down,2.069059821584045,-0.008970226357432276,-0.02943431123743745,0.1,0.5333333333333333,-6703.0,-0.015713679551586958,0.010747116318287744,0.019725569259178614,-0.9047932694622701,0.9047932694622701,12.349025144835037,12.23262065869989,0.07377263722375904,1.064266552121775,2.069059821584045,0,1.0,1.0
2022-09-01,61148.95651449121,59697.82554495678,61348.89023306987,59648.4706273579,286629.0,86728472950.0,435585.0,-0.4185012586067088,11,price_volume_up_oi_down,2.414542696505581,-0.02366861743651838,-0.05870871140653389,0.0,0.36666666666666664,1028.0,0.002365627524122267,0.00768712060471644,0.019725569259178614,-0.18196168953078612,0.18196168953078612,12.565943975579618,12.23262065869989,0.10070115998012596,2.232581006974795,2.414542696505581,0,1.0,1.0
2022-09-02,59697.8289396656,60018.255617049406,60243.55406668744,59118.74336109928,277457.0,82840935100.0,435816.0,-0.4515541697008305,11,price_volume_up_oi_down,2.6126042954997257,0.005367533392842239,-0.05352129532132699,0.05,0.4166666666666667,3046.0,0.007038380664094092,0.0038881787249712653,0.010773634307386988,0.19722055136340658,0.19722055136340658,12.533421245206911,12.281792350858423,0.07175214781724293,2.3653837441363192,2.6126042954997257,0,1.0,1.0
2022-09-03,60031.680743999066,59719.72122293906,60103.205990206014,59714.68183027889,10884.0,3264816250.0,435868.0,-3.690045624295729,11,price_volume_up_oi_down,1.0217613065412914,-0.004974059826316268,-0.044343323838531346,0.05,0.4,6392.0,0.014883253080498095,0.0038881787249712653,0.007631581955347555,0.9717613065412914,0.9717613065412914,9.295049099903137,12.333321818680016,0.11405411215917738,-17.967671965327042,1.0217613065412914,0,1.0,1.0
2022-09-05,59577.131315633735,60543.18266268161,60649.79332225829,59497.20579801901,198538.0,59773829950.0,433285.0,-0.7804151925250845,11,price_volume_up_oi_down,2.4643053139648434,0.013788768984176913,-0.01872510862440746,0.15,0.5,12650.0,0.030073579231400145,0.0038881787249712653,0.007631581955347555,2.3143053139648435,2.3143053139648435,12.198735796556155,12.333321818680016,0.14245189851812334,-0.6372468827804195,2.4643053139648434,0,1.0,1.0
2022-09-06,60543.16867953795,60958.19552631822,61345.16530427516,60519.154516931136,220554.0,67307919750.0,435972.0,-0.6814354582398696,11,price_volume_up_oi_down,2.6976227851625993,0.006854824034422835,-0.003055827017252044,0.2,0.55,16104.0,0.038354911543627995,0.0038881787249712653,0.009307847819115166,2.497622785162599,2.497622785162599,12.303897841845611,12.333321818680016,0.15271415265691957,-0.12995652424145251,2.6976227851625993,0,1.0,1.0
2022-09-07,60964.05720210203,60512.27541375262,60996.036793982166,60086.687009730624,209696.0,63618633650.0,431961.0,-0.7226764435339623,11,price_volume_up_oi_down,1.2175990917090764,-0.007315179012690298,0.013642873276556777,0.15,0.5,-3624.0,-0.008319845724715039,0.006224555294957178,0.009307847819115166,-1.0539562184325197,1.0539562184325197,12.253414141839224,12.333321818680016,0.15271415265691957,-0.35292727427300336,1.2175990917090764,0,1.0,1.0
