date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,ret_10,close_rank_20,close_rank_60,oi_ret_5,volume_mad_score,speculation_mad_score,volume_to_open_interest,oi_unwind_divergence_score,signal,position,position_scale
2023-08-08,213715.68585718848,211639.1597789407,215440.4469625433,211233.17535545025,31800.0,6910652350.0,20447.0,0.4416301173252139,46,uptrend_oi_unwind_divergence,0.08333333333333333,-0.023328415324868734,0.08333333333333333,,0.265705292123533,-0.12928622286112873,-0.4129621512865118,1.5552403775615005,0.08333333333333333,0,1.0,1.0
2023-08-09,212008.11296035716,212657.0317916213,212967.01628825272,210115.7397790577,27109.0,5848135400.0,20194.0,0.2944802454904577,46,uptrend_oi_unwind_divergence,0.15384615384615385,-0.03145757372551594,0.15384615384615385,,0.2533184440631455,-0.3159714196922584,-0.38769428489639973,1.3424284440923047,0.15384615384615385,0,1.0,1.0
2023-08-10,212438.06638306292,206395.3513174404,213774.85902255643,206058.0403470176,33810.0,7225699650.0,23910.0,0.3464598352495612,46,uptrend_oi_unwind_divergence,0.3907226254415125,-0.051223253863860396,0.07142857142857142,,0.387435399943735,0.3192940540129411,-0.12458854681184976,1.4140526976160601,0.3907226254415125,0,1.0,1.0
2023-08-11,205989.2162957437,204917.29295378117,207536.06028642133,201759.6668937574,54389.0,11286591550.0,25574.0,0.7545857171442018,46,uptrend_oi_unwind_divergence,3.4015290925025887,-0.07050894443217404,0.06666666666666667,,0.4417371736590354,1.7032818041366136,1.6315806216993083,2.126730272933448,3.4015290925025887,0,1.0,1.0
2023-08-14,203604.56147745124,193643.2345381271,203820.76516341625,193614.2972741408,54541.0,10955650500.0,31513.0,0.5485525533084864,46,uptrend_oi_unwind_divergence,2.519801947249769,-0.12260954181388783,0.0,,0.5264324517830392,1.7109923065943375,0.8088096406554316,1.730746041316282,2.519801947249769,0,1.0,1.0
2023-08-15,193145.9369895716,189680.8139697453,194448.04466641537,189053.5795148248,86930.0,16815971400.0,35763.0,0.8881893576869988,46,uptrend_oi_unwind_divergence,4.909446184715712,-0.1433966411010945,0.0,,0.5590776669430575,2.456390945523662,2.4530552391920497,2.4307244917931943,4.909446184715712,0,1.0,1.0
2023-08-16,189012.4814493322,191747.30923578836,195997.35098396087,187185.7054853975,81487.0,15980989350.0,34637.0,0.8555210234584508,46,uptrend_oi_unwind_divergence,3.166781221687712,-0.13593586084016773,0.05555555555555555,,0.5395369442808367,1.32578954407672,1.7854361220554364,2.352599821000664,3.166781221687712,0,1.0,1.0
2023-08-17,191672.6065578457,189797.6065547304,194125.068112158,188373.1489812119,72090.0,13960673750.0,37164.0,0.6625747876374212,46,uptrend_oi_unwind_divergence,1.6981596377845483,-0.14984241930869524,0.05263157894736842,,0.44104376930883227,1.1037578413368259,0.541770217500354,1.939780432676784,1.6981596377845483,0,1.0,1.0
2023-08-18,190896.2310327949,191523.40382269217,193375.585044504,190560.69762424837,44755.0,8756758650.0,34426.0,0.2623910774735881,46,uptrend_oi_unwind_divergence,0.17611108481911208,-0.14002399345935068,0.1,0.1,0.2972358824603365,0.07611108481911207,-1.0113824321447915,1.3000348573752396,0.17611108481911208,0,1.0,1.0
2023-08-21,193690.5635572176,197116.13041744623,199491.0705461733,191875.51058837163,62490.0,12435880500.0,32603.0,0.6506022352624492,46,uptrend_oi_unwind_divergence,0.9380980396362522,-0.07860880893443756,0.25,0.23809523809523808,0.03400414957082276,0.4163232388318811,0.27177480080437094,1.9166947826887095,0.9380980396362522,0,1.0,1.0
2023-08-22,197312.7926191132,194571.815011419,200328.136276799,193275.62923666372,57805.0,11527571750.0,32402.0,0.5788551278390585,46,uptrend_oi_unwind_divergence,1.3544477773887376,-0.08064360482884503,0.25,0.22727272727272727,-0.09869369011574847,0.11751087623125295,-0.0680037600375028,1.7839948151348681,1.3544477773887376,0,1.0,1.0
2023-08-23,194557.7436274961,196128.50058430465,196390.6815590188,192090.3564733628,42217.0,8361624400.0,33373.0,0.2350757936929626,46,uptrend_oi_unwind_divergence,0.6717528503176482,-0.07772388746360692,0.3,0.2608695652173913,-0.037175285031764815,-0.8070224116199702,-1.3454500640396105,1.2650046444730771,0.6717528503176482,0,1.0,1.0
2023-08-24,197183.17595923255,195419.81314730016,199271.6426858513,193597.96966368848,38394.0,7649422600.0,32539.0,0.1654618274742042,46,uptrend_oi_unwind_divergence,1.6290118086789172,-0.053177254720527256,0.3,0.25,-0.1329011808678917,-1.0756283835609854,-1.592154667909668,1.1799379206490672,1.6290118086789172,0,1.0,1.0
2023-08-25,195890.9368479195,190778.92248989124,196830.8779305266,190743.4050914061,39471.0,7765552450.0,35118.0,0.1168524055146719,46,uptrend_oi_unwind_divergence,0.1,-0.06899549696412799,0.1,0.08,0.019901726687825416,-0.9973429661937591,-1.7644213672555165,1.123953528105245,0.1,0,1.0,1.0
2023-08-28,192089.34118450247,182823.25598746547,193930.8910691679,180566.2123813612,87989.0,16630150950.0,40209.0,0.7831209555005861,46,uptrend_oi_unwind_divergence,1.6314691714392655,-0.055875840828982004,0.0,0.0,0.20968654248592777,1.1324391781278493,0.4990299933114163,2.1882911785918577,1.6314691714392655,0,1.0,1.0
2023-08-29,182575.4776284975,183944.18517804652,186637.9377385496,178290.49707959627,83976.0,15490366500.0,41506.0,0.704693048634028,46,uptrend_oi_unwind_divergence,0.9721352315564664,-0.03024359012194977,0.05,0.037037037037037035,0.24761784581124147,0.6861419280636527,0.2359933034928136,2.0232255577506866,0.9721352315564664,0,1.0,1.0
2023-08-30,185547.23854006163,183383.0947994899,186357.2368421052,182307.0392071593,65100.0,12081029200.0,42342.0,0.4301450479677753,46,uptrend_oi_unwind_divergence,0.21866924400066629,-0.04362102638954446,0.05,0.03571428571428571,0.23803231141554626,0.16866924400066627,-0.608527057846529,1.537480515799915,0.21866924400066629,0,1.0,1.0
2023-08-31,183930.2542910141,184364.5029335453,184445.8657260217,179155.2336764675,83801.0,15406036100.0,42781.0,0.6723508618009333,46,uptrend_oi_unwind_divergence,1.3744470080646374,-0.02862577521291554,0.15,0.10344827586206896,0.27365470887895427,0.7125171350527996,0.5119298730118378,1.9588368668334073,1.3744470080646374,0,1.0,1.0
2023-09-01,185445.62961066765,184103.68802188992,187957.24538540025,182974.90492105568,79436.0,14897708600.0,42394.0,0.627944823211373,46,uptrend_oi_unwind_divergence,1.0906710801095705,-0.03874051762191555,0.15,0.1,0.18829302325340613,0.5641756597860008,0.37649542032356975,1.8737557201490778,1.0906710801095705,0,1.0,1.0
2023-09-04,185547.80203033783,187126.3395181521,188928.1771968046,184634.9978189498,68690.0,13008244300.0,42254.0,0.4859046043477473,46,uptrend_oi_unwind_divergence,0.4324866969934868,-0.050679723055328196,0.25,0.16129032258064516,0.049608172713574206,0.1824866969934868,-0.5773091914548192,1.625644909357694,0.4324866969934868,0,1.0,1.0
2023-09-05,188310.9369101548,187481.0988396477,190878.90534361565,186092.07441270992,68568.0,13063682000.0,42918.0,0.4685346352422799,46,uptrend_oi_unwind_divergence,0.37455762721845076,-0.036442668591826544,0.3,0.1875,0.03345332325483419,0.07455762721845079,-0.2757937881267019,1.5976513351041521,0.37455762721845076,0,1.0,1.0
2023-09-06,187975.35199832992,187410.7465832597,189345.8439854302,186605.4023335112,46941.0,8938236200.0,44121.0,0.0619556344017436,46,uptrend_oi_unwind_divergence,0.3,-0.04444919517088586,0.3,0.18181818181818182,0.04115635833953846,-1.2760034825930229,-1.3255495748794697,1.063915142449174,0.3,0,1.0,1.0
2023-09-07,186668.02229234297,181934.7677695439,186746.07727406867,180758.89795171167,65120.0,12056042100.0,47905.0,0.3070118385914482,46,uptrend_oi_unwind_divergence,0.0,-0.06900551771376295,0.0,0.0,0.11312580431270725,-0.1763150908341663,-0.5433142770661769,1.3593570608495982,0.0,0,1.0,1.0
2023-09-08,180584.0095588844,173951.38707074328,181376.37590002484,173781.73535016677,121405.0,21665988550.0,55765.0,0.7779856314922208,46,uptrend_oi_unwind_divergence,3.3347009011165367,-0.08820437393989156,0.0,0.0,0.2741395896559542,2.2241494255501024,1.1105514755664345,2.177082399354434,3.3347009011165367,0,1.0,1.0
2023-09-11,174214.05721262863,175933.38619402982,176802.6652717581,168965.78405721264,91036.0,16014004050.0,58960.0,0.434395784800586,46,uptrend_oi_unwind_divergence,1.166371749116577,-0.037685959350313825,0.05,0.027777777777777776,0.3331602240030378,1.116371749116577,-0.6020413928633253,1.5440298507462686,1.166371749116577,0,1.0,1.0
2023-09-12,175915.66888645367,175115.808687838,179027.35781022132,174440.05599369082,91501.0,16377373400.0,62317.0,0.3841156394189933,46,uptrend_oi_unwind_divergence,1.1935888915143573,-0.047994865842935996,0.05,0.02702702702702703,0.3729429434102087,1.1435888915143573,-0.3913450934825055,1.468315226984611,1.1935888915143573,0,1.0,1.0
2023-09-13,174546.2790066712,173532.41662518663,176526.35466436908,172485.55229761303,78004.0,13750588150.0,64288.0,0.1933871187934704,46,uptrend_oi_unwind_divergence,0.29104909772690146,-0.05371639182485133,0.0,0.0,0.37643712904623783,0.29104909772690146,-1.6437098189963926,1.2133524141363863,0.29104909772690146,0,1.0,1.0
2023-09-14,172707.59015913607,166974.9207180873,173516.72777409764,166920.31271543997,136502.0,23386435550.0,72526.0,0.6323941482710722,46,uptrend_oi_unwind_divergence,3.380528040576963,-0.09432174816063232,0.0,0.0,0.41472523515841786,2.620027233124566,0.7605008074523969,1.8821112428646278,3.380528040576963,0,1.0,1.0
2023-09-15,168178.49686416905,167419.08418504574,169127.87472860594,165308.013251758,122691.0,20659815050.0,74360.0,0.5007508365401547,46,uptrend_oi_unwind_divergence,2.280513754651382,-0.09062612496312616,0.05,0.025,0.2877717304067442,2.0233508810619223,0.2071628735894598,1.6499596557288865,2.280513754651382,0,1.0,1.0
2023-09-18,166982.34919656377,164878.8172660036,168151.51913177304,164252.0264681555,86675.0,14596788300.0,78420.0,0.1000864947069014,46,uptrend_oi_unwind_divergence,0.08187068561080449,-0.11889038341387725,0.0,0.0,0.28521974898310454,0.08187068561080449,-2.237945273853819,1.1052665136444784,0.08187068561080449,0,1.0,1.0
2023-09-19,164211.38011918348,157557.17446305772,164882.5384217759,157162.47422565508,138511.0,22512971100.0,89721.0,0.4342448894794879,46,uptrend_oi_unwind_divergence,1.1584975162641142,-0.15961035305315696,0.0,0.0,0.36447059361227474,1.0525288983697891,0.1059686178943252,1.5437968814435863,1.1584975162641142,0,1.0,1.0
2023-09-20,156974.80828432398,152200.22593190565,157737.60454725535,151647.32568919248,218409.0,33976114350.0,98481.0,0.7965058156421968,46,uptrend_oi_unwind_divergence,3.6685306087609977,-0.18787887724310037,0.0,0.0,0.4264906475381789,2.0252659592366697,1.643264649524328,2.21777804855759,3.6685306087609977,0,1.0,1.0
2023-09-21,151772.8509232696,157066.76293912297,157680.2861874399,151353.6930785082,232964.0,36472466500.0,95389.0,0.892920667367586,46,uptrend_oi_unwind_divergence,4.307065232757887,-0.13668638015313894,0.05,0.022727272727272728,0.2740181495617424,2.3557837197298617,1.9012815130280254,2.442252251307803,4.307065232757887,0,1.0,1.0
2023-09-22,157009.49992723946,152456.84817710766,158841.53992200329,151514.37516587865,271244.0,42708139850.0,96303.0,1.0355193138275331,46,uptrend_oi_unwind_divergence,3.6488131418502405,-0.12356635526507254,0.05,0.022222222222222223,0.2585813081135768,1.8536277334715399,1.7451854083787006,2.8165685388824855,3.6488131418502405,0,1.0,1.0
2023-09-25,152346.27160213934,151866.87342410494,155426.2457617904,150549.0723229267,225759.0,35214011400.0,99150.0,0.8228342036462523,46,uptrend_oi_unwind_divergence,2.089084173581117,-0.13679332439712666,0.0,0.0,0.23455485810161925,0.9974379199890653,1.0916462535920517,2.276944024205749,2.089084173581117,0,1.0,1.0
2023-09-26,151215.47692985792,144355.1337711975,151748.0626289744,144233.909885339,297437.0,45048459750.0,107796.0,1.014961885819421,46,uptrend_oi_unwind_divergence,2.3702643311078324,-0.1756590404209284,0.0,0.0,0.18353569665828395,1.126177160084869,1.2440871710229633,2.759258228505696,2.3702643311078324,0,1.0,1.0
2023-09-27,144180.6283420003,140785.90414311024,145976.34328702634,140323.49327687922,359610.0,52713771200.0,106659.0,1.215383281344587,46,uptrend_oi_unwind_divergence,2.8962896475375244,-0.18870544834747338,0.0,0.0,0.0797731933718282,1.52810992512282,1.368179722414704,3.3715860827496975,2.8962896475375244,0,1.0,1.0
2023-09-28,142111.29202125155,143446.1425217841,145073.65260635564,141883.50404287502,229660.0,33785788900.0,100532.0,0.8261238695697705,46,uptrend_oi_unwind_divergence,0.16093251162837857,-0.14091204891798148,0.05,0.02040816326530612,0.052512816955276875,0.059450644513574014,0.05148186711480454,2.2844467433255082,0.16093251162837857,0,1.0,1.0
2023-10-09,142622.09037149654,144995.4945334111,146292.24506525323,141502.7830156082,126601.0,18776329750.0,106282.0,0.174944469642449,46,uptrend_oi_unwind_divergence,0.15,-0.1339368791842761,0.15,0.06,0.09859646796376431,-1.7908803961310409,-2.182215840326164,1.1911800681206601,0.15,0,1.0,1.0
2023-10-10,145440.99928102564,145276.11008979706,147913.63684563997,144536.37170042112,204816.0,30915498200.0,113144.0,0.5934506713955551,46,uptrend_oi_unwind_divergence,0.2,-0.11889160476315741,0.2,0.0784313725490196,0.132027488752394,-0.3231613062449616,-0.7761769484979695,1.8102241391501095,0.2,0,1.0,1.0
2023-10-11,146020.77058642116,148356.2540127733,148590.77291172507,145631.75838216505,164711.0,25109956400.0,118372.0,0.3303602150568635,46,uptrend_oi_unwind_divergence,0.25,-0.05839734357791326,0.25,0.09615384615384616,0.09359165596101171,-1.5551647673223656,-1.6600716485799913,1.391469266380563,0.25,0,1.0,1.0
2023-10-12,149216.11493185945,157649.97815621665,157668.78951368414,148696.9710138813,268692.0,42283646000.0,119027.0,0.8142153840651848,46,uptrend_oi_unwind_divergence,1.3449230007361743,0.03580646606102422,0.55,0.20754716981132076,0.10971352858948613,0.7949230007361742,-0.03448239138864422,2.2574037823351003,1.3449230007361743,0,1.0,1.0
2023-10-13,159370.05782139994,159604.77838890062,163084.90456708398,156959.41530599742,353656.0,57898923250.0,108907.0,1.1778303822365563,46,uptrend_oi_unwind_divergence,3.640110892102154,0.01615883209333946,0.6,0.2222222222222222,0.08001822225001298,1.852970218075396,1.187140674026758,3.2473211088359792,3.640110892102154,0,1.0,1.0
2023-10-16,160433.52449509362,156717.2664438177,163506.50323077888,154093.8079201695,437823.0,72263163400.0,114876.0,1.3379614333609042,46,uptrend_oi_unwind_divergence,4.0660321659037075,0.02794507637833865,0.45,0.16363636363636364,0.07775734682163105,2.049130112605701,1.566902053298006,3.8112660607959885,4.0660321659037075,0,1.0,1.0
2023-10-17,156602.9712412974,157225.7441294602,159987.87518911972,154292.7897637863,347794.0,56986900450.0,120006.0,1.0640686089454428,46,uptrend_oi_unwind_divergence,1.9341903405173724,0.03528663351348538,0.55,0.19642857142857142,0.05888039781388876,0.8311220200049845,0.5530683205123879,2.8981384264120127,1.9341903405173724,0,1.0,1.0
2023-10-18,158134.20468107678,153207.98823114813,159382.66344080793,153115.15977281856,308940.0,50637905900.0,122017.0,0.9289867039980632,46,uptrend_oi_unwind_divergence,0.7283695691417884,0.06132691113003563,0.45,0.15789473684210525,0.03032817129196097,0.2577392668810291,0.020630302260759213,2.531942270339379,0.7283695691417884,0,1.0,1.0
2023-10-19,152331.37561592323,146620.07736703512,153933.62401821022,144904.68608234668,385719.0,60891405300.0,128737.0,1.0973375615124814,46,uptrend_oi_unwind_divergence,1.6350243145772163,0.04144003804524621,0.25,0.08620689655172414,0.07842120544014008,0.8776791393401018,0.5073451752371145,2.996178254891756,1.6350243145772163,0,1.0,1.0
2023-10-20,145138.43534829994,141762.22849393392,148632.48958033923,139450.3785621648,463799.0,69944514400.0,136415.0,1.2237495586798215,46,uptrend_oi_unwind_divergence,2.2154486396039204,-0.011738998332384232,0.05,0.01694915254237288,0.2252074030092306,1.2386341423158247,0.9268144972880958,3.399912033134186,2.2154486396039204,0,1.0,1.0
2023-10-23,141641.6698585686,141845.8572222496,142792.76093073745,139015.62225518006,451066.0,65915909750.0,142151.0,1.1547237973645903,46,uptrend_oi_unwind_divergence,1.5031020171655576,-0.02172231158834914,0.1,0.03333333333333333,0.2130365871424189,0.8820132200358473,0.5210887971297102,3.173146864953465,1.5031020171655576,0,1.0,1.0
2023-10-24,142054.04704036537,144547.43179243224,144804.76409682093,141745.26444446004,325462.0,48720076100.0,142103.0,0.828693564588757,46,uptrend_oi_unwind_divergence,0.25,-0.005015816412722085,0.25,0.08333333333333333,0.1690104052411474,-0.2128822692444301,-1.1533209851335178,2.290324623688451,0.25,0,1.0,1.0
2023-10-25,145871.47786709727,141611.4743999891,147155.30431181518,141460.8012170385,417831.0,63135410150.0,146914.0,1.045229662984907,46,uptrend_oi_unwind_divergence,0.7274919387753149,-0.04546339928617704,0.05,0.016666666666666666,0.18568700227791624,0.6774919387753149,-0.16234403440249973,2.8440516220373824,0.7274919387753149,0,1.0,1.0
2023-10-26,141441.79213243217,140808.58170937747,143235.1883647108,139256.82695870043,428696.0,63144333050.0,155074.0,1.016845620680504,46,uptrend_oi_unwind_divergence,0.727886909140727,-0.10682777532738319,0.05,0.016666666666666666,0.18613085877356816,0.6778869091407269,-0.3586675570698751,2.764460838051511,0.727886909140727,0,1.0,1.0
2023-10-27,140935.74322248675,142256.96517097135,143287.8115431767,139159.69578263556,441480.0,65652588600.0,157541.0,1.0304469770553892,46,uptrend_oi_unwind_divergence,0.7769729415061122,-0.10869231731683349,0.25,0.08333333333333333,0.14398403181177777,0.5269729415061122,-0.39611656296507075,2.8023181267098725,0.7769729415061122,0,1.0,1.0
2023-10-30,142694.66909670806,145151.50205200096,145745.1618348578,141460.09802808374,373255.0,56508504050.0,157651.0,0.8618781030406721,46,uptrend_oi_unwind_divergence,0.5,-0.07380019224597056,0.5,0.16666666666666666,0.10349385624155616,-1.0918619560504306,-1.821511192870608,2.367603123354752,0.5,0,1.0,1.0
2023-10-31,144333.45004297036,141472.84801844467,145724.91019151366,140932.88357145432,455376.0,69008567850.0,160480.0,1.0429541271050051,46,uptrend_oi_unwind_divergence,0.9446059771254652,-0.10019285453687876,0.1,0.03333333333333333,0.12161717744039002,0.803613437415023,0.04099253971044223,2.8375872382851446,0.9446059771254652,0,1.0,1.0
2023-11-01,141261.03520349308,140968.30176748667,143687.91138930997,140692.27210141782,412098.0,62240372450.0,166055.0,0.9089421263603804,46,uptrend_oi_unwind_divergence,0.1,-0.07988934914539303,0.1,0.03333333333333333,0.12247167721568353,-0.21822318952872535,-1.023717715072795,2.4816958236728794,0.1,0,1.0,1.0
2023-11-02,140766.9670966233,139460.8904642823,142301.67609377927,139270.0871459695,303836.0,45557764500.0,169552.0,0.5833284177212471,46,uptrend_oi_unwind_divergence,0.0,-0.048828148445394515,0.0,0.0,0.08925724208675412,-3.2654943514131354,-3.4232047380870516,1.791993016891573,0.0,0,1.0,1.0
2023-11-03,140077.81029654376,139792.89015969163,141729.759411832,139214.62710351142,290964.0,43368758350.0,176966.0,0.4972419244517814,46,uptrend_oi_unwind_divergence,0.05,-0.013891840973186742,0.05,0.016666666666666666,0.1162718818773314,-3.6920122447517314,-2.8891892942149537,1.6441802380118216,0.05,0,1.0,1.0
2023-11-06,139141.50472100117,137673.10349068398,140509.91114959517,137552.00053292885,317821.0,46329013050.0,195148.0,0.4877300861672962,46,uptrend_oi_unwind_divergence,0.0,-0.029417522748144687,0.0,0.0,0.21337451591114132,-2.0393974402691417,-3.4959460819718897,1.6286152048701499,0.0,0,1.0,1.0
2023-11-07,137192.0435655644,134064.895158069,137989.8875158748,133209.39380551552,429355.0,60244678200.0,207789.0,0.725760940812266,46,uptrend_oi_unwind_divergence,0.4561007029439853,-0.072519701694984,0.0,0.0,0.2583538175354487,0.4561007029439853,-0.7117561057411078,2.0663028360500317,0.4561007029439853,0,1.0,1.0
2023-11-08,133610.52239984306,135846.2033121477,136628.5174837909,131136.56267281107,658495.0,92805982050.0,200293.0,1.1901756336576224,46,uptrend_oi_unwind_divergence,5.367245657365513,-0.040711892254981286,0.05,0.016666666666666666,0.1874622357008171,4.021117397201295,1.2961282601642174,3.2876585801800364,5.367245657365513,0,1.0,1.0
2023-11-09,135803.34499007935,135284.71439327145,136855.17330713317,134301.72871450026,360549.0,51432634350.0,201886.0,0.5799246881619707,46,uptrend_oi_unwind_divergence,0.05,-0.039229621156947836,0.05,0.016666666666666666,0.17454351722404837,-1.0404340181029916,-1.29918993382149,1.7859039259780272,0.05,0,1.0,1.0
2023-11-10,135735.41107514998,139399.19152847852,140598.2286540114,134813.23366583054,456149.0,65714809700.0,193637.0,0.8568342382430861,46,uptrend_oi_unwind_divergence,1.1497928073438204,-0.020088813500683256,0.2,0.06666666666666667,0.0900276485580509,0.7611102719209171,0.1886825354229033,2.3556913193243028,1.1497928073438204,0,1.0,1.0
2023-11-13,140198.57453422566,133822.71001129967,141719.09176146373,133756.49034368532,450479.0,65086778700.0,193811.0,0.8434280036976943,46,uptrend_oi_unwind_divergence,0.8585797520371682,-0.07804805241796753,0.0,0.0,-0.006874787655505088,0.6221335456709868,0.1676983298111305,2.3243211169644655,0.8585797520371682,0,1.0,1.0
2023-11-14,133493.96312892076,134542.8126142225,136804.47506659693,132904.4045576751,423584.0,59571140400.0,196984.0,0.7656293343658661,46,uptrend_oi_unwind_divergence,0.6740367744189657,-0.04898491478250766,0.1,0.03333333333333333,-0.05340063458358024,0.04003042858316328,-0.06302380347415684,2.1503472363237623,0.6740367744189657,0,1.0,1.0
2023-11-15,135990.06781863593,135348.50198664705,136754.31208085569,134679.0677392781,326842.0,45800524050.0,208643.0,0.448852216230571,46,uptrend_oi_unwind_divergence,0.2,-0.0398656982483121,0.2,0.06666666666666667,0.040843362986811016,-1.4082768640271703,-1.2297873348656079,1.56651313487632,0.2,0,1.0,1.0
2023-11-16,135303.5868738713,134609.8775773196,136017.58446682114,134393.7981637601,274014.0,38208403750.0,217280.0,0.2319923556029504,46,uptrend_oi_unwind_divergence,0.15,-0.03478403781026418,0.15,0.05,0.07348366271380335,-1.4366683426046554,-1.7586694420358775,1.261110088365243,0.15,0,1.0,1.0
2023-11-17,133762.79942532445,132873.24343116445,134517.12097349545,132052.15319156775,308863.0,42317524400.0,218608.0,0.3456176412901895,46,uptrend_oi_unwind_divergence,0.0,-0.049499275110648,0.0,0.0,0.12129489931145443,-0.9521872758243622,-1.1651490221695209,1.4128622923223304,0.0,0,1.0,1.0
2023-11-20,132731.82577511464,130451.21280959838,135304.18576619934,130139.88695080596,333700.0,45022643900.0,226705.0,0.3865927729070039,46,uptrend_oi_unwind_divergence,0.0,-0.05245680164081057,0.0,0.0,0.15676615545849693,-0.6391868136369966,-0.9102595671580362,1.4719569484572461,0.0,0,1.0,1.0
2023-11-21,131006.93618742743,127152.50080318702,131469.18950293734,126354.58695177289,427778.0,56326036200.0,233445.0,0.6056578661009121,46,uptrend_oi_unwind_divergence,0.3901997248979001,-0.051560062361828085,0.0,0.0,0.16982399615958954,0.3901997248979001,-0.15601575537950876,1.8324573239949453,0.3901997248979001,0,1.0,1.0
2023-11-22,127097.60678220524,120061.07353298634,127540.60239833516,119750.9504768252,698710.0,87397241400.0,238614.0,1.0743885942000646,46,uptrend_oi_unwind_divergence,3.940569632994591,-0.11619853477163622,0.0,0.0,0.13422252608091156,2.5076057984569218,1.4329638345376692,2.9282020334096073,3.940569632994591,0,1.0,1.0
2023-11-23,119709.45016250224,119365.8717677746,120959.92410999251,115996.06696568435,738900.0,89301026350.0,238458.0,1.1309693996026733,46,uptrend_oi_unwind_divergence,4.350284418510455,-0.11766918899071566,0.0,0.0,0.09300634982159828,2.748967802515328,1.6013166159951269,3.0986588833253657,4.350284418510455,0,1.0,1.0
2023-11-24,119807.63965909756,119482.67885226436,122878.69956760884,118532.01825251324,828813.0,102701023100.0,249256.0,1.201514075941524,46,uptrend_oi_unwind_divergence,3.119355105245095,-0.1428739468129937,0.05,0.016666666666666666,0.13120030917273517,1.7706523842036288,1.298702721041466,3.325147639374779,3.119355105245095,0,1.0,1.0
