date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,ret_5,close_rank_20,close_rank_60,oi_ret_5,open_interest_mad_score,range_pct,range_mad_score,close_location,downtrend_exhaustion_score,signal,position,position_scale
2023-08-11,205989.2162957437,204917.29295378117,207536.06028642133,201759.6668937574,54389.0,11286591550.0,25574.0,0.7545857171442018,47,downtrend_crowded_exhaustion,4.620296606635408,-0.07988291901569877,0.06666666666666667,,0.4417371736590354,3.9710815485915827,0.028188901529002594,0.6940299041041174,0.5466431811991855,4.620296606635408,0,1.0,1.0
2023-08-14,203604.56147745124,193643.2345381271,203820.76516341625,193614.2972741408,54541.0,10955650500.0,31513.0,0.5485525533084864,47,downtrend_crowded_exhaustion,8.091698457699678,-0.09484236457453621,0.0,,0.5264324517830392,3.442975354330677,0.05270758833180858,3.267514105347148,0.0028351888528161256,8.091698457699678,0,1.0,1.0
2023-08-15,193145.9369895716,189680.8139697453,194448.04466641537,189053.5795148248,86930.0,16815971400.0,35763.0,0.8881893576869988,47,downtrend_crowded_exhaustion,7.1804336279249785,-0.10375369960895287,0.0,,0.5590776669430575,2.1317016868364482,0.02843969845284928,0.605084939357324,0.11627370597352851,7.1804336279249785,0,1.0,1.0
2023-08-16,189012.4814493322,191747.30923578836,195997.35098396087,187185.7054853975,81487.0,15980989350.0,34637.0,0.8555210234584508,47,downtrend_crowded_exhaustion,8.151542079041526,-0.09832603408253149,0.05555555555555555,,0.5395369442808367,1.648092656192005,0.04595446754211206,1.2940492008290174,0.5176789909596979,8.151542079041526,0,1.0,1.0
2023-08-17,191672.6065578457,189797.6065547304,194125.068112158,188373.1489812119,72090.0,13960673750.0,37164.0,0.6625747876374212,47,downtrend_crowded_exhaustion,5.73393817335226,-0.08041724126422944,0.05263157894736842,,0.44104376930883227,1.4957333458415631,0.03030554091464514,0.1284829631287991,0.24764909608250626,5.73393817335226,0,1.0,1.0
2023-08-18,190896.2310327949,191523.40382269217,193375.585044504,190560.69762424837,44755.0,8756758650.0,34426.0,0.2623910774735881,47,downtrend_crowded_exhaustion,4.214364047091579,-0.06536241494323258,0.1,0.1,0.2972358824603365,0.8478676871161106,0.014697354809240904,-0.9111982901333056,0.34200522248821463,4.214364047091579,0,1.0,1.0
2023-08-21,193690.5635572176,197116.13041744623,199491.0705461733,191875.51058837163,62490.0,12435880500.0,32603.0,0.6506022352624492,47,downtrend_crowded_exhaustion,2.3532891987220976,0.017934506659128102,0.25,0.23809523809523808,0.03400414957082276,0.43437588307089126,0.03863488970523958,0.575101347642337,0.6881463553715331,2.3532891987220976,0,1.0,1.0
2023-08-22,197312.7926191132,194571.815011419,200328.136276799,193275.62923666372,57805.0,11527571750.0,32402.0,0.5788551278390585,47,downtrend_crowded_exhaustion,1.4281786549744693,0.025785428369438756,0.25,0.22727272727272727,-0.09869369011574847,0.05668352045185841,0.03624629312175237,0.49438787428062636,0.18379078069384305,1.4281786549744693,0,1.0,1.0
2023-08-23,194557.7436274961,196128.50058430465,196390.6815590188,192090.3564733628,42217.0,8361624400.0,33373.0,0.2350757936929626,47,downtrend_crowded_exhaustion,1.6390322895381422,0.022848776162636142,0.3,0.2608695652173913,-0.037175285031764815,0.22398001296098144,0.021926059052327893,-1.4657061044311566,0.9390322895381423,1.6390322895381422,0,1.0,1.0
2023-08-24,197183.17595923255,195419.81314730016,199271.6426858513,193597.96966368848,38394.0,7649422600.0,32539.0,0.1654618274742042,47,downtrend_crowded_exhaustion,1.0211047722516076,0.029622115339734467,0.3,0.25,-0.1329011808678917,-0.19461249518526752,0.029033253746313874,-0.547892094803884,0.32110477225160766,1.0211047722516076,0,1.0,1.0
2023-08-25,195890.9368479195,190778.92248989124,196830.8779305266,190743.4050914061,39471.0,7765552450.0,35118.0,0.1168524055146719,47,downtrend_crowded_exhaustion,1.315779436480274,-0.003887155919023666,0.1,0.08,0.019901726687825416,0.9557261742441543,0.03190851882205719,0.21092766332597065,0.0058345062760492925,1.315779436480274,0,1.0,1.0
2023-08-28,192089.34118450247,182823.25598746547,193930.8910691679,180566.2123813612,87989.0,16630150950.0,40209.0,0.7831209555005861,47,downtrend_crowded_exhaustion,6.847409268671757,-0.07250991788298489,0.0,0.0,0.20968654248592777,2.8905402889068013,0.07310163368233089,4.472202885453419,0.1688812472658613,6.847409268671757,0,1.0,1.0
2023-08-29,182575.4776284975,183944.18517804652,186637.9377385496,178290.49707959627,83976.0,15490366500.0,41506.0,0.704693048634028,47,downtrend_crowded_exhaustion,4.940825258011699,-0.05462060284912684,0.05,0.037037037037037035,0.24761784581124147,2.68267590967333,0.04538029104248949,1.5200267179699434,0.677295991602671,4.940825258011699,0,1.0,1.0
2023-08-30,185547.23854006163,183383.0947994899,186357.2368421052,182307.0392071593,65100.0,12081029200.0,42342.0,0.4301450479677753,47,downtrend_crowded_exhaustion,3.24275008282828,-0.0649849753954359,0.05,0.03571428571428571,0.23803231141554626,2.353252805332818,0.02208599238318205,-0.9895490554585481,0.26567977400563497,3.24275008282828,0,1.0,1.0
2023-08-31,183930.2542910141,184364.5029335453,184445.8657260217,179155.2336764675,83801.0,15406036100.0,42781.0,0.6723508618009333,47,downtrend_crowded_exhaustion,4.466703668746774,-0.05657210512949251,0.15,0.10344827586206896,0.27365470887895427,2.104464767414061,0.02869658727884958,-0.19648695874958574,0.9846213473712926,4.466703668746774,0,1.0,1.0
2023-09-01,185445.62961066765,184103.68802188992,187957.24538540025,182974.90492105568,79436.0,14897708600.0,42394.0,0.627944823211373,47,downtrend_crowded_exhaustion,2.959487030270429,-0.034989370842866685,0.15,0.1,0.18829302325340613,1.9539299095660188,0.027062686890618772,-0.27781899331300197,0.22655679773636772,2.959487030270429,0,1.0,1.0
2023-09-04,185547.80203033783,187126.3395181521,188928.1771968046,184634.9978189498,68690.0,13008244300.0,42254.0,0.4859046043477473,47,downtrend_crowded_exhaustion,1.8263839879854031,0.02353684987965443,0.25,0.16129032258064516,0.049608172713574206,0.6593464528244739,0.022942678133445474,-0.7285396926256378,0.5803022608496612,1.8263839879854031,0,1.0,1.0
2023-09-05,188310.9369101548,187481.0988396477,190878.90534361565,186092.07441270992,68568.0,13063682000.0,42918.0,0.4685346352422799,47,downtrend_crowded_exhaustion,1.3247094361760203,0.01922818956292449,0.3,0.1875,0.03345332325483419,0.8000409967863132,0.025532338782587927,-0.35395093394454596,0.29017620362767843,1.3247094361760203,0,1.0,1.0
2023-09-06,187975.35199832992,187410.7465832597,189345.8439854302,186605.4023335112,46941.0,8938236200.0,44121.0,0.0619556344017436,47,downtrend_crowded_exhaustion,1.4054374738263449,0.021963048383350836,0.3,0.18181818181818182,0.04115635833953846,1.5349025196933632,0.01462264945783942,-1.9946184550988864,0.29387389043096035,1.4054374738263449,0,1.0,1.0
2023-09-07,186668.02229234297,181934.7677695439,186746.07727406867,180758.89795171167,65120.0,12056042100.0,47905.0,0.3070118385914482,47,downtrend_crowded_exhaustion,0.06467810109800265,-0.013178974940079469,0.0,0.0,0.11312580431270725,5.019592681149912,0.0329083846686244,0.7566147769884314,0.19639796213241084,0.06467810109800265,0,1.0,1.0
2023-09-08,180584.0095588844,173951.38707074328,181376.37590002484,173781.73535016677,121405.0,21665988550.0,55765.0,0.7779856314922208,47,downtrend_crowded_exhaustion,-3.1794888126072793,-0.05514447353134788,0.0,0.0,0.2741395896559542,11.079230238233603,0.04365955729211548,2.136007181456679,0.022338347610102838,-3.1794888126072793,0,1.0,1.0
2023-09-11,174214.05721262863,175933.38619402982,176802.6652717581,168965.78405721264,91036.0,16014004050.0,58960.0,0.434395784800586,47,downtrend_crowded_exhaustion,-3.826706201351219,-0.05981495364545675,0.05,0.027777777777777776,0.3331602240030378,13.074628028490979,0.04454459374699057,2.0772411455623643,0.8890784415470182,-3.826706201351219,0,1.0,1.0
2023-09-12,175915.66888645367,175115.808687838,179027.35781022132,174440.05599369082,91501.0,16377373400.0,62317.0,0.3841156394189933,47,downtrend_crowded_exhaustion,-4.858890754280787,-0.06595486280132012,0.05,0.02702702702702703,0.3729429434102087,11.685629591856628,0.026195817789973694,-0.20988345734435887,0.14730940347375351,-4.858890754280787,0,1.0,1.0
2023-09-13,174546.2790066712,173532.41662518663,176526.35466436908,172485.55229761303,78004.0,13750588150.0,64288.0,0.1933871187934704,47,downtrend_crowded_exhaustion,-2.253475425444554,-0.07405301035876,0.0,0.0,0.37643712904623783,9.276920096032182,0.023285576524205237,-0.5480738482298966,0.25907338012524905,-2.253475425444554,0,1.0,1.0
2023-09-14,172707.59015913607,166974.9207180873,173516.72777409764,166920.31271543997,136502.0,23386435550.0,72526.0,0.6323941482710722,47,downtrend_crowded_exhaustion,5.909367128801028,-0.08222643332475177,0.0,0.0,0.41472523515841786,3.7168748987479217,0.03950542410973654,2.470711239547152,0.008278436417618837,5.909367128801028,0,1.0,1.0
2023-09-15,168178.49686416905,167419.08418504574,169127.87472860594,165308.013251758,122691.0,20659815050.0,74360.0,0.5007508365401547,47,downtrend_crowded_exhaustion,4.380373714799315,-0.03755246218899633,0.05,0.025,0.2877717304067442,1.3156752482265566,0.022816165166845,-0.5161484645658944,0.5526564107318733,4.380373714799315,0,1.0,1.0
2023-09-18,166982.34919656377,164878.8172660036,168151.51913177304,164252.0264681555,86675.0,14596788300.0,78420.0,0.1000864947069014,47,downtrend_crowded_exhaustion,4.012933988631543,-0.06283383254975028,0.0,0.0,0.28521974898310454,1.0183463980701069,0.023650658879523476,-0.29585780139665235,0.16073649880049748,4.012933988631543,0,1.0,1.0
2023-09-19,164211.38011918348,157557.17446305772,164882.5384217759,157162.47422565508,138511.0,22512971100.0,89721.0,0.4342448894794879,47,downtrend_crowded_exhaustion,7.788105559853313,-0.10026869850500109,0.0,0.0,0.36447059361227474,1.378467168293166,0.04899849354642335,3.0922730751196146,0.05112654861095103,7.788105559853313,0,1.0,1.0
2023-09-20,156974.80828432398,152200.22593190565,157737.60454725535,151647.32568919248,218409.0,33976114350.0,98481.0,0.7965058156421968,47,downtrend_crowded_exhaustion,6.1952741954796675,-0.12292913974313202,0.0,0.0,0.4264906475381789,2.00611837420993,0.040014913386447006,0.8457020340703723,0.09078406023743618,6.1952741954796675,0,1.0,1.0
2023-09-21,151772.8509232696,157066.76293912297,157680.2861874399,151353.6930785082,232964.0,36472466500.0,95389.0,0.892920667367586,47,downtrend_crowded_exhaustion,4.892629379205282,-0.059339197385772646,0.05,0.022727272727272728,0.2740181495617424,1.5811324724436087,0.04027964281267964,0.2994231809956791,0.9030247025921788,4.892629379205282,0,1.0,1.0
2023-09-22,157009.49992723946,152456.84817710766,158841.53992200329,151514.37516587865,271244.0,42708139850.0,96303.0,1.0355193138275331,47,downtrend_crowded_exhaustion,4.462935868600943,-0.0893699549293947,0.05,0.022222222222222223,0.2585813081135768,1.0032784537698372,0.04806058136275215,0.798495543149259,0.12862724431591602,4.462935868600943,0,1.0,1.0
2023-09-25,152346.27160213934,151866.87342410494,155426.2457617904,150549.0723229267,225759.0,35214011400.0,99150.0,0.8228342036462523,47,downtrend_crowded_exhaustion,3.6157462923949524,-0.07891822647481839,0.0,0.0,0.23455485810161925,0.9384020489594371,0.032114794549326565,-0.588039392800463,0.27019771137875986,3.6157462923949524,0,1.0,1.0
2023-09-26,151215.47692985792,144355.1337711975,151748.0626289744,144233.909885339,297437.0,45048459750.0,107796.0,1.014961885819421,47,downtrend_crowded_exhaustion,3.857825049607188,-0.08379206301999087,0.0,0.0,0.18353569665828395,1.193387289537886,0.05205324221821803,1.0063353412510105,0.01613274177333805,3.857825049607188,0,1.0,1.0
2023-09-27,144180.6283420003,140785.90414311024,145976.34328702634,140323.49327687922,359610.0,52713771200.0,106659.0,1.215383281344587,47,downtrend_crowded_exhaustion,1.9096786289004104,-0.07499543262111963,0.0,0.0,0.0797731933718282,0.8638990795650783,0.040152102190578236,0.030145326774870133,0.08180136840725818,1.9096786289004104,0,1.0,1.0
2023-09-28,142111.29202125155,143446.1425217841,145073.65260635564,141883.50404287502,229660.0,33785788900.0,100532.0,0.8261238695697705,47,downtrend_crowded_exhaustion,1.964960679799297,-0.08671866767011716,0.05,0.02040816326530612,0.052512816955276875,0.3724397352776793,0.022239347168196956,-1.5095801278200165,0.48983251024652824,1.964960679799297,0,1.0,1.0
2023-10-09,142622.09037149654,144995.4945334111,146292.24506525323,141502.7830156082,126601.0,18776329750.0,106282.0,0.174944469642449,47,downtrend_crowded_exhaustion,2.5652139108872722,-0.04894075755146643,0.15,0.06,0.09859646796376431,1.036469333791092,0.033031799126292116,-0.5631417978453795,0.729249231249629,2.5652139108872722,0,1.0,1.0
2023-10-10,145440.99928102564,145276.11008979706,147913.63684563997,144536.37170042112,204816.0,30915498200.0,113144.0,0.5934506713955551,47,downtrend_crowded_exhaustion,2.3393096264526196,-0.04339829474135837,0.2,0.0784313725490196,0.132027488752394,1.6893052808589515,0.02324721623625049,-1.424316430134741,0.21903473892867992,2.3393096264526196,0,1.0,1.0
2023-10-11,146020.77058642116,148356.2540127733,148590.77291172507,145631.75838216505,164711.0,25109956400.0,118372.0,0.3303602150568635,47,downtrend_crowded_exhaustion,2.4824106236457157,0.02771720088540519,0.25,0.09615384615384616,0.09359165596101171,2.1242501916586667,0.019945330577740627,-1.703649321184016,0.9207442556942653,2.4824106236457157,0,1.0,1.0
2023-10-12,149216.11493185945,157649.97815621665,157668.78951368414,148696.9710138813,268692.0,42283646000.0,119027.0,0.8142153840651848,47,downtrend_crowded_exhaustion,4.164134357297444,0.11978524494869824,0.55,0.20754716981132076,0.10971352858948613,2.1055508952576143,0.056909735127984584,1.7246466828909035,0.997903283769293,4.164134357297444,0,1.0,1.0
2023-10-13,159370.05782139994,159604.77838890062,163084.90456708398,156959.41530599742,353656.0,57898923250.0,108907.0,1.1778303822365563,47,downtrend_crowded_exhaustion,1.7292028383696318,0.11264601182748879,0.6,0.2222222222222222,0.08001822225001298,0.2311991990946431,0.03837910946601426,0.0971590991563116,0.4318615167131905,1.7292028383696318,0,1.0,1.0
2023-10-16,160433.52449509362,156717.2664438177,163506.50323077888,154093.8079201695,437823.0,72263163400.0,114876.0,1.3379614333609042,47,downtrend_crowded_exhaustion,2.930415030971412,0.0808423182260023,0.45,0.16363636363636364,0.07775734682163105,0.7865999179981223,0.06006163535262904,1.3241266530425546,0.2787149097125469,2.930415030971412,0,1.0,1.0
2023-10-17,156602.9712412974,157225.7441294602,159987.87518911972,154292.7897637863,347794.0,56986900450.0,120006.0,1.0640686089454428,47,downtrend_crowded_exhaustion,1.580698073355812,0.08225463933661836,0.55,0.19642857142857142,0.05888039781388876,1.3542107439153974,0.03622234677193869,0.026896663812780473,0.5149974314041438,1.580698073355812,0,1.0,1.0
2023-10-18,158134.20468107678,153207.98823114813,159382.66344080793,153115.15977281856,308940.0,50637905900.0,122017.0,0.9289867039980632,47,downtrend_crowded_exhaustion,1.0370425321894468,0.032703267217552456,0.45,0.15789473684210525,0.03032817129196097,1.52943789242732,0.040908465285331284,0.16894974563557857,0.014811073634258438,1.0370425321894468,0,1.0,1.0
2023-10-19,152331.37561592323,146620.07736703512,153933.62401821022,144904.68608234668,385719.0,60891405300.0,128737.0,1.0973375615124814,47,downtrend_crowded_exhaustion,3.5117876945366593,-0.06996449297475904,0.25,0.08620689655172414,0.07842120544014008,1.689075829838893,0.061580501783949596,1.787587482405789,0.18998815772946975,3.5117876945366593,0,1.0,1.0
2023-10-20,145138.43534829994,141762.22849393392,148632.48958033923,139450.3785621648,463799.0,69944514400.0,136415.0,1.2237495586798215,47,downtrend_crowded_exhaustion,3.9239598575519072,-0.11179207837681837,0.05,0.01694915254237288,0.2252074030092306,2.8026827202317874,0.06477120962137896,1.2727909415185605,0.25177760617282796,3.9239598575519072,0,1.0,1.0
2023-10-23,141641.6698585686,141845.8572222496,142792.76093073745,139015.62225518006,451066.0,65915909750.0,142151.0,1.1547237973645903,47,downtrend_crowded_exhaustion,2.764602605472923,-0.09489324028567991,0.1,0.03333333333333333,0.2130365871424189,3.0150698734593604,0.026628473679278654,-0.5215717129065369,0.7493066075080944,2.764602605472923,0,1.0,1.0
2023-10-24,142054.04704036537,144547.43179243224,144804.76409682093,141745.26444446004,325462.0,48720076100.0,142103.0,0.828693564588757,47,downtrend_crowded_exhaustion,2.881708008356297,-0.08063763607687924,0.25,0.08333333333333333,0.1690104052411474,2.4742867668437483,0.021166060264247916,-0.7404708026972465,0.9158907227885711,2.881708008356297,0,1.0,1.0
2023-10-25,145871.47786709727,141611.4743999891,147155.30431181518,141460.8012170385,417831.0,63135410150.0,146914.0,1.045229662984907,47,downtrend_crowded_exhaustion,2.5575415251907274,-0.0756913132601359,0.05,0.016666666666666666,0.18568700227791624,2.297238485247704,0.04021215878801074,0.021450579271416057,0.026459408387852826,2.5575415251907274,0,1.0,1.0
2023-10-26,141441.79213243217,140808.58170937747,143235.1883647108,139256.82695870043,428696.0,63144333050.0,155074.0,1.016845620680504,47,downtrend_crowded_exhaustion,3.2013573018451384,-0.03963642471085116,0.05,0.016666666666666666,0.18613085877356816,1.671515687089004,0.02825368566115899,-0.5482404215098345,0.3900487141094566,3.2013573018451384,0,1.0,1.0
2023-10-27,140935.74322248675,142256.96517097135,143287.8115431767,139159.69578263556,441480.0,65652588600.0,157541.0,1.0304469770553892,47,downtrend_crowded_exhaustion,2.9401267848736845,0.0034899047672534156,0.25,0.08333333333333333,0.14398403181177777,1.2835102976590473,0.02901872506263417,-0.5847271801545948,0.7502864667559066,2.9401267848736845,0,1.0,1.0
2023-10-30,142694.66909670806,145151.50205200096,145745.1618348578,141460.09802808374,373255.0,56508504050.0,157651.0,0.8618781030406721,47,downtrend_crowded_exhaustion,2.3963969187839407,0.023304486253496792,0.5,0.16666666666666666,0.10349385624155616,0.9005499082385804,0.02952131907831673,-0.5442866281641575,0.8614583563683793,2.3963969187839407,0,1.0,1.0
2023-10-31,144333.45004297036,141472.84801844467,145724.91019151366,140932.88357145432,455376.0,69008567850.0,160480.0,1.0429541271050051,47,downtrend_crowded_exhaustion,2.3282180182153422,-0.021270414395204384,0.1,0.03333333333333333,0.12161717744039002,0.8801954317759705,0.03387241217788001,0.09936647598000674,0.11267976783143532,2.3282180182153422,0,1.0,1.0
2023-11-01,141261.03520349308,140968.30176748667,143687.91138930997,140692.27210141782,412098.0,62240372450.0,166055.0,0.9089421263603804,47,downtrend_crowded_exhaustion,2.2168605984127234,-0.004541811567371656,0.1,0.03333333333333333,0.12247167721568353,1.1950301374030337,0.021250446024618775,-1.0374229724941104,0.09214382625588842,2.2168605984127234,0,1.0,1.0
2023-11-02,140766.9670966233,139460.8904642823,142301.67609377927,139270.0871459695,303836.0,45557764500.0,169552.0,0.5833284177212471,47,downtrend_crowded_exhaustion,1.955510807831463,-0.009571087420486513,0.0,0.0,0.08925724208675412,1.3038723678693034,0.021737914749556223,-0.8049992727148018,0.06293838696392162,1.955510807831463,0,1.0,1.0
2023-11-03,140077.81029654376,139792.89015969163,141729.759411832,139214.62710351142,290964.0,43368758350.0,176966.0,0.4972419244517814,47,downtrend_crowded_exhaustion,2.3426323920144485,-0.017321296066721836,0.05,0.016666666666666666,0.1162718818773314,1.3676167975444258,0.01799184712074721,-1.1833240421902511,0.22991357324113448,2.3426323920144485,0,1.0,1.0
2023-11-06,139141.50472100117,137673.10349068398,140509.91114959517,137552.00053292885,317821.0,46329013050.0,195148.0,0.4877300861672962,47,downtrend_crowded_exhaustion,2.8205995561640793,-0.051521330854969905,0.0,0.0,0.21337451591114132,2.3540876642363973,0.021485028968395894,-0.6755287032173711,0.04094206128906342,2.8205995561640793,0,1.0,1.0
2023-11-07,137192.0435655644,134064.895158069,137989.8875158748,133209.39380551552,429355.0,60244678200.0,207789.0,0.725760940812266,47,downtrend_crowded_exhaustion,4.222524849473264,-0.05236307153023345,0.0,0.0,0.2583538175354487,3.3716014610037854,0.035658057276834944,1.8316314406080143,0.1789566945145484,4.222524849473264,0,1.0,1.0
2023-11-08,133610.52239984306,135846.2033121477,136628.5174837909,131136.56267281107,658495.0,92805982050.0,200293.0,1.1901756336576224,47,downtrend_crowded_exhaustion,3.733622422994633,-0.03633510790097594,0.05,0.016666666666666666,0.1874622357008171,3.0912536104846766,0.04042773870065701,1.1427009832259494,0.8575526932451898,3.733622422994633,0,1.0,1.0
2023-11-09,135803.34499007935,135284.71439327145,136855.17330713317,134301.72871450026,360549.0,51432634350.0,201886.0,0.5799246881619707,47,downtrend_crowded_exhaustion,3.0803997340748235,-0.02994514130167858,0.05,0.016666666666666666,0.17454351722404837,1.9895882519428858,0.018874597947629662,-0.9459837045519593,0.38496456183433964,3.0803997340748235,0,1.0,1.0
2023-11-10,135735.41107514998,139399.19152847852,140598.2286540114,134813.23366583054,456149.0,65714809700.0,193637.0,0.8568342382430861,47,downtrend_crowded_exhaustion,4.535625173140041,-0.002816299389499455,0.2,0.06666666666666667,0.0900276485580509,0.7951028708723993,0.04149948736968821,2.0426154402503442,0.7927332473091881,4.535625173140041,0,1.0,1.0
2023-11-13,140198.57453422566,133822.71001129967,141719.09176146373,133756.49034368532,450479.0,65086778700.0,193811.0,0.8434280036976943,47,downtrend_crowded_exhaustion,4.182964096720951,-0.027967652226601025,0.0,0.0,-0.006874787655505088,0.35483673724745723,0.05950112217205933,3.1746477608729085,0.008316335848043217,4.182964096720951,0,1.0,1.0
2023-11-14,133493.96312892076,134542.8126142225,136804.47506659693,132904.4045576751,423584.0,59571140400.0,196984.0,0.7656293343658661,47,downtrend_crowded_exhaustion,1.4151345161828202,0.0035648217647878955,0.1,0.03333333333333333,-0.05340063458358024,0.20215950103593672,0.02898757973868582,0.09503748132169094,0.42009703486112915,1.4151345161828202,0,1.0,1.0
2023-11-15,135990.06781863593,135348.50198664705,136754.31208085569,134679.0677392781,326842.0,45800524050.0,208643.0,0.448852216230571,47,downtrend_crowded_exhaustion,1.5310145587528747,-0.0036637117075478676,0.2,0.06666666666666667,0.040843362986811016,1.4188300408788848,0.015332599261292993,-0.9762923740274292,0.32258092888476453,1.5310145587528747,0,1.0,1.0
2023-11-16,135303.5868738713,134609.8775773196,136017.58446682114,134393.7981637601,274014.0,38208403750.0,217280.0,0.2319923556029504,47,downtrend_crowded_exhaustion,0.978918101476119,-0.004988270988177668,0.15,0.05,0.07348366271380335,2.7389898621747033,0.012062906023581609,-1.0310436417754794,0.13307133651278863,0.978918101476119,0,1.0,1.0
2023-11-17,133762.79942532445,132873.24343116445,134517.12097349545,132052.15319156775,308863.0,42317524400.0,218608.0,0.3456176412901895,47,downtrend_crowded_exhaustion,1.9624537485728033,-0.046814820270897006,0.0,0.0,0.12129489931145443,2.5835990869597443,0.018551272763990937,-0.44367925487469734,0.33310384241800306,1.9624537485728033,0,1.0,1.0
