date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,oi_ret_5,open_interest_mad_score,volume_mad_score,range_pct,range_mad_score,close_location,crowded_chase_score,signal,position,position_scale
2025-01-20,75849.29269526966,75753.73727230095,75915.4026036408,75267.78527736249,143550.0,54230663700.0,407281.0,-1.0428199583372912,14,uptrend_crowded_chase,1.1130589071115409,-0.0016422596781987542,0.00022291400629970148,0.8,0.9,-0.020010536506985588,-3.0453886293688304,0.35579837930302666,0.008548981866735054,0.270319434920055,0.7503690454532695,1.1130589071115409,0,1.0,1.0
2025-01-21,75757.62901633789,75736.29775260188,75964.58455425025,75419.21210862581,120899.0,45730109550.0,406915.0,-1.2136488321346066,14,uptrend_crowded_chase,0.7,-0.0002302133244777016,-0.0018810575962315834,0.7,0.8833333333333333,-0.03232159611897423,-3.1648914105963253,-0.8167225174285349,0.007200938807517854,-0.17652924256950872,0.58141119251636,0.7,0,1.0,1.0
2025-01-22,75734.51444762826,75553.68706786048,75841.77195836924,75531.03275933351,94458.0,35724754550.0,407999.0,-1.463109432160219,14,uptrend_crowded_chase,0.65,-0.0024111382541818216,-0.011592325447705165,0.65,0.8666666666666667,-0.04741211087440966,-2.811265871862184,-2.093863543505316,0.004112826403251901,-0.9751932775412948,0.07290457270040512,0.65,0,1.0,1.0
2025-01-23,75559.57840272941,75423.02364982883,75593.88538891425,75021.6501332068,132401.0,49778752900.0,400764.0,-1.1075375290328078,14,uptrend_crowded_chase,0.5199860608307142,-0.0017294115363858387,-0.004590632908752168,0.45,0.8,-0.0392433619448056,-3.8221720556950363,0.05901401474328715,0.007587010279038938,0.08095810691814115,0.7014134704542362,0.5199860608307142,0,1.0,1.0
2025-01-24,75423.97461134857,75687.48879559623,76183.58302228965,75365.90061832829,103766.0,39238871200.0,394934.0,-1.3365802982445916,14,uptrend_crowded_chase,1.167982026893097,0.0035064246031193402,-0.0025153476852621814,0.65,0.8833333333333333,-0.05455219469817507,-2.380694497675838,-1.2095734390199218,0.010803402477384509,1.035964053786194,0.39329228036456604,1.167982026893097,0,1.0,1.0
2025-01-25,75681.35820037629,75562.70317008728,75711.58338335143,75549.90292172416,4544.0,1717182400.0,394374.0,-4.463492016215726,14,uptrend_crowded_chase,0.6,-0.001648695543935319,-0.002521777922678381,0.6,0.85,-0.03220366726978874,-2.3150531419557465,-10.077717043402947,0.0021396860467436927,-1.4136652712013926,0.07917003844671383,0.6,0,1.0,1.0
2025-01-27,75439.05498064097,75653.76559849536,75905.63184748545,75337.31154939634,60721.0,22922037300.0,390262.0,-1.860528706452354,14,uptrend_crowded_chase,0.6,0.0012051240173753808,-0.0010897305064491158,0.6,0.8666666666666667,-0.0417860099802283,-1.30254570967467,-2.22393355511222,0.0075121217508889,-0.11207767145553175,0.5568234148297152,0.6,0,1.0,1.0
2025-02-05,75612.64662232304,75467.67039257086,75705.31423737937,74987.98120634214,129965.0,48938709800.0,399724.0,-1.1235091255111809,14,uptrend_crowded_chase,0.7228672855943035,-0.002459827405183468,-0.0011384841511753452,0.3,0.75,-0.020490414472343232,-0.5160973878093191,0.33927341794458676,0.009505169926483394,0.5064611532440201,0.6687119726455513,0.7228672855943035,0,1.0,1.0
2025-02-06,75463.74779845892,76333.6020648097,76677.2197416869,75441.0550106247,182692.0,69739685100.0,420184.0,-0.8328910357845485,14,uptrend_crowded_chase,4.503413291261575,0.011474207004594339,0.012072950286486472,0.95,0.9833333333333333,0.047319985202523895,1.645674313921031,1.576944513738934,0.016194240775021497,2.2385334409421542,0.7220292180784547,4.503413291261575,0,1.0,1.0
2025-02-07,76328.36622105021,77775.05601848535,78073.13733072912,76260.73851193082,223454.0,86331588500.0,460473.0,-0.7230486457389392,14,uptrend_crowded_chase,9.593483411312555,0.018883609769283716,0.027581404220278216,1.0,1.0,0.15353555972194854,5.440750667016297,2.2261007616919635,0.023303085996717755,4.079364726900554,0.8355321636981596,9.593483411312555,1,0.0,0.0
2025-02-08,77764.1088069286,77519.35558290425,77790.09215639002,77344.99474941786,16441.0,6374946950.0,459904.0,-3.331239557022259,14,uptrend_crowded_chase,6.339501816981574,-0.003287692078554505,0.025894420537241114,0.95,0.9833333333333333,0.15371807441642282,5.389501816981574,-5.8064688077329745,0.005741758346999413,-0.7520650306995,0.3917363497408322,6.339501816981574,0,1.0,1.0
2025-02-10,77789.27604643427,77695.15364701065,77894.08842109819,77081.68393556814,176519.0,68303978650.0,468932.0,-0.977029249290434,14,uptrend_crowded_chase,6.178696234494942,0.0022677957367485124,0.026983297293477815,0.95,0.9833333333333333,0.18363946015296584,4.387228584971271,0.9302360766176184,0.010456308371832443,0.7526992224297244,0.7551284149326857,6.178696234494942,0,1.0,1.0
2025-02-11,77695.1561117189,76867.02814076151,77773.77952118366,76671.55548095182,162992.0,62835086900.0,468111.0,-1.0550043274345078,14,uptrend_crowded_chase,5.147219138943192,-0.010658650731441122,0.018542479725575323,0.85,0.95,0.15793113833379557,3.2629676498348994,0.5245353013719901,0.01433936067117636,1.543967676844595,0.17734385449311532,5.147219138943192,1,0.0,0.0
2025-02-12,76862.01209951336,77537.93461926727,77538.34038026247,76826.27490644062,126862.0,48862592200.0,478459.0,-1.3274706412992092,14,uptrend_crowded_chase,3.202674589211958,0.008728143844421332,0.015777226829084334,0.9,0.9666666666666667,0.1298778122115678,2.302674589211958,-0.07183841111249888,0.009183446493877897,-0.16034548057529904,0.9994301633626163,3.202674589211958,0,1.0,1.0
2025-02-13,77549.36911859666,77684.2279749563,77877.10796051074,77284.98761930535,172693.0,66973422750.0,491940.0,-1.046841306220673,14,uptrend_crowded_chase,2.2143066027200318,0.001886732686489312,-0.0011678299981868756,0.9,0.9666666666666667,0.06610253578152125,1.0163721789371352,0.5958688475657925,0.007622143601610793,-0.4743429329866061,0.6742554306413685,2.2143066027200318,0,1.0,1.0
2025-02-14,77687.45267120795,77303.01523093175,78706.0994187369,77132.7425160578,249438.0,97308123750.0,506535.0,-0.7083830356624192,14,uptrend_crowded_chase,4.206050232297761,-0.004907209017349645,-0.0027907914139085888,0.75,0.9166666666666666,0.0965756509285125,1.2251615460146366,1.729230373016006,0.0203531116862509,2.732546999550242,0.10822256195273336,4.206050232297761,0,1.0,1.0
2025-02-15,77297.7245250091,77293.93297561709,77377.29971762013,77216.15959789469,9405.0,3633800050.0,506174.0,-3.985639020941311,14,uptrend_crowded_chase,2.024952184668951,-0.0001174890175696941,-0.005164037299114077,0.7,0.9,0.07642271509901555,1.3249521846689514,-7.2672705340276655,0.0020847706090499777,-1.5879775911473597,0.4826444082014954,2.024952184668951,0,1.0,1.0
2025-02-17,77294.65374514504,76969.38519071284,77618.66615616265,76850.03446642039,147816.0,57063155400.0,473041.0,-1.1632138084436203,14,uptrend_crowded_chase,0.8360661149259183,-0.004198877873204276,0.001331611907304353,0.65,0.8833333333333333,0.010476618214253719,0.18563768990545398,-0.3194065196787539,0.009986200199439934,0.0008568500409285442,0.15527687172574625,0.8360661149259183,0,1.0,1.0
2025-02-18,76972.93815348319,77040.3395635686,77106.16355867601,76772.63091576971,127590.0,49056612550.0,465686.0,-1.2946895893309518,14,uptrend_crowded_chase,0.65,0.0009218518853950641,-0.006417440161928356,0.65,0.8833333333333333,-0.027058935526772743,-0.328993713946701,-0.9093538530417314,0.004329324673226417,-0.9244558956299035,0.8026460182912327,0.65,0,1.0,1.0
2025-02-19,77036.9459613258,77377.2179138117,77703.67185176151,77007.0067881585,141680.0,54755506050.0,464982.0,-1.18842770168612,14,uptrend_crowded_chase,0.75,0.004372752666349955,-0.00395202564468522,0.75,0.9166666666666666,-0.056358062675442966,-0.451389905610316,-0.3095256127438099,0.009003490722282176,-0.09121228651393898,0.5314047524337612,0.75,0,1.0,1.0
2025-02-20,77372.19685303552,77762.06412200787,77903.98982314588,77264.5105812996,159202.0,61751045700.0,471445.0,-1.085628610131471,14,uptrend_crowded_chase,1.2050334840969203,0.004973637183813384,0.0059383051192087866,0.95,0.9833333333333333,-0.07179097670259971,0.046388834188767804,0.41728929981630525,0.008223537390197598,-0.24331589346884014,0.7780605032178227,1.2050334840969203,0,1.0,1.0
2025-02-21,77757.6245365146,77489.84710942242,77821.11057673974,77050.52145325196,166569.0,64484822350.0,472691.0,-1.0430322600689854,14,uptrend_crowded_chase,1.1644409223136558,-0.0035006402628193767,0.0025346637991254806,0.7,0.9,-0.06843858563634342,0.04734294655944535,0.42918250461937985,0.00994438822933331,0.40501344688904134,0.5701166066061533,1.1644409223136558,0,1.0,1.0
