date,open,close,high,low,volume,total_turnover,open_interest,speculation
2018-02-28,3878.377164374183,3882.1817859629127,3892.839514325407,3867.922410677567,44109.0,1681237820.0,158010.0,-1.275994478899778
2018-03-01,3883.711367032188,3867.758684497748,3904.046534028008,3866.386080421177,71838.0,2771190020.0,159422.0,-0.7971411904356772
2018-03-02,3861.91251802169,3884.721416283507,3898.9857389612566,3858.512022817026,81612.0,3151227030.0,159855.0,-0.6722908443595274
2018-03-05,3848.174812018086,3804.170400582856,3850.417973558168,3803.493995810729,100584.0,3787977980.0,153726.0,-0.42417859765027927
2018-03-06,3782.893705147951,3818.6230168875736,3830.374111235309,3766.784657731756,87723.0,3275922000.0,148630.0,-0.5272758734695112
2018-03-07,3822.5093132643465,3795.823790471708,3833.713396538064,3791.049534183175,56192.0,2093563320.0,148715.0,-0.9732573246094368
2018-03-08,3800.070089682476,3800.7331932056254,3820.84313037138,3795.998153676139,45854.0,1711431860.0,146533.0,-1.1617882231630303
2018-03-09,3805.665076765609,3804.119161762399,3818.5927103228137,3767.492896454628,79281.0,2970498680.0,146641.0,-0.6149889194660324
2018-03-12,3785.112506247303,3729.9400695264335,3788.41753216078,3721.080826957893,100747.0,3697261570.0,152460.0,-0.4142898428516073
2018-03-13,3740.021079782394,3741.036867057352,3750.533746288994,3730.818627129966,41178.0,1515575020.0,151870.0,-1.305120758587626
2018-03-14,3743.356317142293,3765.324877726372,3767.870304031725,3737.458169116194,48395.0,1786568680.0,151300.0,-1.1398681181932584
2018-03-15,3769.3018808094025,3761.3771191190535,3777.9185312906698,3744.892988277798,54588.0,2046421710.0,151655.0,-1.0217941258713186
2018-03-16,3757.39440608373,3743.001116949208,3760.0509997102295,3734.7707169414016,49380.0,1812690130.0,151305.0,-1.119752183257875
2018-03-19,3730.50576189467,3586.635694504276,3731.6180062519866,3579.8585148441,205258.0,7406374000.0,162490.0,0.23365126301576555
2018-03-20,3569.594640480603,3556.351779746153,3591.7419754600432,3537.5895629820047,150551.0,5236548620.0,152297.0,-0.011530664525357831
2018-03-21,3556.598416111606,3551.163605573392,3564.4799172354565,3536.8006134568946,65260.0,2252754100.0,152941.0,-0.8516729349413633
2018-03-22,3549.6499134698583,3574.0958209742275,3591.3468204283363,3546.251415947768,67570.0,2339079230.0,151710.0,-0.8088067061959181
2018-03-23,3567.868285813928,3602.293397799754,3640.2616538963766,3527.214807454397,116901.0,4085064850.0,136712.0,-0.15654910058324142
2018-03-26,3631.9509242909376,3578.731794342408,3642.830008132881,3564.949685145465,86213.0,3059203180.0,144337.0,-0.5153298648051274
2018-03-27,3577.2753738356514,3593.300813178815,3605.8544153074113,3550.505568249655,63883.0,2235481430.0,142896.0,-0.8050638076417189
2018-03-28,3583.708377168988,3566.292064249364,3593.644420662804,3546.155764241911,85856.0,3006574590.0,138336.0,-0.4770140342420076
2018-03-29,3553.42154423608,3453.4019650051723,3557.379005119651,3437.7257460799187,223996.0,7709045170.0,155623.0,0.36419177882197257
2018-03-30,3445.071569135164,3575.499845572688,3583.445043675212,3439.2249935266705,193976.0,6568100310.0,126273.0,0.42928821028938824
2018-04-02,3578.2010181552487,3614.509227658714,3637.8524274789656,3562.018659164013,125395.0,4372041350.0,123650.0,0.014013761028175966
2018-04-03,3601.71532161471,3614.3957884602833,3620.968052502367,3591.356659706378,58523.0,2052512560.0,122568.0,-0.739246138650561
2018-04-04,3600.629603041229,3637.662186656866,3639.9771628089584,3595.405964986702,60092.0,2135718380.0,119717.0,-0.6892539030005895
2018-04-09,3732.418382965696,3769.668802781495,3798.97375805711,3701.321155175503,112643.0,4159959770.0,117347.0,-0.040911831841970295
2018-04-10,3756.5099931670657,3754.751745566261,3761.484002391527,3725.3331371696136,70001.0,2590689560.0,114576.0,-0.4927288306029791
2018-04-11,3752.762694471741,3795.4507075307697,3800.856885750281,3749.283674374516,65937.0,2464065100.0,115048.0,-0.556649691880832
2018-04-12,3810.809580391681,3816.3684707472144,3819.340707887944,3786.543041050564,62435.0,2361765350.0,115442.0,-0.6146422237657557
2018-04-13,3817.3806052400914,3855.392911003907,3872.644452018355,3807.916139446485,103305.0,4077447340.0,113387.0,-0.09312096860941954
2018-04-16,3882.319990486173,3886.22300877036,3895.1966731641655,3854.9663647098223,77392.0,3025684260.0,111740.0,-0.3672913279503753
2018-04-17,3899.738457563392,3946.764285650098,3950.463082102443,3849.966657542229,115745.0,4552645190.0,111283.0,0.03931298921498371
2018-04-18,3948.583660637071,3903.975847995647,3993.8929986556286,3896.174552932761,130700.0,5176245330.0,110260.0,0.17006340746863868
2018-04-19,3906.561386828928,3875.921415236101,3912.921304973787,3871.811034603745,79502.0,3142419310.0,109805.0,-0.3229238868027037
2018-04-20,3869.718653879306,3866.466086591885,3894.129752036903,3856.201255750229,69314.0,2716792020.0,114468.0,-0.5016484019565268
2018-04-23,3877.764738340268,3902.537132033777,3929.858725857696,3845.804871278885,100896.0,3994702410.0,114039.0,-0.12245021179034034
2018-04-24,3886.542235292045,3826.648229617842,3893.4850851397273,3821.669766927338,103644.0,4075287360.0,117517.0,-0.12562105388386374
2018-04-25,3827.20797633358,3834.7983642863655,3855.974825257173,3822.2293579545935,73890.0,2879980840.0,120559.0,-0.4895617588582002
2018-04-26,3820.828138387696,3852.885764740172,3872.285562793516,3815.840774292297,68006.0,2646328830.0,116654.0,-0.5396163519147543
2018-04-27,3854.36294664289,3879.001592987256,3906.4915418366304,3853.6274689664624,90521.0,3553476040.0,111112.0,-0.2049568336272335
2018-05-02,3902.47092304778,4010.9109457736186,4013.442121086722,3899.90352784117,109950.0,4414036360.0,118411.0,-0.07413590653910063
2018-05-03,4015.201096413427,3981.126620122645,4029.254878110587,3971.230534480566,74971.0,3030140860.0,117738.0,-0.451360444780428
2018-05-04,3972.8460625482167,3963.949225101186,3983.682492132146,3953.9848195572304,52302.0,2103550800.0,115628.0,-0.7933435301844509
2018-05-07,3938.740205010408,3994.356031684634,4006.3741156298383,3933.592474891839,76223.0,3082590640.0,118922.0,-0.4448045615981653
2018-05-08,3985.21655003794,3978.7806224812016,3992.2662928926734,3957.868255333792,48166.0,1944750550.0,114638.0,-0.8671259594919372
2018-05-09,3979.748538317887,3967.874492894139,4030.4068584165634,3954.021357947751,95927.0,3904288620.0,117579.0,-0.20352296255241287
2018-05-10,3981.3273244135776,4008.158600348572,4008.817200697145,3959.6068053089866,59616.0,2421517680.0,119344.0,-0.6940860847936294
2018-05-11,4010.594146718017,3992.309084287832,4019.6460257927015,3977.375215250034,47072.0,1915884380.0,115331.0,-0.8961279105520609
2018-05-14,3989.815090541513,3985.42540078344,4012.728965910269,3978.270878343789,52141.0,2114138210.0,113091.0,-0.7742412169044104
2018-05-15,3985.19452726195,3915.625232714205,4000.4564858979215,3911.8536629190407,104213.0,4187465690.0,115485.0,-0.10270376978397171
2018-05-16,3904.2536516194136,3907.827078862048,3926.249423685198,3877.1857034051336,78721.0,3122615380.0,109495.0,-0.32996893019820855
2018-05-17,3885.126978025498,3889.5318474011738,3902.226679790992,3860.8172499245593,52786.0,2080961400.0,107183.0,-0.7082916499334941
2018-05-18,3886.66442632171,3992.745731605584,4011.4630724495087,3885.205343082115,123862.0,5004637620.0,107886.0,0.13809292856503258
2018-05-21,3991.0886541667833,4016.996187686038,4018.867226306844,3961.834583719689,71465.0,2908796350.0,106497.0,-0.39890899637756266
2018-05-22,4033.1977707416745,4001.489384221524,4131.455753551389,3998.705209274316,181738.0,7553308650.0,110543.0,0.4971615039407516
2018-05-23,4010.875564434471,3978.021181100835,4016.396562932037,3947.9648391224,86878.0,3528938630.0,103158.0,-0.1717569578029369
2018-05-24,3979.4686780799966,3989.138735091584,4006.724156184133,3970.5021899234257,53921.0,2184592290.0,100782.0,-0.6254397558367789
2018-05-25,3986.805561903248,3947.18229636309,4001.805850666613,3934.530677516847,75645.0,3033249900.0,99810.0,-0.2772170345016967
2018-05-28,3972.372580031633,4035.203154688849,4057.755266249194,3962.365586755951,118342.0,4842112080.0,109995.0,0.07314382734817679
2018-05-29,4040.8347875827376,4024.05316728645,4059.962365208092,4011.296117394732,81261.0,3339822310.0,109447.0,-0.2977742171555022
2018-05-30,4025.951093998066,3996.428382443551,4062.3550644730985,3987.043611682732,87180.0,3576369490.0,110364.0,-0.23580904689831428
2018-05-31,4000.049110808349,3988.8418166504944,4008.2199953640143,3960.6923302393743,76578.0,3100313270.0,109234.0,-0.3551825409325452
2018-06-01,3989.496785724056,3976.780868912653,4026.2030490118304,3975.868012675418,79720.0,3254525590.0,111933.0,-0.33937998266322933
2018-06-04,3975.450189494056,3967.304116025844,3997.8558612069046,3959.781218861929,66474.0,2709684880.0,110665.0,-0.5096967261274176
2018-06-05,3967.108883558854,3975.891071012262,3992.126285033117,3929.010477436708,80486.0,3268478820.0,107235.0,-0.28693943163051233
2018-06-06,3980.4252595091225,3978.478299640549,3998.24136790763,3964.785707802345,65760.0,2682824810.0,108777.0,-0.5032881642675864
2018-06-07,3982.484736870967,4010.2535587344382,4018.1064044904647,3948.553478984904,93320.0,3804503010.0,114226.0,-0.20214449490869255
2018-06-08,4001.8649293255226,3939.2409812931937,4023.362026688692,3937.395900423345,108545.0,4413083300.0,110548.0,-0.018284982237710957
2018-06-11,3933.750584609807,3943.140468196829,3954.292666957661,3916.9563763255687,55889.0,2240044010.0,109313.0,-0.6708477459775557
2018-06-12,3945.8356761328632,3955.645374813833,3968.352790273668,3943.263405326181,44421.0,1784810610.0,108774.0,-0.8955600046808946
2018-06-13,3956.72713477721,4016.4429975589615,4033.170459806636,3918.0685131724654,142175.0,5748231700.0,107741.0,0.2773284943796883
2018-06-14,4015.78219100445,4009.004657529038,4036.641569825596,3999.026671010986,66630.0,2722302200.0,105206.0,-0.45676540632330676
2018-06-15,4011.123844925277,4017.4625447993576,4043.93014743264,4001.973609190211,71354.0,2924432510.0,102122.0,-0.3585147729644133
2018-06-19,4042.648748371441,4069.629843978093,4120.027936997725,4022.768001605941,127524.0,5277535170.0,96589.0,0.27783971907956384
2018-06-20,4075.3310309225135,4127.858791699308,4135.635591919301,4057.2261942552864,108287.0,4524568540.0,109774.0,-0.01363859699654934
2018-06-21,4138.366412908866,4088.24451141606,4148.132312231369,4075.388199773072,75320.0,3148150940.0,102531.0,-0.308419488088439
2018-06-22,4090.516149134851,4076.098036625272,4097.665568882696,4064.076800303251,57149.0,2379139260.0,98402.0,-0.5433992367799478
2018-06-25,4066.828337653921,4107.2744970676,4116.948897516394,4066.133161860013,61241.0,2563771580.0,106227.0,-0.5507614139303848
2018-06-26,4092.646932952925,4087.193268795624,4095.053716294522,4069.2413991833855,59108.0,2460644480.0,101646.0,-0.5421299095454769
2018-06-27,4089.663754814873,4076.069089172781,4107.223369612203,4056.1171858485295,74654.0,3102439590.0,102621.0,-0.3181784842166738
2018-06-28,4079.6679218113,4071.43641270836,4098.7607230215135,4069.80624096556,58236.0,2410419910.0,98927.0,-0.5298784841924069
2018-06-29,4068.056140315468,4140.727436928275,4142.55750742877,4045.618541217265,90409.0,3720201370.0,102978.0,-0.13017155321782287
2018-07-02,4113.932090091145,4055.97185043338,4176.77408548468,4036.697495369877,138075.0,5720422340.0,99220.0,0.3304574089143485
2018-07-03,4061.104862108085,4042.22563818208,4065.6727478901366,4031.721423277986,54519.0,2230977910.0,97386.0,-0.5801331983837547
2018-07-04,4040.580467915537,3994.7417345855774,4055.337563738215,3989.181228347718,71594.0,2902266790.0,99874.0,-0.3328981199480728
2018-07-05,3995.099975933576,3996.3760775421824,4016.388577951992,3986.321176505922,46446.0,1885438940.0,97908.0,-0.7457379147840322
2018-07-06,4000.7136528269457,4001.162243889782,4018.3752218278623,3984.089571401346,58214.0,2367628150.0,100201.0,-0.5430522930027846
2018-07-09,4007.083586067,4032.962786960739,4047.689739603576,4004.3775890699726,67125.0,2758641850.0,102061.0,-0.41901412091674123
2018-07-10,4036.6053636096703,4037.263383840848,4045.618358812641,4021.015344322309,37984.0,1558897910.0,102493.0,-0.992629485136227
2018-07-11,4041.594096121482,3964.912953659796,4068.8358294986215,3962.271689946881,92508.0,3786982290.0,106495.0,-0.1408029084254382
2018-07-12,3960.886843988999,3947.628508986773,3969.77033492823,3936.318332254784,57548.0,2303264760.0,106156.0,-0.6122903281641631
2018-07-13,3951.640789659224,3949.958009418448,3972.725980072632,3937.633190716486,44141.0,1782869550.0,107024.0,-0.8856640526160487
2018-07-16,3977.919156365274,3977.839369035239,3991.990157040785,3949.010705138835,62932.0,2572001470.0,108659.0,-0.546159759684262
2018-07-17,3984.547985428652,3942.715917137204,3991.9817172646985,3929.472289244055,60587.0,2454291580.0,110158.0,-0.5978353502351701
2018-07-18,3947.8886130990127,3947.958551181683,3971.9482825270607,3942.436350944628,47551.0,1918059440.0,108447.0,-0.8244587551085016
2018-07-19,3950.481785668197,3970.90701603048,3986.911204962387,3913.306715693693,110962.0,4501461360.0,111288.0,-0.0029336353997946995
2018-07-20,3976.9381651804974,3959.105428882645,3992.0631280597777,3949.591167623735,55844.0,2269068900.0,109249.0,-0.6710675914893284
2018-07-23,3960.400709090577,3926.087466233052,3962.239368198472,3918.345828380223,77664.0,3140470990.0,114387.0,-0.3871956065807695
2018-07-24,3919.542969297631,3905.150648766089,3934.981514099859,3902.211950248928,65464.0,2623783130.0,115527.0,-0.5680038956514653
2018-07-25,3914.446486974173,3930.929062222764,3939.017696160266,3913.211553643153,54091.0,2156385370.0,114974.0,-0.7540382024271038
2018-07-26,3942.242675891876,3973.695081819005,3981.573755222609,3936.221927883023,91098.0,3695868080.0,110610.0,-0.19407465078605718
2018-07-27,3980.626308017647,3909.7056132608577,3987.953203048091,3900.577378694728,84171.0,3361128620.0,111486.0,-0.2810485786081677
2018-07-30,3907.588594977785,3898.588884679431,3928.058996001778,3895.198144791937,62424.0,2505054850.0,113501.0,-0.5978618306408716
2018-07-31,3894.224208461261,3876.2555688038574,3914.6813774306825,3873.052445215255,61780.0,2487598650.0,110706.0,-0.5832983512973647
2018-08-01,3868.6498826502975,3845.988064230402,3889.495152554612,3830.233385247785,80787.0,3175996040.0,114027.0,-0.34461920096351384
2018-08-02,3848.5434535170816,3856.108814551574,3868.1994724347146,3839.856358288724,57637.0,2298383250.0,111713.0,-0.6617683598849949
2018-08-03,3866.689091726618,3902.9648608520192,3957.92928452579,3861.9398651079136,120648.0,4818115010.0,105068.0,0.1382694554679613
2018-08-06,3932.69269947444,3923.8705333873872,3950.078166059877,3911.455739714091,75241.0,3041894640.0,103602.0,-0.31986033951107606
2018-08-07,3926.408735658736,3884.5630824950463,3928.435984060984,3880.580622528989,69082.0,2741420290.0,105473.0,-0.42316079119216754
2018-08-08,3877.6681746061727,3937.1600175822496,3955.041059490723,3872.804229156435,102212.0,3977036600.0,104651.0,-0.02358191680155005
2018-08-09,3937.1043972822354,3940.2547622157126,3972.430902557198,3901.899711949452,120575.0,4736302870.0,107198.0,0.11759437420879049
2018-08-10,3951.835493705928,3927.674157826601,3987.626989150493,3925.389529992685,125549.0,4936661560.0,107371.0,0.1564059936264736
2018-08-13,3987.816003070672,3995.9746713140216,4024.204900652568,3950.860247253484,154371.0,6213967290.0,110744.0,0.33213756472993966
2018-08-14,4021.362997700648,3946.544572215069,4033.6815988221497,3941.052009057408,114959.0,4644216970.0,112615.0,0.020600621301793187
2018-08-15,3979.735256708825,3981.6178026685934,3989.308040518612,3956.540207426533,88548.0,3554403690.0,116241.0,-0.2721208442513642
2018-08-16,3962.3278209777536,3858.104695593105,3970.7138755312735,3854.290430832853,138315.0,5445867250.0,117770.0,0.16080012280575712
2018-08-17,3858.3558649624856,3852.213606862357,3881.7703455594615,3832.567837579197,85322.0,3329196460.0,118793.0,-0.33095014814252804
2018-08-20,3860.6975985195777,3879.50471139574,3901.013326971753,3838.835028434847,111154.0,4328377770.0,119922.0,-0.07592490427337675
2018-08-21,3882.8744908307976,3868.1142199772567,3893.056982143154,3852.11207330925,70469.0,2742546690.0,113439.0,-0.4760923507096413
2018-08-22,3875.510908644487,3855.218643363184,3877.8781721882174,3836.797786934897,80148.0,3110795780.0,115462.0,-0.36506654596754656
2018-08-23,3855.222170240416,3850.648990265872,3897.315223955713,3847.557622787601,89094.0,3454289140.0,117011.0,-0.2725759553304638
2018-08-24,3852.088303594297,3804.922938870876,3858.625774780159,3792.5813702467767,99731.0,3829441170.0,118127.0,-0.16928375545090346
2018-08-27,3791.599800845562,3792.5348118601705,3817.2210932139706,3783.7475379954594,72654.0,2789932040.0,116828.0,-0.474994320691547
2018-08-28,3792.4214520832975,3845.119694502533,3865.638831480757,3787.9662779095993,122010.0,4710250610.0,120983.0,0.008452968728739211
2018-08-29,3833.5162098255846,3827.865725591024,3854.979320283416,3813.591618206678,82366.0,3189750850.0,119792.0,-0.37458417508374414
2018-08-30,3817.456912847384,3796.023966010578,3845.1322146832968,3785.4619291892977,88204.0,3408324580.0,115330.0,-0.2681452707795259
2018-08-31,3799.457215304192,3783.451003037303,3815.085988307735,3781.915146499826,54476.0,2109167480.0,109966.0,-0.7024109893981738
2018-09-03,3779.045932054884,3750.467627357578,3788.870549754686,3747.886102927349,78540.0,2988090220.0,108533.0,-0.3234462250526244
2018-09-04,3750.8337727719545,3754.812130150073,3765.673823767768,3742.45855343543,45453.0,1720803160.0,107814.0,-0.8637286951265635
2018-09-05,3756.303869439811,3756.0769378832456,3771.933761690713,3751.7555008210174,44174.0,1678781990.0,109101.0,-0.9041376779885829
2018-09-06,3770.082319452734,3775.355176808506,3789.790660895622,3765.577980808962,62982.0,2407380860.0,105142.0,-0.512462846184705
2018-09-07,3784.62419958578,3767.158607686729,3794.521401620294,3761.782932340821,54249.0,2075236900.0,103425.0,-0.6452621532765229
2018-09-10,3783.468067397679,3794.7751042061386,3813.7453734921705,3778.103728512552,81989.0,3152244940.0,105560.0,-0.25269441971075884
2018-09-11,3788.2378198900137,3756.265196985845,3794.39395746743,3744.362647300378,69363.0,2644646750.0,106962.0,-0.43312004706570384
2018-09-12,3752.439160956823,3775.250169763861,3777.501468524928,3747.03876830544,47636.0,1808272610.0,104557.0,-0.7861435993383129
2018-09-13,3766.690578697764,3786.27655962384,3805.222300773001,3764.605708094545,66574.0,2550813190.0,104849.0,-0.4542071089342308
2018-09-14,3792.631212138476,3843.732854455277,3847.721197555202,3787.544095026491,106659.0,4124774630.0,111093.0,-0.040730858817443004
2018-09-17,3871.16677057075,3884.298564134703,3911.716085475488,3860.0031035084335,126463.0,4955738270.0,108506.0,0.15314430427469888
2018-09-18,3890.4801339429455,3871.240664317148,3895.703255659917,3863.5979046829066,51178.0,2001601220.0,109526.0,-0.7608522117904856
2018-09-19,3885.029964661736,3899.4272040720352,3906.4971493623934,3857.829486285553,72798.0,2855614190.0,108447.0,-0.39857309207518893
2018-09-20,3915.655134329183,3847.7992373453535,3928.721824925679,3839.989457675808,81589.0,3191543840.0,105159.0,-0.2537790415357064
2018-09-21,3840.712744827848,3841.868877389982,3850.3373019991136,3827.1723710481738,61036.0,2360466870.0,104551.0,-0.5382111366009414
2018-09-25,3818.380839195691,3849.4166659011366,3854.789340311251,3799.375385765493,60575.0,2344625580.0,108857.0,-0.5861528275919243
2018-09-26,3850.712284522198,3868.050373117203,3882.760181786401,3845.588039380742,72424.0,2834238310.0,108947.0,-0.4083237892716052
2018-09-27,3867.43146083936,3867.447454963476,3869.231276486574,3835.7259755114287,51504.0,2004469980.0,103083.0,-0.6938750144130577
2018-09-28,3857.625609069555,3874.8341475206735,3877.7382718504527,3854.506146066323,54223.0,2117747990.0,99281.0,-0.604849040691439
2018-10-08,3889.100548227,3946.078770117704,3955.954090741633,3888.514594421865,85522.0,3382883590.0,104075.0,-0.19633814029532953
2018-10-09,3953.111319311664,3999.411689902909,4003.7157257690233,3951.887801147228,68864.0,2764251360.0,107734.0,-0.4475316809792317
2018-10-10,4016.1738418105247,4044.901524280865,4052.770006461772,3969.889707538669,81389.0,3301618040.0,108707.0,-0.28941606073605725
2018-10-11,4004.51909710854,4058.126010586469,4094.551124009037,3986.995893396694,142256.0,5833618190.0,113919.0,0.2221405818435328
2018-10-12,4058.3754662790498,4072.074901341752,4079.464922762916,4042.64986078314,67744.0,2780988580.0,114030.0,-0.5207256767168125
2018-10-15,4097.160321673681,4151.970478524095,4159.892286355293,4093.1695073607743,128099.0,5366206740.0,118761.0,0.07569033226731116
2018-10-16,4157.161119102295,4109.515205027892,4158.357584475232,4096.077579319283,87837.0,3671652140.0,110424.0,-0.22884467734874828
2018-10-17,4119.267285712998,4199.929980518186,4209.627552483437,4112.774882690419,145176.0,6144473520.0,130378.0,0.10750887587002447
2018-10-18,4197.259181741934,4179.000048788421,4201.371070876199,4161.983161172779,100672.0,4264870530.0,122980.0,-0.20015403308951102
2018-10-19,4187.013804626416,4170.144308312656,4196.731174772086,4123.1774808006285,110488.0,4668481680.0,116064.0,-0.04923484532486437
2018-10-22,4169.772181228999,4146.617776786174,4170.889549150543,4131.427344236892,79349.0,3346511890.0,116534.0,-0.38432723142215314
2018-10-23,4145.362798064985,4154.938334287397,4176.657010922072,4136.162337884251,69325.0,2931550010.0,120537.0,-0.5531511682393627
2018-10-24,4135.1773654634735,4098.633464876239,4141.222147254785,4090.0981125629855,108721.0,4528974320.0,110737.0,-0.018373052805407776
2018-10-25,4110.169148505955,4122.920769237543,4139.484379941666,4100.815897551112,71979.0,3006730170.0,113567.0,-0.45601856132165824
2018-10-26,4123.666610936098,4249.660595507028,4254.26585247239,4122.944509952306,154141.0,6538101200.0,127488.0,0.1898455254153919
2018-10-29,4246.07274590164,4224.901115614492,4268.891957681864,4218.226011783404,101930.0,4370576870.0,121637.0,-0.1767548963848848
2018-10-30,4228.41251884134,4241.862330780912,4284.210092479335,4209.165305281528,118507.0,5094893690.0,123804.0,-0.04372763934576141
2018-10-31,4244.327875092118,4202.933303449048,4252.761286978775,4181.802131343633,114397.0,4892376620.0,116003.0,-0.013941198015288083
2018-11-01,4203.981894162369,4197.638831609115,4235.024382251871,4182.082165247974,101622.0,4343626900.0,114448.0,-0.11886052422898873
2018-11-02,4159.551579318863,4206.373779749181,4208.885582776016,4145.400725486225,122778.0,5204520470.0,112272.0,0.08945334805881401
2018-11-05,4201.839436744454,4129.576571257193,4209.539458885002,4123.459902867163,115567.0,4878645520.0,106698.0,0.07984803436717414
2018-11-06,4143.464917039227,4143.522818772783,4162.813220111073,4130.032869565218,91933.0,3853405910.0,105067.0,-0.13353819103070436
2018-11-07,4126.856757793765,4163.715457018549,4163.937923582213,4095.393157626516,112324.0,4695780350.0,105499.0,0.06268607798078982
2018-11-08,4159.129710076494,4184.723187836826,4190.798533172326,4139.347463937997,108830.0,4601592910.0,112076.0,-0.02939018089020239
2018-11-09,4187.516177503534,4207.699785789557,4226.261576001864,4173.223872906076,101495.0,4343058220.0,115774.0,-0.1316304787014648
2018-11-12,4199.002518913491,4123.698715793108,4202.259023942663,4121.452008106952,106552.0,4498546080.0,110029.0,-0.03211083851136373
