date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,daily_return,is_up_day,price_up_ratio,speculation,speculation_median_past,speculation_mad_past,speculation_mad_score,signal,position_scale,is_effective_signal,open,base_position,reduce_signal,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2024-03-08,113270.65580490432,up_trend,11.0,1,11.0,31,price_up_speculation_up,-0.968221628684508,0.001348333333267097,1,0.7,0.0261616805691762,0.3944545241734136,0.2565632830669884,-0.968221628684508,0,1.0,0,113118.1348530849,1.0,0.0,1.0,0.001348333333267097,0.001348333333267097,0.14058991830538814,0.08804761992712284,0.94895866661765,0.94895866661765,-0.8518482171552431,-0.9072165911704576
2024-03-11,116149.7887487403,up_trend,11.0,1,11.0,31,price_up_speculation_up,-0.6985120865117856,0.0310999773545188,1,0.7,0.1287539913492486,0.3944545241734136,0.2565632830669884,-0.6985120865117856,0,1.0,0,112646.48559758916,1.0,0.0,1.0,0.0310999773545188,0.0310999773545188,0.1716898956599069,0.11914759728164159,0.94895866661765,0.94895866661765,-0.819075475360948,-0.8744438493761626
2024-03-12,119641.97952520676,up_trend,11.0,1,11.0,31,price_up_speculation_up,-0.7274664510592148,0.018161922214809063,1,0.7,0.1452996026262555,0.3944545241734136,0.2310109174333652,-0.7274664510592148,0,1.0,0,117507.8117878828,1.0,0.0,1.0,0.018161922214809063,0.018161922214809063,0.18985181787471594,0.13730951949645065,0.94895866661765,0.94895866661765,-0.7999366837004608,-0.8553050577156752
2024-03-13,118621.2365854309,no_trend,,1,11.0,31,price_up_speculation_up,-0.9689654158310794,-0.018109843796397247,0,0.6,0.0744715976691694,0.3944545241734136,0.2227381117948617,-0.9689654158310794,0,1.0,0,120809.06997180838,1.0,0.0,1.0,-0.018109843796397247,-0.018109843796397247,0.1717419740783187,0.11919967570005341,0.94895866661765,0.94895866661765,-0.8190205958174612,-0.8743889698326758
2024-03-14,112022.82809349798,up_trend,12.0,1,11.0,31,price_up_speculation_up,0.1960242836497686,-0.059133271521661986,0,0.5,0.3713093354391957,0.3145420040317636,0.195328046920637,0.1960242836497686,0,1.0,0,119063.43874511568,1.0,0.0,1.0,-0.059133271521661986,-0.059133271521661986,0.11260870255665667,0.060066404178391375,0.94895866661765,0.94895866661765,-0.8813344495203094,-0.9367028235355239
2024-03-15,114879.9057833913,up_trend,12.0,0,,31,price_up_speculation_up,-0.6150073251543043,0.023778022993108456,1,0.5,0.1190265520717665,0.2847212787850219,0.1817207006983786,-0.6150073251543043,0,1.0,0,112211.73262493896,1.0,0.0,1.0,0.023778022993108456,0.023778022993108456,0.13638672554976516,0.08384442717149987,0.94895866661765,0.94895866661765,-0.8562774856824007,-0.9116458596976151
2024-03-18,116635.82843141958,up_trend,12.0,1,12.0,31,price_up_speculation_up,-0.1068100851693458,0.01768056447686911,1,0.6,0.1524919531264966,0.1717164123785518,0.121399773259379,-0.1068100851693458,0,1.0,0,114609.46833683056,1.0,0.0,1.0,0.01768056447686911,0.01768056447686911,0.15406729002663422,0.10152499164836892,0.94895866661765,0.94895866661765,-0.8376459423930733,-0.8930143164082879
2024-03-19,114777.5935745528,up_trend,12.0,1,12.0,31,price_up_speculation_up,-2.3288210948496655,-0.01198580962179342,0,0.6,-0.0645880954211273,0.148895777876376,0.0618308122308393,-2.3288210948496655,0,1.0,0,116169.98489729843,1.0,0.0,1.0,-0.01198580962179342,-0.01198580962179342,0.1420814804048408,0.08953918202657551,0.94895866661765,0.94895866661765,-0.850276428886773,-0.9056448029019875
2024-03-20,116981.30857925958,up_trend,12.0,1,12.0,31,price_up_speculation_up,-3.016328104956355,0.021656470813406985,1,0.6,-0.1394810929511999,0.137026796987752,0.0618308122308393,-3.016328104956355,0,1.0,0,114501.6078507516,1.0,0.0,1.0,0.021656470813406985,0.021656470813406985,0.16373795121824775,0.11119565283998245,0.94895866661765,0.94895866661765,-0.8274551284706058,-0.8828235024858202
2024-03-21,117150.57303903022,down_trend,13.0,1,12.0,31,price_up_speculation_up,-3.9188632325521184,-0.004462594229768311,1,0.7,-0.2353533402864061,0.1238902717105075,0.0618308122308393,-3.9188632325521184,0,1.0,0,117675.71199235116,1.0,0.0,1.0,-0.004462594229768311,-0.004462594229768311,0.1592753569884794,0.1067330586102141,0.94895866661765,0.94895866661765,-0.8321577508152377,-0.8875261248304522
2024-03-22,114214.21441320475,down_trend,13.0,1,12.0,31,price_up_speculation_up,-2.442245836756158,-0.02350152637891713,0,0.6,-0.1319639044237925,0.0967490748704679,0.0631651362786602,-2.442245836756158,0,1.0,0,116963.02400726952,1.0,0.0,1.0,-0.02350152637891713,-0.02350152637891713,0.13577383060956227,0.08323153223129698,0.94895866661765,0.94895866661765,-0.8569233462048483,-0.9122917202200629
2024-03-25,107366.8720415848,down_trend,13.0,1,12.0,31,price_up_speculation_up,0.1749290164542562,-0.06200810145308525,0,0.5,0.1248989040942082,0.0967490748704679,0.1085400242738119,0.1749290164542562,0,1.0,0,114464.60487335938,1.0,0.0,1.0,-0.06200810145308525,-0.06200810145308525,0.07376572915647706,0.02122343077821176,0.94895866661765,0.94895866661765,-0.9222666573883577,-0.9776350314035722
2024-03-26,108390.37476156023,down_trend,13.0,1,13.0,31,price_up_speculation_up,-1.0272263896755611,0.004889569659775626,1,0.5,-0.0685536749511882,0.0967490748704679,0.1085400242738119,-1.0272263896755611,0,1.0,0,107862.97124992336,1.0,0.0,1.0,0.004889569659775626,0.004889569659775626,0.07865529881625266,0.026113000437987366,0.94895866661765,0.94895866661765,-0.9171140940241351,-0.9724824680393496
2024-03-27,108335.4070444004,down_trend,13.0,1,13.0,31,price_up_speculation_up,-0.0317920870559016,-0.007042926951442788,0,0.5,-0.001111856471884,0.004941751124021,0.1284314042590003,-0.0317920870559016,0,1.0,0,109103.8172594825,1.0,0.0,1.0,-0.007042926951442788,-0.007042926951442788,0.07161237186480984,0.019070073486544548,0.94895866661765,0.94895866661765,-0.9245358366133521,-0.9799042106285666
2024-03-28,108491.2733317798,down_trend,13.0,1,13.0,31,price_up_speculation_up,-1.647785793476413,-0.001623984443271482,1,0.6,-0.3486179972212963,-0.0328499759465056,0.1292538225114832,-1.647785793476413,0,1.0,0,108667.74806412128,1.0,0.0,1.0,-0.001623984443271482,-0.001623984443271482,0.06998838742153835,0.01744608904327305,0.94895866661765,0.94895866661765,-0.9262471697834889,-0.9816155437987033
2024-03-29,107153.30544336088,up_trend,14.0,1,13.0,31,price_up_speculation_up,-1.398740214552342,-0.0156676231248271,0,0.5,-0.3171786528716252,-0.0665708851861577,0.1208463314326452,-1.398740214552342,0,1.0,0,108858.86511579149,1.0,0.0,1.0,-0.0156676231248271,-0.0156676231248271,0.05432076429671129,0.0017784659184459928,0.94895866661765,0.94895866661765,-0.9427575022942511,-0.9981258763094657
2024-04-01,112500.4832019566,up_trend,14.0,1,13.0,31,price_up_speculation_up,0.340400864112602,0.04982355322649992,1,0.5,-0.0411504902915018,-0.1002587896874903,0.117120741907261,0.340400864112602,0,1.0,0,107161.3252114611,1.0,0.0,1.0,0.04982355322649992,0.04982355322649992,0.10414431752321118,0.05160201914494589,0.94895866661765,0.94895866661765,-0.8902541056983966,-0.945622479713611
2024-04-02,111077.01530350235,up_trend,14.0,1,13.0,31,price_up_speculation_up,-2.5966020657908415,-0.013544914706460597,0,0.5,-0.4048781326150782,-0.1002587896874903,0.0791276163057974,-2.5966020657908415,0,1.0,0,112602.20253256556,1.0,0.0,1.0,-0.013544914706460597,-0.013544914706460597,0.09059940281675061,0.03805710443848531,0.94895866661765,0.94895866661765,-0.9045275563585169,-0.9598959303737313
2024-04-03,111881.5949465638,up_trend,14.0,1,14.0,31,price_up_speculation_up,-0.9291535838403212,0.00013564764877036918,1,0.5,-0.2970637113828967,-0.1357224986874962,0.117120741907261,-0.9291535838403212,0,1.0,0,111866.4205296426,1.0,0.0,1.0,0.00013564764877036918,0.00013564764877036918,0.090735050465521,0.0381927520872557,0.94895866661765,0.94895866661765,-0.9043846126734627,-0.9597529866886771
2024-04-08,113498.56208411224,up_trend,14.0,1,14.0,31,price_up_speculation_up,-1.0709205792158183,0.008053673007972925,1,0.5,-0.4027900452829815,-0.1836586223550992,0.1380140812900617,-1.0709205792158183,0,1.0,0,112591.78466701997,1.0,0.0,1.0,0.008053673007972925,0.008053673007972925,0.09878872347349388,0.04624642509522858,0.94895866661765,0.94895866661765,-0.8958977593559432,-0.9512661333711577
2024-04-09,114128.18511694236,up_trend,14.0,1,14.0,31,price_up_speculation_up,-1.2093157390380924,0.0027437812175015812,1,0.6,-0.5007763468536857,-0.2145138079033446,0.1596617252819996,-1.2093157390380924,0,1.0,0,113815.89919049044,1.0,0.0,1.0,0.0027437812175015812,0.0027437812175015812,0.1015325046909955,0.04899020631273021,0.94895866661765,0.94895866661765,-0.8930063992640636,-0.948374773279278
2024-04-10,115969.12561345406,down_trend,15.0,1,14.0,31,price_up_speculation_up,-0.2690028624910257,0.010086641169873477,1,0.7,-0.3652322029649591,-0.3071211821272609,0.1457060576071209,-0.2690028624910257,0,1.0,0,114811.06757251995,1.0,0.0,1.0,0.010086641169873477,0.010086641169873477,0.11161914586086896,0.05907684748260367,0.94895866661765,0.94895866661765,-0.8823772311825653,-0.9377456051977797
2024-04-11,112618.51625147591,down_trend,15.0,1,14.0,31,price_up_speculation_up,0.6124675330927108,-0.025939111878011657,0,0.6,-0.268485504388131,-0.3328983250464608,0.070935763902569,0.6124675330927108,0,1.0,0,115617.53235837955,1.0,0.0,1.0,-0.025939111878011657,-0.025939111878011657,0.08568003398285728,0.03313773560459199,0.94895866661765,0.94895866661765,-0.9097115216954132,-0.9650798957106277
2024-04-12,112326.96831629968,down_trend,15.0,1,14.0,31,price_up_speculation_up,-3.201524001068429,0.007901440839462247,0,0.6,-0.6516419142583596,-0.3328983250464608,0.0671522704474252,-3.201524001068429,0,1.0,0,111446.38132746854,1.0,0.0,1.0,0.007901440839462247,0.007901440839462247,0.09358147482231949,0.04103917644405419,0.94895866661765,0.94895866661765,-0.9013850886088963,-0.9567534626241108
2024-04-15,111994.24171471068,down_trend,15.0,0,,31,price_up_speculation_up,-6.32980785463957,-0.013205285798614623,0,0.5,-0.8628212601064965,-0.3569251000931277,0.0539072106160907,-6.32980785463957,0,1.0,0,113492.94853625944,1.0,0.0,1.0,-0.013205285798614623,-0.013205285798614623,0.08037618902370491,0.02783389064543962,0.94895866661765,0.94895866661765,-0.9153006428507705,-0.9706690168659851
2024-04-16,108422.30803054072,down_trend,15.0,1,15.0,31,price_up_speculation_up,0.2274732583341324,-0.027973601286312516,0,0.5,-0.34986892145068,-0.3840111241239703,0.1012365162384564,0.2274732583341324,0,1.0,0,111542.55499029584,1.0,0.0,1.0,-0.027973601286312516,-0.027973601286312516,0.05240258773739237,-0.0001397106408729254,0.94895866661765,0.94895866661765,-0.9447788511967865,-1.000147225212001
2024-04-17,109690.96668846378,down_trend,15.0,1,15.0,31,price_up_speculation_up,-3.5199592268495423,0.00979807289240712,1,0.5,-0.9123332759449364,-0.3840111241239703,0.1012365162384564,-3.5199592268495423,0,1.0,0,108626.63500067031,1.0,0.0,1.0,0.00979807289240712,0.00979807289240712,0.062200660629799454,0.009658362251534158,0.94895866661765,0.94895866661765,-0.9344537725215158,-0.9898221465367304
2024-04-18,108732.46567048231,down_trend,15.0,1,15.0,31,price_up_speculation_up,-1.2459224256585526,-0.011178144382589185,0,0.5,-0.5919835464165415,-0.4038340889490298,0.1018563177353944,-1.2459224256585526,0,1.0,0,109961.63267709209,1.0,0.0,1.0,-0.011178144382589185,-0.011178144382589185,0.051022516247210215,-0.0015197821310550808,0.94895866661765,0.94895866661765,-0.9462331521465855,-1.0016015261618
2024-04-19,107978.62317880044,up_trend,16.0,1,15.0,31,price_up_speculation_up,0.4079740200911875,-0.00482633517061224,0,0.4,-0.362590253827565,-0.4517831960683336,0.1474599175168224,0.4079740200911875,0,1.0,0,108502.29160486502,1.0,0.0,1.0,-0.00482633517061224,-0.00482633517061224,0.04619618107659795,-0.006346117301667231,0.94895866661765,0.94895866661765,-0.9513190798485947,-1.006687453863809
2024-04-22,108951.95362671532,up_trend,16.0,1,15.0,31,price_up_speculation_up,-0.5456621656639704,0.0006084564339720305,1,0.4,-0.5497184077390225,-0.4517831960683336,0.1210573124829307,-0.5456621656639704,0,1.0,0,108885.70142111808,1.0,0.0,1.0,0.0006084564339720305,0.0006084564339720305,0.04680463751056996,-0.005737660867695116,0.94895866661765,0.94895866661765,-0.9506778965648793,-1.0060462705800937
2024-04-23,109475.849038121,up_trend,16.0,1,15.0,31,price_up_speculation_up,-0.0070532919872898,0.002035381565904721,1,0.4,-0.5269345033989934,-0.5252473772963541,0.161336148900092,-0.0070532919872898,0,1.0,0,109253.476525989,1.0,0.0,1.0,0.002035381565904721,0.002035381565904721,0.04884001907647473,-0.0037022793017904565,0.94895866661765,0.94895866661765,-0.9485330385879145,-1.003901412603129
2024-04-24,110654.33733416622,up_trend,16.0,1,16.0,31,price_up_speculation_up,0.8458380813924178,0.005833894568125332,1,0.4,-0.3196028644074781,-0.5383264555690079,0.1744152271727458,0.8458380813924178,0,1.0,0,110012.53579914192,1.0,0.0,1.0,0.005833894568125332,0.005833894568125332,0.05467391364460006,0.002131615266334874,0.94895866661765,0.94895866661765,-0.9423853582164196,-0.9977537322316339
2024-04-25,109968.80324208087,up_trend,16.0,1,16.0,31,price_up_speculation_up,0.3905525351888129,-0.007464134837126881,0,0.4,-0.4328863254841859,-0.5383264555690079,0.1820968679298854,0.3905525351888129,0,1.0,0,110795.79801787336,1.0,0.0,1.0,-0.007464134837126881,-0.007464134837126881,0.047209778807473124,-0.00533251957079206,0.94895866661765,0.94895866661765,-0.9502509640638599,-1.0056193380790743
2024-04-26,110328.255441008,up_trend,16.0,1,16.0,31,price_up_speculation_up,-1.6807457662981462,0.0015163071969322576,1,0.5,-0.8984665669693278,-0.5383264555690079,0.1445258302153973,-1.6807457662981462,0,1.0,0,110161.21719455309,1.0,0.0,1.0,0.0015163071969322576,0.0015163071969322576,0.04872608600440542,-0.003816212373859873,0.94895866661765,0.94895866661765,-0.9486530997413422,-1.0040214737565567
2024-04-29,115988.79717510032,down_trend,17.0,1,16.0,31,price_up_speculation_up,2.3248871412917516,0.05423039473324149,1,0.6,0.0893391733119337,-0.5383264555690079,0.1820968679298854,2.3248871412917516,0,1.0,0,110022.24727589048,1.0,0.0,1.0,0.05423039473324149,0.05423039473324149,0.10295648073764696,0.050414182359381665,0.94895866661765,0.94895866661765,-0.8915058322775931,-0.9468742062928076
2024-04-30,111891.1974591796,down_trend,17.0,1,16.0,31,price_up_speculation_up,2.359521374232606,-0.03715958401225745,0,0.6,-0.0472468822514201,-0.4799104144415896,0.1236808268024671,2.359521374232606,0,1.0,0,116209.49391119456,1.0,0.0,1.0,-0.03715958401225745,-0.03715958401225745,0.06579689672538946,0.013254598347124169,0.94895866661765,0.94895866661765,-0.930664106836278,-0.9860324808514925
