date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,speculation_first_diff,speculation_down_flag,speculation_down_days,speculation_down_streak,signal,position,position_scale,daily_return,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2024-01-19,102156.78425642804,100996.20266321952,102599.35774453673,100837.6428584642,98178.0,10001272100.0,264567.0,-0.991312369674998,23,speculation_continuous_drop,3.0,-0.370634502143482,1.0,3.0,2,0,1.0,1.0,-0.008402543011901908,1.0,position,1.0,-0.008402543011901908,-0.008402543011901908,0.4716491016921804,0.5661609082235368,1.042570101565494,1.0340882373780158,-0.547609219769524,-0.4525023225686552
2024-01-22,100516.26264763444,99453.21248901093,101398.6954394943,98249.96207078351,130055.0,13015836600.0,258211.0,-0.6858196422318403,23,speculation_continuous_drop,2.0,0.3054927274431577,0.0,2.0,0,0,1.0,1.0,-0.015277704839595119,1.0,position,1.0,-0.015277704839595119,-0.015277704839595119,0.4644433859286671,0.5575112689759805,1.042570101565494,1.0340882373780158,-0.5545207125820394,-0.46086683048481514
2024-01-23,100179.50080309132,101644.81940883136,102234.19497011372,99816.1927651947,110929.0,11215152450.0,254276.0,-0.8295299342379175,23,speculation_continuous_drop,3.0,-0.1437102920060772,1.0,3.0,1,0,1.0,1.0,0.022036562369089907,1.0,position,1.0,0.022036562369089907,0.022036562369089907,0.47467812156959543,0.5697969008262401,1.042570101565494,1.0340882373780158,-0.5447038804807158,-0.44898618876954866
2024-01-24,102067.72187687752,101961.77233558672,102643.82659974133,101203.55976990622,84764.0,8657506000.0,256351.0,-1.1066766747804968,23,speculation_continuous_drop,4.0,-0.2771467405425792,1.0,4.0,2,1,0.0,0.0,0.003118239853233673,1.0,position,1.0,0.003118239853233673,0.003118239853233673,0.47615828180573183,0.5715736642306456,1.042570101565494,1.0340882373780158,-0.5432841579758081,-0.4472679955436877
2024-01-25,102480.65426710324,101013.6392979782,102984.05467280804,100172.2089519048,102530.0,10396365700.0,257143.0,-0.919476911702344,23,speculation_continuous_drop,3.0,0.1871997630781527,0.0,3.0,0,0,1.0,1.0,-0.009298906991219602,1.0,position,0.0,-0.009298906991219602,-0.0,0.4717305302301214,0.5715736642306456,1.042570101565494,1.0340882373780158,-0.5475311161122076,-0.4472679955436877
2024-01-26,101189.7938648972,100360.66791803535,102131.42832981622,100302.69513530424,92426.0,9369073450.0,255720.0,-1.0176747715509158,23,speculation_continuous_drop,3.0,-0.0981978598485717,1.0,3.0,1,0,1.0,1.0,-0.0064641902269916285,1.0,position,1.0,-0.0064641902269916285,-0.0064641902269916285,0.46868117434683426,0.5678789033363201,1.042570101565494,1.0340882373780158,-0.5504559610494529,-0.4508409603650396
2024-01-29,100840.81167002956,101632.47352707006,102375.11927923375,99516.848021372,87604.0,8884262550.0,251200.0,-1.053422775593723,23,speculation_continuous_drop,4.0,-0.0357480040428073,1.0,4.0,2,1,0.0,0.0,0.012672350985880154,1.0,position,1.0,0.012672350985880154,0.012672350985880154,0.47462046668863184,0.5750752641168746,1.042570101565494,1.0340882373780158,-0.5447591812042614,-0.4438818242677166
2024-01-30,102112.59551711644,100777.94687642498,102617.84492679176,100670.57107780204,64661.0,6550881500.0,245616.0,-1.33461110304124,23,speculation_continuous_drop,4.0,-0.2811883274475169,1.0,4.0,3,1,0.0,0.0,-0.008408008001669631,1.0,position,0.0,-0.008408008001669631,-0.0,0.47062985400695767,0.5750752641168746,1.042570101565494,1.0340882373780158,-0.5485868496513826,-0.4438818242677166
2024-01-31,100860.50960205254,99057.40505351692,101589.92647710872,98609.46661523356,121791.0,12165891950.0,252537.0,-0.729251311713666,23,speculation_continuous_drop,3.0,0.605359791327574,0.0,3.0,0,0,1.0,1.0,-0.01707260245158393,1.0,position,0.0,-0.01707260245158393,-0.0,0.4625949776076499,0.5750752641168746,1.042570101565494,1.0340882373780158,-0.5562936469087016,-0.4438818242677166
2024-02-01,98901.27719101078,99478.11953502726,99769.58706650574,97954.61787157255,71860.0,7133945650.0,243025.0,-1.21844453702176,23,speculation_continuous_drop,4.0,-0.489193225308094,1.0,4.0,1,1,0.0,0.0,0.0042471785050601785,1.0,position,1.0,0.0042471785050601785,0.0042471785050601785,0.4645597010530939,0.5775177114174236,1.042570101565494,1.0340882373780158,-0.5544091468232937,-0.4415198911054732
2024-02-02,99425.86215410952,99888.188827397,101239.79689755592,99166.16829753884,84998.0,8526935600.0,232551.0,-1.006481829009635,23,speculation_continuous_drop,3.0,0.2119627080121251,0.0,3.0,0,0,1.0,1.0,0.004122205911073262,1.0,position,0.0,0.004122205911073262,0.0,0.4664747117988214,0.5775177114174236,1.042570101565494,1.0340882373780158,-0.5525723295744085,-0.4415198911054732
2024-02-05,100058.98359360915,100295.93340060544,100988.8532434695,99398.30164262104,55372.0,5568904800.0,227930.0,-1.4149645134455575,23,speculation_continuous_drop,3.0,-0.4084826844359226,1.0,3.0,1,0,1.0,1.0,0.0040820098751916944,1.0,position,1.0,0.0040820098751916944,0.0040820098751916944,0.4683788661789114,0.5798751444185276,1.042570101565494,1.0340882373780158,-0.5507459254052971,-0.43924016978586755
2024-02-06,100276.69521065992,97201.50715948458,100437.51956644698,96372.026645473,137716.0,13532660250.0,235841.0,-0.5379642555442696,23,speculation_continuous_drop,2.0,0.8770002579012879,0.0,2.0,0,0,1.0,1.0,-0.030852958202811642,1.0,position,1.0,-0.030852958202811642,-0.030852958202811642,0.45392799259761313,0.5619842808249335,1.042570101565494,1.0340882373780158,-0.5646067425912104,-0.45654126938927997
2024-02-07,97231.6471490429,97543.72551494786,98246.4742854716,97076.67184971146,52366.0,5102744850.0,229732.0,-1.4786558863706138,23,speculation_continuous_drop,3.0,-0.9406916308263442,1.0,3.0,1,0,1.0,1.0,0.0035207103826258024,1.0,position,1.0,0.0035207103826258024,0.0035207103826258024,0.45552614159411603,0.5639628647173063,1.042570101565494,1.0340882373780158,-0.5630738490293259,-0.45462790859389013
2024-02-08,97642.9170391366,96269.82138578496,98701.12286056906,95753.79596779692,67737.0,6569337800.0,229545.0,-1.2204665292818089,23,speculation_continuous_drop,2.0,0.2581893570888049,0.0,2.0,0,0,1.0,1.0,-0.01305982647718007,1.0,position,1.0,-0.01305982647718007,-0.01305982647718007,0.44957704922907754,0.5565976075645249,1.042570101565494,1.0340882373780158,-0.5687800287443451,-0.4617503734731506
2024-02-19,96901.48204942778,94775.3944510556,97976.71587953664,94542.04045550144,77626.0,7444912900.0,240334.0,-1.1301271999197662,23,speculation_continuous_drop,2.0,0.0903393293620427,0.0,2.0,0,0,1.0,1.0,-0.015523316790426955,1.0,position,1.0,-0.015523316790426955,-0.015523316790426955,0.4425981222721892,0.547957366577507,1.042570101565494,1.0340882373780158,-0.5754739929645054,-0.470105792938056
2024-02-20,95091.74397799942,92872.2501205509,95465.2328370554,92519.06206200592,119167.0,11159590000.0,265448.0,-0.8008930939608706,23,speculation_continuous_drop,1.0,0.3292341059588956,0.0,1.0,0,0,1.0,1.0,-0.020080574093390147,1.0,position,1.0,-0.020080574093390147,-0.020080574093390147,0.43371049788430716,0.5369540680779284,1.042570101565494,1.0340882373780158,-0.5839987189033528,-0.4807463728246216
2024-02-21,92911.53662219513,96882.24540344122,102980.2748701558,92803.40653630212,358141.0,34944178150.0,257584.0,0.3295808831089428,23,speculation_continuous_drop,1.0,1.1304739770698131,0.0,1.0,0,0,1.0,1.0,0.04317753987531514,1.0,position,1.0,0.04317753987531514,0.04317753987531514,0.45243705020104963,0.5601384237635759,1.042570101565494,1.0340882373780158,-0.5660368070006201,-0.4583262786318546
2024-02-22,96902.298157363,97588.7803097096,98331.35751395037,96559.25356594546,129183.0,12606765250.0,257467.0,-0.689661552807524,23,speculation_continuous_drop,1.0,-1.019242435916467,1.0,1.0,1,0,1.0,1.0,0.007292718116990393,1.0,position,1.0,0.007292718116990393,0.007292718116990393,0.4557365460738485,0.564223355394579,1.042570101565494,1.0340882373780158,-0.5628720357609265,-0.45437600487053553
2024-02-23,98070.58195046092,101658.06928507565,102776.3119745387,98036.23132201182,231990.0,23278646200.0,269553.0,-0.1500707642072351,23,speculation_continuous_drop,1.0,0.5395907886002889,0.0,1.0,0,0,1.0,1.0,0.041698328050126854,1.0,position,1.0,0.041698328050126854,0.041698328050126854,0.4747399980764676,0.5877505259613655,1.042570101565494,1.0340882373780158,-0.5446445305082015,-0.43162439652960627
2024-02-26,102190.39737429938,102185.20105934492,104501.05174481487,101155.2954227838,239044.0,24649873600.0,277530.0,-0.1492814000458186,23,speculation_continuous_drop,1.0,0.0007893641614165,0.0,1.0,0,0,1.0,1.0,0.005185341193044479,1.0,position,1.0,0.005185341193044479,0.005185341193044479,0.4772016869444794,0.5907982129748665,1.042570101565494,1.0340882373780158,-0.5422833570347675,-0.42867717509980974
2024-02-27,102346.662710452,106374.06782688409,107363.25867710052,100913.4371534728,282267.0,29470601250.0,296726.0,-0.0499557225524479,23,speculation_continuous_drop,1.0,0.0993256774933707,0.0,1.0,0,0,1.0,1.0,0.04099289059583522,1.0,position,1.0,0.04099289059583522,0.04099289059583522,0.4967635634895424,0.6150167394835601,1.042570101565494,1.0340882373780158,-0.5235202287658007,-0.4052570010437728
2024-02-28,107405.47657794577,107854.74760428791,112064.30122381318,106989.07020431236,422725.0,46132674000.0,295528.0,0.3579582624141482,23,speculation_continuous_drop,1.0,0.4079139849665961,0.0,1.0,0,0,1.0,1.0,0.013919555843380227,1.0,position,1.0,0.013919555843380227,0.013919555843380227,0.5036782916524917,0.6235774993334151,1.042570101565494,1.0340882373780158,-0.5168878419818653,-0.39697844265734217
2024-02-29,108415.87492604744,118891.28502033616,119539.811749125,108301.34408782877,654445.0,75321185950.0,321349.0,0.7112597882648249,23,speculation_continuous_drop,0.0,0.3533015258506767,0.0,0.0,0,0,1.0,1.0,0.10232778492552397,1.0,position,1.0,0.10232778492552397,0.10232778492552397,0.5552185755523632,0.6873868035696009,1.042570101565494,1.0340882373780158,-0.4674520449812799,-0.3352725824321281
2024-03-01,119310.06225360549,119227.0197740562,120709.3788023941,116217.86889561667,483932.0,57424889200.0,314503.0,0.430950785932679,23,speculation_continuous_drop,1.0,-0.2803090023321459,1.0,1.0,1,0,1.0,1.0,0.002823880267276202,1.0,position,1.0,0.002823880267276202,0.002823880267276202,0.5567864463318907,0.6893279016001872,1.042570101565494,1.0340882373780158,-0.46594819331972426,-0.33339547179454077
2024-03-04,120420.1949097333,117242.80186002524,124649.61164416786,115107.1129952574,726842.0,87314720800.0,317200.0,0.8291766326536015,23,speculation_continuous_drop,1.0,0.3982258467209225,0.0,1.0,0,0,1.0,1.0,-0.016642351019015678,1.0,position,1.0,-0.016642351019015678,-0.016642351019015678,0.547520210849405,0.6778558646945554,1.042570101565494,1.0340882373780158,-0.47483607094883684,-0.34448933834380135
2024-03-05,117728.73695916464,111502.8476740102,118676.7480753506,111428.07444069588,507688.0,58564908350.0,310341.0,0.4921953927460059,23,speculation_continuous_drop,2.0,-0.3369812399075956,1.0,2.0,1,0,1.0,1.0,-0.048957838732546666,1.0,position,1.0,-0.048957838732546666,-0.048957838732546666,0.5207148046638299,0.6446695065869283,1.042570101565494,1.0340882373780158,-0.5005469618954743,-0.3765817236046305
2024-03-06,110902.99517866454,113936.33605473912,115016.57796345912,109397.02554195104,540495.0,60900379600.0,321525.0,0.5194100851905226,23,speculation_continuous_drop,2.0,0.0272146924445166,0.0,2.0,0,0,1.0,1.0,0.021824450509492443,1.0,position,1.0,0.021824450509492443,0.021824450509492443,0.5320791191477757,0.6587390643284137,1.042570101565494,1.0340882373780158,-0.4896466737835464,-0.3629759622847266
2024-03-07,114847.02884517376,112809.94403840862,116301.27176360486,111697.45524650515,398666.0,45479209000.0,327010.0,0.1981332221308482,23,speculation_continuous_drop,3.0,-0.3212768630596744,1.0,3.0,1,0,1.0,1.0,-0.009886152700130157,1.0,position,1.0,-0.009886152700130157,-0.009886152700130157,0.5268189037273301,0.6522266693489222,1.042570101565494,1.0340882373780158,-0.49469210469754155,-0.36927367919523324
2024-03-08,113118.1348530849,113270.65580490432,113924.4315130082,111031.43901810543,335561.0,37814000400.0,326896.0,0.0261616805691762,23,speculation_continuous_drop,3.0,-0.171971541561672,1.0,3.0,2,0,1.0,1.0,0.004083964143611674,1.0,position,1.0,0.004083964143611674,0.004083964143611674,0.5289704132403293,0.6548903396800504,1.042570101565494,1.0340882373780158,-0.4926284453716424,-0.3666978155166345
2024-03-11,112646.48559758916,116149.7887487403,116859.44989498518,111325.11220571812,387121.0,44546543300.0,340353.0,0.1287539913492486,23,speculation_continuous_drop,3.0,0.1025923107800723,0.0,3.0,0,0,1.0,1.0,0.02541817139996927,1.0,position,1.0,0.02541817139996927,0.02541817139996927,0.5424158738695846,0.671536454582222,1.042570101565494,1.0340882373780158,-0.47973198823262997,-0.35060043204346136
2024-03-12,117507.8117878828,119641.97952520676,119789.6043783468,116458.25435454564,391735.0,46362502300.0,338758.0,0.1452996026262555,23,speculation_continuous_drop,2.0,0.0165456112770069,0.0,2.0,0,0,1.0,1.0,0.030066268859265,1.0,position,1.0,0.030066268859265,0.030066268859265,0.5587242953668806,0.6917270501744887,1.042570101565494,1.0340882373780158,-0.464089470311957,-0.33107541003618957
2024-03-13,120809.06997180838,118621.2365854309,121688.52218904228,118459.58573024748,363500.0,43815866400.0,337413.0,0.0744715976691694,23,speculation_continuous_drop,3.0,-0.070828004957086,1.0,3.0,1,0,1.0,1.0,-0.008531645362494178,1.0,position,1.0,-0.008531645362494178,-0.008531645362494178,0.5539574578234009,0.6858254802947557,1.042570101565494,1.0340882373780158,-0.4686616688972819,-0.33678243741201275
2024-03-14,119063.43874511568,112022.82809349798,119557.89269496982,111108.5205078125,460171.0,53282027700.0,317440.0,0.3713093354391957,23,speculation_continuous_drop,2.0,0.2968377377700263,0.0,2.0,0,0,1.0,1.0,-0.055625861623696315,1.0,position,1.0,-0.055625861623696315,-0.055625861623696315,0.5231430969291018,0.6476758470298745,1.042570101565494,1.0340882373780158,-0.4982178213785675,-0.37367448577493734
2024-03-15,112211.73262493896,114879.9057833913,114994.03140340562,112007.51214032718,352446.0,40016953800.0,312896.0,0.1190265520717665,23,speculation_continuous_drop,2.0,-0.2522827833674292,1.0,2.0,1,0,1.0,1.0,0.025504423861792747,1.0,position,1.0,0.025504423861792747,0.025504423861792747,0.5364855602135525,0.66419444635757,1.042570101565494,1.0340882373780158,-0.4854201560087126,-0.357700414384686
2024-03-18,114609.46833683056,116635.82843141958,118747.38625318356,114400.13345791536,364134.0,42631829800.0,312633.0,0.1524919531264966,23,speculation_continuous_drop,2.0,0.0334654010547301,0.0,2.0,0,0,1.0,1.0,0.015284854527467306,1.0,position,1.0,0.015284854527467306,0.015284854527467306,0.5446856639575035,0.6743465618480972,1.042570101565494,1.0340882373780158,-0.47755487795053897,-0.34788295865550334
2024-03-19,116169.98489729843,114777.5935745528,117971.37646006324,113977.33442942858,288701.0,33484865250.0,307963.0,-0.0645880954211273,23,speculation_continuous_drop,3.0,-0.2170800485476239,1.0,3.0,1,0,1.0,1.0,-0.01593193859774744,1.0,position,1.0,-0.01593193859774744,-0.01593193859774744,0.5360077654042593,0.6636029138311311,1.042570101565494,1.0340882373780158,-0.4858784415557236,-0.3582724473167487
2024-03-20,114501.6078507516,116981.30857925958,117425.67667831692,113601.35177040154,268478.0,31082371150.0,308663.0,-0.1394810929511999,23,speculation_continuous_drop,3.0,-0.0748929975300726,1.0,3.0,2,0,1.0,1.0,0.019199871125328727,1.0,position,1.0,0.019199871125328727,0.019199871125328727,0.5462990454221965,0.6763440042550815,1.042570101565494,1.0340882373780158,-0.47600737389084036,-0.34595136100765767
2024-03-21,117675.71199235116,117150.57303903022,118571.51669153594,116154.63598413496,248587.0,29202190750.0,314551.0,-0.2353533402864061,23,speculation_continuous_drop,4.0,-0.0958722473352061,1.0,4.0,3,1,0.0,0.0,0.0014469359406759086,1.0,position,1.0,0.0014469359406759086,0.0014469359406759086,0.5470895051453749,0.6773226307030988,1.042570101565494,1.0340882373780158,-0.4752491901274738,-0.3450049945249495
2024-03-22,116963.02400726952,114214.21441320475,117176.15238706478,112942.49893062405,267596.0,30763664650.0,305345.0,-0.1319639044237925,23,speculation_continuous_drop,3.0,0.1033894358626136,0.0,3.0,0,0,1.0,1.0,-0.025064825119098466,1.0,position,0.0,-0.025064825119098466,-0.0,0.533376802374412,0.6773226307030988,1.042570101565494,1.0340882373780158,-0.4884019774080339,-0.3450049945249495
2024-03-25,114464.60487335938,107366.8720415848,114626.23109218969,107216.41337631203,351151.0,39054999850.0,309921.0,0.1248989040942082,23,speculation_continuous_drop,3.0,0.2568628085180007,0.0,3.0,0,0,1.0,1.0,-0.05995175300026678,1.0,position,1.0,-0.05995175300026678,-0.05995175300026678,0.5013999280623891,0.6367159516456957,1.042570101565494,1.0340882373780158,-0.5190731756938924,-0.38427309330959813
2024-03-26,107862.97124992336,108390.37476156023,109546.4163844751,106523.13848059376,283914.0,30622940400.0,304060.0,-0.0685536749511882,23,speculation_continuous_drop,3.0,-0.1934525790453964,1.0,3.0,1,0,1.0,1.0,0.009532760902068782,1.0,position,1.0,0.009532760902068782,0.009532760902068782,0.5061796536929223,0.6427856125752673,1.042570101565494,1.0340882373780158,-0.5144886152663911,-0.37840351592714805
2024-03-27,109103.8172594825,108335.4070444004,109275.31192922284,105860.69789019712,304726.0,32778072550.0,305065.0,-0.001111856471884,23,speculation_continuous_drop,2.0,0.0674418184793042,0.0,2.0,0,0,1.0,1.0,-0.0005071272913369507,1.0,position,1.0,-0.0005071272913369507,-0.0005071272913369507,0.5059229561762151,0.6424596384486517,1.042570101565494,1.0340882373780158,-0.5147348313398443,-0.37871874446842047
2024-03-28,108667.74806412128,108491.2733317798,109498.7737586278,107029.60943014902,215002.0,23297028400.0,304681.0,-0.3486179972212963,23,speculation_continuous_drop,2.0,-0.3475061407494123,1.0,2.0,1,0,1.0,1.0,0.0014387381894038764,1.0,position,1.0,0.0014387381894038764,0.0014387381894038764,0.506650846854162,0.6433839696656384,1.042570101565494,1.0340882373780158,-0.5140366618097054,-0.3778248833997264
2024-03-29,108858.86511579149,107153.30544336088,109604.32159212945,106007.5250383172,219235.0,23663972800.0,301064.0,-0.3171786528716252,23,speculation_continuous_drop,2.0,0.0314393443496711,0.0,2.0,0,0,1.0,1.0,-0.012332493179679549,1.0,position,1.0,-0.012332493179679549,-0.012332493179679549,0.5004025787408541,0.6354494412478218,1.042570101565494,1.0340882373780158,-0.5200298013635115,-0.3854978537817656
2024-04-01,107161.3252114611,112500.4832019566,112779.7337105524,106129.63580633469,290367.0,31873655700.0,302565.0,-0.0411504902915018,23,speculation_continuous_drop,2.0,0.2760281625801234,0.0,2.0,0,0,1.0,1.0,0.04990212608440836,1.0,position,1.0,0.04990212608440836,0.04990212608440836,0.5253737313181434,0.6671597193852374,1.042570101565494,1.0340882373780158,-0.4960782679943949,-0.35483289020204367
2024-04-02,112602.20253256556,111077.01530350235,112822.76649586884,110561.17744483174,194841.0,21740788350.0,292090.0,-0.4048781326150782,23,speculation_continuous_drop,2.0,-0.3637276423235764,1.0,2.0,1,0,1.0,1.0,-0.012652993640026255,1.0,position,1.0,-0.012652993640026255,-0.012652993640026255,0.5187261808371381,0.6587181516989743,1.042570101565494,1.0340882373780158,-0.5024543864645328,-0.3629961855390714
2024-04-03,111866.4205296426,111881.5949465638,113642.182949925,110801.46353067724,209956.0,23589275250.0,282580.0,-0.2970637113828967,23,speculation_continuous_drop,2.0,0.1078144212321814,0.0,2.0,0,0,1.0,1.0,0.007243439525837392,1.0,position,1.0,0.007243439525837392,0.007243439525837392,0.5224835425585005,0.6634895367953771,1.042570101565494,1.0340882373780158,-0.49885044490154296,-0.3583820869312959
2024-04-08,112591.78466701997,113498.56208411224,115266.59998687133,112164.38390715396,189158.0,21499654800.0,282979.0,-0.4027900452829815,23,speculation_continuous_drop,2.0,-0.1057263339000847,1.0,2.0,1,0,1.0,1.0,0.01445248557924761,1.0,position,1.0,0.01445248557924761,0.01445248557924761,0.5300347284227215,0.673078609757894,1.042570101565494,1.0340882373780158,-0.4916075881834361,-0.3491091132952836
2024-04-09,113815.89919049044,114128.18511694236,114760.58293032234,112084.19622720676,171698.0,19513641100.0,283302.0,-0.5007763468536857,23,speculation_continuous_drop,3.0,-0.0979863015707041,1.0,3.0,2,0,1.0,1.0,0.00554740977567203,1.0,position,1.0,0.00554740977567203,0.00554740977567203,0.5329750482566193,0.6768124526174607,1.042570101565494,1.0340882373780158,-0.48878732714824746,-0.3454983548274819
2024-04-10,114811.06757251995,115969.12561345406,117252.9303388686,114642.78112930965,196149.0,22770372100.0,282621.0,-0.3652322029649591,23,speculation_continuous_drop,3.0,0.1355441438887265,0.0,3.0,0,0,1.0,1.0,0.01613046325607792,1.0,position,1.0,0.01613046325607792,0.01613046325607792,0.5415721826889291,0.6877297510156626,1.042570101565494,1.0340882373780158,-0.4805412299127708,-0.3349409400889841
2024-04-11,115617.53235837955,112618.51625147591,115703.9005303949,108571.58506882974,211087.0,23806354900.0,276098.0,-0.268485504388131,23,speculation_continuous_drop,2.0,0.0967466985768281,0.0,2.0,0,0,1.0,1.0,-0.028892253384287248,1.0,position,1.0,-0.028892253384287248,-0.028892253384287248,0.5259249419607991,0.6678596887894053,1.042570101565494,1.0340882373780158,-0.4955495643208213,-0.3541559949634491
2024-04-12,111446.38132746854,112326.96831629968,113452.48547924764,110579.1135112808,141616.0,15918747000.0,271717.0,-0.6516419142583596,23,speculation_continuous_drop,3.0,-0.3831564098702286,1.0,3.0,1,0,1.0,1.0,-0.002588809947781656,1.0,position,1.0,-0.002588809947781656,-0.002588809947781656,0.5245634222392644,0.6661307269833449,1.042570101565494,1.0340882373780158,-0.4968554906268703,-0.35582796234840297
2024-04-15,113492.94853625944,111994.24171471068,114072.5014447835,111691.21482074032,114618.0,12887195700.0,271626.0,-0.8628212601064965,23,speculation_continuous_drop,3.0,-0.2111793458481369,1.0,3.0,2,0,1.0,1.0,-0.0029621257172373072,1.0,position,1.0,-0.0029621257172373072,-0.0029621257172373072,0.5230095994359275,0.6641575640259055,1.042570101565494,1.0340882373780158,-0.4983458679175712,-0.3577360809074559
2024-04-16,111542.55499029584,108422.30803054072,111906.8730518144,107150.293341955,189137.0,20646250550.0,268363.0,-0.34986892145068,23,speculation_continuous_drop,2.0,0.5129523386558166,0.0,2.0,0,0,1.0,1.0,-0.03189390480690024,1.0,position,1.0,-0.03189390480690024,-0.03189390480690024,0.506328781058423,0.6429749859020806,1.042570101565494,1.0340882373780158,-0.5143455770521963,-0.3782203852039001
2024-04-17,108626.63500067031,109690.96668846378,110230.28121898732,108334.65825302013,105630.0,11545719750.0,263032.0,-0.9123332759449364,23,speculation_continuous_drop,3.0,-0.5624643544942565,1.0,3.0,1,0,1.0,1.0,0.011701085145371604,1.0,position,1.0,0.011701085145371604,0.011701085145371604,0.5122533772371399,0.6504984909584649,1.042570101565494,1.0340882373780158,-0.5086628932980577,-0.3709448889895146
2024-04-18,109961.63267709209,108732.46567048231,112098.9220854639,108583.99042710144,145279.0,16001045500.0,262602.0,-0.5919835464165415,23,speculation_continuous_drop,3.0,0.3203497295283949,0.0,3.0,0,0,1.0,1.0,-0.00873819464736536,1.0,position,1.0,-0.00873819464736536,-0.00873819464736536,0.5077772075180715,0.6448143085266524,1.042570101565494,1.0340882373780158,-0.5129562925738926,-0.37644169499344426
2024-04-19,108502.29160486502,107978.62317880044,110785.44395978808,106466.75370715576,183740.0,19886701150.0,264043.0,-0.362590253827565,23,speculation_continuous_drop,2.0,0.2293932925889765,0.0,2.0,0,0,1.0,1.0,-0.006933002825176615,1.0,position,1.0,-0.006933002825176615,-0.006933002825176615,0.5042567867037885,0.6403438091039229,1.042570101565494,1.0340882373780158,-0.5163329679734623,-0.380764826483717
2024-04-22,108885.70142111808,108951.95362671532,110587.14026430927,108055.49939171388,153670.0,16777675950.0,266274.0,-0.5497184077390225,23,speculation_continuous_drop,2.0,-0.1871281539114574,1.0,2.0,1,0,1.0,1.0,0.009014103155428721,1.0,position,1.0,0.009014103155428721,0.009014103155428721,0.5088022093959614,0.6461159342541257,1.042570101565494,1.0340882373780158,-0.511973143453895,-0.3751829767521715
2024-04-23,109253.476525989,109475.849038121,110871.80903107209,107542.47195044332,156706.0,17099540100.0,265418.0,-0.5269345033989934,23,speculation_continuous_drop,2.0,0.022783904340029,0.0,2.0,0,0,1.0,1.0,0.0048084994712496165,1.0,position,1.0,0.0048084994712496165,0.0048084994712496165,0.5112487845508126,0.6492227823823526,1.042570101565494,1.0340882373780158,-0.5096264665722374,-0.37217854442625653
2024-04-24,110012.53579914192,110654.33733416622,112298.312709888,109638.2487417129,195371.0,21616883650.0,268944.0,-0.3196028644074781,23,speculation_continuous_drop,1.0,0.2073316389915153,0.0,1.0,0,0,1.0,1.0,0.010764824446667376,1.0,position,1.0,0.010764824446667376,0.010764824446667376,0.5167522879650741,0.6562115516614756,1.042570101565494,1.0340882373780158,-0.5043476815715957,-0.365420156673154
2024-04-25,110795.79801787336,109968.80324208087,112897.68177105926,108804.65377906871,172538.0,19142989750.0,266002.0,-0.4328863254841859,23,speculation_continuous_drop,2.0,-0.1132834610767077,1.0,2.0,1,0,1.0,1.0,-0.006195275382790411,1.0,position,1.0,-0.006195275382790411,-0.006195275382790411,0.5135508652364434,0.6521461403895645,1.042570101565494,1.0340882373780158,-0.5074183841783781,-0.3693515535549319
2024-04-26,110161.21719455309,110328.255441008,111070.18634352676,109224.51698045492,106644.0,11709355350.0,261900.0,-0.8984665669693278,23,speculation_continuous_drop,3.0,-0.4655802414851419,1.0,3.0,2,0,1.0,1.0,0.0032686742815219993,1.0,position,1.0,0.0032686742815219993,0.0032686742815219993,0.5152294957418951,0.6542777937064498,1.042570101565494,1.0340882373780158,-0.5058082953191916,-0.367290169197355
2024-04-29,110022.24727589048,115988.79717510032,117202.94439725316,109803.69319048928,316938.0,36140303900.0,289851.0,0.0893391733119337,23,speculation_continuous_drop,2.0,0.9878057402812614,0.0,2.0,0,0,1.0,1.0,0.05130636491500562,1.0,position,1.0,0.05130636491500562,0.05130636491500562,0.5416640482654032,0.6878464089461377,1.042570101565494,1.0340882373780158,-0.4804531153808692,-0.33482812773288295
2024-04-30,116209.49391119456,111891.1974591796,117228.68398979784,111025.19832363048,263989.0,29930444750.0,276761.0,-0.0472468822514201,23,speculation_continuous_drop,3.0,-0.1365860555633538,1.0,3.0,1,0,1.0,1.0,-0.03532754727799148,1.0,position,1.0,-0.03532754727799148,-0.03532754727799148,0.5225283859915189,0.6635464824140963,1.042570101565494,1.0340882373780158,-0.49880743251038473,-0.35832701849838977
2024-05-06,112558.68449525732,112887.53718943716,113401.03635445592,111367.18985734948,127555.0,14303701700.0,281666.0,-0.7921743276892471,23,speculation_continuous_drop,4.0,-0.744927445437827,1.0,4.0,2,1,0.0,0.0,0.008904540776061065,1.0,position,1.0,0.008904540776061065,0.008904540776061065,0.5271812613112297,0.6694550591235645,1.042570101565494,1.0340882373780158,-0.49434454285651486,-0.352613215269712
2024-05-07,113336.86950141432,114318.34383848505,115545.7823202726,112970.19044394308,164516.0,18758519250.0,287478.0,-0.5581385056570991,23,speculation_continuous_drop,3.0,0.234035822032148,0.0,3.0,0,0,1.0,1.0,0.012674620110161738,1.0,position,0.0,0.012674620110161738,0.0,0.5338630835275454,0.6694550591235645,1.042570101565494,1.0340882373780158,-0.4879355520305909,-0.352613215269712
