date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_first_diff,speculation_down_flag,speculation_down_days,speculation_down_streak,signal,position_scale,is_effective_signal,open,realtime_trend,realtime_position,realtime_segment_id,base_position,factor_position,daily_price_return,strategy_return,base_strategy_return,nav,base_nav,running_max,drawdown
2024-03-21,117150.57303903022,down_trend,13.0,1,12.0,23,speculation_continuous_drop,4.0,-0.2353533402864061,-0.0958722473352061,1.0,4.0,3,1,0.5,1,117675.71199235116,up_trend,1.0,16.0,1.0,1.0,-525.138953320944,-525.138953320944,-525.138953320944,61026.99746919896,79415.7083135377,90708.09774293537,29681.100273736403
2024-03-22,114214.21441320475,down_trend,13.0,1,12.0,23,speculation_continuous_drop,3.0,-0.1319639044237925,0.1033894358626136,0.0,3.0,0,0,1.0,0,116963.02400726952,up_trend,1.0,16.0,1.0,0.5,-2748.8095940647618,-1374.4047970323809,-2748.8095940647618,59652.59267216658,76666.89871947294,90708.09774293537,31055.505070768784
2024-03-25,107366.8720415848,down_trend,13.0,1,12.0,23,speculation_continuous_drop,3.0,0.1248989040942082,0.2568628085180007,0.0,3.0,0,0,1.0,0,114464.60487335938,down_trend,-1.0,17.0,1.0,1.0,-7097.732831774585,-7097.732831774585,-7097.732831774585,52554.859840392,69569.16588769836,90708.09774293537,38153.23790254337
2024-03-26,108390.37476156023,down_trend,13.0,1,13.0,23,speculation_continuous_drop,3.0,-0.0685536749511882,-0.1934525790453964,1.0,3.0,1,0,1.0,0,107862.97124992336,down_trend,-1.0,17.0,-1.0,-1.0,527.4035116368759,-527.4035116368759,-527.4035116368759,52027.45632875512,69041.76237606148,90708.09774293537,38680.641414180245
2024-03-27,108335.4070444004,down_trend,13.0,1,13.0,23,speculation_continuous_drop,2.0,-0.001111856471884,0.0674418184793042,0.0,2.0,0,0,1.0,0,109103.8172594825,down_trend,-1.0,17.0,-1.0,-1.0,-768.4102150820981,768.4102150820981,768.4102150820981,52795.86654383722,69810.17259114358,90708.09774293537,37912.23119909815
2024-03-28,108491.2733317798,down_trend,13.0,1,13.0,23,speculation_continuous_drop,2.0,-0.3486179972212963,-0.3475061407494123,1.0,2.0,1,0,1.0,0,108667.74806412128,down_trend,-1.0,17.0,-1.0,-1.0,-176.47473234147765,176.47473234147765,176.47473234147765,52972.3412761787,69986.64732348506,90708.09774293537,37735.75646675667
2024-03-29,107153.30544336088,up_trend,14.0,1,13.0,23,speculation_continuous_drop,2.0,-0.3171786528716252,0.0314393443496711,0.0,2.0,0,0,1.0,0,108858.86511579149,down_trend,-1.0,17.0,-1.0,-1.0,-1705.5596724306088,1705.5596724306088,1705.5596724306088,54677.900948609305,71692.20699591567,90708.09774293537,36030.19679432606
2024-04-01,112500.4832019566,up_trend,14.0,1,13.0,23,speculation_continuous_drop,2.0,-0.0411504902915018,0.2760281625801234,0.0,2.0,0,0,1.0,0,107161.3252114611,up_trend,1.0,18.0,-1.0,-1.0,5339.1579904955,-5339.1579904955,-5339.1579904955,49338.742958113806,66353.04900542017,90708.09774293537,41369.35478482156
2024-04-02,111077.01530350235,up_trend,14.0,1,13.0,23,speculation_continuous_drop,2.0,-0.4048781326150782,-0.3637276423235764,1.0,2.0,1,0,1.0,0,112602.20253256556,up_trend,1.0,18.0,1.0,1.0,-1525.1872290632018,-1525.1872290632018,-1525.1872290632018,47813.555729050604,64827.861776356964,90708.09774293537,42894.54201388476
2024-04-03,111881.5949465638,up_trend,14.0,1,14.0,23,speculation_continuous_drop,2.0,-0.2970637113828967,0.1078144212321814,0.0,2.0,0,0,1.0,0,111866.4205296426,up_trend,1.0,18.0,1.0,1.0,15.174416921203374,15.174416921203374,15.174416921203374,47828.73014597181,64843.03619327817,90708.09774293537,42879.36759696356
2024-04-08,113498.56208411224,up_trend,14.0,1,14.0,23,speculation_continuous_drop,2.0,-0.4027900452829815,-0.1057263339000847,1.0,2.0,1,0,1.0,0,112591.78466701997,up_trend,1.0,18.0,1.0,1.0,906.7774170922785,906.7774170922785,906.7774170922785,48735.507563064086,65749.81361037045,90708.09774293537,41972.59017987128
2024-04-09,114128.18511694236,up_trend,14.0,1,14.0,23,speculation_continuous_drop,3.0,-0.5007763468536857,-0.0979863015707041,1.0,3.0,2,0,1.0,0,113815.89919049044,up_trend,1.0,18.0,1.0,1.0,312.2859264519211,312.2859264519211,312.2859264519211,49047.79348951601,66062.09953682237,90708.09774293537,41660.30425341936
2024-04-10,115969.12561345406,down_trend,15.0,1,14.0,23,speculation_continuous_drop,3.0,-0.3652322029649591,0.1355441438887265,0.0,3.0,0,0,1.0,0,114811.06757251995,up_trend,1.0,18.0,1.0,1.0,1158.0580409341055,1158.0580409341055,1158.0580409341055,50205.85153045011,67220.15757775647,90708.09774293537,40502.24621248525
2024-04-11,112618.51625147591,down_trend,15.0,1,14.0,23,speculation_continuous_drop,2.0,-0.268485504388131,0.0967466985768281,0.0,2.0,0,0,1.0,0,115617.53235837955,up_trend,1.0,18.0,1.0,1.0,-2999.0161069036403,-2999.0161069036403,-2999.0161069036403,47206.83542354647,64221.14147085283,90708.09774293537,43501.262319388894
2024-04-12,112326.96831629968,down_trend,15.0,1,14.0,23,speculation_continuous_drop,3.0,-0.6516419142583596,-0.3831564098702286,1.0,3.0,1,0,1.0,0,111446.38132746854,up_trend,1.0,18.0,1.0,1.0,880.5869888311427,880.5869888311427,880.5869888311427,48087.422412377615,65101.728459683975,90708.09774293537,42620.67533055775
2024-04-15,111994.24171471068,down_trend,15.0,0,,23,speculation_continuous_drop,3.0,-0.8628212601064965,-0.2111793458481369,1.0,3.0,2,0,1.0,0,113492.94853625944,up_trend,1.0,18.0,1.0,1.0,-1498.706821548767,-1498.706821548767,-1498.706821548767,46588.71559082885,63603.02163813521,90708.09774293537,44119.38215210652
2024-04-16,108422.30803054072,down_trend,15.0,1,15.0,23,speculation_continuous_drop,2.0,-0.34986892145068,0.5129523386558166,0.0,2.0,0,0,1.0,0,111542.55499029584,down_trend,-1.0,19.0,1.0,1.0,-3120.2469597551244,-3120.2469597551244,-3120.2469597551244,43468.46863107372,60482.77467838008,90708.09774293537,47239.62911186164
2024-04-17,109690.96668846378,down_trend,15.0,1,15.0,23,speculation_continuous_drop,3.0,-0.9123332759449364,-0.5624643544942565,1.0,3.0,1,0,1.0,0,108626.63500067031,down_trend,-1.0,19.0,-1.0,-1.0,1064.3316877934703,-1064.3316877934703,-1064.3316877934703,42404.13694328025,59418.44299058661,90708.09774293537,48303.96079965511
2024-04-18,108732.46567048231,down_trend,15.0,1,15.0,23,speculation_continuous_drop,3.0,-0.5919835464165415,0.3203497295283949,0.0,3.0,0,0,1.0,0,109961.63267709209,down_trend,-1.0,19.0,-1.0,-1.0,-1229.1670066097722,1229.1670066097722,1229.1670066097722,43633.303949890025,60647.609997196385,90708.09774293537,47074.79379304534
2024-04-19,107978.62317880044,up_trend,16.0,1,15.0,23,speculation_continuous_drop,2.0,-0.362590253827565,0.2293932925889765,0.0,2.0,0,0,1.0,0,108502.29160486502,down_trend,-1.0,19.0,-1.0,-1.0,-523.6684260645852,523.6684260645852,523.6684260645852,44156.97237595461,61171.27842326097,90708.09774293537,46551.125366980756
2024-04-22,108951.95362671532,up_trend,16.0,1,15.0,23,speculation_continuous_drop,2.0,-0.5497184077390225,-0.1871281539114574,1.0,2.0,1,0,1.0,0,108885.70142111808,down_trend,-1.0,19.0,-1.0,-1.0,66.25220559723675,-66.25220559723675,-66.25220559723675,44090.720170357374,61105.02621766373,90708.09774293537,46617.37757257799
2024-04-23,109475.849038121,up_trend,16.0,1,15.0,23,speculation_continuous_drop,2.0,-0.5269345033989934,0.022783904340029,0.0,2.0,0,0,1.0,0,109253.476525989,down_trend,-1.0,19.0,-1.0,-1.0,222.37251213200216,-222.37251213200216,-222.37251213200216,43868.34765822537,60882.65370553173,90708.09774293537,46839.750084709995
2024-04-24,110654.33733416622,up_trend,16.0,1,16.0,23,speculation_continuous_drop,1.0,-0.3196028644074781,0.2073316389915153,0.0,1.0,0,0,1.0,0,110012.53579914192,down_trend,-1.0,19.0,-1.0,-1.0,641.8015350243077,-641.8015350243077,-641.8015350243077,43226.546123201064,60240.85217050742,90708.09774293537,47481.5516197343
2024-04-25,109968.80324208087,up_trend,16.0,1,16.0,23,speculation_continuous_drop,2.0,-0.4328863254841859,-0.1132834610767077,1.0,2.0,1,0,1.0,0,110795.79801787336,down_trend,-1.0,19.0,-1.0,-1.0,-826.994775792482,826.994775792482,826.994775792482,44053.540898993546,61067.846946299906,90708.09774293537,46654.55684394182
2024-04-26,110328.255441008,up_trend,16.0,1,16.0,23,speculation_continuous_drop,3.0,-0.8984665669693278,-0.4655802414851419,1.0,3.0,2,0,1.0,0,110161.21719455309,down_trend,-1.0,19.0,-1.0,-1.0,167.0382464549184,-167.0382464549184,-167.0382464549184,43886.50265253863,60900.80869984499,90708.09774293537,46821.59509039674
2024-04-29,115988.79717510032,down_trend,17.0,1,16.0,23,speculation_continuous_drop,2.0,0.0893391733119337,0.9878057402812614,0.0,2.0,0,0,1.0,0,110022.24727589048,up_trend,1.0,20.0,-1.0,-1.0,5966.549899209844,-5966.549899209844,-5966.549899209844,37919.952753328784,54934.25880063514,90708.09774293537,52788.14498960658
2024-04-30,111891.1974591796,down_trend,17.0,1,16.0,23,speculation_continuous_drop,3.0,-0.0472468822514201,-0.1365860555633538,1.0,3.0,1,0,1.0,0,116209.49391119456,up_trend,1.0,20.0,1.0,1.0,-4318.296452014954,-4318.296452014954,-4318.296452014954,33601.65630131383,50615.96234862019,90708.09774293537,57106.44144162154
2024-05-06,112887.53718943716,down_trend,17.0,1,16.0,23,speculation_continuous_drop,4.0,-0.7921743276892471,-0.744927445437827,1.0,4.0,2,1,0.5,1,112558.68449525732,up_trend,1.0,20.0,1.0,1.0,328.8526941798482,328.8526941798482,328.8526941798482,33930.50899549368,50944.81504280004,90708.09774293537,56777.58874744169
2024-05-07,114318.34383848505,down_trend,17.0,0,,23,speculation_continuous_drop,3.0,-0.5581385056570991,0.234035822032148,0.0,3.0,0,0,1.0,0,113336.86950141432,up_trend,1.0,20.0,1.0,0.5,981.4743370707292,490.7371685353646,981.4743370707292,34421.24616402904,51926.28937987077,90708.09774293537,56286.851578906324
2024-05-08,112538.33345414254,down_trend,17.0,0,,23,speculation_continuous_drop,3.0,-0.8111735901045476,-0.2530350844474485,1.0,3.0,1,0,1.0,0,114402.62654410844,up_trend,1.0,20.0,1.0,1.0,-1864.2930899658968,-1864.2930899658968,-1864.2930899658968,32556.953074063145,50061.99628990487,90708.09774293537,58151.14466887222
2024-05-09,112270.01049632629,down_trend,17.0,0,,23,speculation_continuous_drop,3.0,-0.6720581310624723,0.1391154590420753,0.0,3.0,0,0,1.0,0,112954.55063609374,up_trend,1.0,20.0,1.0,1.0,-684.5401397674577,-684.5401397674577,-684.5401397674577,31872.412934295688,49377.45615013741,90708.09774293537,58835.68480863968
2024-05-10,109118.61716716952,down_trend,17.0,1,17.0,23,speculation_continuous_drop,2.0,-0.2651155153015043,0.4069426157609679,0.0,2.0,0,0,1.0,0,112406.33111582728,down_trend,-1.0,21.0,1.0,1.0,-3287.7139486577653,-3287.7139486577653,-3287.7139486577653,28584.698985637922,46089.74220147965,90708.09774293537,62123.398757297444
2024-05-13,107885.71704728328,down_trend,17.0,1,17.0,23,speculation_continuous_drop,2.0,-0.7208518623105886,-0.4557363470090843,1.0,2.0,1,0,1.0,0,108462.4105757916,down_trend,-1.0,21.0,-1.0,-1.0,-576.6935285083164,576.6935285083164,576.6935285083164,29161.39251414624,46666.43572998796,90708.09774293537,61546.70522878913
2024-05-14,106029.6258325672,down_trend,17.0,1,17.0,23,speculation_continuous_drop,2.0,-0.2055864805793865,0.5152653817312021,0.0,2.0,0,0,1.0,0,107759.88963517376,down_trend,-1.0,21.0,-1.0,-1.0,-1730.2638026065688,1730.2638026065688,1730.2638026065688,30891.656316752807,48396.69953259453,90708.09774293537,59816.44142618256
2024-05-15,103961.9134405348,up_trend,18.0,1,17.0,23,speculation_continuous_drop,2.0,-0.3625535541535523,-0.1569670735741657,1.0,2.0,1,0,1.0,0,105907.30922286578,down_trend,-1.0,21.0,-1.0,-1.0,-1945.3957823309756,1945.3957823309756,1945.3957823309756,32837.05209908378,50342.09531492551,90708.09774293537,57871.04564385158
2024-05-16,105075.7146305242,up_trend,18.0,1,17.0,23,speculation_continuous_drop,3.0,-0.9574496213195955,-0.5948960671660433,1.0,3.0,2,0,1.0,0,104632.07462127612,down_trend,-1.0,21.0,-1.0,-1.0,443.6400092480908,-443.6400092480908,-443.6400092480908,32393.412089835692,49898.45530567742,90708.09774293537,58314.685653099674
2024-05-17,107457.99077577224,up_trend,18.0,1,17.0,23,speculation_continuous_drop,3.0,-0.5560581382329437,0.4013914830866518,0.0,3.0,0,0,1.0,0,105705.11878055987,down_trend,-1.0,21.0,-1.0,-1.0,1752.8719952123647,-1752.8719952123647,-1752.8719952123647,30640.540094623328,48145.58331046505,90708.09774293537,60067.55764831204
2024-05-20,107028.24148611155,up_trend,18.0,0,,23,speculation_continuous_drop,3.0,-0.6784638458096975,-0.1224057075767538,1.0,3.0,1,0,1.0,0,108360.0470525537,down_trend,-1.0,21.0,-1.0,-1.0,-1331.8055664421408,1331.8055664421408,1331.8055664421408,31972.34566106547,49477.38887690719,90708.09774293537,58735.7520818699
2024-05-21,107784.02408189964,up_trend,18.0,1,18.0,23,speculation_continuous_drop,3.0,-0.2664268223760658,0.4120370234336317,0.0,3.0,0,0,1.0,0,107288.68315355608,down_trend,-1.0,21.0,-1.0,-1.0,495.34092834356125,-495.34092834356125,-495.34092834356125,31477.004732721907,48982.04794856363,90708.09774293537,59231.09301021346
2024-05-22,107605.50174858124,up_trend,18.0,1,18.0,23,speculation_continuous_drop,3.0,-0.9809991229685386,-0.7145723005924729,1.0,3.0,1,0,1.0,0,108035.25704791736,down_trend,-1.0,21.0,-1.0,-1.0,-429.7552993361169,429.7552993361169,429.7552993361169,31906.760032058024,49411.80324789975,90708.09774293537,58801.33771087734
2024-05-23,107398.06329002036,up_trend,18.0,1,18.0,23,speculation_continuous_drop,2.0,-0.6511764427566882,0.3298226802118504,0.0,2.0,0,0,1.0,0,106690.81250830556,down_trend,-1.0,21.0,-1.0,-1.0,707.2507817147998,-707.2507817147998,-707.2507817147998,31199.509250343224,48704.55246618495,90708.09774293537,59508.58849259214
2024-05-24,108631.95809717664,down_trend,19.0,1,18.0,23,speculation_continuous_drop,2.0,-0.6431019228891484,0.0080745198675398,0.0,2.0,0,0,1.0,0,107616.91013104268,up_trend,1.0,22.0,-1.0,-1.0,1015.0479661339632,-1015.0479661339632,-1015.0479661339632,30184.46128420926,47689.504500050985,90708.09774293537,60523.636458726105
2024-05-27,107409.3226333718,down_trend,19.0,1,18.0,23,speculation_continuous_drop,2.0,-0.8579374705496736,-0.2148355476605252,1.0,2.0,1,0,1.0,0,108816.04008401888,up_trend,1.0,22.0,1.0,1.0,-1406.7174506470765,-1406.7174506470765,-1406.7174506470765,28777.743833562185,46282.78704940391,90708.09774293537,61930.35390937318
2024-05-28,106390.44154823724,down_trend,19.0,1,18.0,23,speculation_continuous_drop,2.0,-0.7451887302525706,0.112748740297103,0.0,2.0,0,0,1.0,0,108350.36915969764,up_trend,1.0,22.0,1.0,1.0,-1959.9276114604,-1959.9276114604,-1959.9276114604,26817.816222101785,44322.85943794351,90708.09774293537,63890.28152083358
2024-05-29,106498.4946395742,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.9225053050497848,-0.1773165747972142,1.0,2.0,1,0,1.0,0,106261.33265760232,up_trend,1.0,22.0,1.0,1.0,237.16198197187623,237.16198197187623,237.16198197187623,27054.97820407366,44560.021419915385,90708.09774293537,63653.119538861705
2024-05-30,107309.425429094,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.572817339845857,0.3496879652039277,0.0,2.0,0,0,1.0,0,107360.86381460197,up_trend,1.0,22.0,1.0,1.0,-51.438385507964995,-51.438385507964995,-51.438385507964995,27003.539818565696,44508.58303440742,90708.09774293537,63704.55792436967
2024-05-31,106385.67814739914,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.8210049408723694,-0.2481876010265123,1.0,3.0,1,0,1.0,0,107415.06046271612,up_trend,1.0,22.0,1.0,1.0,-1029.3823153169797,-1029.3823153169797,-1029.3823153169797,25974.157503248716,43479.20071909044,90708.09774293537,64733.94023968665
2024-06-03,104232.8337393877,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.5008463782353193,0.3201585626370501,0.0,2.0,0,0,1.0,0,105538.55901520638,down_trend,-1.0,23.0,1.0,1.0,-1305.7252758186805,-1305.7252758186805,-1305.7252758186805,24668.432227430036,42173.47544327176,90708.09774293537,66039.66551550533
2024-06-04,103412.69271330288,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-1.0685753066008827,-0.5677289283655634,1.0,3.0,1,0,1.0,0,104073.5865619386,down_trend,-1.0,23.0,-1.0,-1.0,-660.893848635722,660.893848635722,660.893848635722,25329.326076065758,42834.36929190748,90708.09774293537,65378.77166686961
2024-06-05,101569.71591077892,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.6484765673101991,0.4200987392906836,0.0,2.0,0,0,1.0,0,103293.20404106656,down_trend,-1.0,23.0,-1.0,-1.0,-1723.4881302876456,1723.4881302876456,1723.4881302876456,27052.814206353403,44557.85742219513,90708.09774293537,63655.28353658196
2024-06-06,102776.45074497032,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.8751673555463821,-0.226690788236183,1.0,3.0,1,0,1.0,0,101854.4819833244,down_trend,-1.0,23.0,-1.0,-1.0,921.9687616459269,-921.9687616459269,-921.9687616459269,26130.845444707476,43635.8886605492,90708.09774293537,64577.25229822789
2024-06-07,101793.61103041032,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.8634674516230092,0.0116999039233729,0.0,2.0,0,0,1.0,0,103524.9017051289,down_trend,-1.0,23.0,-1.0,-1.0,-1731.290674718577,1731.290674718577,1731.290674718577,27862.136119426053,45367.17933526778,90708.09774293537,62845.96162350931
2024-06-11,98999.5912910619,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.7352473800619684,0.1282200715610407,0.0,2.0,0,0,1.0,0,101367.88475338146,down_trend,-1.0,23.0,-1.0,-1.0,-2368.2934623195615,2368.2934623195615,2368.2934623195615,30230.429581745615,47735.47279758734,90708.09774293537,60477.66816118975
2024-06-12,100810.13358861522,down_trend,19.0,0,,23,speculation_continuous_drop,1.0,-0.3243611740522253,0.4108862060097431,0.0,1.0,0,0,1.0,0,99215.40800255188,down_trend,-1.0,23.0,-1.0,-1.0,1594.725586063345,-1594.725586063345,-1594.725586063345,28635.70399568227,46140.747211523994,90708.09774293537,62072.393747253096
2024-06-13,99983.95861495976,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.4528839757112751,-0.1285228016590497,1.0,2.0,1,0,1.0,0,100585.37226746247,down_trend,-1.0,23.0,-1.0,-1.0,-601.4136525027134,601.4136525027134,601.4136525027134,29237.117648184983,46742.16086402671,90708.09774293537,61470.98009475038
2024-06-14,99202.29528514858,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.897340643179363,-0.4444566674680879,1.0,2.0,2,0,1.0,0,99740.46534930164,down_trend,-1.0,23.0,-1.0,-1.0,-538.1700641530624,538.1700641530624,538.1700641530624,29775.287712338046,47280.33092817977,90708.09774293537,60932.81003059732
2024-06-17,98055.2021260008,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.811634668152631,0.085705975026732,0.0,2.0,0,0,1.0,0,98732.98736955838,down_trend,-1.0,23.0,-1.0,-1.0,-677.7852435575769,677.7852435575769,677.7852435575769,30453.072955895623,47958.11617173735,90708.09774293537,60255.02478703974
2024-06-18,95666.7365480961,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.4070745435243151,0.4045601246283158,0.0,2.0,0,0,1.0,0,98664.62534356548,down_trend,-1.0,23.0,-1.0,-1.0,-2997.8887954693782,2997.8887954693782,2997.8887954693782,33450.961751365,50956.004967206725,90708.09774293537,57257.135991570365
2024-06-19,96543.7685351904,down_trend,19.0,1,19.0,23,speculation_continuous_drop,3.0,-0.7582966669533059,-0.3512221234289908,1.0,3.0,1,0,1.0,0,96175.83179297597,down_trend,-1.0,23.0,-1.0,-1.0,367.9367422144278,-367.9367422144278,-367.9367422144278,33083.02500915057,50588.0682249923,90708.09774293537,57625.07273378479
2024-06-20,96998.08930509764,down_trend,19.0,1,19.0,23,speculation_continuous_drop,3.0,-0.9801844721755484,-0.2218878052222425,1.0,3.0,2,0,1.0,0,96783.99786075651,down_trend,-1.0,23.0,-1.0,-1.0,214.09144434113114,-214.09144434113114,-214.09144434113114,32868.93356480944,50373.976780651166,90708.09774293537,57839.164178125924
2024-06-21,95060.393532734,down_trend,19.0,1,19.0,23,speculation_continuous_drop,2.0,-0.5004919321428314,0.479692540032717,0.0,2.0,0,0,1.0,0,97305.5433015629,down_trend,-1.0,23.0,-1.0,-1.0,-2245.1497688288946,2245.1497688288946,2245.1497688288946,35114.08333363834,52619.12654948006,90708.09774293537,55594.01440929703
2024-06-24,91948.8888557649,down_trend,19.0,1,19.0,23,speculation_continuous_drop,2.0,-0.3277733979358986,0.1727185342069327,0.0,2.0,0,0,1.0,0,94703.11204225777,down_trend,-1.0,23.0,-1.0,-1.0,-2754.2231864928617,2754.2231864928617,2754.2231864928617,37868.3065201312,55373.34973597292,90708.09774293537,52839.79122280417
2024-06-25,93841.7255895294,no_trend,,1,19.0,23,speculation_continuous_drop,2.0,-0.0566684938044319,0.2711049041314667,0.0,2.0,0,0,1.0,0,92091.01051198169,down_trend,-1.0,23.0,-1.0,-1.0,1750.7150775477057,-1750.7150775477057,-1750.7150775477057,36117.59144258349,53622.63465842522,90708.09774293537,54590.50630035187
2024-06-26,96328.86233091856,down_trend,20.0,1,19.0,23,speculation_continuous_drop,1.0,0.1626218327139663,0.2192903265183982,0.0,1.0,0,0,1.0,0,93692.77062668664,up_trend,1.0,24.0,-1.0,-1.0,2636.0917042319197,-2636.0917042319197,-2636.0917042319197,33481.49973835157,50986.5429541933,90708.09774293537,57226.59800458379
2024-06-27,94033.78991117267,down_trend,20.0,0,,23,speculation_continuous_drop,1.0,-0.2672399566394095,-0.4298617893533758,1.0,1.0,1,0,1.0,0,95890.84922328536,up_trend,1.0,24.0,1.0,1.0,-1857.0593121126876,-1857.0593121126876,-1857.0593121126876,31624.440426238885,49129.48364208061,90708.09774293537,59083.65731669648
2024-06-28,93965.4685533976,down_trend,20.0,0,,23,speculation_continuous_drop,1.0,-0.1022237862968819,0.1650161703425276,0.0,1.0,0,0,1.0,0,93895.37990974648,up_trend,1.0,24.0,1.0,1.0,70.08864365112095,70.08864365112095,70.08864365112095,31694.529069890006,49199.57228573173,90708.09774293537,59013.56867304536
2024-07-01,95330.22169759596,down_trend,20.0,0,,23,speculation_continuous_drop,2.0,-0.2695563744720075,-0.1673325881751255,1.0,2.0,1,0,1.0,0,93145.64399359944,up_trend,1.0,24.0,1.0,1.0,2184.577703996518,2184.577703996518,2184.577703996518,33879.106773886524,51384.14998972825,90708.09774293537,56828.99096904884
2024-07-02,93892.09412168562,down_trend,20.0,0,,23,speculation_continuous_drop,3.0,-0.6142195246580915,-0.344663150186084,1.0,3.0,2,0,1.0,0,95041.08984298188,up_trend,1.0,24.0,1.0,1.0,-1148.9957212962618,-1148.9957212962618,-1148.9957212962618,32730.111052590262,50235.15426843199,90708.09774293537,57977.986690345104
2024-07-03,94441.91970724764,down_trend,20.0,0,,23,speculation_continuous_drop,4.0,-0.6775919293621054,-0.0633724047040139,1.0,4.0,3,1,0.5,0,93757.71533401376,up_trend,1.0,24.0,1.0,1.0,684.2043732338789,684.2043732338789,684.2043732338789,33414.31542582414,50919.358641665865,90708.09774293537,57293.782317111225
2024-07-04,93916.61552046314,down_trend,20.0,0,,23,speculation_continuous_drop,3.0,-0.6438192708368797,0.0337726585252257,0.0,3.0,0,0,1.0,0,94913.35376546184,up_trend,1.0,24.0,1.0,0.5,-996.7382449987053,-498.36912249935267,-996.7382449987053,32915.94630332479,49922.62039666716,90708.09774293537,57792.15143961058
2024-07-05,93859.09037257273,down_trend,20.0,0,,23,speculation_continuous_drop,3.0,-0.5694794393326693,0.0743398315042104,0.0,3.0,0,0,1.0,0,93440.63143541804,up_trend,1.0,24.0,1.0,1.0,418.4589371546899,418.4589371546899,418.4589371546899,33334.40524047948,50341.07933382185,90708.09774293537,57373.69250245589
2024-07-08,93611.61847839072,down_trend,20.0,0,,23,speculation_continuous_drop,3.0,-0.7385769444715556,-0.1690975051388863,1.0,3.0,1,0,1.0,0,94049.39821347616,up_trend,1.0,24.0,1.0,1.0,-437.779735085438,-437.779735085438,-437.779735085438,32896.62550539404,49903.29959873641,90708.09774293537,57811.472237541326
2024-07-09,94102.88008367294,down_trend,20.0,0,,23,speculation_continuous_drop,2.0,-0.7305203785205661,0.0080565659509895,0.0,2.0,0,0,1.0,0,93429.1597037242,up_trend,1.0,24.0,1.0,1.0,673.7203799487324,673.7203799487324,673.7203799487324,33570.34588534277,50577.019978685144,90708.09774293537,57137.75185759259
2024-07-10,91838.23794473428,down_trend,20.0,0,,23,speculation_continuous_drop,1.0,-0.5744210697746172,0.1560993087459489,0.0,1.0,0,0,1.0,0,93959.2827906116,down_trend,-1.0,25.0,1.0,1.0,-2121.044845877317,-2121.044845877317,-2121.044845877317,31449.301039465456,48455.97513280783,90708.09774293537,59258.79670346991
2024-07-11,92544.64830948108,down_trend,20.0,0,,23,speculation_continuous_drop,1.0,-0.5182033319127824,0.0562177378618347,0.0,1.0,0,0,1.0,0,92216.14249352575,down_trend,-1.0,25.0,-1.0,-1.0,328.50581595533004,-328.50581595533004,-328.50581595533004,31120.795223510126,48127.4693168525,90708.09774293537,59587.30251942524
2024-07-12,91385.49271301736,down_trend,20.0,0,,23,speculation_continuous_drop,2.0,-1.046752881933517,-0.5285495500207346,1.0,2.0,1,0,1.0,0,92557.16700963044,down_trend,-1.0,25.0,-1.0,-1.0,-1171.6742966130842,1171.6742966130842,1171.6742966130842,32292.46952012321,49299.14361346558,90708.09774293537,58415.628222812156
2024-07-15,88166.13063927906,down_trend,20.0,0,,23,speculation_continuous_drop,1.0,-0.4645811168461631,0.5821717650873539,0.0,1.0,0,0,1.0,0,90937.16643154752,down_trend,-1.0,25.0,-1.0,-1.0,-2771.0357922684634,2771.0357922684634,2771.0357922684634,35063.50531239167,52070.179405734045,90708.09774293537,55644.59243054369
2024-07-16,88992.0108321151,down_trend,20.0,0,,23,speculation_continuous_drop,2.0,-0.6318677851500201,-0.1672866683038569,1.0,2.0,1,0,1.0,0,88069.54998593013,down_trend,-1.0,25.0,-1.0,-1.0,922.4608461849712,-922.4608461849712,-922.4608461849712,34141.0444662067,51147.718559549074,90708.09774293537,56567.053276728664
2024-07-17,87128.4008517974,down_trend,20.0,0,,23,speculation_continuous_drop,3.0,-0.8039773419566555,-0.1721095568066354,1.0,3.0,2,0,1.0,0,89159.18213602736,down_trend,-1.0,25.0,-1.0,-1.0,-2030.7812842299609,2030.7812842299609,2030.7812842299609,36171.82575043666,53178.499843779035,90708.09774293537,54536.2719924987
2024-07-18,88207.13889411473,down_trend,20.0,0,,23,speculation_continuous_drop,4.0,-0.8266617190689088,-0.0226843771122533,1.0,4.0,3,1,0.5,0,86828.56694272021,down_trend,-1.0,25.0,-1.0,-1.0,1378.5719513945223,-1378.5719513945223,-1378.5719513945223,34793.25379904214,51799.92789238451,90708.09774293537,55914.843943893226
