date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,is_down_day,price_down_ratio,speculation_median_past,speculation_mad_past,speculation_mad_score,signal,position,position_scale,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2023-08-17,191672.6065578457,189797.6065547304,194125.068112158,188373.1489812119,72090.0,13960673750.0,37164.0,0.6625747876374212,32,price_down_speculation_up,0.541770217500354,-0.00978230555105139,1,0.8,0.4950913353168501,0.2085128294358942,0.541770217500354,0,1.0,1.0,1.0,position,1.0,-0.00978230555105139,-0.00978230555105139,0.8039947864514941,0.7895257536898177,0.94895866661765,0.94895866661765,-0.15276100557977634,-0.16800827953455033
2023-08-18,190896.2310327949,191523.40382269217,193375.585044504,190560.69762424837,44755.0,8756758650.0,34426.0,0.2623910774735881,32,price_down_speculation_up,-1.0113824321447915,0.0032854121137128696,0,0.7,0.568378477044128,0.2040629409473202,-1.0113824321447915,0,1.0,1.0,1.0,position,1.0,0.0032854121137128696,0.0032854121137128696,0.8072801985652069,0.7928111658035305,0.94895866661765,0.94895866661765,-0.14929888206556374,-0.16454615602033773
2023-08-21,193690.5635572176,197116.13041744623,199491.0705461733,191875.51058837163,62490.0,12435880500.0,32603.0,0.6506022352624492,32,price_down_speculation_up,0.2717748008043709,0.01768577052653726,0,0.6,0.568378477044128,0.2040629409473202,0.2717748008043709,0,1.0,1.0,1.0,position,1.0,0.01768577052653726,0.01768577052653726,0.8249659690917442,0.8104969363300678,0.94895866661765,0.94895866661765,-0.13066185271045572,-0.1459091266652297
2023-08-22,197312.7926191132,194571.815011419,200328.136276799,193275.62923666372,57805.0,11527571750.0,32402.0,0.5788551278390585,32,price_down_speculation_up,-0.0680037600375028,-0.013891535218323604,1,0.6,0.5995773942854679,0.2055324179980803,-0.0680037600375028,0,1.0,1.0,1.0,position,1.0,-0.013891535218323604,-0.013891535218323604,0.8110744338734206,0.7966054011117443,0.94895866661765,0.94895866661765,-0.1453005674479868,-0.16054784140276068
2023-08-23,194557.7436274961,196128.50058430465,196390.6815590188,192090.3564733628,42217.0,8361624400.0,33373.0,0.2350757936929626,32,price_down_speculation_up,-1.3454500640396103,0.008073474370755248,0,0.6,0.6147286815507538,0.1903246887505725,-1.3454500640396103,0,1.0,1.0,1.0,position,1.0,0.008073474370755248,0.008073474370755248,0.8191479082441759,0.8046788754824995,0.94895866661765,0.94895866661765,-0.13679284771817868,-0.15204012167295278
2023-08-24,197183.17595923255,195419.81314730016,199271.6426858513,193597.96966368848,38394.0,7649422600.0,32539.0,0.1654618274742042,32,price_down_speculation_up,-1.592154667909668,-0.008942765037403455,1,0.6,0.6147286815507538,0.1903246887505725,-1.592154667909668,0,1.0,1.0,1.0,position,1.0,-0.008942765037403455,-0.008942765037403455,0.8102051432067725,0.795736110445096,0.94895866661765,0.94895866661765,-0.14621661437102762,-0.16146388832580183
2023-08-25,195890.9368479195,190778.92248989124,196830.8779305266,190743.4050914061,39471.0,7765552450.0,35118.0,0.1168524055146719,32,price_down_speculation_up,-1.7644213672555165,-0.026096227014305425,1,0.6,0.6147286815507538,0.1903246887505725,-1.7644213672555165,0,1.0,1.0,1.0,position,1.0,-0.026096227014305425,-0.026096227014305425,0.784108916192467,0.7696398834307906,0.94895866661765,0.94895866661765,-0.17371647072127272,-0.18896374467604682
2023-08-28,192089.34118450247,182823.25598746547,193930.8910691679,180566.2123813612,87989.0,16630150950.0,40209.0,0.7831209555005861,32,price_down_speculation_up,0.4990299933114163,-0.048238414166546034,1,0.6,0.5637038405737724,0.2965649729924313,0.4990299933114163,0,1.0,1.0,1.0,position,1.0,-0.048238414166546034,-0.048238414166546034,0.735870502025921,0.7214014692642445,0.94895866661765,0.94895866661765,-0.22454946889439764,-0.23979674284917174
2023-08-29,182575.4776284975,183944.18517804652,186637.9377385496,178290.49707959627,83976.0,15490366500.0,41506.0,0.704693048634028,32,price_down_speculation_up,0.2359933034928136,0.007496666952908422,0,0.5,0.6147286815507538,0.257126509021971,0.2359933034928136,0,1.0,1.0,1.0,position,1.0,0.007496666952908422,0.007496666952908422,0.7433671689788294,0.7288981362171529,0.94895866661765,0.94895866661765,-0.21664958113676902,-0.231896855091543
2023-08-30,185547.23854006163,183383.0947994899,186357.2368421052,182307.0392071593,65100.0,12081029200.0,42342.0,0.4301450479677753,32,price_down_speculation_up,-0.608527057846529,-0.011663572886343348,1,0.6,0.6147286815507538,0.2045923079287647,-0.608527057846529,0,1.0,1.0,1.0,position,1.0,-0.011663572886343348,-0.011663572886343348,0.731703596092486,0.7172345633308096,0.94895866661765,0.94895866661765,-0.22894049885177914,-0.24418777280655324
2023-08-31,183930.2542910141,184364.5029335453,184445.8657260217,179155.2336764675,83801.0,15406036100.0,42781.0,0.6723508618009333,32,price_down_speculation_up,0.5119298730118378,0.002360941891833233,0,0.5,0.5045000879034169,0.2211509855802199,0.5119298730118378,0,1.0,1.0,1.0,position,1.0,0.002360941891833233,0.002360941891833233,0.7340645379843193,0.7195955052226428,0.94895866661765,0.94895866661765,-0.22645256974075867,-0.24169984369553277
2023-09-01,185445.62961066765,184103.68802188992,187957.24538540025,182974.90492105568,79436.0,14897708600.0,42394.0,0.627944823211373,32,price_down_speculation_up,0.3764954203235697,-0.00723630743736079,1,0.6,0.5045000879034169,0.2211509855802199,0.3764954203235697,0,1.0,1.0,1.0,position,1.0,-0.00723630743736079,-0.00723630743736079,0.7268282305469584,0.712359197785282,0.94895866661765,0.94895866661765,-0.2340780941096472,-0.2493253680644213
2023-09-04,185547.80203033783,187126.3395181521,188928.1771968046,184634.9978189498,68690.0,13008244300.0,42254.0,0.4859046043477473,32,price_down_speculation_up,-0.5773091914548192,0.008507443745176587,0,0.6,0.6033999755252157,0.1372740003331263,-0.5773091914548192,0,1.0,1.0,1.0,position,1.0,0.008507443745176587,0.008507443745176587,0.7353356742921351,0.7208666415304585,0.94895866661765,0.94895866661765,-0.22511306323480462,-0.24036033718957883
2023-09-05,188310.9369101548,187481.0988396477,190878.90534361565,186092.07441270992,68568.0,13063682000.0,42918.0,0.4685346352422799,32,price_down_speculation_up,-0.2757937881267019,-0.004406743889246475,0,0.5,0.5323798660934029,0.1561420891240777,-0.2757937881267019,0,1.0,1.0,1.0,position,1.0,-0.004406743889246475,-0.004406743889246475,0.7309289304028885,0.7164598976412121,0.94895866661765,0.94895866661765,-0.22975683123468327,-0.24500410518945737
2023-09-06,187975.35199832992,187410.7465832597,189345.8439854302,186605.4023335112,46941.0,8938236200.0,44121.0,0.0619556344017436,32,price_down_speculation_up,-1.3255495748794697,-0.003003614085932085,1,0.6,0.4772196197950136,0.211302335422467,-1.3255495748794697,0,1.0,1.0,1.0,position,1.0,-0.003003614085932085,-0.003003614085932085,0.7279253163169565,0.71345628355528,0.94895866661765,0.94895866661765,-0.23292199974158756,-0.24816927369636166
2023-09-07,186668.02229234297,181934.7677695439,186746.07727406867,180758.89795171167,65120.0,12056042100.0,47905.0,0.3070118385914482,32,price_down_speculation_up,-0.5433142770661769,-0.02535653651157386,1,0.6,0.4772196197950136,0.211302335422467,-0.5433142770661769,0,1.0,1.0,1.0,position,1.0,-0.02535653651157386,-0.02535653651157386,0.7025687798053826,0.6880997470437061,0.94895866661765,0.94895866661765,-0.25964238009487695,-0.27488965404965104
2023-09-08,180584.0095588844,173951.38707074328,181376.37590002484,173781.73535016677,121405.0,21665988550.0,55765.0,0.7779856314922208,32,price_down_speculation_up,1.1105514755664343,-0.03672873641660043,1,0.6,0.4772196197950136,0.1826695116047425,1.1105514755664343,0,1.0,1.0,1.0,position,1.0,-0.03672873641660043,-0.03672873641660043,0.6658400433887821,0.6513710106271057,0.94895866661765,0.94895866661765,-0.29834663319739796,-0.31359390715217206
2023-09-11,174214.05721262863,175933.38619402982,176802.6652717581,168965.78405721264,91036.0,16014004050.0,58960.0,0.434395784800586,32,price_down_speculation_up,-0.6020413928633253,0.009869059988097001,0,0.5,0.5569247137795601,0.1372740003331263,-0.6020413928633253,0,1.0,1.0,1.0,position,1.0,0.009869059988097001,0.009869059988097001,0.6757091033768792,0.6612400706152026,0.94895866661765,0.94895866661765,-0.28794674926644337,-0.3031940232212176
2023-09-12,175915.66888645367,175115.808687838,179027.35781022132,174440.05599369082,91501.0,16377373400.0,62317.0,0.3841156394189933,32,price_down_speculation_up,-0.3913450934825055,-0.004546838855678903,1,0.6,0.4772196197950136,0.1604664923099624,-0.3913450934825055,0,1.0,1.0,1.0,position,1.0,-0.004546838855678903,-0.004546838855678903,0.6711622645212002,0.6566932317595238,0.94895866661765,0.94895866661765,-0.2927381474754772,-0.3079854214302513
2023-09-13,174546.2790066712,173532.41662518663,176526.35466436908,172485.55229761303,78004.0,13750588150.0,64288.0,0.1933871187934704,32,price_down_speculation_up,-1.6437098189963926,-0.005808559124000651,1,0.6,0.4514652100214329,0.1059014710162121,-1.6437098189963926,0,1.0,1.0,1.0,position,1.0,-0.005808559124000651,-0.005808559124000651,0.6653537053971996,0.6508846726355231,0.94895866661765,0.94895866661765,-0.29885912969349504,-0.31410640364826925
2023-09-14,172707.59015913607,166974.9207180873,173516.72777409764,166920.31271543997,136502.0,23386435550.0,72526.0,0.6323941482710722,32,price_down_speculation_up,0.7605008074523969,-0.03319292125937599,1,0.7,0.4514652100214329,0.1604664923099624,0.7605008074523969,0,1.0,1.0,1.0,position,1.0,-0.03319292125937599,-0.03319292125937599,0.6321607841378236,0.6176917513761471,0.94895866661765,0.94895866661765,-0.33383738789064576,-0.34908466184542
2023-09-15,168178.49686416905,167419.08418504574,169127.87472860594,165308.013251758,122691.0,20659815050.0,74360.0,0.5007508365401547,32,price_down_speculation_up,0.2071628735894598,-0.004515515914835775,0,0.6,0.4514652100214329,0.1604664923099624,0.2071628735894598,0,1.0,1.0,1.0,position,1.0,-0.004515515914835775,-0.004515515914835775,0.6276452682229878,0.6131762354613113,0.94895866661765,0.94895866661765,-0.33859577840193145,-0.35384305235670566
2023-09-18,166982.34919656377,164878.8172660036,168151.51913177304,164252.0264681555,86675.0,14596788300.0,78420.0,0.1000864947069014,32,price_down_speculation_up,-2.237945273853819,-0.012597331039366203,1,0.7,0.4514652100214329,0.1059014710162121,-2.237945273853819,0,1.0,1.0,1.0,position,1.0,-0.012597331039366203,-0.012597331039366203,0.6150479371836215,0.6005789044219452,0.94895866661765,0.94895866661765,-0.3518706780182306,-0.36711795197300456
2023-09-19,164211.38011918348,157557.17446305772,164882.5384217759,157162.47422565508,138511.0,22512971100.0,89721.0,0.4342448894794879,32,price_down_speculation_up,0.1059686178943252,-0.04052219554635122,1,0.8,0.4092557121097896,0.1590562334173303,0.1059686178943252,0,1.0,1.0,1.0,position,1.0,-0.04052219554635122,-0.04052219554635122,0.5745257416372703,0.5600567088755939,0.94895866661765,0.94895866661765,-0.39457242781180524,-0.40981970176657934
2023-09-20,156974.80828432398,152200.22593190565,157737.60454725535,151647.32568919248,218409.0,33976114350.0,98481.0,0.7965058156421968,32,price_down_speculation_up,1.643264649524328,-0.03041623305422531,1,0.8,0.4091802644492406,0.1589807857567813,1.643264649524328,0,1.0,1.0,1.0,position,1.0,-0.03041623305422531,-0.03041623305422531,0.544109508583045,0.5296404758213686,0.94895866661765,0.94895866661765,-0.4266246489719083,-0.4418719229266822
2023-09-21,151772.8509232696,157066.76293912297,157680.2861874399,151353.6930785082,232964.0,36472466500.0,95389.0,0.892920667367586,32,price_down_speculation_up,1.9012815130280256,0.03488049399908655,0,0.7,0.4343203371400369,0.162691154839812,1.9012815130280256,0,1.0,1.0,1.0,position,1.0,0.03488049399908655,0.03488049399908655,0.5789900025821315,0.5645209698204552,0.94895866661765,0.94895866661765,-0.38986804910501394,-0.4051153230597879
2023-09-22,157009.49992723946,152456.84817710766,158841.53992200329,151514.37516587865,271244.0,42708139850.0,96303.0,1.0355193138275331,32,price_down_speculation_up,1.7451854083787006,-0.028996027324726007,1,0.7,0.4675733106703703,0.2195035147388009,1.7451854083787006,0,1.0,1.0,1.0,position,1.0,-0.028996027324726007,-0.028996027324726007,0.5499939752574056,0.5355249424957291,0.94895866661765,0.94895866661765,-0.42042367638862976,-0.43567095034340386
2023-09-25,152346.27160213934,151866.87342410494,155426.2457617904,150549.0723229267,225759.0,35214011400.0,99150.0,0.8228342036462523,32,price_down_speculation_up,1.0916462535920517,-0.003146766724205621,1,0.8,0.4675733106703703,0.2195035147388009,1.0916462535920517,0,1.0,1.0,1.0,position,1.0,-0.003146766724205621,-0.003146766724205621,0.5468472085331999,0.5323781757715236,0.94895866661765,0.94895866661765,-0.42373969723853844,-0.4389869711933124
2023-09-26,151215.47692985792,144355.1337711975,151748.0626289744,144233.909885339,297437.0,45048459750.0,107796.0,1.014961885819421,32,price_down_speculation_up,1.2440871710229633,-0.04536799604079305,1,0.8,0.5665724924056135,0.243097517238611,1.2440871710229633,0,1.0,1.0,1.0,position,1.0,-0.04536799604079305,-0.04536799604079305,0.5014792124924069,0.48701017973073046,0.94895866661765,0.94895866661765,-0.4715478870330392,-0.4867951609878133
2023-09-27,144180.6283420003,140785.90414311024,145976.34328702634,140323.49327687922,359610.0,52713771200.0,106659.0,1.215383281344587,32,price_down_speculation_up,1.368179722414704,-0.02354493969077238,1,0.8,0.7144499819566346,0.2469521189468132,1.368179722414704,0,1.0,1.0,1.0,position,1.0,-0.02354493969077238,-0.02354493969077238,0.4779342728016345,0.46346524003995804,0.94895866661765,0.94895866661765,-0.4963592307922917,-0.5116065047470658
2023-09-28,142111.29202125155,143446.1425217841,145073.65260635564,141883.50404287502,229660.0,33785788900.0,100532.0,0.8261238695697705,32,price_down_speculation_up,0.0514818671148045,0.00939299391024414,0,0.7,0.8096700096442245,0.2155705901792525,0.0514818671148045,0,1.0,1.0,1.0,position,1.0,0.00939299391024414,0.00939299391024414,0.48732726671187865,0.4728582339502022,0.94895866661765,0.94895866661765,-0.48646101895159755,-0.5017082929063716
2023-10-09,142622.09037149654,144995.4945334111,146292.24506525323,141502.7830156082,126601.0,18776329750.0,106282.0,0.174944469642449,32,price_down_speculation_up,-2.182215840326164,0.01664121003788698,0,0.7,0.8244790366080114,0.2007615632154656,-2.182215840326164,0,1.0,1.0,1.0,position,1.0,0.01664121003788698,0.01664121003788698,0.5039684767497656,0.4894994439880892,0.94895866661765,0.94895866661765,-0.468924733522854,-0.4841720074776281
2023-10-10,145440.99928102564,145276.11008979706,147913.63684563997,144536.37170042112,204816.0,30915498200.0,113144.0,0.5934506713955551,32,price_down_speculation_up,-0.7761769484979695,-0.0011337187728610982,0,0.6,0.8244790366080114,0.2007615632154656,-0.7761769484979695,0,1.0,1.0,1.0,position,1.0,-0.0011337187728610982,-0.0011337187728610982,0.5028347579769046,0.48836572521522814,0.94895866661765,0.94895866661765,-0.47011943126127287,-0.48536670521604697
2023-10-11,146020.77058642116,148356.2540127733,148590.77291172507,145631.75838216505,164711.0,25109956400.0,118372.0,0.3303602150568635,32,price_down_speculation_up,-1.6600716485799911,0.01599418642274533,0,0.5,0.8244790366080114,0.2007615632154656,-1.6600716485799911,0,1.0,1.0,1.0,position,1.0,0.01599418642274533,0.01599418642274533,0.5188289443996499,0.5043599116379734,0.94895866661765,0.94895866661765,-0.4532649706979345,-0.4685122446527086
2023-10-12,149216.11493185945,157649.97815621665,157668.78951368414,148696.9710138813,268692.0,42283646000.0,119027.0,0.8142153840651848,32,price_down_speculation_up,-0.0344823913886442,0.056521128620783165,0,0.4,0.8244790366080114,0.2007615632154656,-0.0344823913886442,0,1.0,1.0,1.0,position,1.0,0.056521128620783165,0.056521128620783165,0.5753500730204331,0.5608810402587566,0.94895866661765,0.94895866661765,-0.3937037583827132,-0.4089510323374873
2023-10-13,159370.05782139994,159604.77838890062,163084.90456708398,156959.41530599742,353656.0,57898923250.0,108907.0,1.1778303822365563,32,price_down_speculation_up,1.187140674026758,0.0014728021731894392,0,0.4,0.8244790366080114,0.2007615632154656,1.187140674026758,0,1.0,1.0,1.0,position,1.0,0.0014728021731894392,0.0014728021731894392,0.5768228751936224,0.5623538424319461,0.94895866661765,0.94895866661765,-0.39215173907460277,-0.40739901302937676
2023-10-16,160433.52449509362,156717.2664438177,163506.50323077888,154093.8079201695,437823.0,72263163400.0,114876.0,1.3379614333609042,32,price_down_speculation_up,1.566902053298006,-0.023163849718888192,1,0.4,0.8244790366080114,0.221034321215989,1.566902053298006,0,1.0,1.0,1.0,position,1.0,-0.023163849718888192,-0.023163849718888192,0.5536590254747342,0.5391899927130579,0.94895866661765,0.94895866661765,-0.41656149529870734,-0.43180876925348133
2023-10-17,156602.9712412974,157225.7441294602,159987.87518911972,154292.7897637863,347794.0,56986900450.0,120006.0,1.0640686089454428,32,price_down_speculation_up,0.5530683205123879,0.003976762913413705,0,0.3,0.8244790366080114,0.2921898554205006,0.5530683205123879,0,1.0,1.0,1.0,position,1.0,0.003976762913413705,0.003976762913413705,0.557635788388148,0.5431667556264717,0.94895866661765,0.94895866661765,-0.4123708355225676,-0.4276181094773416
2023-10-18,158134.20468107678,153207.98823114813,159382.66344080793,153115.15977281856,308940.0,50637905900.0,122017.0,0.9289867039980632,32,price_down_speculation_up,0.0206303022607592,-0.031152124613797377,1,0.3,0.9205428776945956,0.276063954095976,0.0206303022607592,0,1.0,1.0,1.0,position,1.0,-0.031152124613797377,-0.031152124613797377,0.5264836637743506,0.5120146310126742,0.94895866661765,0.94895866661765,-0.4451985294039378,-0.46044580335871177
2023-10-19,152331.37561592323,146620.07736703512,153933.62401821022,144904.68608234668,385719.0,60891405300.0,128737.0,1.0973375615124814,32,price_down_speculation_up,0.5073451752371145,-0.037492592880459134,1,0.3,0.8775552867839168,0.2921898554205006,0.5073451752371145,0,1.0,1.0,1.0,position,1.0,-0.037492592880459134,-0.037492592880459134,0.4889910708938915,0.47452203813221505,0.94895866661765,0.94895866661765,-0.4847077242712896,-0.4999549982260637
2023-10-20,145138.43534829994,141762.22849393392,148632.48958033923,139450.3785621648,463799.0,69944514400.0,136415.0,1.2237495586798215,32,price_down_speculation_up,0.9268144972880958,-0.02326197637630503,1,0.4,0.8775552867839168,0.2519434450584631,0.9268144972880958,0,1.0,1.0,1.0,position,1.0,-0.02326197637630503,-0.02326197637630503,0.4657290945175865,0.45126006175591005,0.94895866661765,0.94895866661765,-0.5092208850596485,-0.5244681590144225
2023-10-23,141641.6698585686,141845.8572222496,142792.76093073745,139015.62225518006,451066.0,65915909750.0,142151.0,1.1547237973645903,32,price_down_speculation_up,0.5210887971297102,0.001441576930608487,0,0.4,0.9965276564717528,0.2047670873073183,0.5210887971297102,0,1.0,1.0,1.0,position,1.0,0.001441576930608487,0.001441576930608487,0.467170671448195,0.4527016386865186,0.94895866661765,0.94895866661765,-0.5077017704961588,-0.5229490444509328
2023-10-24,142054.04704036537,144547.43179243224,144804.76409682093,141745.26444446004,325462.0,48720076100.0,142103.0,0.828693564588757,32,price_down_speculation_up,-1.1533209851335178,0.01755236689144348,0,0.4,1.080703085228962,0.1473814273408791,-1.1533209851335178,0,1.0,1.0,1.0,position,1.0,0.01755236689144348,0.01755236689144348,0.4847230383396385,0.47025400557796204,0.94895866661765,0.94895866661765,-0.48920532011438933,-0.5044525940691634
2023-10-25,145871.47786709727,141611.4743999891,147155.30431181518,141460.8012170385,417831.0,63135410150.0,146914.0,1.045229662984907,32,price_down_speculation_up,-0.1623440344024997,-0.02920381372285436,1,0.5,1.080703085228962,0.1473814273408791,-0.1623440344024997,0,1.0,1.0,1.0,position,1.0,-0.02920381372285436,-0.02920381372285436,0.45551922461678407,0.44105019185510763,0.94895866661765,0.94895866661765,-0.5199799099360355,-0.5352271838908096
