date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_change,speculation_change_rate,speculation_change_rate_rank,speculation_fast_rise_signal,speculation_fast_drop_signal,signal_type,signal,position_scale,is_effective_signal,daily_return,base_position,reduce_signal,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2023-08-24,195419.81314730016,down_trend,2.0,0,,21,speculation_change_rate,-0.0672461750995733,0.1654618274742042,-0.0696139662187584,-0.0672461750995733,0.6,0,0,none,0,1.0,0,-0.003613383240544721,1.0,0.0,1.0,-0.003613383240544721,-0.003613383240544721,0.9126044038618487,0.929239597100394,1.042570101565494,1.042570101565494,-0.12465895339650779,-0.10870300644045527
2023-08-25,190778.92248989124,down_trend,2.0,0,,21,speculation_change_rate,-0.0474468966240408,0.1168524055146719,-0.0486094219595323,-0.0474468966240408,0.6,0,0,none,0,1.0,0,-0.023748311814784095,1.0,0.0,1.0,-0.023748311814784095,-0.023748311814784095,0.8909315899153923,0.9071717253978095,1.042570101565494,1.042570101565494,-0.145446825515527,-0.1298698053630869
2023-08-28,182823.25598746547,down_trend,2.0,0,,21,speculation_change_rate,0.9469587699776764,0.7831209555005861,0.6662685499859142,0.9469587699776764,0.95,0,0,none,0,1.0,0,-0.04170097198681533,1.0,0.0,1.0,-0.04170097198681533,-0.04170097198681533,0.8537788766421617,0.8693417826897646,1.042570101565494,1.042570101565494,-0.1810825235059481,-0.16615508023452297
2023-08-29,183944.18517804652,down_trend,2.0,0,,21,speculation_change_rate,-0.0754312874155024,0.704693048634028,-0.0784279068665581,-0.0754312874155024,0.45,0,0,none,0,1.0,0,0.006131217741018213,1.0,0.0,1.0,0.006131217741018213,0.006131217741018213,0.8590135808375366,0.8746719064508005,1.042570101565494,1.042570101565494,-0.17606156214563806,-0.16104259546919897
2023-08-30,183383.0947994899,down_trend,2.0,0,,21,speculation_change_rate,-0.2400844730781263,0.4301450479677753,-0.2745480006662527,-0.2400844730781263,0.15,0,0,none,0,1.0,0,-0.003050329522586104,1.0,0.0,1.0,-0.003050329522586104,-0.003050329522586104,0.8563933063516055,0.872003868911977,1.042570101565494,1.042570101565494,-0.17857484588741868,-0.16360169200843144
2023-08-31,184364.5029335453,down_trend,2.0,0,,21,speculation_change_rate,0.2740563842620604,0.6723508618009333,0.2422058138331579,0.2740563842620604,0.75,0,0,none,0,1.0,0,0.005351682689881843,1.0,0.0,1.0,0.005351682689881843,0.005351682689881843,0.8609764515849381,0.8766705569227432,1.042570101565494,1.042570101565494,-0.1741788391091208,-0.15912555366170644
2023-09-01,184103.68802188992,down_trend,2.0,0,,21,speculation_change_rate,-0.0434345238875706,0.627944823211373,-0.0444060385895602,-0.0434345238875706,0.6,0,0,none,0,1.0,0,-0.0014146698930943558,1.0,0.0,1.0,-0.0014146698930943558,-0.0014146698930943558,0.8597584541202177,0.8754303574797023,1.042570101565494,1.042570101565494,-0.17534710344251336,-0.16031511342481364
2023-09-04,187126.3395181521,down_trend,2.0,0,,21,speculation_change_rate,-0.1324136375533753,0.4859046043477473,-0.1420402188636257,-0.1324136375533753,0.35,0,0,none,0,1.0,0,0.016418201768466423,1.0,0.0,1.0,0.016418201768466423,0.016418201768466423,0.8738741418921082,0.8898033497230448,1.042570101565494,1.042570101565494,-0.16180778579788224,-0.1465289975350904
2023-09-05,187481.0988396477,down_trend,2.0,0,,21,speculation_change_rate,-0.0172199808779902,0.4685346352422799,-0.0173699691054673,-0.0172199808779902,0.7,0,0,none,0,1.0,0,0.0018958278263183637,1.0,0.0,1.0,0.0018958278263183637,0.0018958278263183637,0.8755308568070074,0.891490263673401,1.042570101565494,1.042570101565494,-0.16021871767439444,-0.1449109634596616
2023-09-06,187410.7465832597,down_trend,2.0,0,,21,speculation_change_rate,-0.3340755150560954,0.0619556344017436,-0.4065790008405363,-0.3340755150560954,0.0,0,1,fast_drop,1,0.5,0,-0.0003752498615776645,1.0,0.0,1.0,-0.0003752498615776645,-0.0003752498615776645,0.8752023139741836,0.8911557320753597,1.042570101565494,1.042570101565494,-0.16053384548434269,-0.14523183550226004
2023-09-07,181934.7677695439,down_trend,2.0,0,,21,speculation_change_rate,0.2776931228935284,0.3070118385914482,0.2450562041897046,0.2776931228935284,0.8,0,0,none,0,1.0,0,-0.029219129177755154,1.0,1.0,0.5,-0.029219129177755154,-0.014609564588877577,0.8496296645055017,0.8781363348488563,1.042570101565494,1.042570101565494,-0.18506231549348895,-0.15771962621000601
2023-09-08,173951.38707074328,down_trend,2.0,0,,21,speculation_change_rate,0.601553015065635,0.7779856314922208,0.4709737929007725,0.601553015065635,0.95,0,0,none,0,1.0,0,-0.04388045669705709,1.0,1.0,0.5,-0.04388045669705709,-0.021940228348528545,0.8123475268036329,0.8588698231411325,1.042570101565494,1.042570101565494,-0.2208221532692769,-0.17619944994444248
2023-09-11,175933.38619402982,down_trend,2.0,0,,21,speculation_change_rate,-0.2907802427670551,0.434395784800586,-0.3435898466916348,-0.2907802427670551,0.15,0,0,none,0,1.0,0,0.011393982863042718,1.0,1.0,0.5,0.011393982863042718,0.005696991431521359,0.8216034006028686,0.8637627971643597,1.042570101565494,1.042570101565494,-0.21194421423636456,-0.17150626526949342
2023-09-12,175115.808687838,down_trend,2.0,0,,21,speculation_change_rate,-0.0490370207059552,0.3841156394189933,-0.0502801453815927,-0.0490370207059552,0.5,0,0,none,0,1.0,0,-0.00464708560369631,1.0,0.0,1.0,-0.00464708560369631,-0.00464708560369631,0.8177853392679791,0.8597488175046487,1.042570101565494,1.042570101565494,-0.21560637693329632,-0.17535634657691224
2023-09-13,173532.41662518663,down_trend,2.0,0,,21,speculation_change_rate,-0.1736431034443647,0.1933871187934704,-0.1907285206255229,-0.1736431034443647,0.3,0,0,none,0,1.0,0,-0.009041970993458048,1.0,0.0,1.0,-0.009041970993458048,-0.009041970993458048,0.8103909479514428,0.8519749936351119,1.042570101565494,1.042570101565494,-0.22269884132051887,-0.18281275057110302
2023-09-14,166974.9207180873,down_trend,2.0,0,,21,speculation_change_rate,0.551166191237388,0.6323941482710722,0.4390070294776018,0.551166191237388,0.9,0,0,none,0,1.0,0,-0.03778830511686415,1.0,0.0,1.0,-0.03778830511686415,-0.03778830511686415,0.7797676475463089,0.8197803026236898,1.042570101565494,1.042570101565494,-0.2520717346723912,-0.21369287169013318
2023-09-15,167419.08418504574,down_trend,2.0,0,,21,speculation_change_rate,-0.1233463686144289,0.5007508365401547,-0.1316433117309174,-0.1233463686144289,0.35,0,0,none,0,1.0,0,0.0026600609543534492,1.0,0.0,1.0,0.0026600609543534492,0.0026600609543534492,0.7818418770190149,0.8219609681978471,1.042570101565494,1.042570101565494,-0.25008219989713587,-0.21160124679998626
2023-09-18,164878.8172660036,down_trend,2.0,0,,21,speculation_change_rate,-0.330125127722462,0.1000864947069014,-0.4006643418332533,-0.330125127722462,0.05,0,0,none,0,1.0,0,-0.01517310246563297,1.0,0.0,1.0,-0.01517310246563297,-0.01517310246563297,0.7699789101070825,0.8094892702046304,1.042570101565494,1.042570101565494,-0.2614607795188987,-0.22356370186606733
2023-09-19,157557.17446305772,down_trend,2.0,0,,21,speculation_change_rate,0.3967643662279325,0.4342448894794879,0.3341583947725865,0.3967643662279325,0.85,0,0,none,0,1.0,0,-0.044406206475472665,1.0,0.0,1.0,-0.044406206475472665,-0.044406206475472665,0.735787067643108,0.7735429225322439,1.042570101565494,1.042570101565494,-0.29425650463381714,-0.25804229243605437
2023-09-20,152200.22593190565,down_trend,2.0,0,,21,speculation_change_rate,0.4365737327333969,0.7965058156421968,0.3622609261627089,0.4365737327333969,0.85,0,0,none,0,1.0,0,-0.034000029191994074,1.0,0.0,1.0,-0.034000029191994074,-0.034000029191994074,0.7107702858641506,0.7472424405848872,1.042570101565494,1.042570101565494,-0.3182518040783273,-0.28326887615245355
2023-09-21,157066.76293912297,down_trend,2.0,0,,21,speculation_change_rate,0.1012158105254072,0.892920667367586,0.0964148517253892,0.1012158105254072,0.65,0,0,none,0,1.0,0,0.031974571505528626,1.0,0.0,1.0,0.031974571505528626,0.031974571505528626,0.7334968611935189,0.7711351974333344,1.042570101565494,1.042570101565494,-0.29645319763906464,-0.26035170558275234
2023-09-22,152456.84817710766,down_trend,2.0,1,2.0,21,speculation_change_rate,0.1532668410375055,1.0355193138275331,0.1425986464599471,0.1532668410375055,0.65,0,0,none,0,1.0,0,-0.029350033551032384,1.0,0.0,1.0,-0.029350033551032384,-0.029350033551032384,0.7119687037079121,0.748502353516284,1.042570101565494,1.042570101565494,-0.3171023198930797,-0.2820604078398624
2023-09-25,151866.87342410494,down_trend,2.0,1,2.0,21,speculation_change_rate,-0.1915893425731584,0.8228342036462523,-0.2126851101812809,-0.1915893425731584,0.2,0,0,none,0,1.0,0,-0.0038697819091561003,1.0,0.0,1.0,-0.0038697819091561003,-0.0038697819091561003,0.7092135400984179,0.745605812649686,1.042570101565494,1.042570101565494,-0.31974498498136217,-0.28483867748547054
2023-09-26,144355.1337711975,down_trend,2.0,1,2.0,21,speculation_change_rate,0.2118252355668646,1.014961885819421,0.1921276821731686,0.2118252355668646,0.7,0,0,none,0,1.0,0,-0.04946266083933981,1.0,0.0,1.0,-0.04946266083933981,-0.04946266083933981,0.6741339513018623,0.7087261652187542,1.042570101565494,1.042570101565494,-0.35339220807348914,-0.3202124594264205
2023-09-27,140785.90414311024,up_trend,3.0,1,2.0,21,speculation_change_rate,0.2219175602769203,1.215383281344587,0.2004213955251661,0.2219175602769203,0.7,0,0,none,0,1.0,0,-0.024725339063759733,1.0,0.0,1.0,-0.024725339063759733,-0.024725339063759733,0.6574657607815316,0.6912026704803623,1.042570101565494,1.042570101565494,-0.3693798049701411,-0.33702043685842153
2023-09-28,143446.1425217841,up_trend,3.0,1,2.0,21,speculation_change_rate,-0.322441519433955,0.8261238695697705,-0.3892594117748166,-0.322441519433955,0.1,0,0,none,0,1.0,0,0.018895630175942202,1.0,0.0,1.0,0.018895630175942202,0.018895630175942202,0.6698889906506039,0.7042633805183829,1.042570101565494,1.042570101565494,-0.3574638389833764,-0.32449302021909054
2023-10-09,144995.4945334111,up_trend,3.0,1,2.0,21,speculation_change_rate,-0.47856956105414,0.174944469642449,-0.6511793999273214,-0.47856956105414,0.0,0,1,fast_drop,1,0.5,1,0.010800931864666463,1.0,0.0,1.0,0.010800931864666463,0.010800931864666463,0.6771244159955113,0.7118700813061416,1.042570101565494,1.042570101565494,-0.3505238496876514,-0.3171969153563703
2023-10-10,145276.11008979706,up_trend,3.0,1,3.0,21,speculation_change_rate,0.5196897493475718,0.5934506713955551,0.418506201753106,0.5196897493475718,0.9,0,0,none,0,1.0,0,0.0019353398344477135,1.0,1.0,0.5,0.0019353398344477135,0.0009676699172238568,0.6784348818506646,0.7125589365687932,1.042570101565494,1.042570101565494,-0.34926689262242816,-0.3165361873519731
2023-10-11,148356.2540127733,up_trend,3.0,1,3.0,21,speculation_change_rate,-0.2313276371213067,0.3303602150568635,-0.2630904563386915,-0.2313276371213067,0.25,0,0,none,0,1.0,0,0.021201998876982486,1.0,1.0,0.5,0.021201998876982486,0.010600999438491243,0.6928190574537682,0.7201127734552509,1.042570101565494,1.042570101565494,-0.3354700500105935,-0.30929078785786224
2023-10-12,157649.97815621665,up_trend,3.0,1,3.0,21,speculation_change_rate,0.6223166669048847,0.8142153840651848,0.4838551690083212,0.6223166669048847,1.0,1,0,fast_rise,1,0.5,1,0.06264464012850546,1.0,1.0,0.5,0.06264464012850546,0.03132232006425273,0.7362204579821298,0.742668376227773,1.042570101565494,1.042570101565494,-0.29384081043889343,-0.2876561728438183
2023-10-13,159604.77838890062,down_trend,4.0,1,3.0,21,speculation_change_rate,0.438520274594778,1.1778303822365563,0.3636149981713715,0.438520274594778,0.8,0,0,none,0,1.0,0,0.012399622604114535,1.0,1.0,0.5,0.012399622604114535,0.006199811302057268,0.7453493138145365,0.7472727800203904,1.042570101565494,1.042570101565494,-0.2850847029899084,-0.28323977553326474
2023-10-16,156717.2664438177,down_trend,4.0,1,3.0,21,speculation_change_rate,0.1736646709884992,1.3379614333609042,0.1601310511243479,0.1736646709884992,0.55,0,0,none,0,1.0,0,-0.018091638447359504,1.0,1.0,0.5,-0.018091638447359504,-0.009045819223679752,0.7318647235120164,0.7405130855415494,1.042570101565494,1.042570101565494,-0.29801869206390164,-0.289723458950515
2023-10-17,157225.7441294602,down_trend,4.0,1,3.0,21,speculation_change_rate,-0.239586431337535,1.0640686089454428,-0.2738928244154615,-0.239586431337535,0.2,0,0,none,0,1.0,0,0.0032445543313810443,1.0,1.0,0.5,0.0032445543313810443,0.0016222771656905222,0.7342392983706723,0.7417144030111186,1.042570101565494,1.042570101565494,-0.29574107557068907,-0.2885711935366446
2023-10-18,153207.98823114813,down_trend,4.0,0,,21,speculation_change_rate,-0.1263556470371902,0.9289867039980632,-0.1350819049473796,-0.1263556470371902,0.35,0,0,none,0,1.0,0,-0.025554058723384565,1.0,0.0,1.0,-0.025554058723384565,-0.025554058723384565,0.7154765042230914,0.7227605896005923,1.042570101565494,1.042570101565494,-0.3137377494820234,-0.3067510870345166
2023-10-19,146620.07736703512,down_trend,4.0,0,,21,speculation_change_rate,0.1833517256655903,1.0973375615124814,0.1683508575144182,0.1833517256655903,0.6,0,0,none,0,1.0,0,-0.04299978702268248,1.0,0.0,1.0,-0.04299978702268248,-0.04299978702268248,0.684711166921765,0.6916820381793785,1.042570101565494,1.042570101565494,-0.3432468800960031,-0.3365606426457385
2023-10-20,141762.22849393392,down_trend,4.0,0,,21,speculation_change_rate,0.1347495856040164,1.2237495586798215,0.12641199716734,0.1347495856040164,0.45,0,0,none,0,1.0,0,-0.03313222145518657,1.0,0.0,1.0,-0.03313222145518657,-0.03313222145518657,0.6620251649064739,0.6687650757138445,1.042570101565494,1.042570101565494,-0.3650065699060471,-0.35854186235568664
2023-10-23,141845.8572222496,down_trend,4.0,0,,21,speculation_change_rate,-0.0666973633349209,1.1547237973645903,-0.0690257613152312,-0.0666973633349209,0.4,0,0,none,0,1.0,0,0.0005899225005427944,1.0,0.0,1.0,0.0005899225005427944,0.0005899225005427944,0.6624157084471778,0.6691595952795852,1.042570101565494,1.042570101565494,-0.3646319729939378,-0.35816345176713393
2023-10-24,144547.43179243224,down_trend,4.0,0,,21,speculation_change_rate,-0.278216634412842,0.828693564588757,-0.3260302327758333,-0.278216634412842,0.15,0,0,none,0,1.0,0,0.019045847535396954,1.0,0.0,1.0,0.019045847535396954,0.019045847535396954,0.6750319770353147,0.6819043069081282,1.042570101565494,1.042570101565494,-0.35253085042271437,-0.34593913072684535
2023-10-25,141611.4743999891,down_trend,4.0,0,,21,speculation_change_rate,0.2417679103747234,1.045229662984907,0.2165360983961499,0.2417679103747234,0.75,0,0,none,0,1.0,0,-0.020311377075582615,1.0,0.0,1.0,-0.020311377075582615,-0.020311377075582615,0.6613211480116744,0.6680538914010534,1.042570101565494,1.042570101565494,-0.3656818404645854,-0.35922400767303564
2023-10-26,140808.58170937747,down_trend,4.0,0,,21,speculation_change_rate,-0.027984999769046,1.016845620680504,-0.0283840423044028,-0.027984999769046,0.4,0,0,none,0,1.0,0,-0.005669686683324904,1.0,0.0,1.0,-0.005669686683324904,-0.005669686683324904,0.6575716643053915,0.6642662351492334,1.042570101565494,1.042570101565494,-0.36927822568669455,-0.36285700678372623
2023-10-27,142256.96517097135,down_trend,4.0,0,,21,speculation_change_rate,0.0136942756205018,1.0304469770553892,0.0136013563748851,0.0136942756205018,0.45,0,0,none,0,1.0,0,0.010286187418486081,1.0,0.0,1.0,0.010286187418486081,0.010286187418486081,0.6643355696855225,0.6710990021397506,1.042570101565494,1.042570101565494,-0.36279050330718776,-0.3563032345431284
2023-10-30,145151.50205200096,down_trend,4.0,0,,21,speculation_change_rate,-0.1551269283853606,0.8618781030406721,-0.1685688740147171,-0.1551269283853606,0.3,0,0,none,0,1.0,0,0.020347241891114587,1.0,0.0,1.0,0.020347241891114587,0.020347241891114587,0.6778529662187853,0.6847540158691737,1.042570101565494,1.042570101565494,-0.34982504754266375,-0.3432057807518494
2023-10-31,141472.84801844467,down_trend,4.0,0,,21,speculation_change_rate,0.1985062911491908,1.0429541271050051,0.1810760240643329,0.1985062911491908,0.7,0,0,none,0,1.0,0,-0.025343547821078727,1.0,0.0,1.0,-0.025343547821078727,-0.025343547821078727,0.6606737671537595,0.6673999197223176,1.042570101565494,1.042570101565494,-0.3663027875423338,-0.3598512764559729
2023-11-01,140968.30176748667,down_trend,4.0,0,,21,speculation_change_rate,-0.1254204310657045,0.9089421263603804,-0.1340120007446247,-0.1254204310657045,0.35,0,0,none,0,1.0,0,-0.0035663822282860913,1.0,0.0,1.0,-0.0035663822282860913,-0.0035663822282860913,0.6583175519718875,0.6650197165094603,1.042570101565494,1.042570101565494,-0.3685627940189573,-0.36213429148708043
2023-11-02,139460.8904642823,down_trend,4.0,0,,21,speculation_change_rate,-0.2779159315989639,0.5833284177212471,-0.3256137086391333,-0.2779159315989639,0.15,0,0,none,0,1.0,0,-0.010693264260859814,1.0,0.0,1.0,-0.010693264260859814,-0.010693264260859814,0.6512779884210897,0.6579084849421426,1.042570101565494,1.042570101565494,-0.3753149189266516,-0.36895515807114965
2023-11-03,139792.89015969163,down_trend,4.0,0,,21,speculation_change_rate,-0.0824851310727485,0.4972419244517814,-0.0860864932694657,-0.0824851310727485,0.45,0,0,none,0,1.0,0,0.0023805935434948466,1.0,0.0,1.0,0.0023805935434948466,0.0023805935434948466,0.6528284165953453,0.6594746976336063,1.042570101565494,1.042570101565494,-0.37382779765593077,-0.3674528967947981
2023-11-06,137673.10349068398,down_trend,4.0,0,,21,speculation_change_rate,-0.0094667438409874,0.4877300861672962,-0.0095118382844852,-0.0094667438409874,0.55,0,0,none,0,1.0,0,-0.015163765958240982,1.0,0.0,1.0,-0.015163765958240982,-0.015163765958240982,0.6429290792752045,0.6494745776633086,1.042570101565494,1.042570101565494,-0.3833229263818325,-0.37704469302536503
2023-11-07,134064.895158069,down_trend,4.0,0,,21,speculation_change_rate,0.2687483390005429,0.725760940812266,0.2380308546449698,0.2687483390005429,0.85,0,0,none,0,1.0,0,-0.02620852033642962,1.0,0.0,1.0,-0.02620852033642962,-0.02620852033642962,0.6260788594261383,0.6324528099866258,1.042570101565494,1.042570101565494,-0.39948512000676417,-0.39337142985689655
