date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,oi_ret_5,open_interest_mad_score,volume_mad_score,range_pct,range_mad_score,close_location,crowded_chase_score,signal,position,position_scale,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2018-01-20,53643.4146393331,53604.038161413286,53672.4994227591,53602.24067488264,7381.0,1973442650.0,328709.0,-3.7962637300976207,14,uptrend_crowded_chase,0.0,-0.0007340412273260685,-0.025376221652914,0.0,,-0.0463724578303761,-1.146579071036773,-22.12154805982186,0.0013106987884923,-2.812044993000587,0.025583811055195,0.0,0,1.0,1.0,1.0,position,1.0,-0.0007340412273260685,-0.0007340412273260685,0.9621420654842215,0.9621420654842215,0.9963750912594256,0.9963750912594256,-0.03435756882674901,-0.03435756882674901
2018-01-22,53619.2454414113,53716.88678876047,54153.28700513632,53611.38717968216,169671.0,45589214200.0,332149.0,-0.671722395587461,14,uptrend_crowded_chase,0.2520287620599087,0.0018210130811307486,-0.0044163378963615,0.1764705882352941,,-0.0027089654404122,-0.4650366440849977,0.1511163476492291,0.0100880720728503,-0.0058639826403028,0.194684707620808,0.2520287620599087,0,1.0,1.0,1.0,position,1.0,0.0018210130811307486,0.0018210130811307486,0.9639630785653523,0.9639630785653523,0.9963750912594256,0.9963750912594256,-0.032529930724286005,-0.032529930724286005
2018-01-23,53718.26276989949,52943.978939963,54002.39501049446,52808.1940107963,259492.0,69103424850.0,352516.0,-0.30637013767879,14,uptrend_crowded_chase,6.702895539116918,-0.01441379132555178,-0.0138838722361847,0.0,,0.0678383727783504,3.500107980179423,3.0774485986624436,0.0225559359838131,3.328126519212547,0.1137035802189257,6.702895539116918,0,1.0,1.0,1.0,position,1.0,-0.01441379132555178,-0.01441379132555178,0.9495492872398006,0.9495492872398006,0.9963750912594256,0.9963750912594256,-0.046996160813732146,-0.046996160813732146
2018-01-24,52947.13482636172,53629.83446854149,53754.03897192732,52777.18246485631,274810.0,72870537750.0,358965.0,-0.2671449409113294,14,uptrend_crowded_chase,7.0089553335157095,0.01289398650972642,-0.0055112146233932,0.1052631578947368,,0.0869361635715204,4.591156204061545,2.4429917134070873,0.0182147962370463,2.1820802297117665,0.8728528678605592,7.0089553335157095,0,1.0,1.0,1.0,position,1.0,0.01289398650972642,0.01289398650972642,0.962443273749527,0.962443273749527,0.9963750912594256,0.9963750912594256,-0.03405526473670528,-0.03405526473670528
2018-01-25,53631.50730459782,53708.90774859814,54416.31484498018,53623.72071376617,331989.0,89557661300.0,369512.0,-0.107081380342789,14,uptrend_crowded_chase,7.920639520383675,0.001443189794400643,0.0012735191130521,0.25,0.25,0.1156909093921108,6.333951711424733,2.0878678486612867,0.014757219322426,0.5855077692565984,0.1074787605372387,7.920639520383675,0,1.0,1.0,1.0,position,1.0,0.001443189794400643,0.001443189794400643,0.9638864635439276,0.9638864635439276,0.9963750912594256,0.9963750912594256,-0.032606824478552676,-0.032606824478552676
2018-01-26,53708.70122596302,53441.59593451164,53860.7345235161,53383.69879594658,180436.0,48292427300.0,377716.0,-0.7387664462230913,14,uptrend_crowded_chase,7.705530160635023,-0.004973221942709324,-0.0030304102540277,0.05,0.0476190476190476,0.1389697295983403,7.655530160635023,-0.1781182256207768,0.0089263001829902,-0.5667023321226918,0.1213685584097641,7.705530160635023,0,1.0,1.0,1.0,position,1.0,-0.004973221942709324,-0.004973221942709324,0.9589132416012183,0.9589132416012183,0.9963750912594256,0.9963750912594256,-0.03759813948264734,-0.03759813948264734
2018-01-27,53443.05757529218,53493.14944006119,53523.89523827206,53432.00099559924,8266.0,2201308550.0,376559.0,-3.8189240253805297,14,uptrend_crowded_chase,7.570898163109907,0.0009372941414970766,-0.0041651212881922,0.1,0.0909090909090909,0.1254910780512936,7.470898163109907,-11.610161838811884,0.0017178693652312,-1.8306138019405789,0.6654219315965606,7.570898163109907,0,1.0,1.0,1.0,position,1.0,0.0009372941414970766,0.0009372941414970766,0.9598505357427154,0.9598505357427154,0.9963750912594256,0.9963750912594256,-0.03665743537460664,-0.03665743537460664
2018-01-29,53587.71790496542,53755.20337810063,54038.282219609806,53535.805811153456,206040.0,55337582850.0,384358.0,-0.6235040852430503,14,uptrend_crowded_chase,2.619198365978588,0.0031254451520446366,0.0153223171809118,0.45,0.391304347826087,0.0864783986472872,1.979324379213844,0.3797479735294882,0.0093474933937475,-0.1283577634565181,0.4366325727036305,2.619198365978588,0,1.0,1.0,1.0,position,1.0,0.0031254451520446366,0.0031254451520446366,0.96297598089476,0.96297598089476,0.9963750912594256,0.9963750912594256,-0.03352061955146712,-0.03352061955146712
2018-01-30,53747.801131560125,53321.356151071705,53814.39414069419,53111.634716701614,240451.0,63978190000.0,381779.0,-0.4623255805759641,14,uptrend_crowded_chase,1.526618740687613,-0.007934184683101702,-0.0057519908559616,0.05,0.0416666666666666,0.0616170164604632,0.7416675004454656,0.7018249642949352,0.0131796989934294,0.7680775161893595,0.2984256449790513,1.526618740687613,0,1.0,1.0,1.0,position,1.0,-0.007934184683101702,-0.007934184683101702,0.9550417962116583,0.9550417962116583,0.9963750912594256,0.9963750912594256,-0.041483669564161496,-0.041483669564161496
2018-01-31,53321.38628100213,53447.81068015799,53661.11980060752,53177.44269711274,181381.0,48248967100.0,382073.0,-0.7450118985345906,14,uptrend_crowded_chase,0.9232628258965851,0.0023709886027645385,-0.0048613364036799,0.15,0.12,0.0334284736455732,0.7732628258965851,-0.3388326906349689,0.0090495213431509,-0.1509865921159012,0.5589844569687595,0.9232628258965851,0,1.0,1.0,1.0,position,1.0,0.0023709886027645385,0.0023709886027645385,0.9574127848144228,0.9574127848144228,0.9963750912594256,0.9963750912594256,-0.039104055076039756,-0.039104055076039756
2018-02-01,53453.77128469807,53350.51406106669,53571.05723667857,53138.27986682026,160018.0,42496582400.0,381550.0,-0.8689555948294657,14,uptrend_crowded_chase,0.6656493362475759,-0.001931710731529581,-0.001704325476293,0.1,0.0769230769230769,0.0100993132517661,0.565649336247576,-0.4975363984047854,0.0081119625082326,-0.2548090691496348,0.490400397589915,0.6656493362475759,0,1.0,1.0,1.0,position,1.0,-0.001931710731529581,-0.001931710731529581,0.9554810740828933,0.9554810740828933,0.9963750912594256,0.9963750912594256,-0.04104279355763696,-0.04104279355763696
2018-02-02,53346.5470805005,53180.38833947652,53964.158736475045,53049.3936773524,241450.0,64354275600.0,386878.0,-0.4714469855318935,14,uptrend_crowded_chase,2.4902915457636943,-0.0031147047019415433,-0.0058467505439199,0.05,0.037037037037037,0.0270346563813745,1.0760507323566175,0.7364768782318067,0.0172011729828532,1.992004748582346,0.1432003341379941,2.4902915457636943,0,1.0,1.0,1.0,position,1.0,-0.0031147047019415433,-0.0031147047019415433,0.9523663693809518,0.9523663693809518,0.9963750912594256,0.9963750912594256,-0.04416882985587933,-0.04416882985587933
2018-02-03,53179.20400196478,53250.67699847432,53273.61128019956,53135.67267002551,11483.0,3041950950.0,386057.0,-3.515117346162657,14,uptrend_crowded_chase,1.2050495619791886,0.0013440027516564313,-0.0093856287004924,0.1,0.0714285714285714,0.0044106170162745,1.1050495619791885,-9.645084551572756,0.0025903635023833,-1.7606589082684447,0.8337355893589098,1.2050495619791886,0,1.0,1.0,1.0,position,1.0,0.0013440027516564313,0.0013440027516564313,0.9537103721326081,0.9537103721326081,0.9963750912594256,0.9963750912594256,-0.0428199374925049,-0.0428199374925049
2018-02-05,53225.78962234327,53965.89160165096,54146.39839705695,53162.52704026369,213429.0,56937556550.0,386445.0,-0.5936853305172345,14,uptrend_crowded_chase,2.408941539685915,0.013904950674456693,0.0120877542715369,0.85,0.5862068965517241,0.0121476480250208,0.7687626547332028,0.3030759668326431,0.0182313555394527,1.2772818030727815,0.816534149348225,2.408941539685915,0,1.0,1.0,1.0,position,1.0,0.013904950674456693,0.013904950674456693,0.9676153228070649,0.9676153228070649,0.9963750912594256,0.9963750912594256,-0.028864399265549845,-0.028864399265549845
2018-02-06,53963.17047042384,53238.79853810988,53974.27141112675,52937.1679330057,279687.0,74170602600.0,387170.0,-0.3251927523038205,14,uptrend_crowded_chase,2.280886677395848,-0.013423450216124228,-0.0039105837898372,0.1,0.0666666666666666,0.0132521832360641,0.8422211316965789,1.2234548076561529,0.0194802194376843,1.4538762837423858,0.2908394499367114,2.280886677395848,0,1.0,1.0,1.0,position,1.0,-0.013423450216124228,-0.013423450216124228,0.9541918725909406,0.9541918725909406,0.9963750912594256,0.9963750912594256,-0.04233668528903611,-0.04233668528903611
2018-02-07,53235.979777109125,52182.59740585879,53495.245192504815,52078.86496607775,323468.0,85029135450.0,398205.0,-0.207866757090756,14,uptrend_crowded_chase,5.274263843912673,-0.0197870383086906,-0.0218913852239749,0.0,0.0,0.0427250443198907,3.278698877451278,1.705200060978887,0.0271427697515884,2.2859298719439027,0.0732377068287029,5.274263843912673,0,1.0,1.0,1.0,position,1.0,-0.0197870383086906,-0.0197870383086906,0.93440483428225,0.93440483428225,0.9963750912594256,0.9963750912594256,-0.062195710752709354,-0.062195710752709354
2018-02-08,52181.07765905352,52149.57013386756,52566.201854251325,51956.81792474883,258312.0,67225653950.0,397333.0,-0.4306065634005522,14,uptrend_crowded_chase,3.5155608829302967,-0.0006038113162749755,-0.0193834275716218,0.0,0.0,0.0266653221792143,3.1550789454916393,0.6768824918358105,0.0116853106926521,0.0440813830415042,0.316306682514735,3.5155608829302967,0,1.0,1.0,1.0,position,1.0,-0.0006038113162749755,-0.0006038113162749755,0.933801022965975,0.933801022965975,0.9963750912594256,0.9963750912594256,-0.06280171879282581,-0.06280171879282581
2018-02-09,52147.450314209,51179.98478755291,52221.607854096495,51161.91737080717,266282.0,68609696350.0,398358.0,-0.4027952008713517,14,uptrend_crowded_chase,3.5697064994959917,-0.018552499131342617,-0.0388857443254804,0.0,0.0,0.0313660715097317,2.637030259669947,0.6375585311323871,0.0207051738621666,1.2277939485197022,0.017049711241775,3.5697064994959917,0,1.0,1.0,1.0,position,1.0,-0.018552499131342617,-0.018552499131342617,0.9152485238346324,0.9152485238346324,0.9963750912594256,0.9963750912594256,-0.08142171370648033,-0.08142171370648033
2018-02-10,51182.31318850869,51273.38994714195,51330.66751337471,51145.71871519312,19173.0,4894912500.0,396723.0,-3.0297352648245015,14,uptrend_crowded_chase,1.4560966966921376,0.0017794576477584228,-0.0498926557979195,0.05,0.0294117647058823,0.026248748975961,1.4060966966921375,-12.628723159364233,0.003607110791236,-1.5937230488691951,0.6903058208763027,1.4560966966921376,0,1.0,1.0,1.0,position,1.0,0.0017794576477584228,0.0017794576477584228,0.9170279814823908,0.9170279814823908,0.9963750912594256,0.9963750912594256,-0.07963578222006673,-0.07963578222006673
2018-02-12,51360.8117926752,51824.96437923646,52081.782408803134,51357.79820145064,169871.0,43831715450.0,399065.0,-0.85408498542154,14,uptrend_crowded_chase,1.6239730696302113,0.009037095995189303,-0.0265564625366471,0.1,0.0571428571428571,0.0302604378281845,1.5239730696302112,-0.903151655415622,0.013969796526142,-0.0547947851466867,0.6452712269707893,1.6239730696302113,0,1.0,1.0,1.0,position,1.0,0.009037095995189303,0.009037095995189303,0.9260650774775802,0.9260650774775802,0.9963750912594256,0.9963750912594256,-0.07056580839749116,-0.07056580839749116
2018-02-13,51829.99802041727,52806.11229886631,52960.75737105619,51754.95544462656,188419.0,49273004900.0,401785.0,-0.7572489133637857,14,uptrend_crowded_chase,1.9436870948134704,0.018832998567056197,0.0119487132493238,0.25,0.1388888888888889,0.0089501716224713,1.151616405805239,-0.5040505748033945,0.0228345143002606,1.0841413780164633,0.871749191305588,1.9436870948134704,0,1.0,1.0,1.0,position,1.0,0.018832998567056197,0.018832998567056197,0.9448980760446364,0.9448980760446364,0.9963750912594256,0.9963750912594256,-0.05166429356410529,-0.05166429356410529
2018-02-14,52802.20121058868,53020.75374093328,53066.68847177195,52683.46367497275,87560.0,23058529550.0,396091.0,-1.5093197101801048,14,uptrend_crowded_chase,0.35,0.004139079912084613,0.0167054801186166,0.35,0.1891891891891892,-0.0031307371958924,-0.1871583423747626,-3.253442948655775,0.0072278262710426,-1.596069877204764,0.8801363293233346,0.35,0,1.0,1.0,1.0,position,1.0,0.004139079912084613,0.004139079912084613,0.949037155956721,0.949037155956721,0.9963750912594256,0.9963750912594256,-0.04751015527984459,-0.04751015527984459
2018-02-22,53266.84856866901,53936.421396983096,54166.45621156599,52802.037004432255,269934.0,72292622000.0,412675.0,-0.4244828735610871,14,uptrend_crowded_chase,7.984104475772969,0.012570160358762444,0.0538577066967116,0.95,0.631578947368421,0.035309259767164,6.161776266476729,0.6505517978039387,0.0252968063470753,1.0941046207885408,0.831404590773733,7.984104475772969,0,1.0,1.0,1.0,position,1.0,0.012570160358762444,0.012570160358762444,0.9616073163154835,0.9616073163154835,0.9963750912594256,0.9963750912594256,-0.034894263464570696,-0.034894263464570696
2018-02-23,53936.44289512012,53626.07116120496,54071.95489743571,53531.95160069712,173714.0,46525920700.0,407413.0,-0.8524171442220834,14,uptrend_crowded_chase,5.070262689585432,-0.005754397532641815,0.0458850334742526,0.75,0.4358974358974359,0.0265891087939316,4.320262689585432,-1.029063546068873,0.0100697904031658,-1.0463615622959426,0.1742944183420575,5.070262689585432,0,1.0,1.0,1.0,position,1.0,-0.005754397532641815,-0.005754397532641815,0.9558529187828416,0.9558529187828416,0.9963750912594256,0.9963750912594256,-0.04066959605078413,-0.04066959605078413
2018-02-24,53621.61975823772,53642.544196677365,53659.157508258526,53537.452858858414,7085.0,1889392300.0,407327.0,-4.051636429518406,14,uptrend_crowded_chase,4.010600565583116,0.00039022391591275523,0.035071511176361,0.8,0.5,0.0204919917709638,3.2106005655831154,-9.739179091158972,0.0022688082980159,-1.5277374084254054,0.8634948486927272,4.010600565583116,0,1.0,1.0,1.0,position,1.0,0.00039022391591275523,0.00039022391591275523,0.9562431426987543,0.9562431426987543,0.9963750912594256,0.9963750912594256,-0.04027795246260535,-0.04027795246260535
2018-02-26,53653.34674459765,53624.78847312404,54085.710192307226,53509.98164935676,217528.0,58248814400.0,418292.0,-0.6538521753601818,14,uptrend_crowded_chase,6.486572590447651,-0.0005322738134035201,0.0155034358451588,0.75,0.4146341463414634,0.0402626335573792,5.5785607589502835,0.3160236629947356,0.0107362389548447,-0.1649979186169299,0.1994113808895455,6.486572590447651,0,1.0,1.0,1.0,position,1.0,-0.0005322738134035201,-0.0005322738134035201,0.9557108688853508,0.9557108688853508,0.9963750912594256,0.9963750912594256,-0.04081216273951094,-0.04081216273951094
2018-02-27,53624.78783271418,52943.866122238265,53755.7662708567,52940.05237776762,210891.0,56047444000.0,426135.0,-0.7034147851542192,14,uptrend_crowded_chase,4.84810368629004,-0.012697890993995027,-0.0014501419400919,0.3,0.1428571428571428,0.0731122146404086,4.164587398822511,0.2784663457441464,0.0154071463388362,0.4885662291909119,0.0046753457345221,4.84810368629004,0,1.0,1.0,1.0,position,1.0,-0.012697890993995027,-0.012697890993995027,0.9430129778913559,0.9430129778913559,0.9963750912594256,0.9963750912594256,-0.05355624988639529,-0.05355624988639529
2018-02-28,52944.504412779,52652.75585738382,53199.23964257082,52608.99001929945,212973.0,56124647050.0,428647.0,-0.6994683392721263,14,uptrend_crowded_chase,2.6766606665101973,-0.0055104596526314165,-0.0237996052825091,0.25,0.1162790697674418,0.0379733781497666,2.23390291703531,0.3855154989497745,0.011210232278632,-0.1143842627491741,0.0741480152783586,2.6766606665101973,0,1.0,1.0,1.0,position,1.0,-0.0055104596526314165,-0.0055104596526314165,0.9375025182387244,0.9375025182387244,0.9963750912594256,0.9963750912594256,-0.05908675712304867,-0.05908675712304867
2018-03-01,52644.97304472174,52624.50624587563,52825.31272914344,52250.7419989148,214194.0,56056687850.0,431885.0,-0.7012772026850659,14,uptrend_crowded_chase,2.2530826187299704,-0.0003887702407734423,-0.0186768281479829,0.25,0.1136363636363636,0.0583319361472227,1.6752811542801032,0.655602928899734,0.0109183110914922,-0.0090584753827922,0.6505104198609208,2.2530826187299704,0,1.0,1.0,1.0,position,1.0,-0.0003887702407734423,-0.0003887702407734423,0.937113747997951,0.937113747997951,0.9963750912594256,0.9963750912594256,-0.05947694174747764,-0.05947694174747764
2018-03-02,52621.61163407319,52347.640950270405,52817.660552371504,52259.4992545902,184555.0,48348665350.0,435455.0,-0.8584439394096353,14,uptrend_crowded_chase,1.9600996024758623,-0.005206428980320045,-0.0241394823045542,0.25,0.1111111111111111,0.0667751587863332,1.7100996024758623,-0.4621647699628355,0.0106625874184388,-0.0803718544457899,0.1579143807185658,1.9600996024758623,0,1.0,1.0,1.0,position,1.0,-0.005206428980320045,-0.005206428980320045,0.9319073190176309,0.9319073190176309,0.9963750912594256,0.9963750912594256,-0.06470231221889233,-0.06470231221889233
2018-03-03,52347.18090151079,52470.27981096722,52495.3852425789,52335.55673696975,14200.0,3708160850.0,433364.0,-3.418336056901049,14,uptrend_crowded_chase,1.305667468101924,0.0023515862236791994,-0.0215293839850844,0.3,0.1304347826086956,0.0353982682728801,1.005667468101924,-21.679571994221483,0.0030460768683711,-2.4091927983182675,0.8429226906927807,1.305667468101924,0,1.0,1.0,1.0,position,1.0,0.0023515862236791994,0.0023515862236791994,0.9342589052413101,0.9342589052413101,0.9963750912594256,0.9963750912594256,-0.06234217069758363,-0.06234217069758363
2018-03-05,52537.03086744828,52388.10841024726,52561.609695563566,52002.99783282582,180202.0,46926593450.0,436527.0,-0.8847717851449961,14,uptrend_crowded_chase,1.2205681600787337,-0.0028346188344132795,-0.0104971123700686,0.3,0.1276595744680851,0.0240940315616011,0.9205681600787337,-0.5431858140443367,0.0106629515683845,-0.0119930588223973,0.6894063715976592,1.2205681600787337,0,1.0,1.0,1.0,position,1.0,-0.0028346188344132795,-0.0028346188344132795,0.9314242864068968,0.9314242864068968,0.9963750912594256,0.9963750912594256,-0.06518710214888102,-0.06518710214888102
2018-03-06,52391.26369586083,52908.277193609145,53050.45194369685,52368.656147138914,195249.0,51304713500.0,442319.0,-0.8177556741527109,14,uptrend_crowded_chase,3.0056103715985825,0.009868315083019543,0.0048529527479517,0.55,0.2291666666666666,0.0313976048370943,1.1622858881793992,-0.0743021730203271,0.0128863730350359,2.5866489668383665,0.7914701868133007,3.0056103715985825,0,1.0,1.0,1.0,position,1.0,0.009868315083019543,0.009868315083019543,0.9412926014899163,0.9412926014899163,0.9963750912594256,0.9963750912594256,-0.055282885183214,-0.055282885183214
2018-03-07,52910.94665714169,52459.36681416029,52953.6519330771,52216.25604233219,172420.0,45159233850.0,440471.0,-0.9379112481480558,14,uptrend_crowded_chase,3.531323298645842,-0.00853471486548143,-0.0031380709007275,0.35,0.1428571428571428,0.0196852598279235,1.1959423924795702,-0.5889800598400636,0.0140565152712796,3.970761812332543,0.3296882649868197,3.531323298645842,0,1.0,1.0,1.0,position,1.0,-0.00853471486548143,-0.00853471486548143,0.9327578866244349,0.9327578866244349,0.9963750912594256,0.9963750912594256,-0.06384865016504782,-0.06384865016504782
