date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,is_up_day,price_up_ratio,log_open_interest,delta_log_open_interest,oi_change_rate,log_open_interest_median_past,log_open_interest_mad_past,log_open_interest_mad_score,signal,position,position_scale,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2023-09-11,174214.05721262863,175933.38619402982,176802.6652717581,168965.78405721264,91036.0,16014004050.0,58960.0,0.434395784800586,42,price_up_oi_down,13.07462802849098,0.011393982863042718,1,0.5,10.984614526863218,0.0557128154345818,5.729400161391651,10.659305739772474,0.0167819513015814,13.07462802849098,0,1.0,1.0,1.0,position,1.0,0.011393982863042718,0.011393982863042718,0.8216034006028686,0.8216034006028686,1.042570101565494,1.042570101565494,-0.21194421423636456,-0.21194421423636456
2023-09-12,175915.66888645367,175115.808687838,179027.35781022132,174440.05599369082,91501.0,16377373400.0,62317.0,0.3841156394189933,42,price_up_oi_down,11.685629591856628,-0.00464708560369631,0,0.4,11.039989540746648,0.0553750138834292,5.6936906377205165,10.665447977554352,0.0216184178541212,11.685629591856628,0,1.0,1.0,1.0,position,1.0,-0.00464708560369631,-0.00464708560369631,0.8177853392679791,0.8177853392679791,1.042570101565494,1.042570101565494,-0.21560637693329632,-0.21560637693329632
2023-09-13,174546.2790066712,173532.41662518663,176526.35466436908,172485.55229761303,78004.0,13750588150.0,64288.0,0.1933871187934704,42,price_up_oi_down,9.276920096032182,-0.009041970993458048,0,0.4,11.07112826761466,0.0311387268680132,3.1628608565880345,10.68086886795243,0.0283743264078975,9.276920096032182,0,1.0,1.0,1.0,position,1.0,-0.009041970993458048,-0.009041970993458048,0.8103909479514428,0.8103909479514428,1.042570101565494,1.042570101565494,-0.22269884132051887,-0.22269884132051887
2023-09-14,172707.59015913607,166974.9207180873,173516.72777409764,166920.31271543997,136502.0,23386435550.0,72526.0,0.6323941482710722,42,price_up_oi_down,3.7168748987479217,-0.03778830511686415,0,0.3,11.191700397243393,0.1205721296287301,12.814211050273716,10.735833150326698,0.0827249380102665,3.7168748987479217,0,1.0,1.0,1.0,position,1.0,-0.03778830511686415,-0.03778830511686415,0.7797676475463089,0.7797676475463089,1.042570101565494,1.042570101565494,-0.2520717346723912,-0.2520717346723912
2023-09-15,168178.49686416905,167419.08418504574,169127.87472860594,165308.013251758,122691.0,20659815050.0,74360.0,0.5007508365401547,42,price_up_oi_down,1.3156752482265566,0.0026600609543534492,1,0.4,11.21667344183538,0.0249730445919897,2.528748310950668,10.852938436756803,0.1864714717051043,1.3156752482265566,0,1.0,1.0,1.0,position,1.0,0.0026600609543534492,0.0026600609543534492,0.7818418770190149,0.7818418770190149,1.042570101565494,1.042570101565494,-0.25008219989713587,-0.25008219989713587
2023-09-18,166982.34919656377,164878.8172660036,168151.51913177304,164252.0264681555,86675.0,14596788300.0,78420.0,0.1000864947069014,42,price_up_oi_down,1.0183463980701069,-0.01517310246563297,0,0.3,11.269834275846325,0.0531608340109421,5.459924690693918,10.956758119145928,0.2073626175792089,1.0183463980701069,0,1.0,1.0,1.0,position,1.0,-0.01517310246563297,-0.01517310246563297,0.7699789101070825,0.7699789101070825,1.042570101565494,1.042570101565494,-0.2614607795188987,-0.2614607795188987
2023-09-19,164211.38011918348,157557.17446305772,164882.5384217759,157162.47422565508,138511.0,22512971100.0,89721.0,0.4342448894794879,42,price_up_oi_down,1.378467168293166,-0.044406206475472665,0,0.2,11.404460134358922,0.1346258585125994,14.410864575363291,11.012302033804932,0.1918848857344537,1.378467168293166,0,1.0,1.0,1.0,position,1.0,-0.044406206475472665,-0.044406206475472665,0.735787067643108,0.735787067643108,1.042570101565494,1.042570101565494,-0.29425650463381714,-0.29425650463381714
2023-09-20,156974.80828432398,152200.22593190565,157737.60454725535,151647.32568919248,218409.0,33976114350.0,98481.0,0.7965058156421968,42,price_up_oi_down,2.00611837420993,-0.034000029191994074,0,0.2,11.49761891515284,0.0931587807939173,9.763600494867486,11.055558904180652,0.1486280153587325,2.00611837420993,0,1.0,1.0,1.0,position,1.0,-0.034000029191994074,-0.034000029191994074,0.7107702858641506,0.7107702858641506,1.042570101565494,1.042570101565494,-0.3182518040783273,-0.3182518040783273
2023-09-21,151772.8509232696,157066.76293912297,157680.2861874399,151353.6930785082,232964.0,36472466500.0,95389.0,0.892920667367586,42,price_up_oi_down,1.5811324724436089,0.031974571505528626,1,0.3,11.465718546805132,-0.0319003683477063,-3.1396919202689055,11.131414332429026,0.1426098744915522,1.5811324724436089,0,1.0,1.0,1.0,position,1.0,0.031974571505528626,0.031974571505528626,0.7334968611935189,0.7334968611935189,1.042570101565494,1.042570101565494,-0.29645319763906464,-0.29645319763906464
2023-09-22,157009.49992723946,152456.84817710766,158841.53992200329,151514.37516587865,271244.0,42708139850.0,96303.0,1.0355193138275331,42,price_up_oi_down,1.0032784537698372,-0.029350033551032384,0,0.3,11.475254749948958,0.0095362031438241,0.958181760999688,11.204186919539383,0.1822352968061373,1.0032784537698372,0,1.0,1.0,1.0,position,1.0,-0.029350033551032384,-0.029350033551032384,0.7119687037079121,0.7119687037079121,1.042570101565494,1.042570101565494,-0.3171023198930797,-0.3171023198930797
2023-09-25,152346.27160213934,151866.87342410494,155426.2457617904,150549.0723229267,225759.0,35214011400.0,99150.0,0.8228342036462523,42,price_up_oi_down,0.9384020489594372,-0.0038697819091561003,0,0.2,11.504389133947942,0.0291343839989846,2.956294196442566,11.243253858840852,0.1876949546601976,0.9384020489594372,0,1.0,1.0,1.0,position,1.0,-0.0038697819091561003,-0.0038697819091561003,0.7092135400984179,0.7092135400984179,1.042570101565494,1.042570101565494,-0.31974498498136217,-0.31974498498136217
2023-09-26,151215.47692985792,144355.1337711975,151748.0626289744,144233.909885339,297437.0,45048459750.0,107796.0,1.014961885819421,42,price_up_oi_down,1.193387289537886,-0.04946266083933981,0,0.2,11.587995831017206,0.0836066970692641,8.720121028744243,11.337147205102625,0.1417771763527833,1.193387289537886,0,1.0,1.0,1.0,position,1.0,-0.04946266083933981,-0.04946266083933981,0.6741339513018623,0.6741339513018623,1.042570101565494,1.042570101565494,-0.35339220807348914,-0.35339220807348914
2023-09-27,144180.6283420003,140785.90414311024,145976.34328702634,140323.49327687922,359610.0,52713771200.0,106659.0,1.215383281344587,42,price_up_oi_down,0.8638990795650783,-0.024725339063759733,0,0.2,11.577392108524668,-0.0106037224925383,-1.0547701213402538,11.435089340582028,0.1111031419005463,0.8638990795650783,0,1.0,1.0,1.0,position,1.0,-0.024725339063759733,-0.024725339063759733,0.6574657607815316,0.6574657607815316,1.042570101565494,1.042570101565494,-0.3693798049701411,-0.3693798049701411
2023-09-28,142111.29202125155,143446.1425217841,145073.65260635564,141883.50404287502,229660.0,33785788900.0,100532.0,0.8261238695697705,42,price_up_oi_down,0.3724397352776793,0.018895630175942202,1,0.3,11.51823136376041,-0.0591607447642577,-5.74447538416819,11.470486648377046,0.0864659870828727,0.3724397352776793,0,1.0,1.0,1.0,position,1.0,0.018895630175942202,0.018895630175942202,0.6698889906506039,0.6698889906506039,1.042570101565494,1.042570101565494,-0.3574638389833764,-0.3574638389833764
2023-10-09,142622.09037149654,144995.4945334111,146292.24506525323,141502.7830156082,126601.0,18776329750.0,106282.0,0.174944469642449,42,price_up_oi_down,1.036469333791092,0.010800931864666463,1,0.3,11.573851217912722,0.0556198541523116,5.719571877611007,11.4864368325509,0.0568856147007439,1.036469333791092,0,1.0,1.0,1.0,position,1.0,0.010800931864666463,0.010800931864666463,0.6771244159955113,0.6771244159955113,1.042570101565494,1.042570101565494,-0.3505238496876514,-0.3505238496876514
2023-10-10,145440.99928102564,145276.11008979706,147913.63684563997,144536.37170042112,204816.0,30915498200.0,113144.0,0.5934506713955551,42,price_up_oi_down,1.6893052808589517,0.0019353398344477135,1,0.4,11.636416622700336,0.0625654047876143,6.456408422875115,11.50100402455039,0.0540663355537942,1.6893052808589517,0,1.0,1.0,1.0,position,1.0,0.0019353398344477135,0.0019353398344477135,0.6784348818506646,0.6784348818506646,1.042570101565494,1.042570101565494,-0.34926689262242816,-0.34926689262242816
2023-10-11,146020.77058642116,148356.2540127733,148590.77291172507,145631.75838216505,164711.0,25109956400.0,118372.0,0.3303602150568635,42,price_up_oi_down,2.1242501916586667,0.021201998876982486,1,0.5,11.681587486978218,0.0451708642778818,4.620660397369747,11.511310248854176,0.0540663355537942,2.1242501916586667,0,1.0,1.0,1.0,position,1.0,0.021201998876982486,0.021201998876982486,0.6928190574537682,0.6928190574537682,1.042570101565494,1.042570101565494,-0.3354700500105935,-0.3354700500105935
2023-10-12,149216.11493185945,157649.97815621665,157668.78951368414,148696.9710138813,268692.0,42283646000.0,119027.0,0.8142153840651848,42,price_up_oi_down,2.1055508952576143,0.06264464012850546,1,0.6,11.687105637114154,0.005518150135936,0.5533403169667883,11.546041290836566,0.0451884579321832,2.1055508952576143,0,1.0,1.0,1.0,position,1.0,0.06264464012850546,0.06264464012850546,0.7362204579821298,0.7362204579821298,1.042570101565494,1.042570101565494,-0.29384081043889343,-0.29384081043889343
2023-10-13,159370.05782139994,159604.77838890062,163084.90456708398,156959.41530599742,353656.0,57898923250.0,108907.0,1.1778303822365563,42,price_up_oi_down,0.2311991990946431,0.012399622604114535,1,0.6,11.598249586010423,-0.0888560511037308,-8.502272593613258,11.575621663218694,0.066013744376197,0.2311991990946431,0,1.0,1.0,1.0,position,1.0,0.012399622604114535,0.012399622604114535,0.7453493138145365,0.7453493138145365,1.042570101565494,1.042570101565494,-0.2850847029899084,-0.2850847029899084
2023-10-16,160433.52449509362,156717.2664438177,163506.50323077888,154093.8079201695,437823.0,72263163400.0,114876.0,1.3379614333609042,42,price_up_oi_down,0.7865999179981223,-0.018091638447359504,0,0.6,11.651608564734351,0.0533589787239296,5.480823087588482,11.582693969770936,0.0590926294699629,0.7865999179981223,0,1.0,1.0,1.0,position,1.0,-0.018091638447359504,-0.018091638447359504,0.7318647235120164,0.7318647235120164,1.042570101565494,1.042570101565494,-0.29801869206390164,-0.29801869206390164
2023-10-17,156602.9712412974,157225.7441294602,159987.87518911972,154292.7897637863,347794.0,56986900450.0,120006.0,1.0640686089454428,42,price_up_oi_down,1.3542107439153974,0.0032445543313810443,1,0.7,11.695297020514223,0.043688455779872,4.465684738326625,11.593122708513814,0.0508898852035306,1.3542107439153974,0,1.0,1.0,1.0,position,1.0,0.0032445543313810443,0.0032445543313810443,0.7342392983706723,0.7342392983706723,1.042570101565494,1.042570101565494,-0.29574107557068907,-0.29574107557068907
2023-10-18,158134.20468107678,153207.98823114813,159382.66344080793,153115.15977281856,308940.0,50637905900.0,122017.0,0.9289867039980632,42,price_up_oi_down,1.52943789242732,-0.025554058723384565,0,0.7,11.71191565827018,0.016618637755954,1.6757495458560534,11.61733310435538,0.0417114411366847,1.52943789242732,0,1.0,1.0,1.0,position,1.0,-0.025554058723384565,-0.025554058723384565,0.7154765042230914,0.7154765042230914,1.042570101565494,1.042570101565494,-0.3137377494820234,-0.3137377494820234
