date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_5_prev,price_ma_5_change,volume_ma_5,volume_ma_5_prev,volume_ma_5_change,oi_change_5,oi_change_5_rate,is_price_ma_5_up,is_volume_ma_5_up,is_oi_down_5,price_volume_oi_short_score,signal,position_scale,is_effective_signal,base_position,reduce_signal,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2024-04-11,115617.53235837955,112618.51625147591,115703.9005303949,108571.58506882974,211087.0,23806354900.0,276098.0,-0.268485504388131,0.04,up_trend,1.0,18.0,down_trend,15.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.092259551390298,-0.025939111878011657,113619.19680250969,109511.49686500002,0.0375093031791302,195609.6,244834.2,-0.2010527940949426,-15992.0,-0.0547502482111677,1,0,1,0.092259551390298,0,1.0,0,1.0,0.0,1.0,-0.025939111878011657,-0.025939111878011657,0.08568003398285728,0.08568003398285728,0.94895866661765,0.94895866661765,-0.9097115216954132,-0.9097115216954132
2024-04-12,111446.38132746854,112326.96831629968,113452.48547924764,110579.1135112808,141616.0,15918747000.0,271717.0,-0.6516419142583596,0.04,up_trend,1.0,18.0,down_trend,15.0,1,14.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0700835991168914,0.007901440839462247,113708.27147645684,110220.7344454327,0.031641388061615,181941.6,225880.2,-0.194521697784932,-10863.0,-0.0384422110552763,1,0,1,0.0700835991168914,0,1.0,0,1.0,0.0,1.0,0.007901440839462247,0.007901440839462247,0.09358147482231949,0.09358147482231949,0.94895866661765,0.94895866661765,-0.9013850886088963,-0.9013850886088963
2024-04-15,113492.94853625944,111994.24171471068,114072.5014447835,111691.21482074032,114618.0,12887195700.0,271626.0,-0.8628212601064965,0.04,up_trend,1.0,18.0,down_trend,15.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0597668797201645,-0.013205285798614623,113407.40740257656,111222.19219589916,0.019647294874646,167033.6,220711.4,-0.2432035680984308,-11353.0,-0.0401195848455185,1,0,1,0.0597668797201645,0,1.0,0,1.0,0.0,1.0,-0.013205285798614623,-0.013205285798614623,0.08037618902370491,0.08037618902370491,0.94895866661765,0.94895866661765,-0.9153006428507705,-0.9153006428507705
2024-04-16,111542.55499029584,108422.30803054072,111906.8730518144,107150.293341955,189137.0,20646250550.0,268363.0,-0.34986892145068,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.052731713860121,-0.027973601286312516,112266.2319852962,112617.16813061546,-0.0031161869113263,170521.4,211204.0,-0.1926222988200981,-14939.0,-0.052731713860121,0,0,1,0.052731713860121,0,1.0,0,1.0,0.0,1.0,-0.027973601286312516,-0.027973601286312516,0.05240258773739237,0.05240258773739237,0.94895866661765,0.94895866661765,-0.9447788511967865,-0.9447788511967865
2024-04-17,108626.63500067031,109690.96668846378,110230.28121898732,108334.65825302013,105630.0,11545719750.0,263032.0,-0.9123332759449364,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0693119053431981,0.00979807289240712,111010.60020029815,113310.89661291496,-0.0203007520139472,152417.6,192360.4,-0.2076456484806643,-19589.0,-0.0693119053431981,0,0,1,0.0693119053431981,0,1.0,0,1.0,0.0,1.0,0.00979807289240712,0.00979807289240712,0.062200660629799454,0.062200660629799454,0.94895866661765,0.94895866661765,-0.9344537725215158,-0.9344537725215158
2024-04-18,109961.63267709209,108732.46567048231,112098.9220854639,108583.99042710144,145279.0,16001045500.0,262602.0,-0.5919835464165415,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0488811943585248,-0.011178144382589185,110233.39008409945,113619.19680250969,-0.0297996008922273,139256.0,195609.6,-0.2880921999738254,-13496.0,-0.0488811943585248,0,0,1,0.0488811943585248,0,1.0,0,1.0,0.0,1.0,-0.011178144382589185,-0.011178144382589185,0.051022516247210215,0.051022516247210215,0.94895866661765,0.94895866661765,-0.9462331521465855,-0.9462331521465855
2024-04-19,108502.29160486502,107978.62317880044,110785.44395978808,106466.75370715576,183740.0,19886701150.0,264043.0,-0.362590253827565,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0282426200789792,-0.00482633517061224,109363.7210565996,113708.27147645684,-0.0382078661775875,147680.8,181941.6,-0.1883065774951963,-7674.0,-0.0282426200789792,0,0,1,0.0282426200789792,0,1.0,0,1.0,0.0,1.0,-0.00482633517061224,-0.00482633517061224,0.04619618107659795,0.04619618107659795,0.94895866661765,0.94895866661765,-0.9513190798485947,-0.9513190798485947
2024-04-22,108885.70142111808,108951.95362671532,110587.14026430927,108055.49939171388,153670.0,16777675950.0,266274.0,-0.5497184077390225,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0197035629873428,0.0006084564339720305,108755.26343900053,113407.40740257656,-0.0410215176426858,155491.2,167033.6,-0.0691022644545767,-5352.0,-0.0197035629873428,0,0,1,0.0197035629873428,0,1.0,0,1.0,0.0,1.0,0.0006084564339720305,0.0006084564339720305,0.04680463751056996,0.04680463751056996,0.94895866661765,0.94895866661765,-0.9506778965648793,-0.9506778965648793
2024-04-23,109253.476525989,109475.849038121,110871.80903107209,107542.47195044332,156706.0,17099540100.0,265418.0,-0.5269345033989934,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0109739420113801,0.002035381565904721,108965.97164051658,112266.2319852962,-0.0293967320931539,149005.0,170521.4,-0.1261800571658454,-2945.0,-0.0109739420113801,0,0,1,0.0109739420113801,0,1.0,0,1.0,0.0,1.0,0.002035381565904721,0.002035381565904721,0.04884001907647473,0.04884001907647473,0.94895866661765,0.94895866661765,-0.9485330385879145,-0.9485330385879145
2024-04-24,110012.53579914192,110654.33733416622,112298.312709888,109638.2487417129,195371.0,21616883650.0,268944.0,-0.3196028644074781,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.09536693925111,0.005833894568125332,109158.64576965706,111010.60020029815,-0.0166826809989278,166953.2,152417.6,0.09536693925111,5912.0,0.0224763526871255,0,1,0,0.09536693925111,0,1.0,0,1.0,0.0,1.0,0.005833894568125332,0.005833894568125332,0.05467391364460006,0.05467391364460006,0.94895866661765,0.94895866661765,-0.9423853582164196,-0.9423853582164196
2024-04-25,110795.79801787336,109968.80324208087,112897.68177105926,108804.65377906871,172538.0,19142989750.0,266002.0,-0.4328863254841859,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.2380436031481587,-0.007464134837126881,109405.91328397676,110233.39008409945,-0.0075065894235074,172405.0,139256.0,0.2380436031481587,3400.0,0.0129473499821021,0,1,0,0.2380436031481587,0,1.0,0,1.0,0.0,1.0,-0.007464134837126881,-0.007464134837126881,0.047209778807473124,0.047209778807473124,0.94895866661765,0.94895866661765,-0.9502509640638599,-0.9502509640638599
2024-04-26,110161.21719455309,110328.255441008,111070.18634352676,109224.51698045492,106644.0,11709355350.0,261900.0,-0.8984665669693278,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0758063266228035,0.0015163071969322576,109875.83973641827,109363.7210565996,0.0046827108191906,156985.8,147680.8,0.0630075135020937,-2143.0,-0.008116102301519,1,1,1,0.0758063266228035,1,-1.0,1,1.0,0.0,1.0,0.0015163071969322576,0.0015163071969322576,0.04872608600440542,0.04872608600440542,0.94895866661765,0.94895866661765,-0.9486530997413422,-0.9486530997413422
2024-04-29,110022.24727589048,115988.79717510032,117202.94439725316,109803.69319048928,316938.0,36140303900.0,289851.0,0.0893391733119337,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.2428593470365814,0.05423039473324149,111283.20844609528,108755.26343900053,0.0232443463162834,189639.4,155491.2,0.2196150007202979,23577.0,0.0885441312332409,1,1,0,0.2428593470365814,0,-1.0,0,1.0,1.0,-1.0,0.05423039473324149,-0.05423039473324149,0.10295648073764696,-0.005504308728836005,0.94895866661765,0.94895866661765,-0.8915058322775931,-1.005800367205091
2024-04-30,116209.49391119456,111891.1974591796,117228.68398979784,111025.19832363048,263989.0,29930444750.0,276761.0,-0.0472468822514201,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.4424030455319616,-0.03715958401225745,111766.278130307,108965.97164051658,0.0256989080869094,211096.0,149005.0,0.4167041374450522,11343.0,0.0427363630198404,1,1,0,0.4424030455319616,0,-1.0,0,1.0,1.0,-1.0,-0.03715958401225745,0.03715958401225745,0.06579689672538946,0.03165527528342149,0.94895866661765,0.94895866661765,-0.930664106836278,-0.9666420926464062
2024-05-06,112558.68449525732,112887.53718943716,113401.03635445592,111367.18985734948,127555.0,14303701700.0,281666.0,-0.7921743276892471,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.2111428296431319,0.0029216110303217383,112212.9181013612,109158.64576965706,0.027980122968447,197532.8,166953.2,0.1831627066746848,12722.0,0.0473035278719733,1,1,0,0.2111428296431319,0,-1.0,0,1.0,1.0,-1.0,0.0029216110303217383,-0.0029216110303217383,0.0687185077557112,0.028733664253099755,0.94895866661765,0.94895866661765,-0.9275853520568573,-0.9697208474258269
2024-05-07,113336.86950141432,114318.34383848505,115545.7823202726,112970.19044394308,164516.0,18758519250.0,287478.0,-0.5581385056570991,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1700506694639132,0.008659797481511359,113082.82622064203,109405.91328397676,0.0336079908873059,195928.4,172405.0,0.1364426785766073,21476.0,0.0807362350659017,1,1,0,0.1700506694639132,0,-1.0,0,1.0,1.0,-1.0,0.008659797481511359,-0.008659797481511359,0.07737830523722256,0.0200738667715884,0.94895866661765,0.94895866661765,-0.9184597728444589,-0.9788464266382253
2024-05-08,114402.62654410844,112538.33345414254,114791.1904365789,111913.52591131664,128730.0,14509048250.0,289713.0,-0.8111735901045476,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.3094122830135672,-0.0162958941265838,113524.84182326894,109875.83973641827,0.0332102316178357,200345.6,156985.8,0.2762020513957315,27813.0,0.106197021764032,1,1,0,0.3094122830135672,0,1.0,0,1.0,1.0,-1.0,-0.0162958941265838,0.0162958941265838,0.061082411110638724,0.03636976089817223,0.94895866661765,0.94895866661765,-0.9356321689664806,-0.9616740305162036
2024-05-09,112954.55063609374,112270.01049632629,113937.18479255593,110679.07659555745,149845.0,16787686900.0,293436.0,-0.6720581310624723,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0134600364451606,-0.006060314842673707,112781.08448751412,111283.20844609528,0.0134600364451606,166927.0,189639.4,-0.1197662511060465,3585.0,0.012368423776354,1,0,0,0.0134600364451606,0,1.0,0,1.0,0.0,1.0,-0.006060314842673707,-0.006060314842673707,0.05502209626796506,0.030309446055498568,0.94895866661765,0.94895866661765,-0.9420184480067199,-0.9680603095564427
2024-05-10,112406.33111582728,109118.61716716952,112994.91157943272,107862.32238097726,229342.0,25155168050.0,298966.0,-0.2651155153015043,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0041183289495285,-0.029248476629576973,112226.56842911211,111766.278130307,0.0041183289495285,159997.6,211096.0,-0.2420623792018796,22205.0,0.0802316800416243,1,0,0,0.0041183289495285,0,1.0,0,1.0,0.0,1.0,-0.029248476629576973,-0.029248476629576973,0.02577361963838809,0.0010609694259215985,0.94895866661765,0.94895866661765,-0.9728401030044308,-0.9988819645541537
2024-05-13,108462.4105757916,107885.71704728328,109295.71310772588,106760.4280804778,147177.0,15823412900.0,302623.0,-0.7208518623105886,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0,-0.005316989779655812,111226.20440068134,112212.9181013612,-0.0087932273518507,163922.0,197532.8,-0.1701530075005264,20957.0,0.0744037263993524,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.005316989779655812,-0.005316989779655812,0.02045662985873231,-0.004256020353734291,0.94895866661765,0.94895866661765,-0.9784430759965075,-1.0044849375462304
2024-05-14,107759.88963517376,106029.6258325672,109674.97649968066,105062.07239650538,246187.0,26260994350.0,302378.0,-0.2055864805793865,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0,-0.016056659007952397,109568.46079949776,113082.82622064203,-0.0310777996854023,180256.2,195928.4,-0.0799894247082096,14900.0,0.0518300530823228,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.016056659007952397,-0.016056659007952397,0.004399970850779922,-0.020312679361686792,0.94895866661765,0.94895866661765,-0.995363369337821,-1.021405230887544
2024-05-15,105907.30922286578,103961.9134405348,106782.06945780088,102693.17970167336,211536.0,22021008300.0,303976.0,-0.3625535541535523,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.0,-0.018368852882827823,107853.1767967762,113524.84182326894,-0.0499596822633953,196817.4,200345.6,-0.0176105689368771,14263.0,0.0492314808103191,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.018368852882827823,-0.018368852882827823,-0.013968882032047825,-0.03868153224451465,0.94895866661765,0.94895866661765,-1.0147202217793498,-1.040762083329073
2024-05-16,104632.07462127612,105075.7146305242,105877.07871424452,104176.4875858286,114509.0,11943265050.0,298301.0,-0.9574496213195955,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.1367256345588192,0.004240000122848372,106414.3176236158,112781.08448751412,-0.05645243520072,189750.2,166927.0,0.1367256345588192,4865.0,0.0165794244741613,0,1,0,0.1367256345588192,0,1.0,0,1.0,0.0,1.0,0.004240000122848372,0.004240000122848372,-0.009728881909199405,-0.03444153212166623,0.94895866661765,0.94895866661765,-1.010252166138991,-1.036294027688714
2024-05-17,105705.11878055987,107457.99077577224,108237.92284231549,105595.50962140696,164003.0,17432102700.0,285986.0,-0.5560581382329437,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,51,price_volume_up_oi_down_short_5d,0.1476978724324235,0.016582659529017375,106082.19234533634,112226.56842911211,-0.0547497457133501,176682.4,159997.6,0.1042815642234633,-12980.0,-0.0434163082089602,0,1,1,0.1476978724324235,0,1.0,0,1.0,0.0,1.0,0.016582659529017375,0.016582659529017375,0.00685377761981798,-0.017858872592648956,0.94895866661765,0.94895866661765,-0.9927775804564315,-1.018819442006155
2024-05-20,108360.0470525537,107028.24148611155,109396.00686839664,106586.10302324452,144655.0,15505217050.0,285093.0,-0.6784638458096975,0.04,down_trend,-1.0,21.0,up_trend,18.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1326941268507087,-0.012290559137504126,105910.697233102,111226.20440068134,-0.0477900616695571,176178.0,163922.0,0.0747672673588657,-17530.0,-0.0579268594918429,0,1,1,0.1326941268507087,0,1.0,0,1.0,0.0,1.0,-0.012290559137504126,-0.012290559137504126,-0.005436781517686118,-0.030149431730153164,0.94895866661765,0.94895866661765,-1.0057292079296396,-1.0317710694793631
2024-05-21,107288.68315355608,107784.02408189964,110317.5741583449,106908.19578597735,216645.0,23336365150.0,282785.0,-0.2664268223760658,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0647963806890713,0.00461689820197167,106261.5768829685,109568.46079949776,-0.0301809835823158,170269.6,180256.2,-0.055402255234494,-19593.0,-0.0647963806890713,0,0,1,0.0647963806890713,0,1.0,0,1.0,0.0,1.0,0.00461689820197167,0.00461689820197167,-0.0008198833157144758,-0.025532533528181522,0.94895866661765,0.94895866661765,-1.0008639821148764,-1.0269058436645997
2024-05-22,108035.25704791736,107605.50174858124,108990.46655412606,106958.03619279624,107426.0,11529194900.0,286518.0,-0.9809991229685386,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0574321656972918,-0.0039779171270496036,106990.2945445778,107853.1767967762,-0.0080005269925829,149447.6,196817.4,-0.2406789237130456,-17458.0,-0.0574321656972918,0,0,1,0.0574321656972918,0,1.0,0,1.0,0.0,1.0,-0.0039779171270496036,-0.0039779171270496036,-0.004797800442764011,-0.029510450655231057,0.94895866661765,0.94895866661765,-1.0050558581859679,-1.0310977197356914
2024-05-23,106690.81250830556,107398.06329002036,107730.8135515502,104860.10127503025,147474.0,15612800950.0,282825.0,-0.6511764427566882,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0616578014152785,0.006628975495521158,107454.764276477,106414.3176236158,0.0097773182791174,156040.6,189750.2,-0.1776525136732398,-15476.0,-0.0518804831361611,1,0,1,0.0616578014152785,0,1.0,0,1.0,0.0,1.0,0.006628975495521158,0.006628975495521158,0.0018311750527570947,-0.022881475159709952,0.94895866661765,0.94895866661765,-0.9980703321259672,-1.0241121936756907
2024-05-24,107616.91013104268,108631.95809717664,109005.71945569852,107045.1815124692,149784.0,16127909250.0,284945.0,-0.6431019228891484,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0187921138970773,0.009432048967936008,107689.5577407579,106082.19234533634,0.015152075573523,153196.8,176682.4,-0.132925520595147,-1041.0,-0.0036400383235543,1,0,1,0.0187921138970773,0,1.0,0,1.0,0.0,1.0,0.009432048967936008,0.009432048967936008,0.01126322402069313,-0.013449426191773917,0.94895866661765,0.94895866661765,-0.988130964585804,-1.0141728261355274
2024-05-27,108816.04008401888,107409.3226333718,109644.18764221948,106775.03836829487,123486.0,13287398900.0,291216.0,-0.8579374705496736,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0175154803581836,-0.012927482470056104,107765.77397020996,105910.697233102,0.0175154803581836,148963.0,176178.0,-0.1544744519747074,6123.0,0.021477202176132,1,0,0,0.0175154803581836,0,1.0,0,1.0,0.0,1.0,-0.012927482470056104,-0.012927482470056104,-0.0016642584493629098,-0.026376908661829956,0.94895866661765,0.94895866661765,-1.0017537733811892,-1.0277956349309127
2024-05-28,108350.36915969764,106390.44154823724,108903.37456139448,106103.75736396422,138938.0,14852977250.0,292720.0,-0.7451887302525706,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0115326782874551,-0.018088794958987745,107487.05746347744,106261.5768829685,0.0115326782874551,133421.6,170269.6,-0.216409740787551,9935.0,0.0351326979861025,1,0,0,0.0115326782874551,0,1.0,0,1.0,0.0,1.0,-0.018088794958987745,-0.018088794958987745,-0.019753053408350763,-0.04446570362081781,0.94895866661765,0.94895866661765,-1.0208155045137595,-1.0468573660634828
2024-05-29,106261.33265760232,106498.4946395742,107176.67889958322,105189.10171863851,115465.0,12184466800.0,290462.0,-0.9225053050497848,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0025737053839358,0.0022318747190576364,107265.65604167606,106990.2945445778,0.0025737053839358,135029.4,149447.6,-0.0964766245827969,3944.0,0.0137652782722202,1,0,0,0.0025737053839358,0,1.0,0,1.0,0.0,1.0,0.0022318747190576364,0.0022318747190576364,-0.017521178689293038,-0.042233828901760084,0.94895866661765,0.94895866661765,-1.0184635846698606,-1.0445054462195842
2024-05-30,107360.86381460197,107309.425429094,109019.01547922188,106326.96418388496,163722.0,17504636000.0,290321.0,-0.572817339845857,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,-0.0004791167254092915,107247.92846949075,107454.764276477,-0.0019248639962956,138279.0,156040.6,-0.1138267861056674,7496.0,0.026504021921683,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.0004791167254092915,-0.0004791167254092915,-0.018000295414702272,-0.04271294562716932,0.94895866661765,0.94895866661765,-1.0189684714918725,-1.045010333041596
2024-05-31,107415.06046271612,106385.67814739914,108479.57331975564,105692.24210558367,127926.0,13609549900.0,290748.0,-0.8210049408723694,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,-0.009583221485727128,106798.67247953526,107689.5577407579,-0.0082727172430893,133907.4,153196.8,-0.1259125516982078,5803.0,0.0203653336608819,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.009583221485727128,-0.009583221485727128,-0.027583516900429483,-0.05229616711289653,0.94895866661765,0.94895866661765,-1.0290671426172278,-1.0551090041669513
2024-06-03,105538.55901520638,104232.8337393877,105967.89000699564,102581.52712513915,178597.0,18520627200.0,294706.0,-0.5008463782353193,0.0396366856511353,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,-0.012372021069858902,106163.37470073848,107765.77397020996,-0.0148692781616771,144929.6,148963.0,-0.0270765223579009,3490.0,0.0119842316356244,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.012372021069858902,-0.012372021069858902,-0.03995553797028828,-0.06466818818275533,0.94895866661765,0.94895866661765,-1.042104613589442,-1.0681464751391654
2024-06-04,104073.5865619386,103412.69271330288,104799.34987339372,103009.2855527396,102601.0,10573518950.0,298695.0,-1.0685753066008827,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0317834593499104,-0.0063502553382494996,105567.82493375156,107487.05746347744,-0.0178554755801926,137662.2,133421.6,0.0317834593499104,5975.0,0.0204119978136102,0,1,0,0.0317834593499104,0,1.0,0,1.0,0.0,1.0,-0.0063502553382494996,-0.0063502553382494996,-0.04630579330853779,-0.07101844352100484,0.94895866661765,0.94895866661765,-1.0487964280610709,-1.0748382896107942
2024-06-05,103293.20404106656,101569.71591077892,103871.82714702576,100988.2331278831,158386.0,16032092200.0,302933.0,-0.6484765673101991,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0830707979151206,-0.016685397130312984,104582.06918799251,107265.65604167606,-0.0250181367710171,146246.4,135029.4,0.0830707979151206,12471.0,0.0429350483023596,0,1,0,0.0830707979151206,0,1.0,0,1.0,0.0,1.0,-0.016685397130312984,-0.016685397130312984,-0.06299119043885071,-0.08770384065131775,0.94895866661765,0.94895866661765,-1.0663792772591125,-1.092421138808836
2024-06-06,101854.4819833244,102776.45074497032,102932.73623506977,101058.13831856356,123616.0,12522344400.0,296589.0,-0.8751673555463821,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,0.009051823186306828,103675.4742511678,107247.92846949075,-0.0333102398275154,138225.2,138279.0,-0.0003890684774983,6268.0,0.0215898953227634,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,0.009051823186306828,0.009051823186306828,-0.05393936725254389,-0.07865201746501094,0.94895866661765,0.94895866661765,-1.05684058658192,-1.0828824481316435
2024-06-07,103524.9017051289,101793.61103041032,103980.75464113928,101531.75779083213,124830.0,12690450850.0,296018.0,-0.8634674516230092,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0276205795945556,-0.016723422540886164,102757.06082777002,106798.67247953526,-0.0378432761188084,137606.0,133907.4,0.0276205795945556,5270.0,0.0181256620853797,0,1,0,0.0276205795945556,0,1.0,0,1.0,0.0,1.0,-0.016723422540886164,-0.016723422540886164,-0.07066278979342999,-0.09537544000589704,0.94895866661765,0.94895866661765,-1.074463506451015,-1.1005053680007384
2024-06-11,101367.88475338146,98999.5912910619,101940.06773455068,98657.59988800951,144329.0,14335969350.0,301070.0,-0.7352473800619684,0.039149531310611,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,-0.023363350908242753,101710.41233810488,106163.37470073848,-0.0419444311673959,130752.4,144929.6,-0.0978212870248728,6364.0,0.0215944025571247,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.023363350908242753,-0.023363350908242753,-0.0940261407016727,-0.11873879091413975,0.94895866661765,0.94895866661765,-1.099083494370527,-1.1251253559202505
2024-06-12,99215.40800255188,100810.13358861522,100874.321949231,97266.90414610796,216374.0,21241878000.0,299277.0,-0.3243611740522253,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1150991339670584,0.016073366205603144,101189.90051316732,105567.82493375156,-0.0414702531129307,153507.0,137662.2,0.1150991339670584,582.0,0.0019484758700346,0,1,0,0.1150991339670584,0,1.0,0,1.0,0.0,1.0,0.016073366205603144,0.016073366205603144,-0.07795277449606952,-0.10266542470853657,0.94895866661765,0.94895866661765,-1.0821455952069174,-1.1081874567566408
2024-06-13,100585.37226746247,99983.95861495976,101440.12585459382,98419.87096817304,186720.0,18533787600.0,293681.0,-0.4528839757112751,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1189360613466352,-0.005979136319180872,100872.7490540035,104582.06918799251,-0.0354680315926939,159173.8,146246.4,0.0883946545008971,-9252.0,-0.0305414068457381,0,1,1,0.1189360613466352,0,1.0,0,1.0,0.0,1.0,-0.005979136319180872,-0.005979136319180872,-0.08393191081525031,-0.10864456102771736,0.94895866661765,0.94895866661765,-1.0884463294006332,-1.1144881909503566
2024-06-14,99740.46534930164,99202.29528514858,100469.67169301271,98719.27748130551,119723.0,11796920950.0,293689.0,-0.897340643179363,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1556991343726206,-0.00539570436400446,100157.91796203917,103675.4742511678,-0.0339285285602543,158395.2,138225.2,0.1459212936570175,-2900.0,-0.009777840715603,0,1,1,0.1556991343726206,0,1.0,0,1.0,0.0,1.0,-0.00539570436400446,-0.00539570436400446,-0.0893276151792548,-0.11404026539172185,0.94895866661765,0.94895866661765,-1.09413225077299,-1.1201741123227134
2024-06-17,98732.98736955838,98055.2021260008,99197.59315424607,97885.08390251844,131025.0,12818387050.0,295014.0,-0.811634668152631,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1634733681255135,-0.006864830707700773,99410.23618115726,102757.06082777002,-0.0325702644631139,159634.2,137606.0,0.1600816824847755,-1004.0,-0.003391685640738,0,1,1,0.1634733681255135,0,1.0,0,1.0,0.0,1.0,-0.006864830707700773,-0.006864830707700773,-0.09619244588695564,-0.12090509609942268,0.94895866661765,0.94895866661765,-1.1013663179133102,-1.1274081794630337
