date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,speculation_rank_history,signal,position,position_scale,daily_return,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2025-08-01,69212.76871595865,69249.5716319474,70145.92682055413,67959.69080846287,857282.0,59225872880.0,696107.0,0.2082635351630899,11,high_speculation,0.0,0.0,0,1.0,1.0,0.0005317359306891321,1.0,position,1.0,0.0005317359306891321,0.0005317359306891321,-0.5787424408318824,-0.4889470057676071,0.94895866661765,0.94895866661765,-1.609871073620814,-1.5152458404857072
2025-08-04,69435.88894851704,69151.97043703265,70721.34543972468,68181.723189445,670047.0,46596909140.0,701824.0,-0.0463348011631293,11,high_speculation,0.0,0.0,0,1.0,1.0,-0.004088930318079402,1.0,position,1.0,-0.004088930318079402,-0.004088930318079402,-0.5828313711499618,-0.4930359360856864,0.94895866661765,0.94895866661765,-1.6141799339135954,-1.5195547007784884
2025-08-05,69109.94042916015,68017.81882734837,70003.68295155653,67333.05211345319,765248.0,52473315140.0,690060.0,0.1034214139645697,11,high_speculation,0.1,0.1,0,1.0,1.0,-0.015802670282015995,1.0,position,1.0,-0.015802670282015995,-0.015802670282015995,-0.5986340414319777,-0.5088386063677024,0.94895866661765,0.94895866661765,-1.6308325773193835,-1.5362073441842765
2025-08-06,68189.02470259498,69686.09121096708,69847.44809002569,67778.63427984946,662455.0,45480690860.0,713116.0,-0.0736914690032746,11,high_speculation,0.0,0.0,0,1.0,1.0,0.021954654944861297,1.0,position,1.0,0.021954654944861297,0.021954654944861297,-0.5766793864871165,-0.48688395142284113,0.94895866661765,0.94895866661765,-1.607697054438167,-1.51307182130306
2025-08-07,69950.60819987133,72313.15902511151,73336.62308020334,69440.89525002838,1215220.0,86795145680.0,741254.0,0.4943370627548843,11,high_speculation,0.5,0.5,0,1.0,1.0,0.03377455730605818,1.0,position,1.0,0.03377455730605818,0.03377455730605818,-0.5429048291810583,-0.45310939411678297,0.94895866661765,0.94895866661765,-1.5721058759241018,-1.4774806427889948
2025-08-08,72819.25956218943,76863.44762238451,76917.25795242382,72621.125446164,1317026.0,98716380100.0,782023.0,0.5212472915084235,11,high_speculation,0.6,0.6,0,1.0,1.0,0.055537341144498285,1.0,position,1.0,0.055537341144498285,0.055537341144498285,-0.48736748803655994,-0.3975720529722846,0.94895866661765,0.94895866661765,-1.513581365744487,-1.41895613260938
2025-08-12,88178.14649472827,81799.26768464812,88705.34389622566,81757.08888864973,2178400.0,185697027900.0,836361.0,0.9572856032996698,11,high_speculation,1.0,1.0,1,0.5,0.5,-0.07234081304330328,1.0,position,1.0,-0.07234081304330328,-0.07234081304330328,-0.5597083010798631,-0.4699128660155878,0.94895866661765,0.94895866661765,-1.589813150740082,-1.495187917604975
2025-08-13,82510.51339748122,84643.96629879496,87187.58117230286,81952.00091298737,1691567.0,143402301080.0,875577.0,0.6585274996485313,11,high_speculation,0.8,0.8,0,1.0,1.0,0.025856740110634963,1.0,position,0.5,0.025856740110634963,0.012928370055317481,-0.5338515609692283,-0.45698449596027024,0.94895866661765,0.94895866661765,-1.562565662498265,-1.4815641734840663
2025-08-14,84696.71945711668,84891.41961388514,86091.8907609468,82420.50457791153,1458233.0,123664446340.0,874921.0,0.5108471111894483,11,high_speculation,0.6,0.6,0,1.0,1.0,0.0022987921848265165,1.0,position,1.0,0.0022987921848265165,0.0022987921848265165,-0.5315527687844017,-0.4546857037754437,0.94895866661765,0.94895866661765,-1.5601432259204735,-1.4791417369062752
2025-08-15,85039.3498946541,86463.14350119753,86544.14384335159,83722.32904240677,1184088.0,100787185140.0,894334.0,0.2806488298149075,11,high_speculation,0.4,0.4,0,1.0,1.0,0.016742762124912935,1.0,position,1.0,0.016742762124912935,0.016742762124912935,-0.5148100066594887,-0.4379429416505307,0.94895866661765,0.94895866661765,-1.5424999262553905,-1.4614984372411919
2025-08-18,87805.64694949798,88979.04766675524,89689.8041838904,87282.93579629758,1422254.0,126607810480.0,918292.0,0.437482793240315,11,high_speculation,0.5,0.5,0,1.0,1.0,0.013363613366827643,1.0,position,1.0,0.013363613366827643,0.013363613366827643,-0.5014463932926612,-0.42457932828370315,0.94895866661765,0.94895866661765,-1.5284175285315156,-1.4474160395173172
2025-08-19,89184.70459335823,87154.79860574917,89308.5983005562,86975.7264655335,980407.0,86194696480.0,901416.0,0.0840009313059253,11,high_speculation,0.2,0.2,0,1.0,1.0,-0.022760696431798608,1.0,position,1.0,-0.022760696431798608,-0.022760696431798608,-0.5242070897244597,-0.4473400247155017,0.94895866661765,0.94895866661765,-1.5524024471928564,-1.4714009581786578
2025-08-20,85445.58660606052,80716.02111876692,85578.50068109138,80716.02111876692,1204739.0,99683630140.0,841337.0,0.3590259318086079,11,high_speculation,0.4,0.4,0,1.0,1.0,-0.05535178205398544,1.0,position,1.0,-0.05535178205398544,-0.05535178205398544,-0.5795588717784452,-0.5026918067694872,0.94895866661765,0.94895866661765,-1.610731417675074,-1.5297299286608754
2025-08-21,81263.91041250077,82184.98949650266,83260.1388900442,81039.46886527499,1040960.0,85775094820.0,820203.0,0.23834677268924,11,high_speculation,0.2,0.2,0,1.0,1.0,0.011334417447135304,1.0,position,1.0,0.011334417447135304,0.011334417447135304,-0.56822445433131,-0.49135738932235196,0.94895866661765,0.94895866661765,-1.598787359576596,-1.5177858705623977
2025-08-22,82079.50838689908,78588.09935150472,82446.12858258061,77727.55882987713,1231366.0,97865195280.0,789520.0,0.4444542353827318,11,high_speculation,0.5,0.5,0,1.0,1.0,-0.04253691456017095,1.0,position,1.0,-0.04253691456017095,-0.04253691456017095,-0.610761368891481,-0.533894303882523,0.94895866661765,0.94895866661765,-1.6436121934250336,-1.5626107044108353
2025-08-25,80532.26826411807,78983.59533723166,81129.10986797146,78185.86500253821,831873.0,66112605340.0,788716.0,0.0532734781934639,11,high_speculation,0.0,0.0,0,1.0,1.0,-0.019230464511533457,1.0,position,1.0,-0.019230464511533457,-0.019230464511533457,-0.6299918334030146,-0.5531247683940566,0.94895866661765,0.94895866661765,-1.663877000721727,-1.5828755117075284
2025-08-26,78848.71371952847,78653.43867358014,79691.57538735877,77490.93253712443,733657.0,57917825080.0,761026.0,-0.0366259059072908,11,high_speculation,0.0,0.0,0,1.0,1.0,-0.0024765787130395776,1.0,position,1.0,-0.0024765787130395776,-0.0024765787130395776,-0.6324684121160542,-0.5556013471070962,0.94895866661765,0.94895866661765,-1.6664867863743167,-1.5854852973601181
2025-08-27,78869.89357298189,78458.71875997793,80508.37472919338,78284.67817640954,912369.0,72886228500.0,757922.0,0.185464035533963,11,high_speculation,0.3,0.3,0,1.0,1.0,-0.005213330389795499,1.0,position,1.0,-0.005213330389795499,-0.005213330389795499,-0.6376817425058496,-0.5608146774968916,0.94895866661765,0.94895866661765,-1.6719805244824024,-1.5909790354682039
2025-08-28,77633.62577394769,77644.83883485758,77838.14621513945,75358.86778908485,1060665.0,81391838900.0,744733.0,0.3536255840085725,11,high_speculation,0.6,0.6,0,1.0,1.0,0.0001444356204944845,1.0,position,1.0,0.0001444356204944845,0.0001444356204944845,-0.6375373068853551,-0.5606702418763971,0.94895866661765,0.94895866661765,-1.6718283201498267,-1.5908268311356282
2025-08-29,77254.95649960819,76802.60049974476,78045.7066531312,76438.93837110873,643149.0,49876037100.0,744380.0,-0.1461752334552263,11,high_speculation,0.0,0.0,0,1.0,1.0,-0.0058553654077292015,1.0,position,1.0,-0.0058553654077292015,-0.0058553654077292015,-0.6433926722930843,-0.5665256072841263,0.94895866661765,0.94895866661765,-1.6779986262060422,-1.5969971371918437
2025-09-01,76396.30647882188,75324.13273249552,77055.91221534963,74640.24595871803,720923.0,54642391500.0,741853.0,-0.0286187748674866,11,high_speculation,0.2,0.2,0,1.0,1.0,-0.014034366263813785,1.0,position,1.0,-0.014034366263813785,-0.014034366263813785,-0.6574270385568981,-0.5805599735479401,0.94895866661765,0.94895866661765,-1.692787854396387,-1.6117863653821884
2025-09-02,75023.2030120838,72551.315962281,75545.52391109131,72411.62031467521,831074.0,61588181900.0,761420.0,0.0875337292233694,11,high_speculation,0.5,0.5,0,1.0,1.0,-0.032948300666457236,1.0,position,1.0,-0.032948300666457236,-0.032948300666457236,-0.6903753392233554,-0.6135082742143974,0.94895866661765,0.94895866661765,-1.7275083346717757,-1.6465068456575773
2025-09-03,72866.68565085565,71909.32133259506,73215.36197435565,71831.82617881568,595454.0,43273868960.0,763953.0,-0.2491821291496102,11,high_speculation,0.0,0.0,0,1.0,1.0,-0.01313857368026655,1.0,position,1.0,-0.01313857368026655,-0.01313857368026655,-0.7035139129036219,-0.6266468478946638,0.94895866661765,0.94895866661765,-1.7413535885721336,-1.6603520995579353
2025-09-04,71337.9024457974,73398.86931908745,74366.93175488852,71174.01827536702,947387.0,69388457820.0,777956.0,0.1970377013215178,11,high_speculation,0.7,0.7,0,1.0,1.0,0.02889020846745488,1.0,position,1.0,0.02889020846745488,0.02889020846745488,-0.6746237044361669,-0.5977566394272089,0.94895866661765,0.94895866661765,-1.710909471790496,-1.6299079827762974
2025-09-05,73376.02846782154,74227.81051576181,75699.62651563594,72582.15726865128,1071588.0,79448983040.0,811867.0,0.2775604057567922,11,high_speculation,0.8,0.8,0,1.0,1.0,0.011608451230279038,1.0,position,1.0,0.011608451230279038,0.011608451230279038,-0.6630152532058879,-0.5861481881969299,0.94895866661765,0.94895866661765,-1.698676640542266,-1.6176751515280676
2025-09-08,74050.0392085257,74776.68653775219,76543.26510287877,73067.86963720394,1006332.0,75324013580.0,807874.0,0.2196612103287803,11,high_speculation,0.8,0.8,0,1.0,1.0,0.009812922950388166,1.0,position,1.0,0.009812922950388166,0.009812922950388166,-0.6532023302554997,-0.5763352652465417,0.94895866661765,0.94895866661765,-1.6883359130737408,-1.6073344240595424
2025-09-09,74742.83876475392,72925.30501241976,75194.95541658941,72597.14196793671,794938.0,59116508600.0,806377.0,-0.0142872508931811,11,high_speculation,0.4,0.4,0,1.0,1.0,-0.024317162451571794,1.0,position,1.0,-0.024317162451571794,-0.024317162451571794,-0.6775194927070716,-0.6006524276981136,0.94895866661765,0.94895866661765,-1.713961014890077,-1.6329595258758784
2025-09-10,69318.74672267797,70827.04237735186,71184.18032516653,68637.66990053587,1063402.0,74610858240.0,796180.0,0.2894031908943295,11,high_speculation,0.9,0.9,0,1.0,1.0,0.021758841958122704,1.0,position,1.0,0.021758841958122704,0.021758841958122704,-0.6557606507489488,-0.5788935857399908,0.94895866661765,0.94895866661765,-1.6910318371254887,-1.61003034811129
2025-09-11,71164.17365597397,71180.7106156905,71575.2232944231,70300.30500509261,564454.0,39926781980.0,778508.0,-0.3215203751665091,11,high_speculation,0.0,0.0,0,1.0,1.0,0.0002323775977008434,1.0,position,1.0,0.0002323775977008434,0.0002323775977008434,-0.655528273151248,-0.5786612081422899,0.94895866661765,0.94895866661765,-1.6907869607089752,-1.6097854716947766
2025-09-12,70723.93901884858,71280.28673054207,71695.27302363489,70533.8432333835,523111.0,37186284040.0,761900.0,-0.3760216348394565,11,high_speculation,0.0,0.0,0,1.0,1.0,0.007866469535092058,1.0,position,1.0,0.007866469535092058,0.007866469535092058,-0.6476618036161559,-0.5707947386071979,0.94895866661765,0.94895866661765,-1.6824973799170841,-1.6014958909028856
2025-09-15,71439.15090812596,72799.4565240237,73279.47950258698,70997.80577843661,646168.0,46720924920.0,761248.0,-0.1638996598709886,11,high_speculation,0.3,0.3,0,1.0,1.0,0.019041458340499556,1.0,position,1.0,0.019041458340499556,0.019041458340499556,-0.6286203452756562,-0.5517532802666982,0.94895866661765,0.94895866661765,-1.6624317448053163,-1.5814302557911177
2025-09-16,74198.00746242359,73335.25232560298,75186.7049656234,72891.13041629724,671978.0,49511927580.0,754858.0,-0.1163040501976561,11,high_speculation,0.4,0.4,0,1.0,1.0,-0.011627739966703727,1.0,position,1.0,-0.011627739966703727,-0.011627739966703727,-0.64024808524236,-0.563381020233402,0.94895866661765,0.94895866661765,-1.6746849022670087,-1.5936834132528102
2025-09-17,73265.11661796016,73784.71070237238,74179.01713955746,72868.94045876228,456716.0,33556872440.0,750058.0,-0.4960887833572136,11,high_speculation,0.0,0.0,0,1.0,1.0,0.007091971027926412,1.0,position,1.0,0.007091971027926412,0.007091971027926412,-0.6331561142144335,-0.5562890492054755,0.94895866661765,0.94895866661765,-1.6672114776834024,-1.586209988669204
2025-09-18,73376.43947006066,72980.54377817239,73876.43968177334,71823.46555123864,661600.0,48169792900.0,732100.0,-0.1012559729431154,11,high_speculation,0.5,0.5,0,1.0,1.0,-0.005395406137821811,1.0,position,1.0,-0.005395406137821811,-0.005395406137821811,-0.6385515203522554,-0.5616844553432974,0.94895866661765,0.94895866661765,-1.672897084788981,-1.5918955957747827
2025-09-19,72846.77072511877,74015.0978697927,74078.20225021898,72668.7077971677,492310.0,36188074740.0,734905.0,-0.4006326397831954,11,high_speculation,0.1,0.1,0,1.0,1.0,0.016038146002140898,1.0,position,1.0,0.016038146002140898,0.016038146002140898,-0.6225133743501146,-0.5456463093411565,0.94895866661765,0.94895866661765,-1.655996300206545,-1.5749948111923464
2025-09-22,74342.83375,73552.11577405642,74887.70581197525,73167.71919640193,534038.0,39424924800.0,724411.0,-0.3048919133975847,11,high_speculation,0.4,0.4,0,1.0,1.0,-0.010636102177684102,1.0,position,1.0,-0.010636102177684102,-0.010636102177684102,-0.6331494765277987,-0.5562824115188407,0.94895866661765,0.94895866661765,-1.66720448297766,-1.5862029939634614
2025-09-23,73486.93146672803,73616.79634309075,74425.11662628764,72433.78092225184,670365.0,49253689460.0,704420.0,-0.0495524290097492,11,high_speculation,0.8,0.8,0,1.0,1.0,0.001767183276954837,1.0,position,1.0,0.001767183276954837,0.001767183276954837,-0.6313822932508439,-0.5545152282418859,0.94895866661765,0.94895866661765,-1.6653422487844116,-1.584340759770213
2025-09-24,73787.78901126204,72877.51772622895,73835.2122112146,72830.99380229185,467625.0,34307366100.0,714619.0,-0.4240828408686841,11,high_speculation,0.1,0.1,0,1.0,1.0,-0.012336340432888619,1.0,position,1.0,-0.012336340432888619,-0.012336340432888619,-0.6437186336837326,-0.5668515686747746,0.94895866661765,0.94895866661765,-1.6783421199767563,-1.5973406309625577
2025-09-25,72981.5249512127,73966.6245575457,74396.25226619895,72792.31026181286,470404.0,34618955400.0,713068.0,-0.4159848875860876,11,high_speculation,0.2,0.2,0,1.0,1.0,0.013497931250292762,1.0,position,1.0,0.013497931250292762,0.013497931250292762,-0.6302207024334399,-0.5533536374244818,0.94895866661765,0.94895866661765,-1.6641181798567897,-1.583116690842591
2025-09-26,73750.7980399463,72869.76578245863,74423.34872687813,72188.28967106793,633239.0,46378488660.0,695123.0,-0.0932408902989855,11,high_speculation,0.9,0.9,0,1.0,1.0,-0.011946070834521158,1.0,position,1.0,-0.011946070834521158,-0.011946070834521158,-0.642166773267961,-0.565299708259003,0.94895866661765,0.94895866661765,-1.6767067901458979,-1.5957053011316993
2025-09-29,72643.93976689041,73840.64439353479,74564.4334883514,72323.69926427922,657174.0,48424073600.0,695786.0,-0.0570933181877825,11,high_speculation,0.9,0.9,0,1.0,1.0,0.016473564491195348,1.0,position,1.0,0.016473564491195348,0.016473564491195348,-0.6256932087767657,-0.5488261437678077,0.94895866661765,0.94895866661765,-1.659347167360733,-1.5783456783465346
2025-09-30,73836.5524679153,72835.58795828783,73956.84572743287,72746.4707522058,432403.0,31629261540.0,676349.0,-0.4473511912483404,11,high_speculation,0.1,0.1,0,1.0,1.0,-0.013556490331295358,1.0,position,1.0,-0.013556490331295358,-0.013556490331295358,-0.6392496991080612,-0.5623826340991032,0.94895866661765,0.94895866661765,-1.6736328162600835,-1.592631327245885
2025-10-09,73359.53557739544,73428.63143671412,75023.67772874047,72675.29639939361,547026.0,40310546880.0,677908.0,-0.2145152522328398,11,high_speculation,0.6,0.6,0,1.0,1.0,0.0009418797266755241,1.0,position,1.0,0.0009418797266755241,0.0009418797266755241,-0.6383078193813856,-0.5614407543724276,0.94895866661765,0.94895866661765,-1.6726402759526824,-1.5916387869384838
2025-10-10,73241.47073365533,72930.97172346618,73953.37703438438,72735.39369318754,445495.0,32601094140.0,681696.0,-0.4253977871644677,11,high_speculation,0.1,0.1,0,1.0,1.0,-0.004239387973492282,1.0,position,1.0,-0.004239387973492282,-0.004239387973492282,-0.6425472073548779,-0.5656801423459199,0.94895866661765,0.94895866661765,-1.6771076865182053,-1.5961061975040067
2025-10-13,72485.5632461628,72518.54041722041,73128.47540227865,72014.95473358425,434460.0,31460634540.0,682469.0,-0.4516132241533332,11,high_speculation,0.0,0.0,0,1.0,1.0,0.00045494812457517423,1.0,position,1.0,0.00045494812457517423,0.00045494812457517423,-0.6420922592303027,-0.5652251942213447,0.94895866661765,0.94895866661765,-1.6766282682457563,-1.595626779231558
2025-10-14,72587.02824994612,72817.30063893492,74436.75727402422,72543.75059932348,435820.0,31894815480.0,665639.0,-0.4235181674716767,11,high_speculation,0.4,0.4,0,1.0,1.0,0.003172362811105594,1.0,position,1.0,0.003172362811105594,0.003172362811105594,-0.6389198964191971,-0.5620528314102391,0.94895866661765,0.94895866661765,-1.6732852745804867,-1.5922837855662881
2025-10-15,73067.43555965202,72976.96043622174,73865.9818364928,72832.54135014435,358650.0,26237018920.0,673419.0,-0.6300207387847092,11,high_speculation,0.0,0.0,0,1.0,1.0,-0.0012382413962841014,1.0,position,1.0,-0.0012382413962841014,-0.0012382413962841014,-0.6401581378154813,-0.5632910728065232,0.94895866661765,0.94895866661765,-1.6745901168669244,-1.5935886278527258
2025-10-16,73095.43371227075,74995.10715339353,75053.88695063797,73031.24766298755,507153.0,37500137060.0,681313.0,-0.2952090855517831,11,high_speculation,0.7,0.7,0,1.0,1.0,0.025988948209823358,1.0,position,1.0,0.025988948209823358,0.025988948209823358,-0.6141691896056578,-0.5373021245966998,0.94895866661765,0.94895866661765,-1.6472033094915777,-1.5662018204773793
2025-10-17,75060.94155251276,75753.86116644893,76830.50495073886,74886.42864203273,755131.0,57266505700.0,705766.0,0.0676075063376109,11,high_speculation,1.0,1.0,1,0.5,0.5,0.009231427152447937,1.0,position,1.0,0.009231427152447937,0.009231427152447937,-0.60493776245321,-0.528070697444252,0.94895866661765,0.94895866661765,-1.6374753545477114,-1.5564738655335129
2025-10-20,76508.5044800564,75863.93064959011,76657.56991177541,75619.3038260488,400577.0,30467891720.0,706153.0,-0.5669259201909042,11,high_speculation,0.1,0.1,0,1.0,1.0,-0.008424865115933844,1.0,position,0.5,-0.008424865115933844,-0.004212432557966922,-0.6133626275691437,-0.5322831300022188,0.94895866661765,0.94895866661765,-1.6463533651632447,-1.5609128708412796
