date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_5_prev,price_ma_5_change,volume_ma_5,volume_ma_5_prev,volume_ma_5_change,oi_change_5,oi_change_5_rate,is_price_ma_5_up,is_volume_ma_5_up,is_oi_down_5,price_volume_oi_short_score,signal,position_scale,is_effective_signal,base_position,reduce_signal,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2023-08-04,224539.9914795204,222707.8457608564,226063.2341306068,222392.58829134653,13859.0,3167882600.0,16442.0,-0.1709041956432761,0.02,up_trend,1.0,2.0,down_trend,2.0,1,1.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0320330225603073,-0.0024280769925070222,222001.66008127644,215111.00442360473,0.0320330225603073,22096.6,66650.0,-0.6684681170292573,1662.0,0.1124492557510148,1,0,0,0.0320330225603073,0,1.0,0,1.0,0.0,1.0,-0.0024280769925070222,-0.0024280769925070222,1.040038661088807,1.040038661088807,1.042570101565494,1.042570101565494,-0.0024280769925071333,-0.0024280769925071333
2023-08-07,221536.71889177908,213933.16142895515,222592.38278895983,213691.6035455278,33521.0,7419631950.0,18615.0,0.5882044007797698,0.02,down_trend,-1.0,3.0,down_trend,2.0,1,1.0,up_trend,1,0,51,price_volume_up_oi_down_short_5d,0.0075580547950808,-0.03939997848716792,220647.57195429737,218992.41527990476,0.0075580547950808,21583.2,63071.0,-0.6577951832062279,3110.0,0.200580457916801,1,0,0,0.0075580547950808,0,1.0,0,1.0,0.0,1.0,-0.03939997848716792,-0.03939997848716792,0.9990611602160852,0.9990611602160852,1.042570101565494,1.042570101565494,-0.04173238929840506,-0.04173238929840506
2023-08-08,213715.68585718848,211639.1597789407,215440.4469625433,211233.17535545025,31800.0,6910652350.0,20447.0,0.4416301173252139,0.02,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,-0.010722982985395091,218688.6726010781,219940.287734052,-0.0056907042628193,23513.8,52649.8,-0.5533924155457381,4771.0,0.304350599642766,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.010722982985395091,-0.010722982985395091,0.988348244393719,0.988348244393719,1.042570101565494,1.042570101565494,-0.05200787658341344,-0.05200787658341344
2023-08-09,212008.11296035716,212657.0317916213,212967.01628825272,210115.7397790577,27109.0,5848135400.0,20194.0,0.2944802454904577,0.02,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,0.004809469163191693,216837.42250007225,220410.1478051825,-0.0162094410837569,25547.0,34050.8,-0.2497386258178956,4519.0,0.2882934609250399,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,0.004809469163191693,0.004809469163191693,0.9931016747976252,0.9931016747976252,1.042570101565494,1.042570101565494,-0.04744853769889279,-0.04744853769889279
2023-08-10,212438.06638306292,206395.3513174404,213774.85902255643,206058.0403470176,33810.0,7225699650.0,23910.0,0.3464598352495612,0.02,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,-0.02944497259943235,213466.5100155628,221552.45561110787,-0.0364967545642481,28019.8,28542.2,-0.0183027236863311,7680.0,0.4731977818853974,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.02944497259943235,-0.02944497259943235,0.9638598231947588,0.9638598231947588,1.042570101565494,1.042570101565494,-0.07549638940589798,-0.07549638940589798
2023-08-11,205989.2162957437,204917.29295378117,207536.06028642133,201759.6668937574,54389.0,11286591550.0,25574.0,0.7545857171442018,0.02,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.6349031072653715,-0.007161296774489512,209908.39945414773,222001.66008127644,-0.0544737396229436,36125.8,22096.6,0.6349031072653715,9132.0,0.555406884807201,0,1,0,0.6349031072653715,0,1.0,0,1.0,0.0,1.0,-0.007161296774489512,-0.007161296774489512,0.9569573369518541,0.9569573369518541,1.042570101565494,1.042570101565494,-0.08211703413044946,-0.08211703413044946
2023-08-14,203604.56147745124,193643.2345381271,203820.76516341625,193614.2972741408,54541.0,10955650500.0,31513.0,0.5485525533084864,0.02,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.8685737054746285,-0.05501760370315323,205850.41407598212,220647.57195429737,-0.067062409739003,40329.8,21583.2,0.8685737054746285,12898.0,0.6928820843405855,0,1,0,0.8685737054746285,0,1.0,0,1.0,0.0,1.0,-0.05501760370315323,-0.05501760370315323,0.9043078374266121,0.9043078374266121,1.042570101565494,1.042570101565494,-0.13261675539253537,-0.13261675539253537
2023-08-15,193145.9369895716,189680.8139697453,194448.04466641537,189053.5795148248,86930.0,16815971400.0,35763.0,0.8881893576869988,0.02,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,1.184070630863578,-0.020462478732256484,201458.74491414303,218688.6726010781,-0.0787874720807561,51355.8,23513.8,1.184070630863578,15316.0,0.749058541595344,0,1,0,1.184070630863578,0,1.0,0,1.0,0.0,1.0,-0.020462478732256484,-0.020462478732256484,0.8858034575358572,0.8858034575358572,1.042570101565494,1.042570101565494,-0.15036556658803124,-0.15036556658803124
2023-08-16,189012.4814493322,191747.30923578836,195997.35098396087,187185.7054853975,81487.0,15980989350.0,34637.0,0.8555210234584508,0.02,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,1.4359572552550204,0.010894592989107776,197276.80040297649,216837.42250007225,-0.0902087004704608,62231.4,25547.0,1.4359572552550204,14443.0,0.7152124393384174,0,1,0,1.4359572552550204,0,1.0,0,1.0,0.0,1.0,0.010894592989107776,0.010894592989107776,0.8954539256740548,0.8954539256740548,1.042570101565494,1.042570101565494,-0.14110914524647666,-0.14110914524647666
2023-08-17,191672.6065578457,189797.6065547304,194125.068112158,188373.1489812119,72090.0,13960673750.0,37164.0,0.6625747876374212,0.02,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,1.4942148052448625,-0.010168083655664018,193957.25145043447,213466.5100155628,-0.0913925962611464,69887.4,28019.8,1.4942148052448625,13254.0,0.5543287327478043,0,1,0,1.4942148052448625,0,1.0,0,1.0,0.0,1.0,-0.010168083655664018,-0.010168083655664018,0.8863488752480082,0.8863488752480082,1.042570101565494,1.042570101565494,-0.14984241930869535,-0.14984241930869535
2023-08-18,190896.2310327949,191523.40382269217,193375.585044504,190560.69762424837,44755.0,8756758650.0,34426.0,0.2623910774735881,0.02,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.8812206234879227,0.009092829458121399,191278.47362421663,209908.39945414773,-0.0887526458130161,67960.6,36125.8,0.8812206234879227,8852.0,0.3461327911159771,0,1,0,0.8812206234879227,0,1.0,0,1.0,0.0,1.0,0.009092829458121399,0.009092829458121399,0.8944082944110361,0.8944082944110361,1.042570101565494,1.042570101565494,-0.14211208141494014,-0.14211208141494014
2023-08-21,193690.5635572176,197116.13041744623,199491.0705461733,191875.51058837163,62490.0,12435880500.0,32603.0,0.6506022352624492,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.7245411581510444,0.02920126983505189,191973.05280008048,205850.41407598212,-0.0674147843626844,69550.4,40329.8,0.7245411581510444,1090.0,0.0345888998191222,0,1,0,0.7245411581510444,0,1.0,0,1.0,0.0,1.0,0.02920126983505189,0.02920126983505189,0.9205261523588413,0.9205261523588413,1.042570101565494,1.042570101565494,-0.11706066481610677,-0.11706066481610677
2023-08-22,197312.7926191132,194571.815011419,200328.136276799,193275.62923666372,57805.0,11527571750.0,32402.0,0.5788551278390585,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.3348406295946148,-0.012907697612767444,192951.2530084152,201458.74491414303,-0.0422294495548134,63725.4,51355.8,0.2408608180575513,-3361.0,-0.0939798115370634,0,1,1,0.3348406295946148,0,1.0,0,1.0,0.0,1.0,-0.012907697612767444,-0.012907697612767444,0.908644279139549,0.908644279139549,1.042570101565494,1.042570101565494,-0.12845737876507846,-0.12845737876507846
2023-08-23,194557.7436274961,196128.50058430465,196390.6815590188,192090.3564733628,42217.0,8361624400.0,33373.0,0.2350757936929626,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0364927678494095,0.00800057075478433,193827.4912781185,197276.80040297649,-0.0174846161221798,55871.4,62231.4,-0.1021992113306144,-1264.0,-0.0364927678494095,0,0,1,0.0364927678494095,0,1.0,0,1.0,0.0,1.0,0.00800057075478433,0.00800057075478433,0.915913951985735,0.915913951985735,1.042570101565494,1.042570101565494,-0.12148454035807832,-0.12148454035807832
2023-08-24,197183.17595923255,195419.81314730016,199271.6426858513,193597.96966368848,38394.0,7649422600.0,32539.0,0.1654618274742042,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1295767433686565,-0.003613383240544721,194951.93259663245,193957.25145043447,0.0051283524527163,49132.2,69887.4,-0.296980571605182,-4625.0,-0.1244483909159401,1,0,1,0.1295767433686565,0,1.0,0,1.0,0.0,1.0,-0.003613383240544721,-0.003613383240544721,0.9126044038618487,0.9126044038618487,1.042570101565494,1.042570101565494,-0.12465895339650779,-0.12465895339650779
2023-08-25,195890.9368479195,190778.92248989124,196830.8779305266,190743.4050914061,39471.0,7765552450.0,35118.0,0.1168524055146719,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0184263426985511,-0.023748311814784095,194803.03633007227,191278.47362421663,0.0184263426985511,48075.4,67960.6,-0.2925989470369596,692.0,0.0201010863881949,1,0,0,0.0184263426985511,0,1.0,0,1.0,0.0,1.0,-0.023748311814784095,-0.023748311814784095,0.8909315899153923,0.8909315899153923,1.042570101565494,1.042570101565494,-0.145446825515527,-0.145446825515527
2023-08-28,192089.34118450247,182823.25598746547,193930.8910691679,180566.2123813612,87989.0,16630150950.0,40209.0,0.7831209555005861,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,-0.04170097198681533,191944.4614440761,191973.05280008048,-0.0001489342154399,53175.2,69550.4,-0.2354436494973428,7606.0,0.2332914149004692,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.04170097198681533,-0.04170097198681533,0.8537788766421617,0.8537788766421617,1.042570101565494,1.042570101565494,-0.1810825235059481,-0.1810825235059481
2023-08-29,182575.4776284975,183944.18517804652,186637.9377385496,178290.49707959627,83976.0,15490366500.0,41506.0,0.704693048634028,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,0.006131217741018213,189818.9354774016,192951.2530084152,-0.0162337247474471,58409.4,63725.4,-0.0834204257642949,9104.0,0.280970310474662,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,0.006131217741018213,0.006131217741018213,0.8590135808375366,0.8590135808375366,1.042570101565494,1.042570101565494,-0.17606156214563806,-0.17606156214563806
2023-08-30,185547.23854006163,183383.0947994899,186357.2368421052,182307.0392071593,65100.0,12081029200.0,42342.0,0.4301450479677753,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1273388531520598,-0.003050329522586104,187269.85432043864,193827.4912781185,-0.0338323367569695,62986.0,55871.4,0.1273388531520598,8969.0,0.2687501872771402,0,1,0,0.1273388531520598,0,1.0,0,1.0,0.0,1.0,-0.003050329522586104,-0.003050329522586104,0.8563933063516055,0.8563933063516055,1.042570101565494,1.042570101565494,-0.17857484588741868,-0.17857484588741868
2023-08-31,183930.2542910141,184364.5029335453,184445.8657260217,179155.2336764675,83801.0,15406036100.0,42781.0,0.6723508618009333,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.4668058829036761,0.005351682689881843,185058.79227768767,194951.93259663245,-0.0507465619200313,72067.4,49132.2,0.4668058829036761,10242.0,0.3147607486400934,0,1,0,0.4668058829036761,0,1.0,0,1.0,0.0,1.0,0.005351682689881843,0.005351682689881843,0.8609764515849381,0.8609764515849381,1.042570101565494,1.042570101565494,-0.1741788391091208,-0.1741788391091208
2023-09-01,185445.62961066765,184103.68802188992,187957.24538540025,182974.90492105568,79436.0,14897708600.0,42394.0,0.627944823211373,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.6653090769915588,-0.0014146698930943558,183723.7453840874,194803.03633007227,-0.056874323700028,80060.4,48075.4,0.6653090769915588,7276.0,0.2071871974486018,0,1,0,0.6653090769915588,0,1.0,0,1.0,0.0,1.0,-0.0014146698930943558,-0.0014146698930943558,0.8597584541202177,0.8597584541202177,1.042570101565494,1.042570101565494,-0.17534710344251336,-0.17534710344251336
2023-09-04,185547.80203033783,187126.3395181521,188928.1771968046,184634.9978189498,68690.0,13008244300.0,42254.0,0.4859046043477473,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.4330101250206866,0.016418201768466423,184584.36209022475,191944.4614440761,-0.038344942586404,76200.6,53175.2,0.4330101250206866,2045.0,0.0508592603645949,0,1,0,0.4330101250206866,0,1.0,0,1.0,0.0,1.0,0.016418201768466423,0.016418201768466423,0.8738741418921082,0.8738741418921082,1.042570101565494,1.042570101565494,-0.16180778579788224,-0.16180778579788224
2023-09-05,188310.9369101548,187481.0988396477,190878.90534361565,186092.07441270992,68568.0,13063682000.0,42918.0,0.4685346352422799,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.2518361770536934,0.0018958278263183637,185291.74482254495,189818.9354774016,-0.0238500476439327,73119.0,58409.4,0.2518361770536934,1412.0,0.0340191779501758,0,1,0,0.2518361770536934,0,1.0,0,1.0,0.0,1.0,0.0018958278263183637,0.0018958278263183637,0.8755308568070074,0.8755308568070074,1.042570101565494,1.042570101565494,-0.16021871767439444,-0.16021871767439444
2023-09-06,187975.35199832992,187410.7465832597,189345.8439854302,186605.4023335112,46941.0,8938236200.0,44121.0,0.0619556344017436,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1032165878131647,-0.0003752498615776645,186097.27517929897,187269.85432043864,-0.006261440985228,69487.2,62986.0,0.1032165878131647,1779.0,0.0420150205469746,0,1,0,0.1032165878131647,0,1.0,0,1.0,0.0,1.0,-0.0003752498615776645,-0.0003752498615776645,0.8752023139741836,0.8752023139741836,1.042570101565494,1.042570101565494,-0.16053384548434269,-0.16053384548434269
2023-09-07,186668.02229234297,181934.7677695439,186746.07727406867,180758.89795171167,65120.0,12056042100.0,47905.0,0.3070118385914482,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0029857315181323,-0.029219129177755154,185611.32814649865,185058.79227768767,0.0029857315181323,65751.0,72067.4,-0.0876457316345531,5124.0,0.1197727963348215,1,0,0,0.0029857315181323,0,1.0,0,1.0,0.0,1.0,-0.029219129177755154,-0.029219129177755154,0.8496296645055017,0.8496296645055017,1.042570101565494,1.042570101565494,-0.18506231549348895,-0.18506231549348895
2023-09-08,180584.0095588844,173951.38707074328,181376.37590002484,173781.73535016677,121405.0,21665988550.0,55765.0,0.7779856314922208,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0,-0.04388045669705709,183580.86795626936,183723.7453840874,-0.0007776753490374,74144.8,80060.4,-0.0738892136436989,13371.0,0.3153984054347313,0,0,0,0.0,0,1.0,0,1.0,0.0,1.0,-0.04388045669705709,-0.04388045669705709,0.8123475268036329,0.8123475268036329,1.042570101565494,1.042570101565494,-0.2208221532692769,-0.2208221532692769
2023-09-11,174214.05721262863,175933.38619402982,176802.6652717581,168965.78405721264,91036.0,16014004050.0,58960.0,0.434395784800586,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.0316716666272969,0.011393982863042718,181342.2772914449,184584.36209022475,-0.0175642441324207,78614.0,76200.6,0.0316716666272969,16706.0,0.3953708524636721,0,1,0,0.0316716666272969,0,1.0,0,1.0,0.0,1.0,0.011393982863042718,0.011393982863042718,0.8216034006028686,0.8216034006028686,1.042570101565494,1.042570101565494,-0.21194421423636456,-0.21194421423636456
2023-09-12,175915.66888645367,175115.808687838,179027.35781022132,174440.05599369082,91501.0,16377373400.0,62317.0,0.3841156394189933,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.1378793473652539,-0.00464708560369631,178869.21926108297,185291.74482254495,-0.0346616929297789,83200.6,73119.0,0.1378793473652539,19399.0,0.4520014912158069,0,1,0,0.1378793473652539,0,1.0,0,1.0,0.0,1.0,-0.00464708560369631,-0.00464708560369631,0.8177853392679791,0.8177853392679791,1.042570101565494,1.042570101565494,-0.21560637693329632,-0.21560637693329632
2023-09-13,174546.2790066712,173532.41662518663,176526.35466436908,172485.55229761303,78004.0,13750588150.0,64288.0,0.1933871187934704,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.2867578489275724,-0.009041970993458048,176093.5532694683,186097.27517929897,-0.053755337901602,89413.2,69487.2,0.2867578489275724,20167.0,0.4570839282881168,0,1,0,0.2867578489275724,0,1.0,0,1.0,0.0,1.0,-0.009041970993458048,-0.009041970993458048,0.8103909479514428,0.8103909479514428,1.042570101565494,1.042570101565494,-0.22269884132051887,-0.22269884132051887
2023-09-14,172707.59015913607,166974.9207180873,173516.72777409764,166920.31271543997,136502.0,23386435550.0,72526.0,0.6323941482710722,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.5770041520281062,-0.03778830511686415,173101.58385917702,185611.32814649865,-0.0673975258527754,103689.6,65751.0,0.5770041520281062,24621.0,0.5139547020144035,0,1,0,0.5770041520281062,0,1.0,0,1.0,0.0,1.0,-0.03778830511686415,-0.03778830511686415,0.7797676475463089,0.7797676475463089,1.042570101565494,1.042570101565494,-0.2520717346723912,-0.2520717346723912
2023-09-15,168178.49686416905,167419.08418504574,169127.87472860594,165308.013251758,122691.0,20659815050.0,74360.0,0.5007508365401547,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.4019432246091432,0.0026600609543534492,171795.1232820375,183580.86795626936,-0.0641991989984454,103946.8,74144.8,0.4019432246091432,18595.0,0.3334528826324756,0,1,0,0.4019432246091432,0,1.0,0,1.0,0.0,1.0,0.0026600609543534492,0.0026600609543534492,0.7818418770190149,0.7818418770190149,1.042570101565494,1.042570101565494,-0.25008219989713587,-0.25008219989713587
2023-09-18,166982.34919656377,164878.8172660036,168151.51913177304,164252.0264681555,86675.0,14596788300.0,78420.0,0.1000864947069014,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.3111481415523953,-0.01517310246563297,169584.20949643225,181342.2772914449,-0.0648390875565967,103074.6,78614.0,0.3111481415523953,19460.0,0.3300542740841248,0,1,0,0.3111481415523953,0,1.0,0,1.0,0.0,1.0,-0.01517310246563297,-0.01517310246563297,0.7699789101070825,0.7699789101070825,1.042570101565494,1.042570101565494,-0.2614607795188987,-0.2614607795188987
2023-09-19,164211.38011918348,157557.17446305772,164882.5384217759,157162.47422565508,138511.0,22512971100.0,89721.0,0.4342448894794879,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.3518724624582034,-0.044406206475472665,166072.48265147622,178869.21926108297,-0.0715424188827493,112476.6,83200.6,0.3518724624582034,27404.0,0.4397515926633182,0,1,0,0.3518724624582034,0,1.0,0,1.0,0.0,1.0,-0.044406206475472665,-0.044406206475472665,0.735787067643108,0.735787067643108,1.042570101565494,1.042570101565494,-0.29425650463381714,-0.29425650463381714
2023-09-20,156974.80828432398,152200.22593190565,157737.60454725535,151647.32568919248,218409.0,33976114350.0,98481.0,0.7965058156421968,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.5720005547279374,-0.034000029191994074,161806.04451282002,176093.5532694683,-0.0811358990228604,140557.6,89413.2,0.5720005547279374,34193.0,0.531872200099552,0,1,0,0.5720005547279374,0,1.0,0,1.0,0.0,1.0,-0.034000029191994074,-0.034000029191994074,0.7107702858641506,0.7107702858641506,1.042570101565494,1.042570101565494,-0.3182518040783273,-0.3182518040783273
2023-09-21,151772.8509232696,157066.76293912297,157680.2861874399,151353.6930785082,232964.0,36472466500.0,95389.0,0.892920667367586,0.04,down_trend,-1.0,3.0,down_trend,2.0,0,,,0,0,51,price_volume_up_oi_down_short_5d,0.5416203746566675,0.031974571505528626,159824.41295702715,173101.58385917702,-0.0767016141975408,159850.0,103689.6,0.5416203746566675,22863.0,0.3152386730276039,0,1,0,0.5416203746566675,0,1.0,0,1.0,0.0,1.0,0.031974571505528626,0.031974571505528626,0.7334968611935189,0.7334968611935189,1.042570101565494,1.042570101565494,-0.29645319763906464,-0.29645319763906464
