date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_10,price_ma_20,is_ma_bullish,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,speculation_median_past,speculation_mad_past,speculation_mad_score,signal,position,position_scale,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2023-11-10,4036.046350182906,4035.198038346279,4059.494588879684,4028.3149271042303,113112.0,4631105070.0,261616.0,-0.8384993015026913,12,price_up_speculation_up,-0.3625717261371777,-0.00021018386882206926,4087.6601156532697,4120.175032063936,4159.47334622931,0,249598.6,240037.0,1,-0.7590832109197689,0.1477374416984365,-0.3625717261371777,0,1.0,1.0,1.0,position,1.0,-0.00021018386882206926,-0.00021018386882206926,1.0056420687098828,1.0517430861387616,1.331274103340712,1.3120576141921663,-0.24460179448671393,-0.1984017509884125
2023-11-13,4045.178416164601,4052.645253992089,4066.464076209576,4040.439073804966,84539.0,3482967880.0,255067.0,-1.1043132893964656,12,price_up_speculation_up,-2.005320104819056,0.0018458611856649314,4069.585329324501,4108.669829748886,4150.902737031462,0,253316.2,241701.1,1,-0.7590832109197689,0.1161183679677764,-2.005320104819056,0,1.0,1.0,1.0,position,1.0,0.0018458611856649314,0.0018458611856649314,1.0074879298955477,1.0535889473244264,1.331274103340712,1.3120576141921663,-0.24321525719808734,-0.19699490637602757
2023-11-14,4066.691673856432,4099.621161662846,4102.354155958664,4059.1123186517593,145148.0,6032154180.0,236919.0,-0.4899643990395763,12,price_up_speculation_up,1.3863601641421928,0.008097365241163546,4067.4066386757704,4101.625749269594,4145.14192034066,0,252755.8,242491.9,1,-0.8155098766213611,0.1583841068841132,1.3863601641421928,0,1.0,1.0,1.0,position,1.0,0.008097365241163546,0.008097365241163546,1.0155852951367113,1.06168631256559,1.331274103340712,1.3120576141921663,-0.2371328394444151,-0.1908234050992722
2023-11-15,4111.386854504094,4139.185483384596,4144.461992858065,4104.798644823302,142873.0,6010021990.0,232134.0,-0.4853586673677145,12,price_up_speculation_up,1.4059740225930235,0.006761375142805747,4074.164766913539,4101.705156836973,4140.558940977117,0,250324.6,243243.3,1,-0.8155098766213611,0.1583841068841132,1.4059740225930235,0,1.0,1.0,1.0,position,1.0,0.006761375142805747,0.006761375142805747,1.022346670279517,1.0684476877083957,1.331274103340712,1.3120576141921663,-0.232053964158072,-0.1856701442442077
2023-11-16,4138.69938890226,4164.133734841072,4182.092792182377,4126.520227728827,179109.0,7594452440.0,231959.0,-0.258566072850433,12,price_up_speculation_up,1.5951298005925456,0.00614549247210682,4098.156734445377,4104.280538443805,4137.026808913506,0,243539.0,243565.1,0,-0.7649917153968668,0.214138947270375,1.5951298005925456,0,1.0,1.0,1.0,position,1.0,0.00614549247210682,0.00614549247210682,1.028492162751624,1.0745931801805024,1.331274103340712,1.3120576141921663,-0.2274377153655166,-0.1809862855434673
2023-11-17,4155.496528167616,4151.538105818696,4180.564007114023,4144.167996902735,111280.0,4716453030.0,232681.0,-0.737618869166118,12,price_up_speculation_up,-0.2863102365467224,-0.000952575058621346,4121.42474793986,4104.542431796564,4133.852340040268,0,237752.0,243675.3,0,-0.6571257697372479,0.1896259540736007,-0.2863102365467224,0,1.0,1.0,1.0,position,1.0,-0.000952575058621346,-0.000952575058621346,1.0275395876930025,1.0736406051218812,1.331274103340712,1.3120576141921663,-0.22815325174997036,-0.1817123017247062
2023-11-20,4170.55312452716,4134.028158544199,4178.530860514883,4125.087351694915,109227.0,4598176620.0,235417.0,-0.7679301242246077,12,price_up_speculation_up,-0.4232677068968623,-0.00875782297752232,4137.701328850281,4103.643329087392,4130.651575101452,0,233822.0,243569.1,0,-0.6571257697372479,0.1765703170674883,-0.4232677068968623,0,1.0,1.0,1.0,position,1.0,-0.00875782297752232,-0.00875782297752232,1.0187817647154802,1.0648827821443587,1.331274103340712,1.3120576141921663,-0.23473177900859077,-0.18838717856150933
2023-11-21,4140.871407756062,4140.308533870001,4146.527509562261,4108.296750589953,101298.0,4264552120.0,233540.0,-0.8352867009244572,12,price_up_speculation_up,-0.4461693749168169,-0.00013593126437257241,4145.838803291712,4106.622720983742,4130.011726023933,0,233146.2,242951.0,0,-0.7145514992285802,0.1825198735397149,-0.4461693749168169,0,1.0,1.0,1.0,position,1.0,-0.00013593126437257241,-0.00013593126437257241,1.0186458334511077,1.0647468508799862,1.331274103340712,1.3120576141921663,-0.23483388515189463,-0.18849078015865128
2023-11-22,4141.800672103427,4138.643017030802,4167.006511766839,4136.1544304767085,100092.0,4196752750.0,234986.0,-0.8534361748539696,12,price_up_speculation_up,-0.3719889261065198,-0.0007623870201897772,4145.730310020955,4109.947538467246,4127.921604724472,0,233716.6,242020.6,0,-0.7527744966953629,0.1825198735397149,-0.3719889261065198,0,1.0,1.0,1.0,position,1.0,-0.0007623870201897772,-0.0007623870201897772,1.0178834464309179,1.0639844638597964,1.331274103340712,1.3120576141921663,-0.2354065598687518,-0.18907184231014773
2023-11-23,4141.180826589669,4139.719196864566,4163.565912657954,4114.573305035891,119633.0,4994744780.0,234481.0,-0.6729458379594748,12,price_up_speculation_up,0.2962744083109358,-0.00035294998849564127,4140.847402425652,4119.502068435515,4126.43532511734,0,234221.0,238880.0,0,-0.7527744966953629,0.1817358879071966,0.2962744083109358,0,1.0,1.0,1.0,position,1.0,-0.00035294998849564127,-0.00035294998849564127,1.0175304964424223,1.0636315138713008,1.331274103340712,1.3120576141921663,-0.2356716818204294,-0.18934084725678857
2023-11-24,4133.223112766342,4089.9798950585655,4134.557259287584,4083.3204504385394,126773.0,5319324300.0,226412.0,-0.5799582628823873,12,price_up_speculation_up,1.250766160063858,-0.010462347792019823,4128.535760273628,4124.980254106743,4122.577643085339,1,232967.2,235359.6,0,-0.7527744966953629,0.0931932414829675,1.250766160063858,0,1.0,1.0,1.0,position,1.0,-0.010462347792019823,-0.010462347792019823,1.0070681486504025,1.053169166079281,1.331274103340712,1.3120576141921663,-0.2435305801237656,-0.19731484754370554
2023-11-27,4095.072401927656,4138.632254669824,4150.226264022821,4090.267967966641,141900.0,5966569970.0,228060.0,-0.4744861680632153,12,price_up_speculation_up,1.1192904755959068,0.010637138606307245,4129.456579498752,4133.578954174517,4121.124391961701,0,231495.8,232658.9,0,-0.7052823535627963,0.139079084326417,1.1192904755959068,0,1.0,1.0,1.0,position,1.0,0.010637138606307245,0.010637138606307245,1.0177052872567096,1.0638063046855883,1.331274103340712,1.3120576141921663,-0.23554038593339255,-0.1892076284008506
