date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_median_history,speculation_mad_history,speculation_mad_value,signal,position_scale,is_effective_signal,open,realtime_trend,realtime_position,realtime_segment_id,base_position,factor_position,daily_price_return,strategy_return,base_strategy_return,nav,base_nav,running_max,drawdown
2024-03-08,113270.65580490432,up_trend,11.0,1,11.0,12,speculation_mad,-0.9682216286870532,0.0261616805691762,0.3944545241734136,0.2565632830669884,-0.9682216286870532,0,1.0,0,113118.1348530849,down_trend,-1.0,13.0,-1.0,-1.0,152.52095181941695,-152.52095181941695,-152.52095181941695,102460.65436955307,94145.65056596004,113095.75620509371,10635.101835540641
2024-03-11,116149.7887487403,up_trend,11.0,1,11.0,12,speculation_mad,-0.698512086513622,0.1287539913492486,0.3944545241734136,0.2565632830669884,-0.698512086513622,0,1.0,0,112646.48559758916,up_trend,1.0,14.0,-1.0,-1.0,3503.303151151151,-3503.303151151151,-3503.303151151151,98957.35121840192,90642.34741480889,113095.75620509371,14138.404986691792
2024-03-12,119641.97952520676,up_trend,11.0,1,11.0,12,speculation_mad,-0.7274664510613388,0.1452996026262555,0.3944545241734136,0.2310109174333652,-0.7274664510613388,0,1.0,0,117507.8117878828,up_trend,1.0,14.0,1.0,1.0,2134.167737323951,2134.167737323951,2134.167737323951,101091.51895572587,92776.51515213284,113095.75620509371,12004.237249367841
2024-03-13,118621.2365854309,no_trend,,1,11.0,12,speculation_mad,-0.9689654158340136,0.0744715976691694,0.3944545241734136,0.2227381117948617,-0.9689654158340136,0,1.0,0,120809.06997180838,up_trend,1.0,14.0,1.0,1.0,-2187.833386377475,-2187.833386377475,-2187.833386377475,98903.6855693484,90588.68176575536,113095.75620509371,14192.070635745316
2024-03-14,112022.82809349798,up_trend,12.0,1,11.0,12,speculation_mad,0.1960242836504454,0.3713093354391957,0.3145420040317636,0.195328046920637,0.1960242836504454,0,1.0,0,119063.43874511568,down_trend,-1.0,15.0,1.0,1.0,-7040.610651617695,-7040.610651617695,-7040.610651617695,91863.0749177307,83548.07111413767,113095.75620509371,21232.68128736301
2024-03-15,114879.9057833913,up_trend,12.0,0,,12,speculation_mad,-0.615007325156587,0.1190265520717665,0.2847212787850219,0.1817207006983786,-0.615007325156587,0,1.0,0,112211.73262493896,down_trend,-1.0,15.0,-1.0,-1.0,2668.173158452337,-2668.173158452337,-2668.173158452337,89194.90175927836,80879.89795568533,113095.75620509371,23900.85444581535
2024-03-18,116635.82843141958,up_trend,12.0,1,12.0,12,speculation_mad,-0.1068100851699393,0.1524919531264966,0.1717164123785518,0.121399773259379,-0.1068100851699393,0,1.0,0,114609.46833683056,up_trend,1.0,16.0,-1.0,-1.0,2026.3600945890212,-2026.3600945890212,-2026.3600945890212,87168.54166468934,78853.53786109631,113095.75620509371,25927.21454040437
2024-03-19,114777.5935745528,up_trend,12.0,1,12.0,12,speculation_mad,-2.32882109487507,-0.0645880954211273,0.148895777876376,0.0618308122308393,-2.32882109487507,0,1.0,0,116169.98489729843,up_trend,1.0,16.0,1.0,1.0,-1392.391322745636,-1392.391322745636,-1392.391322745636,85776.1503419437,77461.14653835067,113095.75620509371,27319.605863150005
2024-03-20,116981.30857925958,up_trend,12.0,1,12.0,12,speculation_mad,-3.016328104989259,-0.1394810929511999,0.137026796987752,0.0618308122308393,-3.016328104989259,1,0.5,1,114501.6078507516,up_trend,1.0,16.0,1.0,1.0,2479.7007285079744,2479.7007285079744,2479.7007285079744,88255.85107045168,79940.84726685865,113095.75620509371,24839.90513464203
2024-03-21,117150.57303903022,down_trend,13.0,1,12.0,12,speculation_mad,-3.918863232594868,-0.2353533402864061,0.1238902717105075,0.0618308122308393,-3.918863232594868,1,0.5,1,117675.71199235116,up_trend,1.0,16.0,1.0,0.5,-525.138953320944,-262.569476660472,-525.138953320944,87993.28159379121,79415.7083135377,113095.75620509371,25102.474611302503
2024-03-22,114214.21441320475,down_trend,13.0,1,12.0,12,speculation_mad,-2.442245836782237,-0.1319639044237925,0.0967490748704679,0.0631651362786602,-2.442245836782237,0,1.0,0,116963.02400726952,up_trend,1.0,16.0,1.0,0.5,-2748.8095940647618,-1374.4047970323809,-2748.8095940647618,86618.87679675882,76666.89871947294,113095.75620509371,26476.87940833489
2024-03-25,107366.8720415848,down_trend,13.0,1,12.0,12,speculation_mad,0.1749290164553433,0.1248989040942082,0.0967490748704679,0.1085400242738119,0.1749290164553433,0,1.0,0,114464.60487335938,down_trend,-1.0,17.0,1.0,1.0,-7097.732831774585,-7097.732831774585,-7097.732831774585,79521.14396498424,69569.16588769836,113095.75620509371,33574.612240109476
2024-03-26,108390.37476156023,down_trend,13.0,1,13.0,12,speculation_mad,-1.0272263896819445,-0.0685536749511882,0.0967490748704679,0.1085400242738119,-1.0272263896819445,0,1.0,0,107862.97124992336,down_trend,-1.0,17.0,-1.0,-1.0,527.4035116368759,-527.4035116368759,-527.4035116368759,78993.74045334736,69041.76237606148,113095.75620509371,34102.01575174635
2024-03-27,108335.4070444004,down_trend,13.0,1,13.0,12,speculation_mad,-0.0317920870560686,-0.001111856471884,0.004941751124021,0.1284314042590003,-0.0317920870560686,0,1.0,0,109103.8172594825,down_trend,-1.0,17.0,-1.0,-1.0,-768.4102150820981,768.4102150820981,768.4102150820981,79762.15066842946,69810.17259114358,113095.75620509371,33333.605536664254
2024-03-28,108491.2733317798,down_trend,13.0,1,13.0,12,speculation_mad,-1.647785793485012,-0.3486179972212963,-0.0328499759465056,0.1292538225114832,-1.647785793485012,0,1.0,0,108667.74806412128,down_trend,-1.0,17.0,-1.0,-1.0,-176.47473234147765,176.47473234147765,176.47473234147765,79938.62540077094,69986.64732348506,113095.75620509371,33157.13080432278
2024-03-29,107153.30544336088,up_trend,14.0,1,13.0,12,speculation_mad,-1.398740214560149,-0.3171786528716252,-0.0665708851861577,0.1208463314326452,-1.398740214560149,0,1.0,0,108858.86511579149,down_trend,-1.0,17.0,-1.0,-1.0,-1705.5596724306088,1705.5596724306088,1705.5596724306088,81644.18507320154,71692.20699591567,113095.75620509371,31451.571131892168
2024-04-01,112500.4832019566,up_trend,14.0,1,13.0,12,speculation_mad,0.3404008641145624,-0.0411504902915018,-0.1002587896874903,0.117120741907261,0.3404008641145624,0,1.0,0,107161.3252114611,up_trend,1.0,18.0,-1.0,-1.0,5339.1579904955,-5339.1579904955,-5339.1579904955,76305.02708270604,66353.04900542017,113095.75620509371,36790.72912238767
2024-04-02,111077.01530350235,up_trend,14.0,1,13.0,12,speculation_mad,-2.5966020658129754,-0.4048781326150782,-0.1002587896874903,0.0791276163057974,-2.5966020658129754,0,1.0,0,112602.20253256556,up_trend,1.0,18.0,1.0,1.0,-1525.1872290632018,-1525.1872290632018,-1525.1872290632018,74779.83985364284,64827.861776356964,113095.75620509371,38315.91635145087
2024-04-03,111881.5949465638,up_trend,14.0,1,14.0,12,speculation_mad,-0.929153583845672,-0.2970637113828967,-0.1357224986874962,0.117120741907261,-0.929153583845672,0,1.0,0,111866.4205296426,up_trend,1.0,18.0,1.0,1.0,15.174416921203374,15.174416921203374,15.174416921203374,74795.01427056405,64843.03619327817,113095.75620509371,38300.741934529666
2024-04-08,113498.56208411224,up_trend,14.0,1,14.0,12,speculation_mad,-1.0709205792210523,-0.4027900452829815,-0.1836586223550992,0.1380140812900617,-1.0709205792210523,0,1.0,0,112591.78466701997,up_trend,1.0,18.0,1.0,1.0,906.7774170922785,906.7774170922785,906.7774170922785,75701.79168765632,65749.81361037045,113095.75620509371,37393.96451743739
2024-04-09,114128.18511694236,up_trend,14.0,1,14.0,12,speculation_mad,-1.2093157390432012,-0.5007763468536857,-0.2145138079033446,0.1596617252819996,-1.2093157390432012,0,1.0,0,113815.89919049044,up_trend,1.0,18.0,1.0,1.0,312.2859264519211,312.2859264519211,312.2859264519211,76014.07761410825,66062.09953682237,113095.75620509371,37081.678590985466
2024-04-10,115969.12561345406,down_trend,15.0,1,14.0,12,speculation_mad,-0.2690028624922709,-0.3652322029649591,-0.3071211821272609,0.1457060576071209,-0.2690028624922709,0,1.0,0,114811.06757251995,up_trend,1.0,18.0,1.0,1.0,1158.0580409341055,1158.0580409341055,1158.0580409341055,77172.13565504235,67220.15757775647,113095.75620509371,35923.62055005136
2024-04-11,112618.51625147591,down_trend,15.0,1,14.0,12,speculation_mad,0.6124675330985345,-0.268485504388131,-0.3328983250464608,0.070935763902569,0.6124675330985345,0,1.0,0,115617.53235837955,up_trend,1.0,18.0,1.0,1.0,-2999.0161069036403,-2999.0161069036403,-2999.0161069036403,74173.11954813871,64221.14147085283,113095.75620509371,38922.636656955
2024-04-12,112326.96831629968,down_trend,15.0,1,14.0,12,speculation_mad,-3.201524001100586,-0.6516419142583596,-0.3328983250464608,0.0671522704474252,-3.201524001100586,1,0.5,1,111446.38132746854,up_trend,1.0,18.0,1.0,1.0,880.5869888311427,880.5869888311427,880.5869888311427,75053.70653696985,65101.728459683975,113095.75620509371,38042.04966812386
2024-04-15,111994.24171471068,down_trend,15.0,0,,12,speculation_mad,-6.32980785471877,-0.8628212601064965,-0.3569251000931277,0.0539072106160907,-6.32980785471877,1,0.5,0,113492.94853625944,up_trend,1.0,18.0,1.0,0.5,-1498.706821548767,-749.3534107743835,-1498.706821548767,74304.35312619546,63603.02163813521,113095.75620509371,38791.40307889825
2024-04-16,108422.30803054072,down_trend,15.0,1,15.0,12,speculation_mad,0.227473258335648,-0.34986892145068,-0.3840111241239703,0.1012365162384564,0.227473258335648,0,1.0,0,111542.55499029584,down_trend,-1.0,19.0,1.0,0.5,-3120.2469597551244,-1560.1234798775622,-3120.2469597551244,72744.2296463179,60482.77467838008,113095.75620509371,40351.52655877582
2024-04-17,109690.96668846378,down_trend,15.0,1,15.0,12,speculation_mad,-3.5199592268729942,-0.9123332759449364,-0.3840111241239703,0.1012365162384564,-3.5199592268729942,1,0.5,1,108626.63500067031,down_trend,-1.0,19.0,-1.0,-1.0,1064.3316877934703,-1064.3316877934703,-1064.3316877934703,71679.89795852442,59418.44299058661,113095.75620509371,41415.85824656929
2024-04-18,108732.46567048231,down_trend,15.0,1,15.0,12,speculation_mad,-1.2459224256668031,-0.5919835464165415,-0.4038340889490298,0.1018563177353944,-1.2459224256668031,0,1.0,0,109961.63267709209,down_trend,-1.0,19.0,-1.0,-0.5,-1229.1670066097722,614.5835033048861,1229.1670066097722,72294.4814618293,60647.609997196385,113095.75620509371,40801.27474326441
2024-04-19,107978.62317880044,up_trend,16.0,1,15.0,12,speculation_mad,0.4079740200930536,-0.362590253827565,-0.4517831960683336,0.1474599175168224,0.4079740200930536,0,1.0,0,108502.29160486502,down_trend,-1.0,19.0,-1.0,-1.0,-523.6684260645852,523.6684260645852,523.6684260645852,72818.14988789389,61171.27842326097,113095.75620509371,40277.606317199825
2024-04-22,108951.95362671532,up_trend,16.0,1,15.0,12,speculation_mad,-0.5456621656670106,-0.5497184077390225,-0.4517831960683336,0.1210573124829307,-0.5456621656670106,0,1.0,0,108885.70142111808,down_trend,-1.0,19.0,-1.0,-1.0,66.25220559723675,-66.25220559723675,-66.25220559723675,72751.89768229665,61105.02621766373,113095.75620509371,40343.85852279706
2024-04-23,109475.849038121,up_trend,16.0,1,15.0,12,speculation_mad,-0.0070532919873193,-0.5269345033989934,-0.5252473772963541,0.161336148900092,-0.0070532919873193,0,1.0,0,109253.476525989,down_trend,-1.0,19.0,-1.0,-1.0,222.37251213200216,-222.37251213200216,-222.37251213200216,72529.52517016465,60882.65370553173,113095.75620509371,40566.231034929064
2024-04-24,110654.33733416622,up_trend,16.0,1,16.0,12,speculation_mad,0.8458380813956887,-0.3196028644074781,-0.5383264555690079,0.1744152271727458,0.8458380813956887,0,1.0,0,110012.53579914192,down_trend,-1.0,19.0,-1.0,-1.0,641.8015350243077,-641.8015350243077,-641.8015350243077,71887.72363514034,60240.85217050742,113095.75620509371,41208.03256995337
2024-04-25,109968.80324208087,up_trend,16.0,1,16.0,12,speculation_mad,0.3905525351902595,-0.4328863254841859,-0.5383264555690079,0.1820968679298854,0.3905525351902595,0,1.0,0,110795.79801787336,down_trend,-1.0,19.0,-1.0,-1.0,-826.994775792482,826.994775792482,826.994775792482,72714.71841093282,61067.846946299906,113095.75620509371,40381.03779416089
2024-04-26,110328.255441008,up_trend,16.0,1,16.0,12,speculation_mad,-1.6807457663059902,-0.8984665669693278,-0.5383264555690079,0.1445258302153973,-1.6807457663059902,0,1.0,0,110161.21719455309,down_trend,-1.0,19.0,-1.0,-1.0,167.0382464549184,-167.0382464549184,-167.0382464549184,72547.6801644779,60900.80869984499,113095.75620509371,40548.07604061581
2024-04-29,115988.79717510032,down_trend,17.0,1,16.0,12,speculation_mad,2.324887141300363,0.0893391733119337,-0.5383264555690079,0.1820968679298854,2.324887141300363,0,1.0,0,110022.24727589048,up_trend,1.0,20.0,-1.0,-1.0,5966.549899209844,-5966.549899209844,-5966.549899209844,66581.13026526806,54934.25880063514,113095.75620509371,46514.62593982565
2024-04-30,111891.1974591796,down_trend,17.0,1,16.0,12,speculation_mad,2.3595213742454737,-0.0472468822514201,-0.4799104144415896,0.1236808268024671,2.3595213742454737,0,1.0,0,116209.49391119456,up_trend,1.0,20.0,1.0,1.0,-4318.296452014954,-4318.296452014954,-4318.296452014954,62262.833813253106,50615.96234862019,113095.75620509371,50832.922391840606
2024-05-06,112887.53718943716,down_trend,17.0,1,16.0,12,speculation_mad,-1.5172773892911835,-0.7921743276892471,-0.4799104144415896,0.1388138553240681,-1.5172773892911835,0,1.0,0,112558.68449525732,up_trend,1.0,20.0,1.0,1.0,328.8526941798482,328.8526941798482,328.8526941798482,62591.686507432954,50944.81504280004,113095.75620509371,50504.06969766076
2024-05-07,114318.34383848505,down_trend,17.0,0,,12,speculation_mad,-0.3801070471904462,-0.5581385056570991,-0.4799104144415896,0.1388138553240681,-0.3801070471904462,0,1.0,0,113336.86950141432,up_trend,1.0,20.0,1.0,1.0,981.4743370707292,981.4743370707292,981.4743370707292,63573.16084450368,51926.28937987077,113095.75620509371,49522.59536059003
2024-05-08,112538.33345414254,down_trend,17.0,0,,12,speculation_mad,-1.6095940165188782,-0.8111735901045476,-0.4799104144415896,0.1388138553240681,-1.6095940165188782,0,1.0,0,114402.62654410844,up_trend,1.0,20.0,1.0,1.0,-1864.2930899658968,-1864.2930899658968,-1864.2930899658968,61708.86775453779,50061.99628990487,113095.75620509371,51386.888450555925
2024-05-09,112270.01049632629,down_trend,17.0,0,,12,speculation_mad,-0.3817445037551175,-0.6720581310624723,-0.5383264555690079,0.2362857316408845,-0.3817445037551175,0,1.0,0,112954.55063609374,up_trend,1.0,20.0,1.0,1.0,-684.5401397674577,-684.5401397674577,-684.5401397674577,61024.32761477033,49377.45615013741,113095.75620509371,52071.42859032338
2024-05-10,109118.61716716952,down_trend,17.0,1,17.0,12,speculation_mad,0.7919136395529253,-0.2651155153015043,-0.5425365045280462,0.2362857316408845,0.7919136395529253,0,1.0,0,112406.33111582728,down_trend,-1.0,21.0,1.0,1.0,-3287.7139486577653,-3287.7139486577653,-3287.7139486577653,57736.613666112564,46089.74220147965,113095.75620509371,55359.14253898115
2024-05-13,107885.71704728328,down_trend,17.0,1,17.0,12,speculation_mad,-0.5767454067719773,-0.7208518623105886,-0.4955124155706425,0.2635294061938714,-0.5767454067719773,0,1.0,0,108462.4105757916,down_trend,-1.0,21.0,-1.0,-1.0,-576.6935285083164,576.6935285083164,576.6935285083164,58313.30719462088,46666.43572998796,113095.75620509371,54782.44901047283
2024-05-14,106029.6258325672,down_trend,17.0,1,17.0,12,speculation_mad,1.4603291007237904,-0.2055864805793865,-0.6150983183597857,0.1891436323101808,1.4603291007237904,0,1.0,0,107759.88963517376,down_trend,-1.0,21.0,-1.0,-1.0,-1730.2638026065688,1730.2638026065688,1730.2638026065688,60043.57099722745,48396.69953259453,113095.75620509371,53052.18520786626
2024-05-15,103961.9134405348,up_trend,18.0,1,17.0,12,speculation_mad,0.7105700779329381,-0.3625535541535523,-0.6150983183597857,0.239721760177152,0.7105700779329381,0,1.0,0,105907.30922286578,down_trend,-1.0,21.0,-1.0,-1.0,-1945.3957823309756,1945.3957823309756,1945.3957823309756,61988.966779558425,50342.09531492551,113095.75620509371,51106.78942553529
2024-05-16,105075.7146305242,up_trend,18.0,1,17.0,12,speculation_mad,-1.3014333615234617,-0.9574496213195955,-0.4603460299053257,0.257632690865601,-1.3014333615234617,0,1.0,0,104632.07462127612,down_trend,-1.0,21.0,-1.0,-1.0,443.6400092480908,-443.6400092480908,-443.6400092480908,61545.326770310334,49898.45530567742,113095.75620509371,51550.42943478338
2024-05-17,107457.99077577224,up_trend,18.0,1,17.0,12,speculation_mad,0.1775313304898337,-0.5560581382329437,-0.6150983183597857,0.2243100179754976,0.1775313304898337,0,1.0,0,105705.11878055987,down_trend,-1.0,21.0,-1.0,-1.0,1752.8719952123647,-1752.8719952123647,-1752.8719952123647,59792.45477509797,48145.58331046505,113095.75620509371,53303.30142999574
2024-05-20,107028.24148611155,up_trend,18.0,0,,12,speculation_mad,-0.2290731127133652,-0.6784638458096975,-0.6150983183597857,0.1865756405371116,-0.2290731127133652,0,1.0,0,108360.0470525537,down_trend,-1.0,21.0,-1.0,-1.0,-1331.8055664421408,1331.8055664421408,1331.8055664421408,61124.26034154011,49477.38887690719,113095.75620509371,51971.4958635536
2024-05-21,107784.02408189964,up_trend,18.0,1,18.0,12,speculation_mad,1.5583383024045412,-0.2664268223760658,-0.6150983183597857,0.1509144078477824,1.5583383024045412,0,1.0,0,107288.68315355608,down_trend,-1.0,21.0,-1.0,-1.0,495.34092834356125,-495.34092834356125,-495.34092834356125,60628.91941319655,48982.04794856363,113095.75620509371,52466.83679189716
2024-05-22,107605.50174858124,up_trend,18.0,1,18.0,12,speculation_mad,-1.1033760691091596,-0.9809991229685386,-0.614058134647708,0.2243100179754976,-1.1033760691091596,0,1.0,0,108035.25704791736,down_trend,-1.0,21.0,-1.0,-1.0,-429.7552993361169,429.7552993361169,429.7552993361169,61058.674712532666,49411.80324789975,113095.75620509371,52037.08149256105
2024-05-23,107398.06329002036,up_trend,18.0,1,18.0,12,speculation_mad,-0.0841691757895735,-0.6511764427566882,-0.614058134647708,0.2974480335830216,-0.0841691757895735,0,1.0,0,106690.81250830556,down_trend,-1.0,21.0,-1.0,-1.0,707.2507817147998,-707.2507817147998,-707.2507817147998,60351.423930817866,48704.55246618495,113095.75620509371,52744.33227427585
2024-05-24,108631.95809717664,down_trend,19.0,1,18.0,12,speculation_mad,-0.0921118064889022,-0.6431019228891484,-0.6036172904948159,0.2891271022300069,-0.0921118064889022,0,1.0,0,107616.91013104268,up_trend,1.0,22.0,-1.0,-1.0,1015.0479661339632,-1015.0479661339632,-1015.0479661339632,59336.3759646839,47689.504500050985,113095.75620509371,53759.38024040981
2024-05-27,107409.3226333718,down_trend,19.0,1,18.0,12,speculation_mad,-0.7569556061579645,-0.8579374705496736,-0.6471391828229183,0.1878333366296702,-0.7569556061579645,0,1.0,0,108816.04008401888,up_trend,1.0,22.0,1.0,1.0,-1406.7174506470765,-1406.7174506470765,-1406.7174506470765,57929.658514036826,46282.78704940391,113095.75620509371,55166.097691056886
2024-05-28,106390.44154823724,down_trend,19.0,1,18.0,12,speculation_mad,-0.2669990345802048,-0.7451887302525706,-0.6471391828229183,0.2476919581980606,-0.2669990345802048,0,1.0,0,108350.36915969764,up_trend,1.0,22.0,1.0,1.0,-1959.9276114604,-1959.9276114604,-1959.9276114604,55969.730902576426,44322.85943794351,113095.75620509371,57126.025302517286
2024-05-29,106498.4946395742,down_trend,19.0,0,,12,speculation_mad,-1.1514949265155432,-0.9225053050497848,-0.6648201442831929,0.1509396661583649,-1.1514949265155432,0,1.0,0,106261.33265760232,up_trend,1.0,22.0,1.0,1.0,237.16198197187623,237.16198197187623,237.16198197187623,56206.8928845483,44560.021419915385,113095.75620509371,56888.86332054541
2024-05-30,107309.425429094,down_trend,19.0,0,,12,speculation_mad,0.6211770134509079,-0.572817339845857,-0.7118262880311341,0.1509396661583649,0.6211770134509079,0,1.0,0,107360.86381460197,up_trend,1.0,22.0,1.0,1.0,-51.438385507964995,-51.438385507964995,-51.438385507964995,56155.45449904034,44508.58303440742,113095.75620509371,56940.301706053375
2024-05-31,106385.67814739914,down_trend,19.0,0,,12,speculation_mad,-1.0494389112742,-0.8210049408723694,-0.6648201442831929,0.1003824052437925,-1.0494389112742,0,1.0,0,107415.06046271612,up_trend,1.0,22.0,1.0,1.0,-1029.3823153169797,-1029.3823153169797,-1029.3823153169797,55126.07218372336,43479.20071909044,113095.75620509371,57969.684021370354
2024-06-03,104232.8337393877,down_trend,19.0,0,,12,speculation_mad,1.1467454377568298,-0.5008463782353193,-0.7118262880311341,0.1240938005132561,1.1467454377568298,0,1.0,0,105538.55901520638,down_trend,-1.0,23.0,1.0,1.0,-1305.7252758186805,-1305.7252758186805,-1305.7252758186805,53820.34690790468,42173.47544327176,113095.75620509371,59275.409297189035
2024-06-04,103412.69271330288,down_trend,19.0,0,,12,speculation_mad,-1.7524295213082943,-1.0685753066008827,-0.6981825865046294,0.1425600653519083,-1.7524295213082943,0,1.0,0,104073.5865619386,down_trend,-1.0,23.0,-1.0,-1.0,-660.893848635722,660.893848635722,660.893848635722,54481.2407565404,42834.36929190748,113095.75620509371,58614.51544855331
2024-06-05,101569.71591077892,down_trend,19.0,0,,12,speculation_mad,0.6499572501396119,-0.6484765673101991,-0.78309683556247,0.1397016910803182,0.6499572501396119,0,1.0,0,103293.20404106656,down_trend,-1.0,23.0,-1.0,-1.0,-1723.4881302876456,1723.4881302876456,1723.4881302876456,56204.728886828045,44557.85742219513,113095.75620509371,56891.02731826567
2024-06-06,102776.45074497032,down_trend,19.0,0,,12,speculation_mad,-0.9619706286133894,-0.8751673555463821,-0.6981825865046294,0.1240938005132561,-0.9619706286133894,0,1.0,0,101854.4819833244,down_trend,-1.0,23.0,-1.0,-1.0,921.9687616459269,-921.9687616459269,-921.9687616459269,55282.76012518212,43635.8886605492,113095.75620509371,57812.996079911594
2024-06-07,101793.61103041032,down_trend,19.0,0,,12,speculation_mad,-0.395646371350956,-0.8634674516230092,-0.78309683556247,0.1370143688697928,-0.395646371350956,0,1.0,0,103524.9017051289,down_trend,-1.0,23.0,-1.0,-1.0,-1731.290674718577,1731.290674718577,1731.290674718577,57014.050799900695,45367.17933526778,113095.75620509371,56081.70540519302
2024-06-11,98999.5912910619,down_trend,19.0,0,,12,speculation_mad,0.7929096013498057,-0.7352473800619684,-0.8394712057110215,0.0886582873986071,0.7929096013498057,0,1.0,0,101367.88475338146,down_trend,-1.0,23.0,-1.0,-1.0,-2368.2934623195615,2368.2934623195615,2368.2934623195615,59382.34426222026,47735.47279758734,113095.75620509371,53713.411942873456
2024-06-12,100810.13358861522,down_trend,19.0,0,,12,speculation_mad,2.729823890405941,-0.3243611740522253,-0.78309683556247,0.1133453941180915,2.729823890405941,0,1.0,0,99215.40800255188,down_trend,-1.0,23.0,-1.0,-1.0,1594.725586063345,-1594.725586063345,-1594.725586063345,57787.61867615691,46140.747211523994,113095.75620509371,55308.1375289368
2024-06-13,99983.95861495976,down_trend,19.0,0,,12,speculation_mad,1.6010937394332987,-0.4528839757112751,-0.778126160467169,0.1370143688697928,1.6010937394332987,0,1.0,0,100585.37226746247,down_trend,-1.0,23.0,-1.0,-1.0,-601.4136525027134,601.4136525027134,601.4136525027134,58389.032328659625,46742.16086402671,113095.75620509371,54706.72387643409
2024-06-14,99202.29528514858,down_trend,19.0,0,,12,speculation_mad,-0.7810043565415089,-0.897340643179363,-0.6918619736860838,0.1774554298986118,-0.7810043565415089,0,1.0,0,99740.46534930164,down_trend,-1.0,23.0,-1.0,-1.0,-538.1700641530624,538.1700641530624,538.1700641530624,58927.20239281269,47280.33092817977,113095.75620509371,54168.553812281025
2024-06-17,98055.2021260008,down_trend,19.0,0,,12,speculation_mad,-0.1816347234429831,-0.811634668152631,-0.778126160467169,0.1244320379345819,-0.1816347234429831,0,1.0,0,98732.98736955838,down_trend,-1.0,23.0,-1.0,-1.0,-677.7852435575769,677.7852435575769,677.7852435575769,59604.987636370264,47958.11617173735,113095.75620509371,53490.76856872345
2024-06-18,95666.7365480961,down_trend,19.0,0,,12,speculation_mad,1.9859098174145384,-0.4070745435243151,-0.7734410241072998,0.1244320379345819,1.9859098174145384,0,1.0,0,98664.62534356548,down_trend,-1.0,23.0,-1.0,-1.0,-2997.8887954693782,2997.8887954693782,2997.8887954693782,62602.87643183964,50956.004967206725,113095.75620509371,50492.87977325407
2024-06-19,96543.7685351904,down_trend,19.0,1,19.0,12,speculation_mad,0.0820908274760584,-0.7582966669533059,-0.7734410241072998,0.1244320379345819,0.0820908274760584,0,1.0,0,96175.83179297597,down_trend,-1.0,23.0,-1.0,-1.0,367.9367422144278,-367.9367422144278,-367.9367422144278,62234.939689625215,50588.0682249923,113095.75620509371,50860.8165154685
2024-06-20,96998.08930509764,down_trend,19.0,1,19.0,12,speculation_mad,-1.284703998423391,-0.9801844721755484,-0.7467720235076372,0.1225453800770585,-1.284703998423391,0,1.0,0,96783.99786075651,down_trend,-1.0,23.0,-1.0,-1.0,214.09144434113114,-214.09144434113114,-214.09144434113114,62020.84824528408,50373.976780651166,113095.75620509371,51074.90795980963
2024-06-21,95060.393532734,down_trend,19.0,1,19.0,12,speculation_mad,1.8943436269444545,-0.5004919321428314,-0.7849656675529684,0.1012883318099042,1.8943436269444545,0,1.0,0,97305.5433015629,down_trend,-1.0,23.0,-1.0,-1.0,-2245.1497688288946,2245.1497688288946,2245.1497688288946,64265.99801411298,52619.12654948006,113095.75620509371,48829.758190980734
2024-06-24,91948.8888557649,down_trend,19.0,1,19.0,12,speculation_mad,1.4720033068482326,-0.3277733979358986,-0.7467720235076372,0.1919905341698185,1.4720033068482326,0,1.0,0,94703.11204225777,down_trend,-1.0,23.0,-1.0,-1.0,-2754.2231864928617,2754.2231864928617,2754.2231864928617,67020.22120060584,55373.34973597292,113095.75620509371,46075.53500448787
2024-06-25,93841.7255895294,no_trend,,1,19.0,12,speculation_mad,1.8712916826653103,-0.0566684938044319,-0.6178696561024,0.2022800623141579,1.8712916826653103,0,1.0,0,92091.01051198169,down_trend,-1.0,23.0,-1.0,-1.0,1750.7150775477057,-1750.7150775477057,-1750.7150775477057,65269.506123058134,53622.63465842522,113095.75620509371,47826.25008203558
2024-06-26,96328.86233091856,down_trend,20.0,1,19.0,12,speculation_mad,1.9874315449490976,0.1626218327139663,-0.4766879539270532,0.2169677464505403,1.9874315449490976,0,1.0,0,93692.77062668664,up_trend,1.0,24.0,-1.0,-1.0,2636.0917042319197,-2636.0917042319197,-2636.0917042319197,62633.414418826214,50986.5429541933,113095.75620509371,50462.3417862675
2024-06-27,94033.78991117267,down_trend,20.0,0,,12,speculation_mad,0.4582580333160962,-0.2672399566394095,-0.4766879539270532,0.3082777136259152,0.4582580333160962,0,1.0,0,95890.84922328536,up_trend,1.0,24.0,1.0,1.0,-1857.0593121126876,-1857.0593121126876,-1857.0593121126876,60776.35510671353,49129.48364208061,113095.75620509371,52319.401098380185
2024-06-28,93965.4685533976,down_trend,20.0,0,,12,speculation_mad,0.7159908865608259,-0.1022237862968819,-0.4537832378335732,0.3311824297193952,0.7159908865608259,0,1.0,0,93895.37990974648,up_trend,1.0,24.0,1.0,1.0,70.08864365112095,70.08864365112095,70.08864365112095,60846.44375036465,49199.57228573173,113095.75620509371,52249.312454729064
