strategy,total_return,annual_return,max_drawdown,annual_volatility,sharpe,signal_days,signal_ratio
base_long_only,-0.17311806409544062,-0.06950202302716169,-0.7353891228772502,0.4526834563342975,-0.1535333842106124,31,0.04661654135338346
long_only_reduce_position,0.03945000668065357,0.014770146911573079,-0.7451164946711957,0.4526282667073501,0.03263195871309296,31,0.04661654135338346
